word,presidente,year
autoridades,carlos_pellegrini,1891
provinciales,carlos_pellegrini,1891
funcionan,carlos_pellegrini,1891
regularmente,carlos_pellegrini,1891
arreglo,carlos_pellegrini,1891
propias,carlos_pellegrini,1891
leyes,carlos_pellegrini,1891
poderes,carlos_pellegrini,1891
locales,carlos_pellegrini,1891
giran,carlos_pellegrini,1891
armónicamente,carlos_pellegrini,1891
órbita,carlos_pellegrini,1891
respectivas,carlos_pellegrini,1891
atribuciones,carlos_pellegrini,1891
gobiernos,carlos_pellegrini,1891
mantienen,carlos_pellegrini,1891
relaciones,carlos_pellegrini,1891
cordiales,carlos_pellegrini,1891
nación,carlos_pellegrini,1891
conservado,carlos_pellegrini,1891
esfera,carlos_pellegrini,1891
principios,carlos_pellegrini,1891
intereses,carlos_pellegrini,1891
generales,carlos_pellegrini,1891
confiados,carlos_pellegrini,1891
exclusivamente,carlos_pellegrini,1891
bajo,carlos_pellegrini,1891
actual,carlos_pellegrini,1891
administra,carlos_pellegrini,1891
ción,carlos_pellegrini,1891
provincias,carlos_pellegrini,1891
apesar,carlos_pellegrini,1891
agitaciones,carlos_pellegrini,1891
pasado,carlos_pellegrini,1891
suceso,carlos_pellegrini,1891
anárquico,carlos_pellegrini,1891
sedicioso,carlos_pellegrini,1891
afectase,carlos_pellegrini,1891
estabilidad,carlos_pellegrini,1891
leyes,carlos_pellegrini,1891
autoridades,carlos_pellegrini,1891
poder,carlos_pellegrini,1891
ejecutivo,carlos_pellegrini,1891
visto,carlos_pellegrini,1891
consiguiente,carlos_pellegrini,1891
caso,carlos_pellegrini,1891
intervenir,carlos_pellegrini,1891
territorio,carlos_pellegrini,1891
habiéndose,carlos_pellegrini,1891
limitado,carlos_pellegrini,1891
oir,carlos_pellegrini,1891
recomendación,carlos_pellegrini,1891
oportuna,carlos_pellegrini,1891
exhortación,carlos_pellegrini,1891
patriótica,carlos_pellegrini,1891
creido,carlos_pellegrini,1891
podía,carlos_pellegrini,1891
peligrar,carlos_pellegrini,1891
principio,carlos_pellegrini,1891
garantía,carlos_pellegrini,1891
constitucional,carlos_pellegrini,1891
