word,presidente,year
mensaje,domingo_f_sarmiento,1869
presidente,domingo_f_sarmiento,1869
república,domingo_f_sarmiento,1869
congreso,domingo_f_sarmiento,1869
legislativo,domingo_f_sarmiento,1869
nación,domingo_f_sarmiento,1869
conciudadannoa,domingo_f_sarmiento,1869
senado,domingo_f_sarmiento,1869
cámara,domingo_f_sarmiento,1869
diputantos,domingo_f_sarmiento,1869
despedirme,domingo_f_sarmiento,1869
vusotrus,domingo_f_sarmiento,1869
cerrando,domingo_f_sarmiento,1869
sesiones,domingo_f_sarmiento,1869
perivdo,domingo_f_sarmiento,1869
anterior,domingo_f_sarmiento,1869
grave,domingo_f_sarmiento,1869
preucupación,domingo_f_sarmiento,1869
entristecía,domingo_f_sarmiento,1869
patriotismo,domingo_f_sarmiento,1869
amenguaba,domingo_f_sarmiento,1869
fortaleza,domingo_f_sarmiento,1869
espíritu,domingo_f_sarmiento,1869
necesaria,domingo_f_sarmiento,1869
avanzar,domingo_f_sarmiento,1869
resueltamente,domingo_f_sarmiento,1869
camino,domingo_f_sarmiento,1869
mejoras,domingo_f_sarmiento,1869
murales,domingo_f_sarmiento,1869
materiales,domingo_f_sarmiento,1869
debe,domingo_f_sarmiento,1869
recorrer,domingo_f_sarmiento,1869
colocarse,domingo_f_sarmiento,1869
rango,domingo_f_sarmiento,1869
pueblos,domingo_f_sarmiento,1869
libres,domingo_f_sarmiento,1869
civilizados,domingo_f_sarmiento,1869
guerra,domingo_f_sarmiento,1869
hallamos,domingo_f_sarmiento,1869
empeñados,domingo_f_sarmiento,1869
paraguay,domingo_f_sarmiento,1869
protongaba,domingo_f_sarmiento,1869
todavía,domingo_f_sarmiento,1869
después,domingo_f_sarmiento,1869
esfuerzos,domingo_f_sarmiento,1869
dado,domingo_f_sarmiento,1869
señalar,domingo_f_sarmiento,1869
jímite,domingo_f_sarmiento,1869
duración,domingo_f_sarmiento,1869
dolorosa,domingo_f_sarmiento,1869
sangrienta,domingo_f_sarmiento,1869
tiempo,domingo_f_sarmiento,1869
asistía,domingo_f_sarmiento,1869
convicción,domingo_f_sarmiento,1869
po,domingo_f_sarmiento,1869
sible,domingo_f_sarmiento,1869
aplicar,domingo_f_sarmiento,1869
libremente,domingo_f_sarmiento,1869
ubjetos,domingo_f_sarmiento,1869
recursos,domingo_f_sarmiento,1869
atención,domingo_f_sarmiento,1869
ma,domingo_f_sarmiento,1869
poderes,domingo_f_sarmiento,1869
públicos,domingo_f_sarmiento,1869
guerra,domingo_f_sarmiento,1869
continuase,domingo_f_sarmiento,1869
absurbiendo,domingo_f_sarmiento,1869
ubjeto,domingo_f_sarmiento,1869
preferente,domingo_f_sarmiento,1869
cunsagración,domingo_f_sarmiento,1869
nuestru,domingo_f_sarmiento,1869
primer,domingo_f_sarmiento,1869
deber,domingo_f_sarmiento,1869
salvar,domingo_f_sarmiento,1869
incólumes,domingo_f_sarmiento,1869
dignidad,domingo_f_sarmiento,1869
honor,domingo_f_sarmiento,1869
república,domingo_f_sarmiento,1869
satisfacción,domingo_f_sarmiento,1869
abrir,domingo_f_sarmiento,1869
nes,domingo_f_sarmiento,1869
amenazaban,domingo_f_sarmiento,1869
comprometerlas,domingo_f_sarmiento,1869
double,domingo_f_sarmiento,1869
motivo,domingo_f_sarmiento,1869
mostrarnos,domingo_f_sarmiento,1869
reconocidos,domingo_f_sarmiento,1869
favores,domingo_f_sarmiento,1869
providencia,domingo_f_sarmiento,1869
relaciones,domingo_f_sarmiento,1869
exterivres,domingo_f_sarmiento,1869
responde,domingo_f_sarmiento,1869
aspiraciones,domingo_f_sarmiento,1869
reclaman,domingo_f_sarmiento,1869
naciones,domingo_f_sarmiento,1869
pedir,domingo_f_sarmiento,1869
continuación,domingo_f_sarmiento,1869
manifestaciones,domingo_f_sarmiento,1869
simpatía,domingo_f_sarmiento,1869
parte,domingo_f_sarmiento,1869
pueblos,domingo_f_sarmiento,1869
gobiernos,domingo_f_sarmiento,1869
favorecida,domingo_f_sarmiento,1869
república,domingo_f_sarmiento,1869
progresus,domingo_f_sarmiento,1869
espíritu,domingo_f_sarmiento,1869
justicia,domingo_f_sarmiento,1869
ligados,domingo_f_sarmiento,1869
imperiv,domingo_f_sarmiento,1869
brasil,domingo_f_sarmiento,1869
república,domingo_f_sarmiento,1869
