word,presidente,year
siento,carlos_menem,1994
profundo,carlos_menem,1994
orgullo,carlos_menem,1994
presidente,carlos_menem,1994
nación,carlos_menem,1994
inaugurar,carlos_menem,1994
nuevo,carlos_menem,1994
período,carlos_menem,1994
sesiones,carlos_menem,1994
inicia,carlos_menem,1994
segunda,carlos_menem,1994
década,carlos_menem,1994
vida,carlos_menem,1994
democracia,carlos_menem,1994
detenerme,carlos_menem,1994
punto,carlos_menem,1994
pongamos,carlos_menem,1994
pie,carlos_menem,1994
brindemos,carlos_menem,1994
fuerte,carlos_menem,1994
aplauso,carlos_menem,1994
pueblo,carlos_menem,1994
argentino,carlos_menem,1994
bregó,carlos_menem,1994
retorno,carlos_menem,1994
sistema,carlos_menem,1994
democrático,carlos_menem,1994
década,carlos_menem,1994
protagonizó,carlos_menem,1994
consolidación,carlos_menem,1994
pueblo,carlos_menem,1994
argentino,carlos_menem,1994
mejor,carlos_menem,1994
acompañado,carlos_menem,1994
equivocarse,carlos_menem,1994
decisiones,carlos_menem,1994
etapa,carlos_menem,1994
transformación,carlos_menem,1994
pueblo,carlos_menem,1994
origen,carlos_menem,1994
razón,carlos_menem,1994
última,carlos_menem,1994
representatividad,carlos_menem,1994
acciones,carlos_menem,1994
mayo,carlos_menem,1994
coinciden,carlos_menem,1994
instancias,carlos_menem,1994
claves,carlos_menem,1994
vida,carlos_menem,1994
democracia,carlos_menem,1994
lado,carlos_menem,1994
trabajo,carlos_menem,1994
fuerza,carlos_menem,1994
arrolladora,carlos_menem,1994
cotidianamente,carlos_menem,1994
hombres,carlos_menem,1994
transformamos,carlos_menem,1994
bienes,carlos_menem,1994
naturaleza,carlos_menem,1994
realidad,carlos_menem,1994
lado,carlos_menem,1994
inicia,carlos_menem,1994
período,carlos_menem,1994
ordinario,carlos_menem,1994
legislatura,carlos_menem,1994
darle,carlos_menem,1994
marco,carlos_menem,1994
legal,carlos_menem,1994
convivencia,carlos_menem,1994
generación,carlos_menem,1994
riqueza,carlos_menem,1994
trabajo,carlos_menem,1994
produce,carlos_menem,1994
celebro,carlos_menem,1994
trabajo,carlos_menem,1994
presida,carlos_menem,1994
inicio,carlos_menem,1994
tareas,carlos_menem,1994
ordinarias,carlos_menem,1994
trabajar,carlos_menem,1994
trabajar,carlos_menem,1994
trabajar,carlos_menem,1994
clave,carlos_menem,1994
construcción,carlos_menem,1994
nación,carlos_menem,1994
grande,carlos_menem,1994
pueblo,carlos_menem,1994
feliz,carlos_menem,1994
legisladores,carlos_menem,1994
dedicado,carlos_menem,1994
política,carlos_menem,1994
buscar,carlos_menem,1994
común,carlos_menem,1994
garantizar,carlos_menem,1994
ley,carlos_menem,1994
esfuerzo,carlos_menem,1994
pueblo,carlos_menem,1994
ése,carlos_menem,1994
desafío,carlos_menem,1994
desafío,carlos_menem,1994
asumimos,carlos_menem,1994
poderes,carlos_menem,1994
constitucionales,carlos_menem,1994
servicio,carlos_menem,1994
pueblo,carlos_menem,1994
acabamos,carlos_menem,1994
aplaudir,carlos_menem,1994
