word,presidente,year
senores,roberto_ortiz,1940
senores,roberto_ortiz,1940
cumplo,roberto_ortiz,1940
deber,roberto_ortiz,1940
constitucional,roberto_ortiz,1940
decla,roberto_ortiz,1940
rar,roberto_ortiz,1940
abiertas,roberto_ortiz,1940
sesiones,roberto_ortiz,1940
certidum,roberto_ortiz,1940
bre,roberto_ortiz,1940
mueve,roberto_ortiz,1940
pasión,roberto_ortiz,1940
público,roberto_ortiz,1940
inspira,roberto_ortiz,1940
actos,roberto_ortiz,1940
poder,roberto_ortiz,1940
ejecu,roberto_ortiz,1940
tivo,roberto_ortiz,1940
nación,roberto_ortiz,1940
segundo,roberto_ortiz,1940
periodo,roberto_ortiz,1940
mandato,roberto_ortiz,1940
voy,roberto_ortiz,1940
informar,roberto_ortiz,1940
honorabilidad,roberto_ortiz,1940
ocurrido,roberto_ortiz,1940
aconteci,roberto_ortiz,1940
mientos,roberto_ortiz,1940
extraordinarios,roberto_ortiz,1940
gran,roberto_ortiz,1940
trascendencia,roberto_ortiz,1940
mundo,roberto_ortiz,1940
refiero,roberto_ortiz,1940
internos,roberto_ortiz,1940
normali,roberto_ortiz,1940
zación,roberto_ortiz,1940
institucional,roberto_ortiz,1940
república,roberto_ortiz,1940
fiel,roberto_ortiz,1940
cum,roberto_ortiz,1940
plimiento,roberto_ortiz,1940
ley,roberto_ortiz,1940
elecciones,roberto_ortiz,1940
aludo,roberto_ortiz,1940
externos,roberto_ortiz,1940
grave,roberto_ortiz,1940
conflicto,roberto_ortiz,1940
europeo,roberto_ortiz,1940
asume,roberto_ortiz,1940
proporciones,roberto_ortiz,1940
lucha,roberto_ortiz,1940
vital,roberto_ortiz,1940
don,roberto_ortiz,1940
pugnan,roberto_ortiz,1940
conceptos,roberto_ortiz,1940
antagónicos,roberto_ortiz,1940
ordenamiento,roberto_ortiz,1940
social,roberto_ortiz,1940
político,roberto_ortiz,1940
económico,roberto_ortiz,1940
pueblos,roberto_ortiz,1940
toca,roberto_ortiz,1940
actuar,roberto_ortiz,1940
periodo,roberto_ortiz,1940
