word,presidente,year
abrir,domingo_f_sarmiento,1873
sesiones,domingo_f_sarmiento,1873
cámaras,domingo_f_sarmiento,1873
legislativas,domingo_f_sarmiento,1873
grato,domingo_f_sarmiento,1873
felicitar,domingo_f_sarmiento,1873
nueva,domingo_f_sarmiento,1873
diputacion,domingo_f_sarmiento,1873
presencia,domingo_f_sarmiento,1873
llena,domingo_f_sarmiento,1873
prescripcion,domingo_f_sarmiento,1873
constitucional,domingo_f_sarmiento,1873
proporcion,domingo_f_sarmiento,1873
úl,domingo_f_sarmiento,1873
habitantes,domingo_f_sarmiento,1873
ejecucion,domingo_f_sarmiento,1873
censo,domingo_f_sarmiento,1873
prescripta,domingo_f_sarmiento,1873
instrumento,domingo_f_sarmiento,1873
postergada,domingo_f_sarmiento,1873
ahora,domingo_f_sarmiento,1873
permite,domingo_f_sarmiento,1873
entrar,domingo_f_sarmiento,1873
lleno,domingo_f_sarmiento,1873
sistema,domingo_f_sarmiento,1873
representativo,domingo_f_sarmiento,1873
trascurrido,domingo_f_sarmiento,1873
hecho,domingo_f_sarmiento,1873
notar,domingo_f_sarmiento,1873
tranquilidad,domingo_f_sarmiento,1873
gozado,domingo_f_sarmiento,1873
naciones,domingo_f_sarmiento,1873
particular,domingo_f_sarmiento,1873
beneficios,domingo_f_sarmiento,1873
paz,domingo_f_sarmiento,1873
correspondido,domingo_f_sarmiento,1873
umento,domingo_f_sarmiento,1873
riqueza,domingo_f_sarmiento,1873
expresado,domingo_f_sarmiento,1873
valor,domingo_f_sarmiento,1873
extraordinario,domingo_f_sarmiento,1873
tierras,domingo_f_sarmiento,1873
acumulacion,domingo_f_sarmiento,1873
capitales,domingo_f_sarmiento,1873
variedad,domingo_f_sarmiento,1873
multitud,domingo_f_sarmiento,1873
empresas,domingo_f_sarmiento,1873
aumento,domingo_f_sarmiento,1873
rentas,domingo_f_sarmiento,1873
decirse,domingo_f_sarmiento,1873
exageración,domingo_f_sarmiento,1873
dle,domingo_f_sarmiento,1873
paises,domingo_f_sarmiento,1873
progresan,domingo_f_sarmiento,1873
haz,domingo_f_sarmiento,1873
tierra,domingo_f_sarmiento,1873
sentido,domingo_f_sarmiento,1873
desarrollo,domingo_f_sarmiento,1873
material,domingo_f_sarmiento,1873
mensaje,domingo_f_sarmiento,1873
especial,domingo_f_sarmiento,1873
poder,domingo_f_sarmiento,1873
ejecutivo,domingo_f_sarmiento,1873
informará,domingo_f_sarmiento,1873
comienzos,domingo_f_sarmiento,1873
revuelta,domingo_f_sarmiento,1873
rios,domingo_f_sarmiento,1873
mayo,domingo_f_sarmiento,1873
medidas,domingo_f_sarmiento,1873
tomadas,domingo_f_sarmiento,1873
sofocarla,domingo_f_sarmiento,1873
exterior,domingo_f_sarmiento,1873
relaciones,domingo_f_sarmiento,1873
pgobiernos,domingo_f_sarmiento,1873
mantienen,domingo_f_sarmiento,1873
inulterables,domingo_f_sarmiento,1873
espiritu,domingo_f_sarmiento,1873
amistad,domingo_f_sarmiento,1873
conciliacion,domingo_f_sarmiento,1873
carácter,domingo_f_sarmiento,1873
instituciones,domingo_f_sarmiento,1873
varios,domingo_f_sarmiento,1873
tratados,domingo_f_sarmiento,1873
convenciones,domingo_f_sarmiento,1873
celebrado,domingo_f_sarmiento,1873
pendientes,domingo_f_sarmiento,1873
resolucion,domingo_f_sarmiento,1873
mejor,domingo_f_sarmiento,1873
servir,domingo_f_sarmiento,1873
intereses,domingo_f_sarmiento,1873
recíprocos,domingo_f_sarmiento,1873
brasil,domingo_f_sarmiento,1873
mediante,domingo_f_sarmiento,1873
mision,domingo_f_sarmiento,1873
diplomática,domingo_f_sarmiento,1873
zanjadas,domingo_f_sarmiento,1873
dificultades,domingo_f_sarmiento,1873
detalle,domingo_f_sarmiento,1873
respecto,domingo_f_sarmiento,1873
ejecucion,domingo_f_sarmiento,1873
prictica,domingo_f_sarmiento,1873
tratado,domingo_f_sarmiento,1873
alianza,domingo_f_sarmiento,1873
debo,domingo_f_sarmiento,1873
deciros,domingo_f_sarmiento,1873
gobierno,domingo_f_sarmiento,1873
imperial,domingo_f_sarmiento,1873
correspondió,domingo_f_sarmiento,1873
plenamente,domingo_f_sarmiento,1873
seguridad,domingo_f_sarmiento,1873
habian,domingo_f_sarmiento,1873
incidentes,domingo_f_sarmiento,1873
disminuir,domingo_f_sarmiento,1873
cordialidad,domingo_f_sarmiento,1873
relaciones,domingo_f_sarmiento,1873
gobierno,domingo_f_sarmiento,1873
chile,domingo_f_sarmiento,1873
pendiente,domingo_f_sarmiento,1873
discusion,domingo_f_sarmiento,1873
relativa,domingo_f_sarmiento,1873
estrecho,domingo_f_sarmiento,1873
magallanes,domingo_f_sarmiento,1873
incidente,domingo_f_sarmiento,1873
reciente,domingo_f_sarmiento,1873
podia,domingo_f_sarmiento,1873
haber,domingo_f_sarmiento,1873
sacado,domingo_f_sarmiento,1873
cuestion,domingo_f_sarmiento,1873
restringido,domingo_f_sarmiento,1873
terreno,domingo_f_sarmiento,1873
fué,domingo_f_sarmiento,1873
apartado,domingo_f_sarmiento,1873
amigablemente,domingo_f_sarmiento,1873
hizo,domingo_f_sarmiento,1873
presente,domingo_f_sarmiento,1873
carácter,domingo_f_sarmiento,1873
lu,domingo_f_sarmiento,1873
gravedad,domingo_f_sarmiento,1873
quiera,domingo_f_sarmiento,1873
darse,domingo_f_sarmiento,1873
asunto,domingo_f_sarmiento,1873
gobierno,domingo_f_sarmiento,1873
chile,domingo_f_sarmiento,1873
argentino,domingo_f_sarmiento,1873
habian,domingo_f_sarmiento,1873
prevision,domingo_f_sarmiento,1873
eventualidades,domingo_f_sarmiento,1873
establecido,domingo_f_sarmiento,1873
tratado,domingo_f_sarmiento,1873
cuestiones,domingo_f_sarmiento,1873
límites,domingo_f_sarmiento,1873
serian,domingo_f_sarmiento,1873
sometidas,domingo_f_sarmiento,1873
arbitraje,domingo_f_sarmiento,1873
medios,domingo_f_sarmiento,1873
diplomútticos,domingo_f_sarmiento,1873
alcanzaban,domingo_f_sarmiento,1873
terminar,domingo_f_sarmiento,1873
diferencias,domingo_f_sarmiento,1873
completo,domingo_f_sarmiento,1873
honor,domingo_f_sarmiento,1873
puises,domingo_f_sarmiento,1873
corresponde,domingo_f_sarmiento,1873
haber,domingo_f_sarmiento,1873
establecido,domingo_f_sarmiento,1873
obligatorio,domingo_f_sarmiento,1873
honroso,domingo_f_sarmiento,1873
sistema,domingo_f_sarmiento,1873
convenio,domingo_f_sarmiento,1873
mútuo,domingo_f_sarmiento,1873
puesto,domingo_f_sarmiento,1873
práctica,domingo_f_sarmiento,1873
despues,domingo_f_sarmiento,1873
mas,domingo_f_sarmiento,1873
poderosas,domingo_f_sarmiento,1873
naciones,domingo_f_sarmiento,1873
tierra,domingo_f_sarmiento,1873
aplauso,domingo_f_sarmiento,1873
amigos,domingo_f_sarmiento,1873
humanidad,domingo_f_sarmiento,1873
preciso,domingo_f_sarmiento,1873
pueblos,domingo_f_sarmiento,1873
opinion,domingo_f_sarmiento,1873
contribuyan,domingo_f_sarmiento,1873
práctico,domingo_f_sarmiento,1873
efectivo,domingo_f_sarmiento,1873
pasaria,domingo_f_sarmiento,1873
noble,domingo_f_sarmiento,1873
aspiracion,domingo_f_sarmiento,1873
generosidad,domingo_f_sarmiento,1873
sentimientos,domingo_f_sarmiento,1873
inspira,domingo_f_sarmiento,1873
enviado,domingo_f_sarmiento,1873
ministro,domingo_f_sarmiento,1873
plenipotenciario,domingo_f_sarmiento,1873
cerca,domingo_f_sarmiento,1873
gobierno,domingo_f_sarmiento,1873
