word,presidente,year
deber,santiago_derqui,1860
constitucional,santiago_derqui,1860
reune,santiago_derqui,1860
cumpliendo,santiago_derqui,1860
mio,santiago_derqui,1860
voy,santiago_derqui,1860
dirigiros,santiago_derqui,1860
palabra,santiago_derqui,1860
diseñaros,santiago_derqui,1860
situacion,santiago_derqui,1860
gencral,santiago_derqui,1860
grandes,santiago_derqui,1860
sucesos,santiago_derqui,1860
consumados,santiago_derqui,1860
vuesbro,santiago_derqui,1860
receso,santiago_derqui,1860
venido,santiago_derqui,1860
prepararos,santiago_derqui,1860
uma,santiago_derqui,1860
nueva,santiago_derqui,1860
situacion,santiago_derqui,1860
prudencia,santiago_derqui,1860
ilustracion,santiago_derqui,1860
patriotismo,santiago_derqui,1860
subrán,santiago_derqui,1860
fructificar,santiago_derqui,1860
concluido,santiago_derqui,1860
terminaron,santiago_derqui,1860
sesiones,santiago_derqui,1860
separasteis,santiago_derqui,1860
recinto,santiago_derqui,1860
medio,santiago_derqui,1860
agitacion,santiago_derqui,1860
precede,santiago_derqui,1860
lucha,santiago_derqui,1860
dejasteis,santiago_derqui,1860
gobierno,santiago_derqui,1860
empeñado,santiago_derqui,1860
propósito,santiago_derqui,1860
dar,santiago_derqui,1860
cima,santiago_derqui,1860
mision,santiago_derqui,1860
confiasteis,santiago_derqui,1860
ley,santiago_derqui,1860
mayo,santiago_derqui,1860
volveis,santiago_derqui,1860
bajo,santiago_derqui,1860
auspicios,santiago_derqui,1860
paz,santiago_derqui,1860
ilustre,santiago_derqui,1860
predecesor,santiago_derqui,1860
sabido,santiago_derqui,1860
asegurarnos,santiago_derqui,1860
encontrais,santiago_derqui,1860
robustecida,santiago_derqui,1860
autoridad,santiago_derqui,1860
prestigio,santiago_derqui,1860
nuevo,santiago_derqui,1860
triunfo,santiago_derqui,1860
debiera,santiago_derqui,1860
envaneceros,santiago_derqui,1860
aleanzado,santiago_derqui,1860
hermanos,santiago_derqui,1860
saludo,santiago_derqui,1860
ferviente,santiago_derqui,1860
entusiasmo,santiago_derqui,1860
acontecimientos,santiago_derqui,1860
inspiran,santiago_derqui,1860
invito,santiago_derqui,1860
gloriosa,santiago_derqui,1860
labor,santiago_derqui,1860
imponen,santiago_derqui,1860
situacion,santiago_derqui,1860
general,santiago_derqui,1860
próspera,santiago_derqui,1860
feliz,santiago_derqui,1860
venido,santiago_derqui,1860
combatirla,santiago_derqui,1860
penosas,santiago_derqui,1860
contrariedades,santiago_derqui,1860
guerra,santiago_derqui,1860
civil,santiago_derqui,1860
formado,santiago_derqui,1860
decirlo,santiago_derqui,1860
educacion,santiago_derqui,1860
generaciones,santiago_derqui,1860
posible,santiago_derqui,1860
esperar,santiago_derqui,1860
corto,santiago_derqui,1860
período,santiago_derqui,1860
llevamos,santiago_derqui,1860
vida,santiago_derqui,1860
constitucional,santiago_derqui,1860
estirpur,santiago_derqui,1860
malos,santiago_derqui,1860
hábitos,santiago_derqui,1860
funestas,santiago_derqui,1860
propensiones,santiago_derqui,1860
legura,santiago_derqui,1860
época,santiago_derqui,1860
embargo,santiago_derqui,1860
pueblo,santiago_derqui,1860
argentino,santiago_derqui,1860
hambre,santiago_derqui,1860
sed,santiago_derqui,1860
justicia,santiago_derqui,1860
ansín,santiago_derqui,1860
puz,santiago_derqui,1860
progreso,santiago_derqui,1860
radica,santiago_derqui,1860
culto,santiago_derqui,1860
instituciones,santiago_derqui,1860
fiando,santiago_derqui,1860
seguridad,santiago_derqui,1860
gobierno,santiago_derqui,1860
encuentra,santiago_derqui,1860
animado,santiago_derqui,1860
lisongeras,santiago_derqui,1860
esperanzas,santiago_derqui,1860
acometido,santiago_derqui,1860
entusiasmo,santiago_derqui,1860
fé,santiago_derqui,1860
tareas,santiago_derqui,1860
administracion,santiago_derqui,1860
pesar,santiago_derqui,1860
penuria,santiago_derqui,1860
erario,santiago_derqui,1860
nacional,santiago_derqui,1860
reagravada,santiago_derqui,1860
erogaciones,santiago_derqui,1860
extraordinarias,santiago_derqui,1860
necesario,santiago_derqui,1860
puertos,santiago_derqui,1860
principales,santiago_derqui,1860
rios,santiago_derqui,1860
paraná,santiago_derqui,1860
uruguay,santiago_derqui,1860
visitados,santiago_derqui,1860
paquetes,santiago_derqui,1860
vapor,santiago_derqui,1860
corrientes,santiago_derqui,1860
concordia,santiago_derqui,1860
buenos,santiago_derqui,1860
aires,santiago_derqui,1860
montevideo,santiago_derqui,1860
medio,santiago_derqui,1860
paz,santiago_derqui,1860
llamados,santiago_derqui,1860
sostener,santiago_derqui,1860
cultivar,santiago_derqui,1860
gobierno,santiago_derqui,1860
empeñado,santiago_derqui,1860
completa,santiago_derqui,1860
ocupacion,santiago_derqui,1860
colonizacion,santiago_derqui,1860
chaco,santiago_derqui,1860
poder,santiago_derqui,1860
nacion,santiago_derqui,1860
rico,santiago_derqui,1860
extenso,santiago_derqui,1860
territorio,santiago_derqui,1860
provincias,santiago_derqui,1860
norte,santiago_derqui,1860
confederacion,santiago_derqui,1860
inmediato,santiago_derqui,1860
contacto,santiago_derqui,1860
rio,santiago_derqui,1860
paraná,santiago_derqui,1860
ministro,santiago_derqui,1860
secretario,santiago_derqui,1860
departamento,santiago_derqui,1860
interior,santiago_derqui,1860
instruirá,santiago_derqui,1860
oportunamente,santiago_derqui,1860
medidas,santiago_derqui,1860
efecto,santiago_derqui,1860
ban,santiago_derqui,1860
tomado,santiago_derqui,1860
ficilidad,santiago_derqui,1860
realizar,santiago_derqui,1860
pensamiento,santiago_derqui,1860
menor,santiago_derqui,1860
esfuerzo,santiago_derqui,1860
vacion,santiago_derqui,1860
navegacion,santiago_derqui,1860
regular,santiago_derqui,1860
rio,santiago_derqui,1860
bermejo,santiago_derqui,1860
realizarse,santiago_derqui,1860
despues,santiago_derqui,1860
ensayos,santiago_derqui,1860
esfuerzos,santiago_derqui,1860
hecho,santiago_derqui,1860
establecerla,santiago_derqui,1860
expedicion,santiago_derqui,1860
buques,santiago_derqui,1860
aparentes,santiago_derqui,1860
marcha,santiago_derqui,1860
esperar,santiago_derqui,1860
luego,santiago_derqui,1860
tocaremos,santiago_derqui,1860
resultados,santiago_derqui,1860
gobierno,santiago_derqui,1860
ocupa,santiago_derqui,1860
abrir,santiago_derqui,1860
establecer,santiago_derqui,1860
camino,santiago_derqui,1860
recto,santiago_derqui,1860
ciudad,santiago_derqui,1860
santa,santiago_derqui,1860
fé,santiago_derqui,1860
córdoba,santiago_derqui,1860
cunl,santiago_derqui,1860
pocos,santiago_derqui,1860
meses,santiago_derqui,1860
quedará,santiago_derqui,1860
cómodamente,santiago_derqui,1860
practicable,santiago_derqui,1860
hecho,santiago_derqui,1860
trabajos,santiago_derqui,1860
continúan,santiago_derqui,1860
haciendo,santiago_derqui,1860
mejorwr,santiago_derqui,1860
camino,santiago_derqui,1860
provincias,santiago_derqui,1860
cuyo,santiago_derqui,1860
rosario,santiago_derqui,1860
propósito,santiago_derqui,1860
demanda,santiago_derqui,1860
mayores,santiago_derqui,1860
gastos,santiago_derqui,1860
adelantar,santiago_derqui,1860
proporcion,santiago_derqui,1860
medios,santiago_derqui,1860
cuentu,santiago_derqui,1860
gobierno,santiago_derqui,1860
pensamiento,santiago_derqui,1860
ferro,santiago_derqui,1860
carril,santiago_derqui,1860
creyeron,santiago_derqui,1860
imposible,santiago_derqui,1860
probabilidades,santiago_derqui,1860
renliznrse,santiago_derqui,1860
despertado,santiago_derqui,1860
nuevo,santiago_derqui,1860
