codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00024,00034,00037
09,004,Pirané,02881,063475,0,0,1,10,67,185
09,004,Pirané,02881,063476,0,0,13,4,74,174
09,004,Pirané,02881,063477,0,0,12,10,54,191
09,004,Pirané,02881,063478,0,0,0,5,86,169
09,004,Pirané,02881,063479,0,0,13,6,59,188
09,004,Pirané,02881,063480,0,0,10,4,69,160
09,004,Pirané,02881,063481,0,0,25,5,44,197
09,004,Pirané,02881,063482,0,0,8,8,54,190
09,004,Pirané,02881,063483,0,0,11,7,55,199
09,004,Pirané,02881,063484,0,0,7,9,72,157
09,004,Pirané,02881,063485,0,0,10,8,75,167
09,004,Pirané,02881,063486,0,0,10,4,67,174
09,004,Pirané,02881,063487,0,0,15,0,61,186
09,004,Pirané,02881,063488,0,0,9,4,48,195
09,004,Pirané,02881,063489,0,0,10,5,77,183
09,004,Pirané,02881,100793,0,0,0,0,0,0
09,004,Pirané,02881,100794,0,0,0,0,0,0
09,004,Pirané,02882,063490,0,0,9,8,26,140
09,004,Pirané,02882,063491,0,0,20,0,23,0
09,004,Pirané,02883,063492,0,0,11,4,52,200
09,004,Pirané,02883,063493,0,0,0,7,44,216
09,004,Pirané,02883,063494,0,0,8,6,71,192
09,004,Pirané,02883,063495,0,0,16,3,78,181
09,004,Pirané,02883,063496,0,0,14,4,61,189
09,004,Pirané,02883,063497,0,0,14,9,57,204
09,004,Pirané,02883,063498,0,0,7,7,69,183
09,004,Pirané,02883,063499,0,0,8,4,53,204
09,004,Pirané,02883,063500,0,0,3,11,65,189
09,004,Pirané,02883,063501,0,0,10,6,56,203
09,004,Pirané,02883,063502,0,0,6,0,57,200
09,004,Pirané,02883,063503,0,0,3,6,65,194
09,004,Pirané,02883,063504,0,0,8,12,74,162
09,004,Pirané,02883,063505,0,0,11,7,55,187
09,004,Pirané,02883,063506,0,0,11,6,72,194
09,004,Pirané,02883,063507,0,0,8,0,49,213
09,004,Pirané,02883,063508,0,0,10,9,43,229
09,004,Pirané,02883,063509,0,0,11,3,54,215
09,004,Pirané,02884,063510,0,0,1,0,18,30
09,004,Pirané,02885,063511,0,0,0,0,4,7
09,004,Pirané,02886,063512,0,0,1,2,65,185
09,004,Pirané,02886,063513,0,0,8,3,36,228
09,004,Pirané,02886,063514,0,0,0,0,42,200
09,004,Pirané,02886,063515,0,0,9,3,40,193
09,004,Pirané,02886,063516,0,0,7,2,34,206
09,004,Pirané,02886,063517,0,0,1,6,58,182
09,004,Pirané,02886,063518,0,0,0,4,52,194
09,004,Pirané,02886,063519,0,0,9,4,47,203
09,004,Pirané,02886,063520,0,0,1,8,60,182
09,004,Pirané,02886,063521,0,0,7,7,50,194
09,004,Pirané,02886,063522,0,0,4,7,34,213
09,004,Pirané,02886,063523,0,0,18,14,45,194
09,004,Pirané,02886,063524,0,0,11,2,39,224
09,004,Pirané,02886,063525,0,0,20,7,49,201
09,004,Pirané,02886,063526,0,0,9,8,58,189
09,004,Pirané,02886,063527,0,0,19,0,59,197
09,004,Pirané,02886,063528,0,0,9,2,29,208
09,004,Pirané,02886,063529,0,0,2,5,37,213
09,004,Pirané,02886,063530,0,0,7,3,52,206
09,004,Pirané,02886,063531,0,0,17,0,59,185
09,004,Pirané,02887,063532,0,0,0,0,11,68
09,004,Pirané,02888,063533,0,0,12,3,0,68
09,004,Pirané,02889,063534,0,0,0,0,0,0
09,004,Pirané,02890,063535,0,0,0,6,33,83
09,004,Pirané,02891,063536,0,0,0,0,3,8
09,004,Pirané,02892,063537,0,0,0,0,2,4
09,004,Pirané,02893,063538,0,0,9,4,19,123
09,004,Pirané,02894,063539,0,0,2,4,9,89
09,004,Pirané,02895,063540,0,0,1,3,42,136
09,004,Pirané,02896,063541,0,0,2,14,0,32
09,004,Pirané,02897,063542,0,0,0,2,31,90
09,004,Pirané,02898,063543,0,0,5,7,16,51
09,004,Pirané,02899,063544,0,0,13,1,69,200
09,004,Pirané,02899,063545,0,0,5,15,60,178
09,004,Pirané,02899,063546,0,0,17,0,90,168
09,004,Pirané,02899,063547,0,0,9,2,77,196
09,004,Pirané,02899,063548,0,0,8,9,105,155
09,004,Pirané,02899,063549,0,0,10,9,81,171
09,004,Pirané,02899,063550,0,0,10,2,71,186
09,004,Pirané,02899,063551,0,0,11,5,75,200
09,004,Pirané,02899,063552,0,0,21,7,86,158
09,004,Pirané,02899,063553,0,0,14,8,59,189
09,004,Pirané,02899,063554,0,0,13,10,79,169
09,004,Pirané,02899,063555,0,0,12,8,82,187
09,004,Pirané,02899,063556,0,0,13,6,65,183
09,004,Pirané,02899,063557,0,0,25,6,113,148
09,004,Pirané,02899,063558,0,0,3,7,89,161
09,004,Pirané,02899,063559,0,0,24,6,76,72
09,004,Pirané,02899,063560,0,0,16,5,62,201
09,004,Pirané,02899,063561,0,0,15,5,56,189
09,004,Pirané,02899,063562,0,0,10,3,95,179
09,004,Pirané,02900,063563,0,0,18,16,88,154
09,004,Pirané,02900,063564,0,0,21,12,81,172
09,004,Pirané,02900,063565,0,0,16,13,85,165
09,004,Pirané,02900,063566,0,0,25,14,90,141
09,004,Pirané,02900,063567,0,0,14,12,64,198
09,004,Pirané,02900,063568,0,0,9,10,103,153
09,004,Pirané,02900,063569,0,0,17,9,97,131
09,004,Pirané,02900,063570,0,0,31,12,70,173
09,004,Pirané,02900,063571,0,0,24,17,82,174
09,004,Pirané,02900,063572,0,0,17,5,89,172
09,004,Pirané,02900,063573,0,0,16,14,56,196
09,004,Pirané,02900,063574,0,0,19,13,74,168
09,004,Pirané,02900,063575,0,0,18,11,86,172
09,004,Pirané,02900,063576,0,0,29,13,96,142
09,004,Pirané,02900,063577,0,0,20,9,79,175
09,004,Pirané,02900,063578,0,0,16,21,71,167
09,004,Pirané,02900,063579,0,0,20,25,99,134
09,004,Pirané,02900,063580,0,0,26,18,72,163
09,004,Pirané,02900,063581,0,0,15,8,37,187
09,004,Pirané,02900,063582,0,0,15,16,59,192
09,004,Pirané,02900,063583,0,0,17,15,75,169
09,004,Pirané,02900,063584,0,0,16,16,80,192
09,004,Pirané,02900,063585,0,0,21,11,68,198
09,004,Pirané,02900,063586,0,0,22,16,62,193
09,004,Pirané,02900,063587,0,0,17,20,73,154
09,004,Pirané,02900,063588,0,0,21,16,66,172
09,004,Pirané,02900,063589,0,0,27,15,99,147
09,004,Pirané,02900,063590,0,0,19,21,79,151
09,004,Pirané,02900,063591,0,0,26,12,69,161
09,004,Pirané,02900,063592,0,0,28,9,74,153
09,004,Pirané,02900,063593,0,0,21,26,48,184
09,004,Pirané,02900,063594,0,0,15,17,114,128
09,004,Pirané,02900,063595,0,0,10,15,65,185
09,004,Pirané,02900,063596,0,0,20,15,117,135
09,004,Pirané,02900,063597,0,0,11,18,56,190
09,004,Pirané,02900,063598,0,0,24,8,81,158
09,004,Pirané,02900,063599,0,0,3,8,56,204
09,004,Pirané,02901,063600,0,0,7,0,41,63
09,004,Pirané,02902,063601,0,0,1,1,4,33
09,004,Pirané,02903,063602,0,0,2,0,25,39
09,004,Pirané,02904,063603,0,0,7,6,35,133
09,004,Pirané,02904,063604,0,0,6,2,26,149
09,004,Pirané,02905,063605,0,0,9,5,43,115
09,004,Pirané,02905,063606,0,0,14,4,29,138
09,004,Pirané,02906,063607,0,0,6,8,29,155
09,004,Pirané,02907,063608,0,0,0,4,46,121
09,004,Pirané,02907,063609,0,0,7,1,54,118
09,004,Pirané,02907,063610,0,0,6,0,22,134
09,005,Pilagás,02908,063611,0,0,7,5,52,208
09,005,Pilagás,02908,063612,0,0,0,3,40,189
09,005,Pilagás,02908,063613,0,0,1,6,63,174
09,005,Pilagás,02908,063614,0,0,1,0,52,198
09,005,Pilagás,02908,063615,0,0,13,3,38,210
09,005,Pilagás,02908,063616,0,0,2,7,62,159
09,005,Pilagás,02908,063617,0,0,7,6,58,196
09,005,Pilagás,02908,063618,0,0,12,7,67,172
09,005,Pilagás,02908,063619,0,0,0,8,89,144
09,005,Pilagás,02908,063620,0,0,16,5,54,199
09,005,Pilagás,02908,063621,0,0,8,5,63,188
09,005,Pilagás,02908,063622,0,0,7,6,67,178
09,005,Pilagás,02908,063623,0,0,15,4,52,187
09,005,Pilagás,02908,063624,0,0,0,3,53,207
09,005,Pilagás,02908,063625,0,0,13,2,55,194
09,005,Pilagás,02908,063626,0,0,1,2,48,214
09,005,Pilagás,02909,063627,0,0,3,1,47,195
09,005,Pilagás,02909,063628,0,0,7,6,25,219
09,005,Pilagás,02909,063629,0,0,0,0,0,2
09,005,Pilagás,02909,063630,0,0,10,1,41,203
09,005,Pilagás,02909,063631,0,0,1,7,21,220
09,005,Pilagás,02909,063632,0,0,8,2,20,213
09,005,Pilagás,02909,063633,0,0,4,4,42,201
09,005,Pilagás,02909,063634,0,0,1,6,39,204
09,005,Pilagás,02909,063635,0,0,9,4,42,196
09,005,Pilagás,02909,063636,0,0,2,5,54,189
09,005,Pilagás,02909,063637,0,0,2,3,42,187
09,005,Pilagás,02910,063638,0,0,7,5,52,152
09,005,Pilagás,02911,063639,0,0,8,2,37,248
09,005,Pilagás,02911,063640,0,0,8,3,29,230
09,005,Pilagás,02911,063641,0,0,5,3,39,224
09,005,Pilagás,02911,063642,0,0,8,4,35,233
09,005,Pilagás,02911,063643,0,0,3,0,50,226
09,005,Pilagás,02911,063644,0,0,7,1,46,215
09,005,Pilagás,02911,063645,0,0,7,2,41,217
09,005,Pilagás,02911,063646,0,0,3,6,57,194
09,005,Pilagás,02911,100795,0,0,0,0,0,0
09,005,Pilagás,02912,063647,0,0,0,0,23,38
09,005,Pilagás,02913,063648,0,0,6,6,40,198
09,005,Pilagás,02913,063649,0,0,4,4,40,210
09,005,Pilagás,02913,063650,0,0,2,0,26,245
09,005,Pilagás,02913,063651,0,0,1,1,55,195
09,005,Pilagás,02913,063652,0,0,3,2,48,206
09,005,Pilagás,02913,063653,0,0,6,0,41,231
09,005,Pilagás,02913,063654,0,0,4,9,50,192
09,005,Pilagás,02913,063655,0,0,1,3,37,199
09,005,Pilagás,02913,063656,0,0,7,4,44,214
09,005,Pilagás,02913,063657,0,0,0,7,18,236
09,005,Pilagás,02913,063658,0,0,8,4,46,210
09,005,Pilagás,02914,063659,0,0,0,1,15,80
09,005,Pilagás,02915,063660,0,0,1,2,18,60
09,005,Pilagás,02916,063661,0,0,3,0,22,39
09,005,Pilagás,02917,063662,0,0,0,2,9,53
09,006,Patiño,02918,063663,0,0,0,0,2,1
09,006,Patiño,02919,063664,0,0,0,0,3,7
09,006,Patiño,02920,063665,0,0,2,7,26,226
09,006,Patiño,02921,063666,0,0,8,12,68,190
09,006,Patiño,02921,063667,0,0,9,8,67,182
09,006,Patiño,02921,063668,0,0,3,6,85,172
09,006,Patiño,02921,063669,0,0,21,4,72,167
09,006,Patiño,02921,063670,0,0,0,4,72,169
09,006,Patiño,02921,063671,0,0,3,8,76,157
09,006,Patiño,02921,063672,0,0,13,15,69,158
09,006,Patiño,02921,063673,0,0,14,8,84,150
09,006,Patiño,02921,063674,0,0,0,4,75,179
09,006,Patiño,02921,063675,0,0,13,6,75,167
09,006,Patiño,02921,063676,0,0,0,8,83,160
09,006,Patiño,02921,063677,0,0,10,11,99,139
09,006,Patiño,02921,063678,0,0,1,8,61,169
09,006,Patiño,02921,063679,0,0,0,5,72,171
09,006,Patiño,02921,063680,0,0,13,8,66,163
09,006,Patiño,02921,063681,0,0,10,6,85,171
09,006,Patiño,02921,063682,0,0,13,4,87,164
09,006,Patiño,02921,100796,0,0,0,0,0,0
09,006,Patiño,02921,100797,0,0,0,0,0,0
09,006,Patiño,02922,063683,0,0,0,0,15,31
09,006,Patiño,02923,063684,0,0,0,0,16,49
09,006,Patiño,02924,063685,0,0,1,1,6,6
09,006,Patiño,02925,063686,0,0,2,12,41,197
09,006,Patiño,02925,063687,0,0,0,6,52,188
09,006,Patiño,02925,063688,0,0,0,4,55,184
09,006,Patiño,02925,063689,0,0,4,3,55,190
09,006,Patiño,02925,063690,0,0,3,11,5,211
09,006,Patiño,02925,063691,0,0,3,2,56,190
09,006,Patiño,02925,063692,0,0,7,6,1,178
09,006,Patiño,02925,063693,0,0,7,4,53,186
09,006,Patiño,02925,063694,0,0,3,9,56,207
09,006,Patiño,02925,063695,0,0,2,7,46,200
09,006,Patiño,02925,063696,0,0,8,8,62,189
09,006,Patiño,02925,063697,0,0,8,6,45,185
09,006,Patiño,02925,063698,0,0,6,6,31,219
09,006,Patiño,02926,063699,0,0,0,1,3,1
09,006,Patiño,02927,063700,0,0,28,3,54,191
09,006,Patiño,02927,063701,0,0,8,4,48,206
09,006,Patiño,02927,063702,0,0,16,5,77,169
09,006,Patiño,02927,063703,0,0,21,4,55,190
09,006,Patiño,02927,063704,0,0,14,4,62,200
09,006,Patiño,02927,063705,0,0,11,8,54,199
09,006,Patiño,02927,063706,0,0,12,1,51,207
09,006,Patiño,02927,063707,0,0,13,3,65,191
09,006,Patiño,02927,063708,0,0,7,5,51,218
09,006,Patiño,02927,063709,0,0,23,4,47,191
09,006,Patiño,02927,063710,0,0,21,4,60,193
09,006,Patiño,02927,063711,0,0,14,4,61,181
09,006,Patiño,02927,063712,0,0,26,4,51,190
09,006,Patiño,02927,063713,0,0,18,2,47,220
09,006,Patiño,02927,063714,0,0,17,2,75,183
09,006,Patiño,02927,063715,0,0,20,5,60,188
09,006,Patiño,02927,063716,0,0,19,7,71,174
09,006,Patiño,02927,063717,0,0,7,3,60,197
09,006,Patiño,02927,063718,0,0,12,5,73,185
09,006,Patiño,02927,063719,0,0,17,3,68,192
09,006,Patiño,02927,063720,0,0,4,0,61,223
09,006,Patiño,02927,063721,0,0,13,3,71,190
09,006,Patiño,02927,063722,0,0,28,3,50,193
09,006,Patiño,02927,063723,0,0,16,3,73,156
09,006,Patiño,02927,063724,0,0,12,0,75,172
09,006,Patiño,02927,063725,0,0,13,8,78,197
09,006,Patiño,02927,063726,0,0,9,9,69,189
09,006,Patiño,02928,063727,0,0,2,5,10,33
09,006,Patiño,02929,063728,0,0,0,0,0,0
09,006,Patiño,02930,063729,0,0,0,0,1,1
09,006,Patiño,02931,063730,0,0,8,5,63,186
09,006,Patiño,02931,063731,0,0,0,3,69,184
09,006,Patiño,02931,063732,0,0,10,1,66,189
09,006,Patiño,02931,063733,0,0,10,2,46,0
09,006,Patiño,02931,063734,0,0,1,2,41,210
09,006,Patiño,02931,063735,0,0,12,3,60,182
09,006,Patiño,02931,063736,0,0,0,4,63,191
09,006,Patiño,02931,063737,0,0,0,4,57,201
09,006,Patiño,02931,063738,0,0,11,4,45,212
09,006,Patiño,02931,063739,0,0,13,5,32,215
09,006,Patiño,02931,063740,0,0,3,3,59,222
09,006,Patiño,02931,063741,0,0,5,0,38,233
09,006,Patiño,02931,063742,0,0,9,1,43,226
09,006,Patiño,02931,063743,0,0,17,6,39,211
09,006,Patiño,02931,063744,0,0,0,3,50,206
09,006,Patiño,02931,100798,0,0,0,0,0,0
09,006,Patiño,02932,063745,0,0,7,1,17,132
09,006,Patiño,02933,063746,0,0,0,0,4,4
09,006,Patiño,02934,063747,0,0,0,0,3,1
09,006,Patiño,02935,063748,0,0,3,0,47,227
09,006,Patiño,02935,063749,0,0,0,0,65,205
09,006,Patiño,02935,063750,0,0,2,0,52,209
09,006,Patiño,02935,063751,0,0,2,0,49,228
09,006,Patiño,02935,063752,0,0,5,0,71,207
09,006,Patiño,02935,063753,0,0,6,0,67,211
09,006,Patiño,02936,063754,0,0,3,0,59,142
09,006,Patiño,02936,063755,0,0,3,0,47,146
09,006,Patiño,02936,063756,0,0,1,0,46,131
09,006,Patiño,02937,063757,0,0,0,1,2,33
09,006,Patiño,02938,063758,0,0,7,2,72,172
09,006,Patiño,02938,063759,0,0,11,3,68,187
09,006,Patiño,02938,063760,0,0,3,9,81,172
09,006,Patiño,02938,063761,0,0,3,1,69,181
09,006,Patiño,02938,063762,0,0,2,0,72,183
09,006,Patiño,02938,063763,0,0,4,4,89,165
09,006,Patiño,02938,063764,0,0,0,4,87,146
09,006,Patiño,02938,063765,0,0,1,0,78,158
09,006,Patiño,02938,063766,0,0,13,3,50,174
09,006,Patiño,02938,063767,0,0,2,4,60,162
09,006,Patiño,02938,063768,0,0,2,0,75,140
09,006,Patiño,02938,063769,0,0,0,5,83,155
09,006,Patiño,02938,063770,0,0,3,7,61,161
09,006,Patiño,02938,063771,0,0,3,3,67,167
09,006,Patiño,02938,063772,0,0,0,3,65,201
09,006,Patiño,02938,063773,0,0,4,6,79,141
09,006,Patiño,02938,063774,0,0,5,7,59,197
09,006,Patiño,02938,063775,0,0,0,1,51,229
09,006,Patiño,02938,063776,0,0,10,8,73,165
09,006,Patiño,02938,063777,0,0,10,6,70,167
09,006,Patiño,02938,063778,0,0,9,4,65,165
09,006,Patiño,02938,063779,0,0,4,6,79,153
09,006,Patiño,02938,063780,0,0,8,3,68,169
09,006,Patiño,02938,063781,0,0,1,6,68,172
09,006,Patiño,02938,063782,0,0,3,2,84,130
09,006,Patiño,02938,063783,0,0,11,4,72,160
09,006,Patiño,02938,063784,0,0,6,9,0,222
09,006,Patiño,02938,063785,0,0,2,2,76,174
09,006,Patiño,02938,063786,0,0,13,2,70,163
09,006,Patiño,02938,063787,0,0,9,4,82,168
09,006,Patiño,02938,063788,0,0,16,2,56,187
09,006,Patiño,02938,063789,0,0,0,7,49,193
09,006,Patiño,02938,063790,0,0,14,6,58,180
09,006,Patiño,02938,063791,0,0,22,7,84,140
09,006,Patiño,02938,063792,0,0,0,0,69,185
09,006,Patiño,02938,063793,0,0,1,63,0,191
09,006,Patiño,02938,100799,0,0,0,0,0,0
09,006,Patiño,02939,063794,0,0,0,5,24,107
09,006,Patiño,02939,063795,0,0,1,0,25,110
09,006,Patiño,02940,063796,0,0,0,1,9,9
09,006,Patiño,02941,063797,0,0,10,6,59,161
09,006,Patiño,02941,063798,0,0,3,2,68,169
09,006,Patiño,02941,063799,0,0,4,2,36,177
09,006,Patiño,02941,063800,0,0,0,7,64,150
09,006,Patiño,02941,063801,0,0,10,5,47,158
09,006,Patiño,02941,063802,0,0,3,1,67,174
09,006,Patiño,02941,063803,0,0,13,4,47,164
09,006,Patiño,02941,063804,0,0,3,14,66,154
09,006,Patiño,02942,063805,0,0,16,3,38,187
09,006,Patiño,02942,063806,0,0,1,4,35,183
09,006,Patiño,02942,063807,0,0,0,0,0,0
09,006,Patiño,02942,063808,0,0,2,7,37,180
09,006,Patiño,02942,063809,0,0,4,0,56,187
09,006,Patiño,02942,063810,0,0,7,6,40,198
09,006,Patiño,02942,063811,0,0,0,4,48,204
09,006,Patiño,02942,063812,0,0,6,6,40,179
09,006,Patiño,02942,063813,0,0,12,5,56,171
09,006,Patiño,02942,063814,0,0,3,3,36,197
09,006,Patiño,02942,063815,0,0,2,5,50,198
09,006,Patiño,02942,063816,0,0,12,1,26,188
09,006,Patiño,02942,063817,0,0,9,3,49,172
09,006,Patiño,02942,063818,0,0,0,3,41,201
09,006,Patiño,02943,063819,0,0,0,0,0,0
09,006,Patiño,02944,063820,0,0,1,1,10,17
09,006,Patiño,02945,063821,0,0,1,0,0,0
09,006,Patiño,02945,063822,0,0,0,10,17,195
09,006,Patiño,02945,063823,0,0,1,4,23,199
09,006,Patiño,02945,063824,0,0,0,2,21,204
09,006,Patiño,02946,063825,0,0,1,3,60,169
09,006,Patiño,02946,063826,0,0,0,3,56,185
09,006,Patiño,02946,063827,0,0,7,7,62,185
09,006,Patiño,02946,063828,0,0,10,3,63,177
09,006,Patiño,02946,063829,0,0,13,0,52,211
09,006,Patiño,02946,063830,0,0,3,4,62,188
09,006,Patiño,02946,063831,0,0,3,3,47,197
09,006,Patiño,02946,063832,0,0,0,3,69,189
09,006,Patiño,02946,063833,0,0,15,5,59,175
09,006,Patiño,02946,063834,0,0,4,1,54,193
09,006,Patiño,02946,063835,0,0,1,4,53,195
09,006,Patiño,02946,063836,0,0,9,7,37,202
09,006,Patiño,02946,063837,0,0,8,1,61,198
09,006,Patiño,02946,063838,0,0,3,3,57,195
09,006,Patiño,02946,063839,0,0,1,6,48,174
09,006,Patiño,02946,063840,0,0,6,8,71,178
09,006,Patiño,02947,063841,0,0,3,1,18,55
09,006,Patiño,02948,063842,0,0,1,0,6,7
09,006,Patiño,02949,063843,0,0,6,3,22,76
09,006,Patiño,02950,063844,0,0,0,0,4,7
09,006,Patiño,02951,063845,0,0,0,1,2,12
09,006,Patiño,02952,063846,0,0,0,0,0,4
09,006,Patiño,02953,063847,0,0,0,0,9,4
09,006,Patiño,02954,063848,0,0,5,2,89,153
09,006,Patiño,02954,063849,0,0,5,0,86,158
09,006,Patiño,02954,063850,0,0,2,1,90,146
09,006,Patiño,02954,063851,0,0,5,2,80,159
09,006,Patiño,02954,063852,0,0,2,4,82,150
09,006,Patiño,02954,063853,0,0,1,0,87,150
09,006,Patiño,02954,063854,0,0,2,7,86,154
09,006,Patiño,02954,063855,0,0,4,3,72,181
09,006,Patiño,02954,063856,0,0,4,3,74,154
09,006,Patiño,02954,063857,0,0,2,1,76,169
09,006,Patiño,02954,063858,0,0,4,1,74,160
09,006,Patiño,02954,063859,0,0,1,1,93,146
09,006,Patiño,02954,063860,0,0,6,1,57,183
09,006,Patiño,02955,063861,0,0,0,0,8,15
09,006,Patiño,02956,063862,0,0,0,0,0,0
09,006,Patiño,02957,063863,0,0,0,0,0,1
09,006,Patiño,02958,063864,0,0,0,0,6,35
09,006,Patiño,02959,063865,0,0,0,0,1,3
09,006,Patiño,02960,063866,0,0,0,0,5,43
09,006,Patiño,02961,063867,0,0,3,0,5,14
09,006,Patiño,02962,063868,0,0,4,0,13,136
09,006,Patiño,02962,063869,0,0,0,1,18,106
09,007,Bermejo,02963,063870,0,0,2,3,28,90
09,007,Bermejo,02963,063871,0,0,0,4,26,96
09,007,Bermejo,02964,063872,0,0,2,1,47,162
09,007,Bermejo,02964,063873,0,0,8,2,46,176
09,007,Bermejo,02965,063874,0,0,0,0,12,85
09,007,Bermejo,02966,063875,0,0,10,1,75,189
09,007,Bermejo,02966,063876,0,0,3,5,58,219
09,007,Bermejo,02966,063877,0,0,1,1,70,192
09,007,Bermejo,02966,063878,0,0,0,0,71,181
09,007,Bermejo,02966,063879,0,0,0,0,80,197
09,007,Bermejo,02966,063880,0,0,2,4,62,201
09,007,Bermejo,02966,063881,0,0,2,6,68,181
09,007,Bermejo,02966,063882,0,0,2,0,87,181
09,007,Bermejo,02966,063883,0,0,0,3,81,189
09,007,Bermejo,02966,063884,0,0,3,0,73,214
09,007,Bermejo,02966,063885,0,0,4,5,73,196
09,007,Bermejo,02966,063886,0,0,1,4,72,176
09,007,Bermejo,02966,063887,0,0,2,7,78,178
09,007,Bermejo,02967,063888,0,0,0,0,40,127
09,007,Bermejo,02968,063889,0,0,1,1,30,172
09,007,Bermejo,02968,063890,0,0,10,2,29,144
09,007,Bermejo,02969,063891,0,0,5,2,31,136
09,007,Bermejo,02970,063892,0,0,0,0,3,7
09,007,Bermejo,02971,063893,0,0,2,1,19,222
09,007,Bermejo,02971,063894,0,0,0,0,11,204
09,007,Bermejo,02971,063895,0,0,2,0,22,218
09,007,Bermejo,02971,063896,0,0,2,1,25,212
09,007,Bermejo,02971,063897,0,0,0,1,12,219
09,007,Bermejo,02971,063898,0,0,1,1,16,239
09,007,Bermejo,02971,063899,0,0,1,1,12,230
09,007,Bermejo,02971,063900,0,0,0,0,22,220
09,007,Bermejo,02971,063901,0,0,0,0,23,211
09,007,Bermejo,02972,063902,0,0,10,2,44,173
09,007,Bermejo,02972,063903,0,0,5,2,51,179
09,007,Bermejo,02972,063904,0,0,0,0,30,184
09,007,Bermejo,02972,063905,0,0,2,2,47,142
09,007,Bermejo,02972,063906,0,0,0,1,42,184
09,007,Bermejo,02972,063907,0,0,8,0,37,178
09,007,Bermejo,02973,063908,0,0,0,1,14,22
09,007,Bermejo,02974,063909,0,0,2,0,28,50
09,007,Bermejo,02975,063910,0,0,0,2,9,36
09,007,Bermejo,02976,063911,0,0,0,0,5,34
09,007,Bermejo,02977,063912,0,0,0,0,3,36
09,007,Bermejo,02978,063913,0,0,0,0,0,0
09,008,Matacos,02979,063914,0,0,11,3,48,217
09,008,Matacos,02979,063915,0,0,2,6,51,202
09,008,Matacos,02979,063916,0,0,0,5,39,206
09,008,Matacos,02979,063917,0,0,0,5,51,186
09,008,Matacos,02979,063918,0,0,1,5,49,191
09,008,Matacos,02979,063919,0,0,0,0,0,0
09,008,Matacos,02979,063920,0,0,8,5,48,175
09,008,Matacos,02979,063921,0,0,2,0,0,0
09,008,Matacos,02979,063922,0,0,0,3,45,196
09,008,Matacos,02979,063923,0,0,4,7,36,168
09,008,Matacos,02979,063924,0,0,9,4,50,189
09,008,Matacos,02979,063925,0,0,8,2,35,216
09,008,Matacos,02979,063926,0,0,0,4,36,182
09,008,Matacos,02979,063927,0,0,6,3,48,182
09,008,Matacos,02979,063928,0,0,0,3,41,178
09,008,Matacos,02979,063929,0,0,1,0,67,179
09,008,Matacos,02979,063930,0,0,9,5,40,194
09,008,Matacos,02979,063931,0,0,0,8,46,173
09,008,Matacos,02979,063932,0,0,14,5,47,194
09,008,Matacos,02979,063933,0,0,9,2,42,211
09,008,Matacos,02979,063934,0,0,7,3,36,213
09,008,Matacos,02979,063935,0,0,9,2,39,188
09,008,Matacos,02979,063936,0,0,16,8,65,161
09,008,Matacos,02979,063937,0,0,14,6,57,175
09,008,Matacos,02979,063938,0,0,16,6,52,183
09,008,Matacos,02979,063939,0,0,3,5,44,192
09,008,Matacos,02979,063940,0,0,0,4,39,203
09,008,Matacos,02979,063941,0,0,2,1,51,182
09,008,Matacos,02979,063942,0,0,15,3,37,209
09,008,Matacos,02979,063943,0,0,2,5,34,209
09,008,Matacos,02979,063944,0,0,1,1,54,196
09,008,Matacos,02979,063945,0,0,2,0,42,174
09,008,Matacos,02979,063946,0,0,6,7,45,197
09,008,Matacos,02979,063947,0,0,7,0,32,203
09,008,Matacos,02979,063948,0,0,0,5,37,208
09,008,Matacos,02979,063949,0,0,0,6,51,173
09,008,Matacos,02980,063950,0,0,0,0,0,0
09,008,Matacos,02981,063951,0,0,1,0,2,14
09,009,Ramón Lista,02982,063952,0,0,8,3,56,170
09,009,Ramón Lista,02982,063953,0,0,7,4,41,183
09,009,Ramón Lista,02982,063954,0,0,1,3,34,196
09,009,Ramón Lista,02982,063955,0,0,6,6,44,195
09,009,Ramón Lista,02982,063956,0,0,6,0,69,166
09,009,Ramón Lista,02982,063957,0,0,7,5,51,170
09,009,Ramón Lista,02982,063958,0,0,10,0,55,172
09,009,Ramón Lista,02982,063959,0,0,3,4,48,174
09,009,Ramón Lista,02982,063960,0,0,2,1,49,187
09,009,Ramón Lista,02983,063961,0,0,2,5,68,121
09,009,Ramón Lista,02983,063962,0,0,1,2,48,152
09,009,Ramón Lista,02983,063963,0,0,2,0,63,138
09,009,Ramón Lista,02984,063964,0,0,5,1,68,176
09,009,Ramón Lista,02984,063965,0,0,1,0,63,203
09,009,Ramón Lista,02984,063966,0,0,7,0,71,182
09,009,Ramón Lista,02984,063967,0,0,2,0,66,194
09,009,Ramón Lista,02984,063968,0,0,0,0,53,210
09,009,Ramón Lista,02984,063969,0,0,5,0,90,153
09,009,Ramón Lista,02984,063970,0,0,4,1,79,173
09,009,Ramón Lista,02984,063971,0,0,3,4,58,182
09,009,Ramón Lista,02984,063972,0,0,0,7,80,170
09,009,Ramón Lista,02984,063973,0,0,0,0,58,207
09,009,Ramón Lista,02984,063974,0,0,0,0,111,152
09,009,Ramón Lista,02984,063975,0,0,1,0,113,166
09,009,Ramón Lista,02985,063976,0,0,2,1,33,156
09,009,Ramón Lista,02985,063977,0,0,0,0,50,149
