codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0014,0038,0155,0203,0501,0535,0536
17,Capital,001,0001A,1001,349,5,2,42,3,15,39,19,81,45
17,Capital,001,0001A,1002,350,1,2,35,7,8,28,31,92,39
17,Capital,001,0001A,1003,350,3,4,25,6,12,37,34,92,47
17,Capital,001,0001A,1004,350,5,5,35,7,14,24,31,95,30
17,Capital,001,0001A,1005,350,2,3,37,7,13,24,33,104,37
17,Capital,001,0001A,1006,350,2,1,26,0,18,26,38,100,10
17,Capital,001,0001A,1007,351,4,2,46,5,14,34,31,80,37
17,Capital,001,0001A,1008,349,4,3,34,7,16,28,38,87,47
17,Capital,001,0001A,1009,350,1,4,25,4,19,40,43,70,37
17,Capital,001,0001A,1010,350,1,2,23,2,10,23,25,108,44
17,Capital,001,0001A,1011,350,3,2,41,7,7,26,28,91,50
17,Capital,001,0001A,1012,350,13,1,24,5,12,34,17,104,45
17,Capital,001,0001A,1013,351,0,1,37,3,16,24,31,86,45
17,Capital,001,0001A,1014,350,9,4,32,3,12,28,23,85,52
17,Capital,001,0001A,1015,349,1,3,36,2,15,32,28,92,49
17,Capital,001,0001A,1016,116,4,0,6,1,6,8,9,43,13
17,Capital,001,0001B,1017,350,0,0,19,4,15,23,31,77,49
17,Capital,001,0001B,1018,350,4,5,18,1,15,27,22,88,35
17,Capital,001,0001B,1019,350,0,0,0,0,0,0,0,0,0
17,Capital,001,0001B,1020,350,5,4,16,4,11,20,35,92,40
17,Capital,001,0001B,1021,350,2,4,15,4,8,21,25,92,35
17,Capital,001,0001B,1022,350,5,1,25,7,11,20,24,89,45
17,Capital,001,0001B,1023,350,1,3,21,3,14,16,26,94,50
17,Capital,001,0001B,1024,188,2,2,12,4,3,15,14,41,23
17,Capital,001,0001B,1025,188,0,0,9,1,7,19,7,45,22
17,Capital,001,0001C,1026,350,4,2,35,4,19,18,24,95,41
17,Capital,001,0001C,1027,350,7,9,32,2,9,21,19,105,61
17,Capital,001,0001C,1028,350,3,3,18,3,19,15,26,120,42
17,Capital,001,0001C,1029,350,4,3,19,1,14,25,31,95,42
17,Capital,001,0001C,1030,350,4,5,16,3,11,21,33,111,56
17,Capital,001,0001C,1031,350,4,0,19,5,20,26,28,85,59
17,Capital,001,0001C,1032,350,1,4,26,4,17,29,16,83,46
17,Capital,001,0001C,1033,350,2,2,20,7,13,23,24,94,54
17,Capital,001,0001C,1034,350,6,1,19,6,12,20,25,104,48
17,Capital,001,0001C,1035,350,2,2,15,3,14,22,32,101,43
17,Capital,001,0001C,1036,350,0,0,20,3,12,21,28,91,53
17,Capital,001,0001C,1037,350,9,3,20,3,18,25,39,81,44
17,Capital,001,0001C,1038,78,0,0,2,0,2,6,4,26,15
17,Capital,001,0001D,1039,350,7,7,37,5,17,25,27,84,46
17,Capital,001,0001D,1040,350,1,0,29,8,10,30,31,73,50
17,Capital,001,0001D,1041,350,4,1,30,7,14,23,35,86,41
17,Capital,001,0001D,1042,350,3,4,26,5,10,24,23,99,47
17,Capital,001,0001D,1043,350,5,5,33,5,7,24,37,106,49
17,Capital,001,0001D,1044,350,4,5,35,5,18,26,27,89,46
17,Capital,001,0001D,1045,350,1,1,28,1,17,26,22,108,45
17,Capital,001,0001D,1046,350,2,3,26,0,6,26,24,96,44
17,Capital,001,0001D,1047,350,2,0,19,1,9,32,34,106,35
17,Capital,001,0001D,1048,350,2,3,29,6,23,23,35,99,34
17,Capital,001,0001D,1049,350,2,1,36,2,8,26,35,75,44
17,Capital,001,0001D,1050,350,1,6,24,4,13,23,29,91,54
17,Capital,001,0001D,1051,350,1,5,24,5,11,30,25,92,38
17,Capital,001,0001D,1052,159,2,3,12,2,3,14,14,44,17
17,Capital,001,0001E,1053,350,2,7,43,2,18,31,37,72,32
17,Capital,001,0001E,1054,350,1,5,28,6,13,42,44,79,40
17,Capital,001,0001E,1055,350,3,1,57,5,13,36,33,77,33
17,Capital,001,0001E,1056,350,1,9,33,8,11,47,24,70,43
17,Capital,001,0001E,1057,350,3,1,33,5,22,39,39,70,38
17,Capital,001,0001E,1058,350,3,5,40,4,14,36,34,66,36
17,Capital,001,0001E,1059,350,5,3,34,4,12,41,41,74,36
17,Capital,001,0001E,1060,350,0,0,35,7,19,20,32,79,45
17,Capital,001,0001E,1061,350,4,5,36,7,15,30,56,66,47
17,Capital,001,0001E,1062,350,3,3,42,1,16,34,39,69,37
17,Capital,001,0001E,1063,350,1,2,29,5,16,32,33,88,29
17,Capital,001,0001E,1064,350,0,0,28,35,15,26,43,74,26
17,Capital,001,0001E,1065,301,2,2,34,8,18,33,25,61,26
17,Capital,001,0001F,1066,350,1,9,30,3,11,33,52,85,44
17,Capital,001,0001F,1067,350,1,6,35,4,11,31,26,88,51
17,Capital,001,0001F,1068,350,0,0,35,3,11,30,0,88,54
17,Capital,001,0001F,1069,351,0,4,32,4,17,21,34,94,51
17,Capital,001,0001F,1070,350,6,6,24,6,15,25,35,90,49
17,Capital,001,0001F,1071,351,3,7,42,2,16,33,35,90,37
17,Capital,001,0001F,1072,350,3,8,30,5,12,35,58,87,40
17,Capital,001,0001F,1073,349,0,3,31,7,14,27,32,95,43
17,Capital,001,0001F,1074,350,12,6,21,8,17,32,33,94,42
17,Capital,001,0001F,1075,350,6,2,44,5,9,37,37,80,47
17,Capital,001,0001F,1076,350,1,2,35,5,10,19,32,95,53
17,Capital,001,0001F,1077,350,7,3,30,4,16,25,39,107,42
17,Capital,001,0001F,1078,350,8,5,37,7,13,25,45,79,52
17,Capital,001,0001F,1079,350,2,4,24,2,17,27,34,93,57
