codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0072,0076,0083,0167,0174,0194,0207,0524,0540,0563,0579
24,Ushuaia,001,U003 ,0034,296,1,11,9,4,4,32,0,13,28,36,26,38,21
24,Ushuaia,001,U003 ,0035,295,0,15,6,11,3,21,0,13,26,46,19,30,29
24,Ushuaia,001,U003 ,0036,296,4,18,4,8,3,33,0,8,13,33,30,28,33
24,Ushuaia,001,U003 ,0037,295,1,13,4,4,1,31,5,3,21,44,34,32,25
24,Ushuaia,001,U003 ,0038,295,4,15,2,3,1,31,0,10,19,54,25,28,30
24,Ushuaia,001,U003 ,0039,295,3,11,4,5,2,31,0,5,23,52,27,27,28
24,Ushuaia,001,U003 ,0040,304,2,17,4,12,2,26,1,10,16,50,32,32,24
24,Ushuaia,001,U003 ,0041,294,2,13,7,3,4,28,2,8,28,47,22,24,25
24,Ushuaia,001,U003 ,0042,295,5,6,2,2,3,39,0,6,23,40,26,32,25
24,Ushuaia,001,U003 ,0043,296,3,12,6,2,1,30,2,11,24,44,23,39,30
24,Ushuaia,001,U003 ,0044,295,2,8,7,7,3,25,0,9,26,53,45,20,20
24,Ushuaia,001,U003 ,0045,296,0,15,4,6,2,19,1,14,29,39,26,39,27
24,Ushuaia,001,U003 ,0046,295,2,7,3,5,0,35,1,6,13,52,26,26,26
24,Ushuaia,001,U003 ,0047,302,3,14,2,3,1,31,4,5,16,59,22,33,27
24,Ushuaia,001,U004 ,0048,292,1,9,9,7,1,27,2,16,15,45,35,22,32
24,Ushuaia,001,U004 ,0049,291,2,13,8,7,3,26,1,17,13,44,23,24,27
24,Ushuaia,001,U004 ,0050,292,1,12,3,3,1,38,0,9,9,47,24,26,26
24,Ushuaia,001,U004 ,0051,292,2,9,4,7,0,20,0,12,18,53,33,23,24
24,Ushuaia,001,U004 ,0052,292,2,10,4,5,2,31,1,9,17,58,25,26,21
24,Ushuaia,001,U004 ,0053,290,5,10,2,6,2,23,3,8,19,56,29,17,25
24,Ushuaia,001,U004 ,0054,290,3,5,6,2,2,32,0,11,20,50,31,21,22
24,Ushuaia,001,U004 ,0055,290,2,7,4,4,2,32,1,15,16,39,26,18,31
24,Ushuaia,001,U004 ,0056,290,1,15,3,4,1,28,0,7,11,46,32,33,23
24,Ushuaia,001,U004 ,0057,299,2,15,8,3,3,25,1,9,13,61,32,29,23
24,Ushuaia,001,U004 ,0058,291,1,11,3,1,0,18,0,7,15,48,46,19,23
24,Ushuaia,001,U004 ,0059,291,0,10,2,6,0,23,1,8,22,57,31,25,23
24,Ushuaia,001,U004 ,0060,290,1,7,3,3,2,23,2,11,14,42,30,36,22
24,Ushuaia,001,U004 ,0061,291,2,13,3,8,3,24,2,9,17,43,36,23,16
24,Ushuaia,001,U004 ,0062,290,4,16,2,6,3,24,0,7,14,34,42,37,20
24,Ushuaia,001,U004 ,0063,291,3,10,6,8,0,26,1,9,14,52,27,23,21
24,Ushuaia,001,U004 ,0064,295,0,12,6,6,4,24,1,7,21,51,30,20,25
24,Ushuaia,001,U004 ,0065,290,3,9,2,3,2,39,0,8,9,51,24,20,24
24,Ushuaia,001,U004 ,0066,290,0,0,0,0,0,0,0,0,0,0,0,0,0
24,Ushuaia,001,U004 ,0067,291,1,17,6,6,2,13,2,5,13,66,34,17,16
24,Ushuaia,001,U004 ,0068,293,2,5,4,6,0,33,2,12,9,46,32,22,24
24,Ushuaia,001,U004 ,0069,292,3,8,5,10,3,25,2,12,14,46,27,33,24
24,Ushuaia,001,U004 ,0070,294,4,4,4,6,0,26,4,10,11,49,31,23,24
24,Ushuaia,001,U004 ,0071,290,0,10,0,10,0,27,0,8,14,49,37,15,25
24,Ushuaia,001,U004 ,0072,291,1,10,3,6,2,31,1,5,17,41,35,24,26
24,Ushuaia,001,U004 ,0073,291,2,17,4,4,1,21,2,10,13,44,27,28,25
24,Ushuaia,001,U004 ,0074,296,3,7,3,2,0,37,1,6,17,51,27,28,23
24,Ushuaia,001,U005 ,0075,294,3,11,5,3,4,34,0,10,26,62,26,9,24
24,Ushuaia,001,U005 ,0076,296,1,7,4,3,3,27,1,6,16,61,28,31,23
24,Ushuaia,001,U005 ,0077,294,3,12,4,5,3,20,0,9,17,50,29,28,21
24,Ushuaia,001,U005 ,0078,296,3,9,2,2,2,29,0,7,26,51,36,27,15
24,Ushuaia,001,U005 ,0079,293,5,13,7,0,1,16,3,7,13,51,38,21,12
24,Ushuaia,001,U005 ,0080,292,2,10,0,5,2,17,1,8,10,66,38,29,24
24,Ushuaia,001,U005 ,0081,296,1,11,0,2,1,17,0,10,20,54,29,26,36
24,Ushuaia,001,U005 ,0082,297,4,8,4,6,2,19,2,10,19,70,37,13,16
24,Ushuaia,001,U005 ,0083,293,0,7,5,3,2,18,8,8,20,69,32,21,80
24,Ushuaia,001,U005 ,0084,295,2,12,2,6,1,22,0,10,17,60,21,17,16
24,Ushuaia,001,U005 ,0085,293,3,7,2,3,2,33,0,8,13,62,21,24,24
24,Ushuaia,001,U005 ,0086,302,0,12,3,5,2,21,2,13,12,58,34,24,20
24,Ushuaia,001,U005 ,0087,295,5,10,4,5,3,26,0,6,23,51,30,19,23
24,Ushuaia,001,U005 ,0088,286,1,9,4,5,2,19,3,6,14,58,24,27,22
24,Ushuaia,001,U005 ,0089,293,2,8,4,3,5,29,3,6,11,65,35,25,13
24,Ushuaia,001,U005 ,0090,297,4,9,3,2,1,29,1,9,10,51,33,22,28
24,Ushuaia,001,U005 ,0091,293,1,11,5,4,1,18,0,12,18,55,31,19,26
24,Ushuaia,001,U005 ,0092,297,1,11,3,6,0,24,0,10,21,54,46,21,18
24,Ushuaia,001,U005 ,0093,300,3,6,2,2,1,24,3,10,22,58,28,26,27
24,Ushuaia,001,U005 ,0094,294,2,8,6,5,3,15,0,4,16,72,37,20,17
24,Ushuaia,001,U005 ,0095,295,1,12,2,5,4,18,0,14,13,54,31,17,20
24,Ushuaia,001,U005 ,0096,292,3,5,5,3,6,22,1,9,11,60,30,30,25
24,Ushuaia,001,U005 ,0097,291,0,8,2,2,1,22,3,8,29,56,37,26,25
24,Ushuaia,001,U005 ,0098,296,0,12,2,1,1,19,0,6,25,71,25,22,17
24,Ushuaia,001,U006 ,0099,298,1,12,2,5,2,21,0,12,11,47,43,31,31
24,Ushuaia,001,U006 ,0100,297,2,13,9,3,0,34,2,14,7,45,31,24,33
24,Ushuaia,001,U006 ,0101,298,0,6,3,3,3,26,0,10,21,53,26,21,25
24,Ushuaia,001,U006 ,0102,297,4,8,6,8,3,28,1,9,18,41,36,19,27
24,Ushuaia,001,U006 ,0103,295,1,14,10,4,2,23,3,10,19,35,35,28,20
24,Ushuaia,001,U006 ,0104,297,0,15,2,4,2,22,2,3,29,50,33,23,22
24,Ushuaia,001,U006 ,0105,297,0,10,5,8,2,28,1,16,12,57,29,13,24
24,Ushuaia,001,U006 ,0106,298,0,15,3,2,1,27,2,10,15,59,27,26,22
24,Ushuaia,001,U006 ,0107,298,3,11,1,5,1,24,0,9,20,42,31,27,26
24,Ushuaia,001,U006 ,0108,302,2,6,7,3,1,19,2,2,24,48,24,24,33
24,Ushuaia,001,U006 ,0109,297,1,6,6,1,1,20,1,7,16,55,39,26,23
24,Ushuaia,001,U006 ,0110,297,1,6,6,6,2,25,2,8,7,98,91,20,31
24,Ushuaia,001,U006 ,0111,297,3,12,11,6,0,22,2,13,15,45,38,15,24
24,Ushuaia,001,U006 ,0112,298,5,8,3,2,1,20,0,8,20,53,29,25,23
24,Ushuaia,001,U006 ,0113,297,2,9,7,2,3,31,1,5,13,52,39,18,33
24,Ushuaia,001,U006 ,0114,294,2,7,7,7,3,24,3,6,16,56,24,17,24
24,Ushuaia,001,U006 ,0115,296,3,3,3,22,4,28,1,6,19,49,32,20,23
24,Ushuaia,001,U006 ,0116,297,3,13,6,6,4,31,1,11,20,56,31,21,18
24,Ushuaia,001,U006 ,0117,296,1,11,7,1,4,25,1,8,14,41,36,41,21
24,Ushuaia,001,U006 ,0118,303,1,14,2,7,5,20,3,8,15,51,32,28,29
24,Ushuaia,001,U007 ,0119,294,1,12,6,9,3,26,0,9,5,47,29,30,15
24,Ushuaia,001,U007 ,0120,292,0,0,0,0,0,0,0,0,0,0,0,0,0
24,Ushuaia,001,U007 ,0121,292,1,12,8,16,1,32,1,12,13,30,27,37,16
24,Ushuaia,001,U007 ,0122,293,2,15,5,6,3,32,3,14,13,31,40,27,17
24,Ushuaia,001,U007 ,0123,292,3,8,8,4,1,18,0,9,19,45,27,29,31
24,Ushuaia,001,U007 ,0124,293,3,11,4,11,3,38,1,10,18,34,44,41,16
24,Ushuaia,001,U007 ,0125,296,0,17,5,10,2,16,2,10,19,23,34,33,0
24,Ushuaia,001,U007 ,0126,292,0,6,2,8,2,29,3,7,22,44,37,39,15
24,Ushuaia,001,U007 ,0127,291,0,9,5,7,2,25,1,11,19,39,40,34,33
24,Ushuaia,001,U007 ,0128,291,2,14,2,10,3,22,3,7,17,45,32,29,21
24,Ushuaia,001,U007 ,0129,297,1,21,2,9,6,21,0,11,25,35,36,30,33
24,Ushuaia,001,U008 ,0130,283,1,9,4,2,1,26,2,7,10,59,26,14,20
24,Ushuaia,001,U008 ,0131,280,0,10,2,4,0,31,0,2,12,53,31,17,14
24,Ushuaia,001,U008 ,0132,279,3,6,5,2,3,31,2,3,10,45,28,20,21
24,Ushuaia,001,U008 ,0133,279,2,9,5,3,0,21,0,9,12,47,30,10,19
24,Ushuaia,001,U008 ,0134,277,2,6,4,2,5,24,3,8,12,50,31,18,20
24,Ushuaia,001,U008 ,0135,283,3,11,6,7,0,23,1,3,9,57,24,15,20
24,Ushuaia,001,U008 ,0136,279,1,15,4,5,1,23,0,5,7,47,22,17,18
24,Ushuaia,001,U008 ,0137,279,1,8,4,2,1,23,3,6,9,48,25,21,23
24,Ushuaia,001,U008 ,0138,280,1,16,1,2,2,22,3,5,7,49,29,16,29
24,Ushuaia,001,U008 ,0139,279,2,8,2,6,1,19,0,12,11,50,28,15,21
24,Ushuaia,001,U008 ,0140,280,1,6,3,7,0,24,0,10,2,54,29,9,16
24,Ushuaia,001,U008 ,0141,285,0,12,3,4,3,19,1,7,10,60,24,20,18
24,Ushuaia,001,U009 ,0142,300,0,11,7,3,4,23,0,10,11,54,32,33,21
24,Ushuaia,001,U009 ,0143,300,3,11,4,5,1,19,1,11,15,38,35,27,24
24,Ushuaia,001,U009 ,0144,301,2,13,5,10,2,24,2,14,18,46,30,25,22
24,Ushuaia,001,U009 ,0145,300,2,17,1,6,3,13,2,12,11,39,38,30,23
24,Ushuaia,001,U009 ,0146,300,4,5,3,5,4,23,1,9,18,60,26,24,32
24,Ushuaia,001,U009 ,0147,307,5,0,9,5,2,23,2,9,8,56,32,24,29
24,Ushuaia,001,U009 ,0148,300,0,8,2,7,3,27,1,7,22,43,27,35,27
24,Ushuaia,001,U009 ,0149,300,3,7,6,3,4,22,2,9,19,59,33,20,26
24,Ushuaia,001,U009 ,0150,304,1,8,3,4,1,26,2,11,5,43,35,31,30
24,Ushuaia,001,U010 ,0151,272,1,12,10,4,2,27,0,15,13,47,31,21,18
24,Ushuaia,001,U010 ,0152,271,0,0,11,8,1,22,4,9,14,35,34,31,22
24,Ushuaia,001,U010 ,0153,273,3,14,8,6,0,15,1,7,13,38,50,21,20
24,Ushuaia,001,U010 ,0154,272,5,8,8,5,0,20,2,8,13,43,37,29,11
24,Ushuaia,001,U010 ,0155,272,4,12,8,3,0,28,2,11,14,26,41,22,15
24,Ushuaia,001,U010 ,0156,271,1,11,11,4,2,12,0,9,14,37,50,19,24
24,Ushuaia,001,U010 ,0157,271,1,12,9,5,1,15,1,11,14,42,53,18,17
24,Ushuaia,001,U010 ,0158,271,1,14,7,4,1,13,1,10,11,40,39,22,14
24,Ushuaia,001,U010 ,0159,277,3,11,11,1,0,19,0,9,8,48,44,21,21
24,Ushuaia,001,U011 ,0160,290,0,9,2,4,1,37,2,9,14,47,21,38,16
24,Ushuaia,001,U011 ,0161,290,1,5,2,8,1,31,1,11,12,38,27,30,34
24,Ushuaia,001,U011 ,0162,290,0,14,5,4,1,20,2,8,15,44,20,30,29
24,Ushuaia,001,U011 ,0163,288,2,15,2,7,0,29,2,9,9,47,39,23,33
24,Ushuaia,001,U011 ,0164,289,4,8,7,1,3,33,0,15,18,36,41,28,22
24,Ushuaia,001,U011 ,0165,288,1,16,6,6,2,23,3,5,14,38,26,31,16
24,Ushuaia,001,U011 ,0166,290,5,11,5,2,2,22,0,10,13,41,26,33,28
24,Ushuaia,001,U011 ,0167,289,1,9,5,3,1,35,2,7,22,40,37,21,31
24,Ushuaia,001,U011 ,0168,289,2,10,1,17,2,23,0,8,12,42,25,32,29
24,Ushuaia,001,U011 ,0169,288,2,22,4,7,2,26,0,5,18,36,38,32,28
24,Ushuaia,001,U011 ,0170,297,2,12,3,9,3,24,1,8,11,62,25,35,17
24,Ushuaia,001,U011 ,0171,291,4,20,3,6,3,24,1,8,19,47,27,26,24
24,Ushuaia,001,U011 ,0172,289,0,13,3,12,2,26,1,8,24,45,35,28,20
24,Ushuaia,001,U011 ,0173,289,0,0,2,8,2,43,2,11,9,36,37,20,28
24,Ushuaia,001,U011 ,0174,288,1,13,3,9,4,25,1,10,10,42,35,34,32
24,Ushuaia,001,U011 ,0175,290,2,11,3,8,3,26,2,16,10,44,26,26,30
24,Ushuaia,001,U011 ,0176,289,6,12,5,7,7,27,3,4,12,37,33,20,30
24,Ushuaia,001,U011 ,0177,287,2,17,63,5,1,24,1,6,19,38,34,28,19
24,Ushuaia,001,U011 ,0178,288,4,13,1,11,3,17,1,7,18,37,35,34,29
24,Ushuaia,001,U011 ,0179,288,7,7,7,6,1,22,1,6,14,45,32,28,21
24,Ushuaia,001,U011 ,0180,297,1,9,9,6,3,22,1,13,17,45,39,43,24
24,Ushuaia,001,U012 ,0181,300,2,11,8,11,2,27,1,13,20,34,39,36,29
24,Ushuaia,001,U012 ,0182,300,1,8,6,19,4,20,4,7,11,45,45,26,26
24,Ushuaia,001,U012 ,0183,301,1,10,8,10,1,25,3,13,18,32,34,31,33
24,Ushuaia,001,U012 ,0184,301,0,14,5,21,0,24,2,9,13,30,48,43,24
24,Ushuaia,001,U012 ,0185,299,1,14,5,6,1,20,3,12,15,36,54,29,33
24,Ushuaia,001,U012 ,0186,298,3,14,5,14,3,23,4,6,20,40,37,37,25
24,Ushuaia,001,U012 ,0187,305,4,13,12,15,2,30,0,10,25,36,39,39,29
24,Ushuaia,001,U013 ,0188,301,4,10,4,6,0,27,2,12,7,62,32,24,30
24,Ushuaia,001,U013 ,0189,302,3,3,8,6,1,27,2,2,21,42,43,20,30
24,Ushuaia,001,U013 ,0190,300,1,10,5,2,2,28,1,10,15,45,46,26,26
24,Ushuaia,001,U013 ,0191,300,1,19,3,6,1,26,0,7,18,58,33,30,23
24,Ushuaia,001,U013 ,0192,300,2,14,8,2,2,29,0,14,18,48,39,24,24
24,Ushuaia,001,U013 ,0193,309,3,11,3,8,3,27,1,9,13,56,36,26,26
24,Ushuaia,001,U013 ,0194,300,0,7,4,6,1,34,1,6,19,55,35,29,26
24,Ushuaia,001,U013 ,0195,301,0,8,2,3,2,27,0,10,14,53,41,31,22
24,Ushuaia,001,U013 ,0196,299,1,10,2,5,3,21,4,10,18,47,52,17,31
24,Ushuaia,001,U013 ,0197,299,1,15,5,4,3,30,1,6,19,53,27,19,23
24,Ushuaia,001,U013 ,0198,300,0,11,1,5,3,30,1,6,20,46,39,27,22
24,Ushuaia,001,U013 ,0199,304,3,18,5,3,2,25,0,9,19,61,38,24,24
24,Ushuaia,001,U014 ,0200,152,1,2,0,0,1,10,1,1,8,23,12,20,5
24,Río Grande,002,0008 ,0203,297,1,13,23,10,4,2,3,4,12,37,42,36,39
24,Río Grande,002,0008 ,0204,298,4,15,25,5,0,3,1,5,8,19,58,53,28
24,Río Grande,002,0008 ,0205,297,1,10,9,6,0,2,6,6,11,26,61,46,36
24,Río Grande,002,0008 ,0206,298,4,11,26,5,1,2,0,4,7,32,69,35,35
24,Río Grande,002,0008 ,0207,298,0,11,16,3,1,1,3,13,11,38,57,41,34
24,Río Grande,002,0008 ,0208,298,0,17,21,6,1,3,6,2,5,29,56,40,40
24,Río Grande,002,0008 ,0209,298,4,22,16,4,0,4,2,7,11,30,61,35,45
24,Río Grande,002,0008 ,0210,299,4,14,18,4,0,4,1,5,8,34,49,45,43
24,Río Grande,002,0008 ,0211,299,5,19,16,5,0,0,2,5,13,33,51,42,37
24,Río Grande,002,0008 ,0212,298,2,13,14,9,2,4,2,3,7,37,41,43,30
24,Río Grande,002,0008 ,0213,303,0,20,23,1,0,6,3,5,6,30,57,40,39
24,Río Grande,002,0008 ,0214,296,3,10,20,7,1,3,1,12,10,30,53,53,22
24,Río Grande,002,0008 ,0215,297,3,9,25,3,2,2,0,8,10,23,55,38,53
24,Río Grande,002,0008 ,0216,297,6,8,19,8,1,1,3,4,5,27,63,45,26
24,Río Grande,002,0008 ,0217,298,2,7,20,2,1,1,3,6,8,23,68,45,28
24,Río Grande,002,0008 ,0218,298,1,17,19,8,2,3,3,11,6,32,39,44,35
24,Río Grande,002,0008 ,0219,299,4,11,24,10,2,6,2,2,8,32,55,30,26
24,Río Grande,002,0008 ,0220,298,3,10,20,6,1,4,1,12,20,27,53,38,24
24,Río Grande,002,0008 ,0221,300,0,14,16,9,0,9,2,8,7,37,40,36,36
24,Río Grande,002,0008 ,0222,298,2,15,12,2,2,4,0,7,8,26,72,36,39
24,Río Grande,002,0008 ,0223,298,1,9,10,6,1,5,2,5,7,26,67,48,28
24,Río Grande,002,0008 ,0224,302,2,11,27,7,0,4,1,8,7,32,67,39,35
24,Río Grande,002,0008 ,0225,297,1,10,14,10,3,5,1,4,9,37,55,32,34
24,Río Grande,002,0008 ,0226,298,10,3,9,5,1,2,3,9,17,40,67,32,33
24,Río Grande,002,0008 ,0227,298,5,13,17,3,1,4,1,6,10,40,57,39,33
24,Río Grande,002,0008 ,0228,297,3,18,20,13,1,4,0,6,9,32,49,29,36
24,Río Grande,002,0008 ,0229,299,2,21,14,13,1,5,1,7,7,22,54,50,40
24,Río Grande,002,0008 ,0230,296,2,14,18,2,0,5,0,5,16,24,50,40,31
24,Río Grande,002,0008 ,0231,297,3,13,16,6,1,7,2,7,16,25,50,28,35
24,Río Grande,002,0008 ,0232,297,6,14,18,9,0,2,1,5,11,23,67,29,36
24,Río Grande,002,0008 ,0233,297,3,18,14,2,1,6,4,5,13,39,52,40,30
24,Río Grande,002,0008 ,0234,296,5,9,26,10,2,8,1,8,6,27,50,39,37
24,Río Grande,002,0008 ,0235,297,0,15,14,4,2,3,1,12,7,25,55,36,41
24,Río Grande,002,0008 ,0236,297,4,8,18,3,2,4,2,6,9,30,49,36,39
24,Río Grande,002,0008 ,0237,297,5,8,18,4,5,3,1,3,3,31,65,26,51
24,Río Grande,002,0008 ,0238,297,7,11,14,4,2,3,1,9,7,34,57,36,37
24,Río Grande,002,0008 ,0239,302,2,15,29,5,1,7,2,4,7,21,59,46,39
24,Río Grande,002,0008 ,0240,298,4,12,16,13,0,4,0,4,11,24,60,36,39
24,Río Grande,002,0008 ,0241,298,3,18,15,5,1,6,0,5,6,29,46,52,33
24,Río Grande,002,0008 ,0242,297,2,9,14,8,1,5,2,8,7,27,64,29,53
24,Río Grande,002,0008 ,0243,296,2,17,17,10,0,2,1,4,12,33,55,28,46
24,Río Grande,002,0008 ,0244,299,2,6,10,4,1,4,3,4,5,38,76,37,29
24,Río Grande,002,0008 ,0245,298,2,9,21,11,1,7,3,12,4,31,61,30,36
24,Río Grande,002,0008 ,0246,297,1,11,16,4,1,2,0,9,7,25,67,47,36
24,Río Grande,002,0008 ,0247,302,1,9,20,5,0,3,4,11,9,32,53,55,28
24,Río Grande,002,0008 ,0248,296,1,16,22,10,2,1,1,5,6,27,49,49,40
24,Río Grande,002,0008 ,0249,297,1,12,14,7,1,3,1,9,7,25,53,39,42
24,Río Grande,002,0008 ,0250,298,4,20,24,7,1,6,2,2,10,25,54,38,27
24,Río Grande,002,0008 ,0251,296,1,14,23,5,1,2,7,2,5,39,48,35,37
24,Río Grande,002,0008 ,0252,296,2,12,18,9,2,1,4,3,7,30,65,33,43
24,Río Grande,002,0008 ,0253,298,7,11,23,1,3,1,1,6,9,30,51,28,38
24,Río Grande,002,0008 ,0254,302,2,16,24,6,0,1,3,6,6,25,65,40,35
24,Río Grande,002,0008 ,0255,298,2,15,18,4,2,5,2,5,18,43,35,38,32
24,Río Grande,002,0008 ,0256,297,1,9,11,10,1,3,1,2,6,27,60,44,31
24,Río Grande,002,0008 ,0257,296,2,18,8,8,1,5,0,4,11,29,56,35,54
24,Río Grande,002,0008 ,0258,297,3,16,25,11,0,6,3,8,12,28,52,38,35
24,Río Grande,002,0008 ,0259,295,1,16,18,4,0,3,1,5,5,40,49,36,26
24,Río Grande,002,0008 ,0260,296,6,14,23,3,1,2,1,4,13,30,49,47,36
24,Río Grande,002,0008 ,0261,302,3,5,17,6,2,5,4,5,12,31,51,41,31
24,Río Grande,002,0009 ,0262,288,3,11,16,12,0,3,1,3,9,32,41,39,32
24,Río Grande,002,0009 ,0263,291,4,5,17,5,2,2,4,7,11,37,39,36,42
24,Río Grande,002,0009 ,0264,291,1,11,11,5,2,3,1,4,4,41,54,33,43
24,Río Grande,002,0009 ,0265,289,2,11,14,4,1,5,2,8,13,45,38,36,28
24,Río Grande,002,0009 ,0266,290,8,9,15,5,1,4,1,10,5,29,44,39,39
24,Río Grande,002,0009 ,0267,288,2,13,8,5,3,1,0,4,4,41,51,42,33
24,Río Grande,002,0009 ,0268,292,0,8,13,1,2,4,0,8,6,41,44,43,34
24,Río Grande,002,0009 ,0269,290,2,15,14,3,0,7,0,5,12,39,50,27,20
24,Río Grande,002,0009 ,0270,289,2,10,12,5,2,3,5,9,5,33,56,36,35
24,Río Grande,002,0009 ,0271,288,15,4,19,5,1,2,1,6,8,27,38,43,47
24,Río Grande,002,0009 ,0272,289,2,7,22,5,1,2,5,3,8,23,42,36,43
24,Río Grande,002,0009 ,0273,288,1,15,21,12,0,5,1,7,7,25,45,33,34
24,Río Grande,002,0009 ,0274,290,5,10,19,7,1,3,0,3,15,34,48,31,29
24,Río Grande,002,0009 ,0275,290,0,12,9,3,0,4,4,6,9,30,68,28,41
24,Río Grande,002,0009 ,0276,296,7,11,26,2,0,3,0,7,8,28,43,43,37
24,Río Grande,002,0009 ,0277,291,3,12,20,5,1,0,3,7,9,29,53,35,31
24,Río Grande,002,0009 ,0278,289,2,17,15,3,0,6,5,2,12,31,38,42,41
24,Río Grande,002,0009 ,0279,290,2,8,18,2,0,6,2,6,10,40,58,23,28
24,Río Grande,002,0009 ,0280,289,0,14,15,3,3,0,0,8,8,41,39,35,35
24,Río Grande,002,0009 ,0281,287,2,9,14,5,0,4,2,5,10,26,53,44,33
24,Río Grande,002,0009 ,0282,291,2,16,19,5,0,3,3,1,18,35,48,41,29
24,Río Grande,002,0009 ,0283,292,6,12,24,5,2,4,1,3,9,38,36,30,37
24,Río Grande,002,0009 ,0284,291,3,10,15,2,3,0,2,3,9,31,45,38,44
24,Río Grande,002,0009 ,0285,290,2,7,18,9,0,6,3,4,8,32,48,39,38
24,Río Grande,002,0009 ,0286,293,1,12,20,5,1,3,2,7,6,40,50,44,41
24,Río Grande,002,0010 ,0287,296,2,14,22,4,2,3,1,7,15,35,48,45,32
24,Río Grande,002,0010 ,0288,296,5,19,26,5,1,2,1,5,12,40,43,30,33
24,Río Grande,002,0010 ,0289,296,3,16,19,4,1,4,3,8,4,37,56,36,31
24,Río Grande,002,0010 ,0290,295,1,16,11,1,0,2,3,9,6,33,46,38,50
24,Río Grande,002,0010 ,0291,297,0,13,23,2,0,8,1,6,9,32,58,37,37
24,Río Grande,002,0010 ,0292,295,2,10,20,5,4,2,3,1,7,39,49,48,22
24,Río Grande,002,0010 ,0293,301,1,10,28,4,1,3,2,4,7,32,51,35,51
24,Río Grande,002,0010 ,0294,296,6,12,25,6,0,5,0,10,9,31,48,42,27
24,Río Grande,002,0010 ,0295,296,4,11,20,1,1,1,1,4,8,51,40,28,29
24,Río Grande,002,0010 ,0296,295,2,6,11,2,0,2,3,8,7,54,54,30,34
24,Río Grande,002,0010 ,0297,296,0,16,22,6,0,0,3,1,6,41,60,30,33
24,Río Grande,002,0010 ,0298,297,3,15,19,9,0,4,3,5,4,41,39,41,38
24,Río Grande,002,0010 ,0299,295,0,15,16,0,2,5,1,5,8,47,48,38,24
