codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0023,0063,0131,0134,0135,0137,0614
10,General Belgrano,001,0001 ,0001,315,1,0,5,10,89,15,3,78,4
10,General Belgrano,001,0001 ,0002,317,53,3,2,7,92,14,7,69,3
10,General Belgrano,001,0001 ,0003,315,44,0,7,9,110,24,8,48,4
10,General Belgrano,001,0001 ,0004,315,40,9,1,24,100,14,8,57,3
10,General Belgrano,001,0001 ,0005,314,48,3,7,9,116,11,1,55,3
10,General Belgrano,001,0001 ,0006,318,50,1,3,5,96,17,4,64,6
10,General Belgrano,001,0001 ,0007,315,42,0,5,13,103,13,2,63,7
10,General Belgrano,001,0001 ,0008,317,45,4,9,3,81,17,7,66,4
10,General Belgrano,001,0001 ,0009,314,36,0,4,7,144,14,7,59,4
10,General Belgrano,001,0001 ,0010,315,35,4,3,6,109,13,5,71,6
10,General Belgrano,001,0001 ,0011,314,60,0,2,5,91,9,8,52,6
10,General Belgrano,001,0001 ,0012,315,43,2,4,10,81,15,4,72,6
10,General Belgrano,001,0001 ,0013,315,40,2,6,6,89,19,4,79,3
10,General Belgrano,001,0001 ,0014,317,0,0,4,6,113,9,2,62,4
10,General Belgrano,001,0001 ,0015,315,41,1,5,5,96,14,3,65,2
10,General Belgrano,001,0001 ,0016,313,39,6,3,5,109,16,8,54,11
10,General Belgrano,001,0001 ,0017,314,41,6,2,6,97,10,7,85,3
10,General Belgrano,001,0001 ,0018,316,39,0,2,6,114,17,9,44,6
10,General Belgrano,001,0001 ,0019,315,45,1,1,7,94,10,5,60,11
10,General Belgrano,001,0002 ,0020,311,37,0,10,10,40,28,5,0,101
10,General Belgrano,001,0002 ,0021,310,30,2,6,7,56,13,9,98,9
10,General Belgrano,001,0002 ,0022,313,28,4,13,7,41,27,6,103,5
10,General Belgrano,001,0002 ,0023,316,30,1,6,3,47,42,7,102,10
10,General Belgrano,001,0002 ,0024,313,25,2,4,9,48,30,7,93,3
10,General Belgrano,001,0002 ,0025,314,30,8,7,21,47,31,5,91,6
10,General Belgrano,001,0002 ,0026,313,32,5,4,6,46,33,6,80,9
10,General Belgrano,001,0002 ,0027,312,27,1,10,9,47,33,1,81,2
10,General Belgrano,001,0003 ,0028,291,51,3,4,6,27,18,10,84,6
10,General Belgrano,001,0003 ,0029,289,32,1,2,8,42,27,2,89,8
10,General Belgrano,001,0003 ,0030,289,37,2,9,7,36,30,6,91,4
10,General Belgrano,001,0003 ,0031,288,31,4,5,6,52,22,4,82,2
10,General Belgrano,001,0003 ,0032,286,35,1,3,12,48,23,5,70,7
10,General Belgrano,001,0003 ,0033,289,28,0,6,4,46,22,6,97,2
10,General Belgrano,001,0003 ,0034,288,6,2,6,8,40,33,2,89,0
10,General Belgrano,001,0003 ,0035,288,25,2,4,9,55,34,1,79,5
10,General Belgrano,001,0003 ,0036,289,30,2,3,4,38,23,4,91,5
10,General Belgrano,001,0003 ,0037,289,30,3,3,8,36,26,4,93,4
10,General Belgrano,001,0004 ,0038,316,35,0,2,8,119,11,6,60,8
10,General Belgrano,001,0004 ,0039,315,31,1,2,10,118,11,4,72,8
10,General Belgrano,001,0004 ,0040,313,34,1,0,6,120,17,4,75,6
10,General Belgrano,001,0004 ,0041,313,33,5,2,10,112,8,11,65,6
10,General Belgrano,001,0004 ,0042,314,44,6,0,5,95,13,12,64,6
10,General Belgrano,001,0004 ,0043,314,51,0,5,9,95,20,9,62,9
10,General Belgrano,001,0004 ,0044,313,39,1,3,2,100,11,6,75,4
10,General Belgrano,001,0004 ,0045,314,39,2,2,7,96,25,4,77,4
10,General Belgrano,001,0004 ,0046,315,43,1,1,7,115,11,6,68,4
10,General Belgrano,001,0004 ,0047,313,0,2,3,0,134,8,11,60,5
10,General Belgrano,001,0004 ,0048,313,36,6,2,5,111,14,9,57,4
10,General Belgrano,001,0004 ,0049,313,51,2,1,0,108,8,6,65,4
10,General Belgrano,001,0004 ,0050,317,2,3,2,0,118,9,7,56,8
10,General Belgrano,001,0004 ,0051,315,28,6,3,12,108,13,5,62,9
10,General Belgrano,001,0004 ,0052,314,34,3,4,7,118,13,7,58,5
10,General Belgrano,001,0004 ,0053,316,36,4,2,8,112,9,3,68,2
10,General Belgrano,001,0004 ,0054,313,0,0,2,7,101,14,10,85,4
10,General Belgrano,001,0004 ,0055,315,42,2,0,0,109,12,3,67,7
10,General Belgrano,001,0004 ,0056,314,0,2,5,10,86,11,6,85,5
10,General Belgrano,001,0005 ,0057,309,39,0,2,0,75,34,7,87,3
10,General Belgrano,001,0005 ,0058,308,51,1,2,6,73,17,2,87,2
10,General Belgrano,001,0005 ,0059,308,45,1,8,0,61,20,7,91,2
10,General Belgrano,001,0005 ,0060,310,32,0,5,8,91,17,6,77,3
10,General Belgrano,001,0005 ,0061,312,35,2,4,3,81,24,8,88,4
10,General Belgrano,001,0005 ,0062,308,45,0,6,3,61,20,6,94,6
10,General Belgrano,001,0005 ,0063,309,36,0,10,7,69,23,8,86,2
10,General Belgrano,001,0005 ,0064,310,103,3,2,5,0,25,4,89,5
10,General Belgrano,001,0005 ,0065,312,0,0,4,6,73,31,5,76,3
10,General Belgrano,001,0005 ,0066,310,0,0,5,0,68,19,6,95,4
10,General Belgrano,001,0005 ,0067,309,32,2,3,5,70,19,3,98,5
10,General Belgrano,001,0005 ,0068,307,35,0,2,10,65,21,9,98,4
10,General Belgrano,001,0005 ,0069,310,29,3,3,0,84,25,10,81,10
10,General Belgrano,001,0005 ,0070,309,0,0,1,10,79,17,6,88,2
10,General Belgrano,001,0006 ,0071,310,38,0,12,7,57,20,10,88,5
10,General Belgrano,001,0006 ,0072,316,44,2,4,9,71,24,13,75,3
10,General Belgrano,001,0006 ,0073,315,41,2,1,5,62,25,3,97,4
10,General Belgrano,001,0006 ,0074,315,55,3,9,3,56,38,11,90,1
10,General Belgrano,001,0006 ,0075,313,0,1,5,7,71,21,8,81,10
10,General Belgrano,001,0006 ,0076,313,32,4,3,7,78,29,6,85,8
10,General Belgrano,001,0006 ,0077,312,40,1,3,7,55,25,7,97,6
10,General Belgrano,001,0006 ,0078,315,39,0,6,9,65,26,4,88,6
10,General Belgrano,001,0006 ,0079,312,30,3,6,7,70,27,7,77,4
10,General Belgrano,001,0006 ,0080,311,39,1,5,0,57,0,0,105,2
10,General Belgrano,001,0006 ,0081,316,0,0,5,8,61,30,7,92,6
10,General Belgrano,001,0006 ,0082,313,41,4,5,1,76,17,6,86,4
10,General Belgrano,001,0006 ,0083,313,39,0,4,4,74,25,6,85,4
10,General Belgrano,001,0006 ,0084,313,49,3,4,3,50,23,7,88,11
10,General Belgrano,001,0006 ,0085,313,20,0,7,7,59,24,9,92,7
10,General Belgrano,001,0006 ,0086,314,0,0,4,18,52,25,5,96,1
10,General Belgrano,001,0006 ,0087,313,28,3,5,6,92,21,10,92,6
10,General Belgrano,001,0006 ,0088,315,0,0,8,10,72,27,9,81,2
10,General Belgrano,001,0006 ,0089,313,34,0,0,0,70,22,6,95,3
10,General Belgrano,001,0006 ,0090,313,35,2,5,6,75,23,11,74,5
10,General Belgrano,001,0006 ,0091,314,36,2,2,8,63,24,11,81,4
10,General Belgrano,001,0006 ,0092,313,37,5,4,5,60,34,3,84,6
10,General Belgrano,001,0007 ,0093,317,29,6,4,8,91,15,5,82,5
10,General Belgrano,001,0007 ,0094,317,34,2,1,6,103,25,11,86,6
