codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0081,0131,0133,0134,0135,0136,0137,0138,0180,0188,0525
21,Caseros,002,0364 ,0126,351,35,0,0,78,11,0,53,1,3,53,1,0,27
21,Caseros,002,0364 ,0127,351,28,6,1,82,6,0,68,3,4,39,0,0,21
21,Caseros,002,0364 ,0128,350,27,0,0,69,12,3,78,0,5,42,0,0,25
21,Caseros,002,0364 ,0129,347,27,3,1,56,8,0,51,0,11,52,0,0,45
21,Caseros,002,0365 ,0130,351,2,1,0,53,9,1,133,1,5,39,0,0,4
21,Caseros,002,0365 ,0131,351,29,4,3,45,5,1,124,2,4,33,0,0,8
21,Caseros,002,0365 ,0132,351,24,4,0,44,7,1,119,4,3,47,0,0,7
21,Caseros,002,0365 ,0133,351,21,6,1,53,10,1,113,3,1,60,0,0,10
21,Caseros,002,0365 ,0134,350,35,4,0,45,11,0,119,1,2,66,0,0,6
21,Caseros,002,0365 ,0135,350,25,0,1,35,9,0,126,8,4,56,0,0,9
21,Caseros,002,0365 ,0136,351,29,0,0,45,15,0,108,3,1,70,1,2,0
21,Caseros,002,0365 ,0137,285,20,2,2,33,4,0,108,7,6,28,0,1,5
21,Caseros,002,0365A,0138,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Caseros,002,0366 ,0139,350,28,0,2,54,9,1,88,0,2,43,0,0,24
21,Caseros,002,0366 ,0140,350,37,0,0,62,9,0,66,1,2,51,0,1,24
21,Caseros,002,0366 ,0141,350,25,0,0,85,7,1,74,2,3,33,0,0,20
21,Caseros,002,0366 ,0142,350,14,7,0,71,11,0,74,2,4,42,0,0,16
21,Caseros,002,0366 ,0143,350,25,3,1,81,9,0,53,1,5,34,0,0,25
21,Caseros,002,0366 ,0144,144,14,0,0,23,0,1,30,2,1,14,0,0,15
21,Caseros,002,0367 ,0145,351,13,7,2,69,13,2,61,3,9,49,0,0,40
21,Caseros,002,0367 ,0146,350,26,1,0,63,2,0,74,0,9,46,0,0,34
21,Caseros,002,0367 ,0147,350,25,6,0,67,5,0,85,1,4,45,0,0,19
21,Caseros,002,0367 ,0148,351,14,4,0,64,9,0,76,0,13,50,0,0,30
21,Caseros,002,0367 ,0149,351,32,0,0,61,10,0,80,2,12,33,0,1,36
21,Caseros,002,0367 ,0150,352,21,8,1,63,15,0,72,3,5,50,0,1,26
21,Caseros,002,0367 ,0151,351,13,4,1,52,10,0,88,1,7,65,0,1,19
21,Caseros,002,0367 ,0152,350,27,0,0,68,6,1,77,4,4,51,0,0,27
21,Caseros,002,0367 ,0153,351,26,2,1,64,4,1,66,2,7,60,0,0,26
21,Caseros,002,0367 ,0154,350,20,5,0,50,9,3,78,7,4,52,0,1,28
21,Caseros,002,0367 ,0155,351,20,5,0,93,8,0,68,1,12,40,0,1,17
21,Caseros,002,0367 ,0156,350,17,5,0,71,6,0,76,3,5,34,0,0,34
21,Caseros,002,0367 ,0157,350,28,5,0,73,7,3,64,3,7,47,0,1,27
21,Caseros,002,0367 ,0158,123,26,3,0,16,2,0,4,0,1,27,0,0,4
21,Caseros,002,0368A,0159,353,30,4,0,49,12,0,45,1,2,64,0,0,14
21,Caseros,002,0368A,0160,351,21,13,0,36,5,2,47,1,5,77,0,2,26
21,Caseros,002,0368A,0161,351,24,10,1,47,7,0,55,3,3,54,0,2,12
21,Caseros,002,0368A,0162,351,19,2,0,32,7,0,62,1,3,59,0,0,20
21,Caseros,002,0368A,0163,351,15,3,1,51,8,3,68,2,1,55,0,0,20
21,Caseros,002,0368A,0164,351,18,11,0,48,10,0,56,6,4,59,0,0,22
21,Caseros,002,0368A,0165,350,27,3,0,27,3,1,92,4,7,51,2,0,30
21,Caseros,002,0368A,0166,350,23,12,0,43,8,2,84,1,5,50,0,2,16
21,Caseros,002,0368A,0167,351,21,4,0,33,7,1,100,0,4,49,0,0,25
21,Caseros,002,0368A,0168,350,31,0,0,44,5,1,64,5,11,60,0,1,19
21,Caseros,002,0368A,0169,349,24,9,1,43,12,1,81,1,4,43,0,0,39
21,Caseros,002,0368A,0170,350,24,1,0,39,2,0,99,7,4,55,0,0,27
21,Caseros,002,0368A,0171,350,19,4,1,54,7,2,70,0,4,46,0,1,23
21,Caseros,002,0368A,0172,351,20,4,1,50,5,0,55,1,4,53,0,0,21
21,Caseros,002,0368A,0173,351,26,5,1,30,6,0,79,1,7,45,0,0,38
21,Caseros,002,0368A,0174,352,24,10,0,33,6,1,61,1,9,54,0,0,30
21,Caseros,002,0368A,0175,352,1,1,0,48,7,0,58,0,22,43,2,1,19
21,Caseros,002,0368A,0176,351,19,0,0,35,11,0,107,4,3,49,0,0,28
21,Caseros,002,0368A,0177,352,17,1,1,50,5,0,69,2,6,63,1,0,23
21,Caseros,002,0368A,0178,350,30,3,2,30,12,0,103,1,3,46,0,0,25
21,Caseros,002,0368A,0179,350,21,13,0,46,9,1,59,6,4,41,1,2,31
21,Caseros,002,0368A,0180,352,16,0,0,48,9,0,92,1,6,45,0,0,28
21,Caseros,002,0368A,0181,351,26,3,0,32,5,1,106,4,4,49,0,0,28
21,Caseros,002,0368A,0182,351,23,4,0,53,5,0,96,0,4,49,0,0,18
21,Caseros,002,0368A,0183,351,19,7,1,50,3,0,56,3,3,64,0,2,21
21,Caseros,002,0368A,0184,352,21,4,1,52,10,0,84,1,1,51,1,0,20
21,Caseros,002,0368A,0185,354,14,1,1,56,7,0,65,1,3,49,0,0,23
21,Caseros,002,0368A,0186,350,21,10,0,35,7,0,61,4,3,67,0,2,26
21,Caseros,002,0368A,0187,350,23,0,0,36,11,0,98,2,3,60,0,0,23
21,Caseros,002,0368A,0188,351,32,0,1,39,2,1,88,4,1,54,0,0,20
21,Caseros,002,0368A,0189,353,22,0,0,45,5,1,95,0,1,48,1,0,33
21,Caseros,002,0368A,0190,352,9,7,0,51,6,0,61,2,3,70,0,0,24
21,Caseros,002,0368A,0191,351,22,5,0,45,6,2,85,1,6,48,0,0,21
21,Caseros,002,0368A,0192,350,31,0,1,48,4,1,81,3,3,50,0,0,20
21,Caseros,002,0368A,0193,350,28,6,0,38,8,0,83,2,6,54,0,0,23
21,Caseros,002,0368A,0194,350,27,10,0,49,3,0,44,1,6,36,1,0,23
21,Caseros,002,0368A,0195,351,23,12,0,52,6,1,82,6,6,42,0,0,15
21,Caseros,002,0368A,0196,351,22,2,0,63,13,0,64,2,1,64,1,0,13
21,Caseros,002,0368A,0197,350,9,0,0,50,9,0,80,3,3,69,0,1,18
21,Caseros,002,0368A,0198,350,32,6,0,40,9,1,64,4,2,54,0,1,27
21,Caseros,002,0368A,0199,351,23,8,0,41,6,2,79,2,3,48,0,0,20
21,Caseros,002,0368A,0200,352,24,7,1,31,13,2,71,1,3,45,0,1,20
21,Caseros,002,0368A,0201,350,27,5,0,55,5,1,57,1,0,73,0,0,14
21,Caseros,002,0368A,0202,350,22,10,2,45,5,0,54,4,5,57,0,1,24
21,Caseros,002,0368A,0203,350,24,4,1,48,4,1,75,1,2,59,0,0,28
21,Caseros,002,0368A,0204,351,29,0,0,47,0,8,96,1,6,37,1,1,23
21,Caseros,002,0368A,0205,351,19,0,0,46,4,0,79,1,3,59,0,0,19
21,Caseros,002,0368A,0206,350,23,2,0,43,9,0,69,3,3,66,0,0,15
21,Caseros,002,0368A,0207,352,5,0,1,47,5,2,76,2,5,68,0,0,25
21,Caseros,002,0368A,0208,350,41,2,0,32,4,1,77,1,10,42,0,0,29
21,Caseros,002,0368A,0209,352,24,4,0,46,5,1,72,0,3,64,1,0,22
21,Caseros,002,0368A,0210,350,16,8,0,52,11,0,49,3,2,54,0,0,16
21,Caseros,002,0368A,0211,350,22,4,1,55,10,2,70,4,7,47,0,0,23
21,Caseros,002,0368A,0212,353,27,15,0,37,8,3,61,1,5,49,1,0,17
21,Caseros,002,0368A,0213,350,31,5,0,44,16,1,40,1,2,41,0,0,23
21,Caseros,002,0368A,0214,350,16,6,0,57,5,1,54,4,5,51,0,1,26
21,Caseros,002,0368A,0215,351,8,3,0,40,6,3,106,1,4,45,0,0,30
21,Caseros,002,0368A,0216,350,29,0,1,34,8,0,79,0,3,49,0,0,31
21,Caseros,002,0368A,0217,351,18,9,0,46,10,0,45,3,7,63,0,1,18
21,Caseros,002,0368A,0218,350,24,8,0,38,6,1,105,1,6,46,0,0,31
21,Caseros,002,0368A,0219,351,24,4,0,36,8,1,78,3,5,56,0,0,18
21,Caseros,002,0368A,0220,352,21,0,0,47,7,0,87,1,2,51,1,1,20
21,Caseros,002,0368A,0221,352,22,7,0,46,5,0,54,2,6,40,0,1,35
21,Caseros,002,0368A,0222,351,18,7,0,47,3,0,104,2,7,50,0,0,22
21,Caseros,002,0368A,0223,351,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Caseros,002,0368A,0224,350,15,12,0,48,7,1,56,1,8,56,0,0,18
21,Caseros,002,0368A,0225,350,10,8,0,61,12,1,52,4,3,59,1,0,22
21,Caseros,002,0368A,0226,350,32,0,1,48,8,0,73,2,3,49,0,1,24
21,Caseros,002,0368A,0227,353,13,6,0,62,5,1,63,4,5,44,0,0,23
21,Caseros,002,0368A,0228,351,18,3,0,33,8,0,91,2,4,47,1,0,30
21,Caseros,002,0368A,0229,350,17,2,1,46,7,0,83,10,2,48,1,0,20
21,Caseros,002,0368A,0230,350,24,3,2,44,5,0,86,1,3,72,0,0,9
21,Caseros,002,0368A,0231,351,21,5,0,51,7,0,80,3,6,58,0,0,14
21,Caseros,002,0368A,0232,350,18,4,1,44,7,0,88,1,5,44,0,0,18
21,Caseros,002,0368A,0233,350,22,6,0,34,5,2,103,2,7,59,0,0,9
21,Caseros,002,0368A,0234,350,16,4,0,43,11,1,54,0,8,52,0,0,23
21,Caseros,002,0368A,0235,352,18,3,1,31,6,2,117,1,4,48,0,0,26
21,Caseros,002,0368A,0236,351,16,4,0,34,7,1,87,3,3,54,1,0,31
21,Caseros,002,0368A,0237,351,23,6,2,54,6,0,68,3,5,51,0,2,11
21,Caseros,002,0368A,0238,351,23,6,0,41,9,0,74,3,2,66,0,0,21
