codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0038,0071,0074,0153,0501,0519,0538
07,Rawson,001,0001 ,0001,310,1,6,3,6,4,6,41,68,78
07,Rawson,001,0001 ,0002,310,4,12,3,9,2,7,36,60,83
07,Rawson,001,0001 ,0003,311,1,9,7,2,3,8,47,61,75
07,Rawson,001,0001 ,0004,309,3,8,7,4,0,5,36,59,94
07,Rawson,001,0001 ,0005,309,3,5,4,6,0,14,36,62,85
07,Rawson,001,0001 ,0006,310,2,8,3,7,2,10,72,65,68
07,Rawson,001,0001 ,0007,309,6,12,8,3,7,11,37,47,70
07,Rawson,001,0001 ,0008,310,2,7,10,5,6,6,32,63,84
07,Rawson,001,0002 ,0009,329,2,9,6,5,0,11,30,84,69
07,Rawson,001,0002 ,0010,328,4,14,8,8,5,4,35,68,80
07,Rawson,001,0002 ,0011,329,2,5,9,3,4,14,31,76,84
07,Rawson,001,0002 ,0012,329,1,11,3,7,2,4,28,92,66
07,Rawson,001,0002 ,0013,328,3,4,2,11,2,6,36,91,63
07,Rawson,001,0002 ,0014,329,2,15,3,6,3,6,38,74,83
07,Rawson,001,0002 ,0015,329,3,2,6,12,2,11,17,92,75
07,Rawson,001,0002 ,0016,328,4,5,6,10,2,6,33,74,84
07,Rawson,001,0002 ,0017,328,2,13,7,9,3,13,43,71,73
07,Rawson,001,0002 ,0018,326,2,7,8,2,7,10,29,71,81
07,Rawson,001,0002 ,0019,328,4,13,1,9,1,12,31,87,74
07,Rawson,001,0002 ,0020,328,8,8,4,5,2,7,44,81,71
07,Rawson,001,0002 ,0021,327,2,7,7,4,4,13,38,73,71
07,Rawson,001,0003 ,0022,349,7,16,3,10,5,9,40,62,100
07,Rawson,001,0003 ,0023,349,4,6,4,12,9,9,44,78,88
07,Rawson,001,0003 ,0024,349,1,14,5,9,3,12,54,72,70
07,Rawson,001,0003 ,0025,351,2,4,3,6,4,9,45,80,103
07,Rawson,001,0003 ,0026,349,3,8,5,9,3,9,35,93,93
07,Rawson,001,0003 ,0027,349,0,5,8,6,8,7,53,81,85
07,Rawson,001,0003 ,0028,349,1,9,3,13,2,10,37,77,91
07,Rawson,001,0003 ,0029,351,0,0,1,10,5,12,56,76,87
07,Rawson,001,0003 ,0030,349,1,10,6,8,8,4,48,78,92
07,Rawson,001,0003 ,0031,349,5,10,6,9,5,7,39,111,71
07,Rawson,001,0003 ,0032,349,1,16,3,7,4,3,39,81,99
07,Rawson,001,0003 ,0033,348,1,3,8,11,4,9,52,77,78
07,Rawson,001,0003 ,0034,348,1,8,4,11,5,7,50,83,86
07,Rawson,001,0003 ,0035,349,5,8,4,6,6,5,46,96,89
07,Rawson,001,0003 ,0036,348,1,15,2,5,2,10,32,91,87
07,Rawson,001,0003 ,0037,349,5,9,7,10,7,10,36,88,84
07,Rawson,001,0003 ,0038,349,8,11,6,7,6,9,36,77,93
07,Rawson,001,0003 ,0039,349,1,11,2,7,6,13,50,88,83
07,Rawson,001,0003 ,0040,349,2,7,11,5,5,7,42,101,68
07,Rawson,001,0003 ,0041,349,0,3,8,14,6,8,54,80,86
07,Rawson,001,0003 ,0042,350,2,4,2,9,3,10,41,82,103
07,Rawson,001,0003 ,0043,349,4,9,3,9,6,8,34,106,82
07,Rawson,001,0003 ,0044,349,7,6,8,5,5,11,43,73,80
07,Rawson,001,0003 ,0045,349,12,10,4,5,5,9,59,75,73
07,Rawson,001,0003 ,0046,348,2,11,8,7,4,9,44,76,108
07,Rawson,001,0003 ,0047,349,3,3,3,10,3,8,49,72,102
07,Rawson,001,0003 ,0048,349,2,9,5,11,8,3,47,82,91
07,Rawson,001,0003 ,0049,350,1,7,7,13,0,11,40,92,83
07,Rawson,001,0003 ,0050,349,1,10,5,11,1,9,52,95,81
07,Rawson,001,0003 ,0051,348,1,12,7,8,6,9,33,75,109
07,Rawson,001,0003 ,0052,348,4,7,7,8,7,7,40,94,94
07,Rawson,001,0003 ,0053,349,1,8,4,4,4,12,36,61,120
07,Rawson,001,0003 ,0054,350,8,9,8,6,1,13,43,76,98
07,Rawson,001,0003 ,0055,349,5,4,6,6,8,13,40,79,99
07,Rawson,001,0003 ,0056,349,6,9,9,9,6,7,43,87,99
07,Rawson,001,0003 ,0057,349,8,3,1,16,6,9,35,66,106
07,Rawson,001,0003 ,0058,349,1,7,5,9,0,11,40,89,99
07,Rawson,001,0003 ,0059,349,6,11,3,5,5,7,47,76,101
07,Rawson,001,0003 ,0060,350,7,10,4,8,7,7,31,97,103
07,Rawson,001,0004 ,0061,343,2,8,7,7,0,9,46,73,87
