codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0005,0014,0022,0038,0045,0048,0050,0060,0131,0134,0193,0194,0195,0196
23,Capital                                 ,001,0016 ,1846,342,27,0,4,3,2,1,0,6,22,0,72,105,1,0,1,8
23,Capital                                 ,001,0016 ,1847,342,27,2,5,4,3,3,4,11,37,0,55,84,0,1,0,18
23,Capital                                 ,001,0016 ,1848,342,34,3,5,3,1,2,1,13,21,0,70,86,0,2,1,3
23,Capital                                 ,001,0016 ,1849,342,2,2,3,3,3,5,1,11,30,0,78,78,0,0,0,6
23,Capital                                 ,001,0016 ,1850,342,39,2,9,7,2,4,1,10,26,0,57,93,0,0,1,2
23,Capital                                 ,001,0016 ,1851,342,2,3,9,0,0,3,0,7,26,0,62,90,0,1,1,10
23,Capital                                 ,001,0016 ,1852,342,46,2,7,7,2,1,2,10,19,0,62,83,0,4,1,10
23,Capital                                 ,001,0016 ,1853,342,0,1,9,4,3,4,1,11,37,0,64,72,0,0,2,7
23,Capital                                 ,001,0016 ,1854,342,0,0,7,6,1,1,0,1,30,0,69,84,0,1,2,7
23,Capital                                 ,001,0016 ,1855,342,0,0,8,2,4,4,2,4,41,0,69,82,0,0,0,5
23,Capital                                 ,001,0016 ,1856,342,32,0,10,3,5,1,2,5,22,0,72,93,0,1,3,7
23,Capital                                 ,001,0016 ,1857,342,0,0,6,6,3,2,2,0,25,0,72,83,0,1,0,9
23,Capital                                 ,001,0016 ,1858,342,37,2,6,4,2,5,3,5,30,0,57,92,0,0,1,2
23,Capital                                 ,001,0016 ,1859,342,38,2,10,7,4,6,1,7,14,0,57,104,0,0,0,4
23,Capital                                 ,001,0016 ,1860,342,2,4,13,3,0,3,0,5,20,0,68,97,0,1,1,5
23,Capital                                 ,001,0016 ,1861,342,3,3,5,8,1,2,2,7,24,0,71,85,0,0,4,4
23,Capital                                 ,001,0016A,0399,339,3,3,10,4,4,0,1,10,29,1,51,120,0,2,3,3
23,Capital                                 ,001,0016A,0400,339,0,0,9,6,8,2,1,7,31,0,60,111,1,1,1,2
23,Capital                                 ,001,0016A,0401,339,0,0,12,4,2,2,4,7,31,0,53,120,1,1,1,2
23,Capital                                 ,001,0016A,0402,339,33,2,7,3,4,3,2,4,28,1,61,114,1,0,1,7
23,Capital                                 ,001,0016A,0403,339,33,7,4,5,2,6,2,8,43,0,51,118,0,1,1,6
23,Capital                                 ,001,0016A,0404,339,34,1,14,4,5,4,2,9,39,1,41,120,0,2,2,2
23,Capital                                 ,001,0016A,0405,339,0,0,19,7,4,2,2,12,24,0,40,101,0,3,3,4
23,Capital                                 ,001,0016A,0406,339,43,4,8,4,4,2,1,5,31,0,42,120,0,0,0,2
23,Capital                                 ,001,0016A,0407,339,0,0,4,8,3,2,3,10,30,0,36,129,0,2,3,4
23,Capital                                 ,001,0016A,0408,339,0,0,5,3,5,1,2,7,34,1,41,127,3,0,0,4
23,Capital                                 ,001,0016A,0409,339,36,3,11,6,1,1,4,8,31,2,49,117,0,0,0,3
23,Capital                                 ,001,0016A,0410,339,29,23,9,3,4,1,0,8,30,0,30,122,0,0,1,3
23,Capital                                 ,001,0016A,0411,339,32,2,8,3,6,3,2,10,31,0,52,125,1,2,0,5
23,Capital                                 ,001,0016A,0412,339,29,3,8,7,5,5,0,5,30,0,53,123,2,1,0,4
23,Capital                                 ,001,0016A,0413,339,30,5,9,3,0,2,0,8,0,0,1,117,1,1,2,2
23,Capital                                 ,001,0016A,0414,338,37,2,12,2,4,1,3,10,33,1,47,112,2,1,1,1
23,Capital                                 ,001,0016A,0415,338,0,0,6,4,2,1,1,6,36,0,54,121,3,0,0,6
23,Capital                                 ,001,0016A,1862,344,51,6,6,5,1,4,1,10,26,0,52,115,0,1,1,3
23,Capital                                 ,001,0016A,1863,344,42,0,10,3,6,5,0,8,22,0,63,112,0,2,1,4
23,Capital                                 ,001,0016A,1864,344,46,4,5,4,2,2,6,24,0,0,54,127,0,0,0,5
23,Capital                                 ,001,0016A,1865,344,3,5,9,7,5,5,1,7,28,0,57,111,0,2,1,6
23,Capital                                 ,001,0016A,1866,344,50,3,4,3,5,1,3,7,30,0,62,105,0,0,0,6
23,Capital                                 ,001,0016A,1867,344,35,2,9,11,2,0,1,1,31,0,66,109,0,2,0,11
23,Capital                                 ,001,0016A,1868,344,0,0,5,5,3,2,1,5,39,0,49,114,0,3,1,5
23,Capital                                 ,001,0016A,1869,344,31,2,4,7,5,2,45,4,28,0,58,104,0,0,4,5
23,Capital                                 ,001,0016A,1870,343,4,1,7,3,6,2,3,9,42,0,59,93,1,0,0,8
23,Capital                                 ,001,0016A,1871,343,0,5,11,5,7,1,3,8,16,0,52,104,0,1,0,4
23,Capital                                 ,001,0016A,1872,343,35,3,8,6,2,2,0,7,40,0,56,106,0,1,1,8
23,Capital                                 ,001,0016A,1873,343,0,0,6,10,7,8,4,11,29,0,53,109,0,0,0,5
23,Capital                                 ,001,0016A,1874,343,0,0,10,7,6,2,1,5,28,0,47,111,0,0,0,4
23,Capital                                 ,001,0016A,1875,343,51,3,7,2,3,5,0,20,21,0,62,101,0,0,2,3
23,Capital                                 ,001,0016A,1876,343,0,0,12,6,2,0,0,4,37,0,43,103,0,1,0,5
23,Capital                                 ,001,0017 ,0416,348,38,8,6,6,0,1,0,8,35,0,48,125,0,0,0,1
23,Capital                                 ,001,0017 ,0417,348,3,8,12,1,2,0,2,8,24,1,48,132,1,0,0,7
23,Capital                                 ,001,0017 ,0418,348,0,0,11,6,0,3,2,11,37,1,46,99,0,0,0,4
23,Capital                                 ,001,0017 ,0419,348,0,0,5,3,2,0,1,9,35,0,45,123,0,1,2,9
23,Capital                                 ,001,0017 ,0420,348,0,0,5,3,3,2,2,4,38,1,53,108,0,1,1,7
23,Capital                                 ,001,0017 ,0421,348,41,3,10,2,2,1,2,7,35,1,43,121,2,0,0,8
23,Capital                                 ,001,0017 ,0422,348,0,0,5,1,3,0,0,8,0,0,58,114,0,0,0,3
23,Capital                                 ,001,0017 ,0423,348,40,6,5,2,0,0,1,7,35,0,44,122,0,3,0,7
23,Capital                                 ,001,0017 ,0424,348,42,5,11,1,1,2,2,6,36,1,61,74,1,0,0,5
23,Capital                                 ,001,0017 ,0425,348,28,0,6,5,1,3,4,8,32,1,43,123,1,1,0,4
23,Capital                                 ,001,0017 ,0426,348,0,0,9,2,4,2,0,7,31,0,56,123,0,1,2,6
23,Capital                                 ,001,0017 ,0427,348,2,0,7,4,0,1,2,4,20,1,54,114,0,0,3,2
23,Capital                                 ,001,0017 ,0428,348,0,0,10,6,0,1,1,12,29,2,51,100,1,2,0,4
23,Capital                                 ,001,0017 ,0429,348,0,0,8,3,4,3,4,9,18,1,44,117,2,1,0,5
23,Capital                                 ,001,0017 ,0430,348,29,8,9,1,4,1,1,9,26,0,57,110,3,1,1,3
23,Capital                                 ,001,0017 ,0431,348,58,2,9,2,2,2,2,7,1,0,48,128,0,0,0,6
23,Capital                                 ,001,0017 ,0432,348,0,0,9,3,0,2,0,10,26,0,33,122,0,1,0,11
23,Capital                                 ,001,0017 ,0433,348,0,0,9,8,4,1,0,9,25,0,55,113,0,1,3,6
23,Capital                                 ,001,0017 ,0434,348,0,0,9,2,2,0,1,8,24,1,45,124,0,1,1,3
23,Capital                                 ,001,0017 ,0435,348,0,0,11,4,1,0,1,10,20,0,50,116,0,2,0,10
23,Capital                                 ,001,0017 ,0436,348,30,0,7,4,0,2,1,10,22,1,44,123,0,0,2,2
23,Capital                                 ,001,0017 ,0437,347,0,0,15,5,1,0,1,9,2,3,61,105,1,0,0,5
23,Capital                                 ,001,0017 ,0438,347,0,0,5,5,0,2,2,4,18,0,67,109,1,1,0,6
23,Capital                                 ,001,0017 ,1877,340,15,2,3,1,3,0,1,13,21,0,48,116,0,0,2,4
23,Capital                                 ,001,0017 ,1878,340,0,0,12,2,1,0,0,4,6,0,57,96,0,2,4,3
23,Capital                                 ,001,0017 ,1879,340,1,4,7,7,2,1,1,8,31,0,47,101,0,1,0,2
23,Capital                                 ,001,0017 ,1880,340,2,4,6,10,1,2,1,5,22,0,48,113,0,1,0,7
23,Capital                                 ,001,0017 ,1881,340,2,4,4,8,2,1,3,9,27,0,76,83,0,1,0,1
23,Capital                                 ,001,0017 ,1882,340,0,0,7,8,1,4,3,12,26,0,51,99,0,1,0,3
23,Capital                                 ,001,0017 ,1883,340,35,2,4,4,2,0,0,12,31,0,60,96,0,1,2,5
23,Capital                                 ,001,0017 ,1884,340,36,3,5,4,0,1,3,7,20,0,53,112,0,0,2,12
23,Capital                                 ,001,0017 ,1885,340,40,1,5,5,3,0,1,4,25,0,52,108,0,2,1,5
23,Capital                                 ,001,0017 ,1886,340,1,1,4,8,1,3,1,6,21,0,51,106,0,3,0,8
23,Capital                                 ,001,0017 ,1887,340,0,0,4,5,1,1,3,10,12,0,40,109,0,0,5,1
23,Capital                                 ,001,0017 ,1888,340,9,1,4,5,3,3,1,8,14,0,66,103,0,1,0,6
23,Capital                                 ,001,0017 ,1889,340,40,10,0,5,3,4,2,4,29,0,55,78,0,1,2,7
23,Capital                                 ,001,0017 ,1890,340,0,0,3,0,3,0,0,5,20,0,52,118,1,3,1,8
23,Capital                                 ,001,0017 ,1891,340,37,1,5,5,0,3,1,11,29,0,51,106,0,1,0,2
23,Capital                                 ,001,0017 ,1892,340,0,0,8,4,1,0,2,11,34,0,30,108,0,0,1,7
23,Capital                                 ,001,0017 ,1893,340,27,2,10,4,0,2,2,6,24,0,51,97,0,1,0,3
23,Capital                                 ,001,0017 ,1894,340,20,7,6,2,0,2,2,7,20,0,42,107,0,3,0,5
23,Capital                                 ,001,0017 ,1895,339,0,0,8,0,0,7,1,6,18,0,54,111,0,0,3,9
23,Capital                                 ,001,0017 ,1896,339,7,5,7,4,0,2,1,8,36,0,70,92,0,2,0,3
23,Capital                                 ,001,0017 ,1897,339,38,4,5,6,4,3,0,4,23,0,63,82,0,1,0,8
23,Capital                                 ,001,0017A,0439,346,0,0,10,3,6,1,1,8,30,1,60,110,1,0,1,5
23,Capital                                 ,001,0017A,0440,346,0,0,2,3,1,0,2,11,49,0,73,98,2,0,1,2
23,Capital                                 ,001,0017A,0441,346,0,0,7,4,2,1,1,12,27,0,79,119,0,0,0,3
23,Capital                                 ,001,0017A,0442,346,47,1,11,8,2,2,0,10,43,0,56,89,0,2,1,6
23,Capital                                 ,001,0017A,0443,346,37,2,15,5,0,3,2,11,34,1,72,85,0,0,3,7
23,Capital                                 ,001,0017A,0444,346,33,4,13,5,0,2,0,12,43,0,75,96,0,0,0,5
23,Capital                                 ,001,0017A,0445,346,32,2,13,7,4,4,2,10,30,2,56,111,0,0,0,3
23,Capital                                 ,001,0017A,0446,345,2,3,11,1,1,3,0,10,33,3,56,99,1,0,0,2
23,Capital                                 ,001,0017A,0447,345,40,1,13,2,0,1,0,12,36,0,55,100,0,0,1,4
23,Capital                                 ,001,0017A,0448,345,22,6,17,4,2,3,2,14,34,1,68,97,1,6,22,6
23,Capital                                 ,001,0017A,0449,345,29,0,1,5,4,1,5,4,38,0,63,92,0,2,0,5
23,Capital                                 ,001,0017A,0450,345,39,7,13,8,3,2,0,7,31,0,61,95,2,0,0,3
23,Capital                                 ,001,0017A,0451,345,37,1,7,7,0,2,0,11,28,0,64,102,0,1,1,3
23,Capital                                 ,001,0017A,1898,332,0,0,8,3,3,0,2,9,19,0,78,98,0,1,0,2
23,Capital                                 ,001,0017A,1899,332,1,0,3,4,3,1,1,14,30,0,0,94,0,0,1,4
23,Capital                                 ,001,0017A,1900,332,0,0,5,3,2,1,2,10,22,0,71,91,0,1,0,7
23,Capital                                 ,001,0017A,1901,332,1,5,5,4,4,0,1,8,37,0,51,81,0,0,1,2
23,Capital                                 ,001,0017A,1902,332,36,3,9,4,5,1,0,6,23,0,71,81,0,2,0,7
23,Capital                                 ,001,0017A,1903,332,0,0,7,3,1,3,0,9,33,0,72,88,0,0,0,4
23,Capital                                 ,001,0017A,1904,332,1,1,15,4,1,6,0,7,33,0,76,76,0,0,0,5
23,Capital                                 ,001,0017A,1905,331,0,0,0,5,2,1,4,11,33,0,76,91,0,0,1,6
23,Capital                                 ,001,0017A,1906,331,37,5,11,3,4,2,0,11,26,0,52,99,0,0,0,4
23,Capital                                 ,001,0017A,1907,331,0,0,3,3,0,4,0,7,40,0,73,103,0,1,0,2
23,Capital                                 ,001,0017A,1908,331,0,0,5,3,3,0,0,14,28,0,83,81,0,0,2,3
23,Capital                                 ,001,0017A,1909,331,0,0,8,6,7,6,2,16,34,0,62,72,0,0,1,5
23,Capital                                 ,001,0018 ,0452,346,1,2,7,1,2,0,1,11,22,1,37,151,0,0,3,6
23,Capital                                 ,001,0018 ,0453,346,49,2,4,2,3,2,3,6,21,2,44,124,0,0,0,4
23,Capital                                 ,001,0018 ,0454,346,0,0,4,4,0,0,1,7,18,0,43,141,0,0,0,1
23,Capital                                 ,001,0018 ,0455,346,33,4,10,0,1,1,1,9,21,1,42,141,0,1,1,4
23,Capital                                 ,001,0018 ,0456,346,0,0,6,4,4,1,0,6,127,0,45,144,0,1,2,1
23,Capital                                 ,001,0018 ,0457,346,0,0,6,3,1,2,3,5,26,0,48,131,0,0,1,5
23,Capital                                 ,001,0018 ,0458,346,3,0,7,3,3,1,1,6,25,0,69,127,0,0,1,4
23,Capital                                 ,001,0018 ,0459,346,0,0,4,2,0,3,0,7,23,0,48,132,0,1,0,6
23,Capital                                 ,001,0018 ,0460,346,0,0,7,11,2,1,1,5,18,0,52,138,0,0,1,5
23,Capital                                 ,001,0018 ,0461,346,44,10,6,5,2,0,1,7,32,1,45,102,2,0,0,6
23,Capital                                 ,001,0018 ,0462,346,25,5,3,1,2,0,0,7,24,1,30,145,0,0,0,0
23,Capital                                 ,001,0018 ,0463,346,31,2,9,5,0,0,3,7,31,0,36,147,2,0,2,3
23,Capital                                 ,001,0018 ,0464,345,30,3,3,2,1,4,1,3,26,0,33,150,1,0,0,3
23,Capital                                 ,001,0018 ,0465,345,31,6,3,3,3,1,0,3,0,0,37,142,0,0,0,0
23,Capital                                 ,001,0018 ,0466,345,0,0,5,0,0,2,1,6,22,0,45,139,0,0,0,5
23,Capital                                 ,001,0018 ,0467,345,32,3,3,6,3,3,1,8,21,1,39,141,0,1,1,2
23,Capital                                 ,001,0018 ,0468,345,36,2,6,7,1,0,0,5,26,1,39,132,0,1,1,0
23,Capital                                 ,001,0018 ,0469,345,0,0,4,10,2,1,0,6,22,0,50,113,1,0,0,1
23,Capital                                 ,001,0018 ,0470,345,0,0,1,6,2,6,0,5,0,0,35,145,0,0,0,1
23,Capital                                 ,001,0018 ,0471,345,10,2,3,6,1,3,0,5,25,1,43,160,0,0,0,6
23,Capital                                 ,001,0018 ,0472,345,0,0,7,3,1,1,2,4,26,1,30,141,0,0,0,2
23,Capital                                 ,001,0018 ,0473,345,0,2,0,7,0,3,0,9,15,2,44,138,0,0,1,3
23,Capital                                 ,001,0018 ,0474,345,37,12,5,5,2,1,1,5,19,0,40,119,0,0,2,5
23,Capital                                 ,001,0018 ,0475,345,32,1,4,3,5,2,1,6,25,0,32,140,0,0,2,5
23,Capital                                 ,001,0018 ,0476,345,0,0,12,3,0,0,4,6,24,0,55,119,0,0,0,6
23,Capital                                 ,001,0018 ,1910,343,6,4,5,1,0,3,4,10,13,0,41,141,0,0,1,4
23,Capital                                 ,001,0018 ,1911,343,1,2,3,6,1,1,1,9,15,0,40,125,0,0,5,6
23,Capital                                 ,001,0018 ,1912,343,0,0,5,5,1,1,2,3,23,0,0,0,0,0,0,1
23,Capital                                 ,001,0018 ,1913,343,26,5,3,2,0,0,0,11,25,0,46,122,0,1,1,6
23,Capital                                 ,001,0018 ,1914,343,44,3,3,7,0,2,1,9,15,0,43,108,0,0,1,4
23,Capital                                 ,001,0018 ,1915,343,0,0,6,6,4,2,3,1,16,0,59,113,0,1,2,3
23,Capital                                 ,001,0018 ,1916,343,0,0,5,1,1,4,0,3,0,0,48,115,0,0,0,1
23,Capital                                 ,001,0018 ,1917,343,0,0,3,4,4,1,2,7,43,0,40,95,0,0,1,2
23,Capital                                 ,001,0018 ,1918,343,41,3,5,3,1,3,3,10,23,0,50,112,0,0,0,5
23,Capital                                 ,001,0018 ,1919,343,0,0,2,3,2,0,1,6,18,0,42,113,0,2,1,2
23,Capital                                 ,001,0018 ,1920,342,0,0,4,3,0,1,1,7,12,0,44,112,0,1,3,4
23,Capital                                 ,001,0018 ,1921,342,3,3,8,5,3,1,3,4,21,0,48,133,0,0,1,3
23,Capital                                 ,001,0018 ,1922,342,49,3,3,6,2,3,1,6,10,0,47,95,0,4,0,3
23,Capital                                 ,001,0018 ,1923,342,3,1,3,3,0,1,3,7,21,0,48,123,0,1,0,6
23,Capital                                 ,001,0018 ,1924,342,47,1,3,5,1,2,2,9,7,0,49,117,0,1,2,2
23,Capital                                 ,001,0018 ,1925,342,0,0,10,4,2,3,2,9,20,0,45,123,0,1,0,2
23,Capital                                 ,001,0018 ,1926,342,1,1,4,10,1,2,1,3,15,0,37,129,0,2,2,5
23,Capital                                 ,001,0018 ,1927,342,25,3,3,4,1,0,0,3,0,0,35,160,0,1,2,4
23,Capital                                 ,001,0018 ,1928,342,42,2,5,4,2,1,1,9,19,0,50,0,0,0,3,5
23,Capital                                 ,001,0018 ,1929,342,0,0,10,7,1,2,1,7,18,0,42,126,0,1,2,4
23,Capital                                 ,001,0018 ,1930,342,0,0,5,1,2,1,0,13,19,0,53,124,0,0,1,3
23,Capital                                 ,001,0018 ,1931,342,4,1,6,5,3,2,2,5,15,0,56,104,1,1,1,3
23,Capital                                 ,001,0018 ,1932,342,32,0,7,8,2,0,0,9,26,0,44,128,0,1,0,2
23,Capital                                 ,001,0018A,0477,345,0,0,3,4,5,1,1,7,24,0,34,178,1,2,0,1
23,Capital                                 ,001,0018A,0478,345,0,0,4,3,2,0,2,1,21,2,31,179,0,2,1,7
23,Capital                                 ,001,0018A,0479,345,0,0,8,2,5,3,1,2,16,0,25,189,1,1,1,3
23,Capital                                 ,001,0018A,0480,345,3,4,3,3,3,1,0,1,13,0,26,201,3,1,0,4
23,Capital                                 ,001,0018A,0481,345,5,4,3,5,2,1,0,3,23,2,29,224,1,2,1,2
23,Capital                                 ,001,0018A,0482,345,1,4,2,6,1,0,1,2,24,1,20,225,1,1,0,4
23,Capital                                 ,001,0018A,0483,345,0,0,4,2,1,0,1,0,7,0,28,192,2,0,0,1
23,Capital                                 ,001,0018A,0484,345,5,4,4,2,0,1,0,3,12,1,26,187,0,0,0,7
23,Capital                                 ,001,0018A,0485,345,3,1,3,4,9,2,4,4,15,0,19,179,1,2,3,4
23,Capital                                 ,001,0018A,0486,345,0,0,5,2,3,0,1,5,11,0,22,184,0,0,1,1
23,Capital                                 ,001,0018A,0487,345,25,5,6,3,2,1,1,5,18,0,22,192,0,1,1,1
23,Capital                                 ,001,0018A,0488,345,0,0,1,2,1,0,3,0,7,1,4,251,0,0,1,2
23,Capital                                 ,001,0018A,0489,344,0,0,5,3,0,4,2,2,14,25,0,179,1,1,1,1
23,Capital                                 ,001,0018A,0490,344,0,0,3,4,0,2,0,7,12,0,28,197,0,0,0,5
23,Capital                                 ,001,0018A,0491,344,0,0,5,2,0,1,2,4,16,3,25,169,0,0,0,2
23,Capital                                 ,001,0018A,0492,344,21,3,3,7,1,3,1,3,23,0,23,195,0,0,0,2
23,Capital                                 ,001,0018A,0493,344,2,4,7,6,1,4,3,4,11,1,12,182,1,0,1,2
23,Capital                                 ,001,0018A,0494,344,37,2,3,4,2,5,2,1,17,1,29,179,0,0,0,6
23,Capital                                 ,001,0018A,0495,344,1,8,1,2,3,1,3,5,18,0,36,167,0,3,0,7
23,Capital                                 ,001,0018A,0496,344,0,0,3,3,0,4,2,6,20,0,34,161,0,2,2,4
23,Capital                                 ,001,0018A,0497,344,0,0,1,2,3,2,1,2,14,1,30,175,1,1,2,4
23,Capital                                 ,001,0018A,0498,344,4,4,1,1,0,0,0,5,16,0,29,191,0,1,4,0
23,Capital                                 ,001,0018A,0499,344,31,3,4,4,2,2,2,2,12,0,20,185,0,1,0,2
23,Capital                                 ,001,0018A,0500,344,0,0,1,6,3,2,1,7,12,0,25,184,0,0,0,4
23,Capital                                 ,001,0018A,0501,344,0,0,3,2,1,1,1,1,7,0,18,215,0,3,0,9
23,Capital                                 ,001,0018A,0502,344,1,2,2,6,1,4,2,6,0,1,20,225,0,0,0,28
23,Capital                                 ,001,0018A,0503,344,0,0,2,2,1,1,0,4,27,0,20,180,0,0,0,0
23,Capital                                 ,001,0018A,0504,344,23,5,10,4,3,2,1,3,18,1,30,186,0,0,0,2
23,Capital                                 ,001,0018A,0505,344,38,3,4,1,2,0,1,6,15,0,22,165,0,1,2,5
23,Capital                                 ,001,0018A,0506,344,3,3,4,1,0,3,0,4,21,23,0,184,2,0,0,2
23,Capital                                 ,001,0018A,0507,344,0,0,3,0,0,3,0,3,50,1,32,193,1,0,0,4
23,Capital                                 ,001,0018A,0508,344,3,10,5,2,3,1,4,4,13,0,19,161,0,0,2,6
23,Capital                                 ,001,0018A,1933,343,0,0,5,10,2,0,0,6,21,0,37,134,1,1,1,3
23,Capital                                 ,001,0018A,1934,343,44,2,0,3,1,5,2,6,8,0,32,163,0,2,2,3
23,Capital                                 ,001,0018A,1935,343,0,0,1,6,5,0,1,5,10,0,27,0,0,4,0,5
23,Capital                                 ,001,0018A,1936,343,0,0,1,1,0,0,3,5,24,0,30,164,0,0,1,1
23,Capital                                 ,001,0018A,1937,343,0,0,2,2,1,1,0,6,17,0,33,153,0,1,1,2
23,Capital                                 ,001,0018A,1938,343,7,0,1,4,0,1,2,4,19,0,32,158,0,0,1,2
23,Capital                                 ,001,0018A,1939,342,30,2,2,6,5,0,2,0,13,0,25,168,0,0,1,1
23,Capital                                 ,001,0018A,1940,342,10,0,1,5,1,1,2,5,20,0,30,162,0,1,4,4
23,Capital                                 ,001,0018A,1941,342,3,0,2,2,0,0,0,4,0,0,21,216,0,0,0,7
23,Capital                                 ,001,0018A,1942,342,0,0,2,0,0,0,0,4,12,0,36,234,0,0,1,3
23,Capital                                 ,001,0018A,1943,342,0,0,6,6,0,2,2,6,18,0,27,141,0,0,2,6
23,Capital                                 ,001,0018A,1944,342,8,6,2,6,1,4,0,2,8,0,25,139,0,2,0,4
23,Capital                                 ,001,0018A,1945,342,0,0,4,2,2,5,2,0,24,0,23,149,0,0,1,6
23,Capital                                 ,001,0018A,1946,342,0,0,2,5,1,2,1,3,12,0,28,183,0,2,0,14
23,Capital                                 ,001,0018A,1947,342,0,0,5,3,0,0,4,3,10,0,30,160,0,1,1,3
23,Capital                                 ,001,0018A,1948,342,28,0,0,8,0,4,1,6,15,0,26,170,0,1,2,4
23,Capital                                 ,001,0018A,1949,342,2,5,3,4,3,2,1,2,15,0,24,163,0,0,1,4
23,Capital                                 ,001,0018A,1950,342,0,0,4,8,0,3,1,2,18,0,31,165,0,2,4,9
23,Capital                                 ,001,0018A,1951,342,0,0,2,0,2,2,3,4,14,0,25,180,0,1,0,3
23,Capital                                 ,001,0018A,1952,342,0,0,8,4,0,0,1,3,5,0,34,170,0,1,0,0
23,Capital                                 ,001,0018A,1953,342,17,3,4,3,4,0,3,5,22,0,18,158,0,0,8,6
23,Capital                                 ,001,0018A,1954,342,36,0,3,2,0,2,0,6,15,0,28,165,0,4,0,3
23,Capital                                 ,001,0018A,1955,342,0,0,6,3,3,9,1,4,11,0,17,158,0,1,1,4
23,Capital                                 ,001,0018A,1956,342,29,2,1,3,5,2,1,8,13,0,27,164,0,0,1,6
23,Capital                                 ,001,0018A,1957,342,0,0,4,5,0,0,1,3,9,0,20,160,0,0,3,5
23,Capital                                 ,001,0018A,1958,342,0,0,0,0,0,4,1,4,0,0,13,246,0,0,0,3
23,Capital                                 ,001,0018A,1959,342,0,0,3,3,1,1,2,8,16,0,24,157,0,2,0,9
23,Capital                                 ,001,0018A,1960,342,28,7,2,5,3,3,4,3,9,0,29,169,0,0,0,2
23,Capital                                 ,001,0018A,1961,342,0,0,6,3,4,0,0,7,6,0,35,166,0,0,2,0
23,Capital                                 ,001,0018A,1962,342,27,1,2,4,4,1,1,2,13,0,0,167,0,0,2,1
23,Capital                                 ,001,0018B,0509,340,0,0,2,7,2,2,1,5,27,3,31,160,0,3,0,3
23,Capital                                 ,001,0018B,0510,340,0,0,6,3,1,3,1,0,18,0,32,169,0,1,1,7
23,Capital                                 ,001,0018B,0511,340,34,10,2,4,0,0,0,8,17,2,35,151,0,1,2,3
23,Capital                                 ,001,0018B,0512,340,28,5,4,5,1,1,3,9,14,0,42,146,0,1,1,6
23,Capital                                 ,001,0018B,0513,340,0,0,9,4,1,0,2,7,26,1,35,148,0,1,0,4
23,Capital                                 ,001,0018B,0514,340,0,0,7,6,0,0,1,5,24,0,28,154,0,1,0,7
23,Capital                                 ,001,0018B,0515,340,0,0,5,6,4,2,0,5,0,0,0,164,0,0,0,4
23,Capital                                 ,001,0018B,0516,340,22,5,6,8,2,3,0,2,21,2,37,156,0,1,1,4
23,Capital                                 ,001,0018B,0517,340,23,0,4,3,0,0,0,7,15,1,34,174,0,2,0,7
23,Capital                                 ,001,0018B,0518,340,26,3,5,9,1,1,1,6,22,1,31,158,0,0,1,7
23,Capital                                 ,001,0018B,0519,340,34,5,8,3,1,0,1,7,13,0,37,166,1,0,1,0
23,Capital                                 ,001,0018B,0520,340,5,3,12,2,6,1,1,3,19,0,27,154,1,3,2,5
23,Capital                                 ,001,0018B,0521,339,0,0,4,6,2,0,0,4,52,2,33,154,1,0,2,3
23,Capital                                 ,001,0018B,0522,339,25,1,7,4,0,6,1,4,21,4,30,175,0,0,0,3
23,Capital                                 ,001,0018B,0523,339,0,0,3,2,2,1,4,3,23,1,23,162,1,0,1,1
23,Capital                                 ,001,0018B,0524,339,0,0,1,5,1,2,1,7,17,1,33,163,0,0,2,6
23,Capital                                 ,001,0018B,1963,330,0,0,2,0,0,0,0,8,16,0,38,129,0,0,1,4
23,Capital                                 ,001,0018B,1964,330,0,0,5,5,0,1,3,8,15,0,38,133,0,0,2,5
23,Capital                                 ,001,0018B,1965,329,4,7,8,6,2,2,2,5,14,0,42,111,0,0,0,7
23,Capital                                 ,001,0018B,1966,329,1,4,8,1,2,2,0,5,19,0,34,136,0,4,2,6
23,Capital                                 ,001,0018B,1967,329,0,0,5,5,1,1,5,6,13,0,48,145,0,0,1,1
23,Capital                                 ,001,0018B,1968,329,35,3,4,4,4,3,3,5,10,0,38,137,1,0,1,3
23,Capital                                 ,001,0018B,1969,329,2,6,2,3,0,4,2,8,13,0,26,136,0,0,1,2
23,Capital                                 ,001,0018B,1970,329,0,0,6,3,3,3,2,5,17,0,34,125,0,1,2,8
23,Capital                                 ,001,0018B,1971,329,24,5,3,4,5,3,2,8,18,0,38,127,0,1,0,8
23,Capital                                 ,001,0018B,1972,329,0,0,3,0,10,0,2,8,18,0,38,125,0,0,3,6
23,Capital                                 ,001,0018B,1973,329,3,1,5,1,1,2,1,6,15,0,46,135,0,3,0,2
23,Capital                                 ,001,0018B,1974,329,4,10,4,4,5,2,0,8,13,0,0,35,0,2,0,4
23,Capital                                 ,001,0018B,1975,329,37,4,10,0,1,0,0,9,22,0,35,129,0,0,5,7
23,Capital                                 ,001,0018B,1976,329,38,3,5,0,0,3,3,7,18,0,45,122,0,0,0,7
23,Capital                                 ,001,0019 ,0525,348,0,0,4,9,0,1,3,3,15,0,26,170,1,1,1,3
23,Capital                                 ,001,0019 ,0526,348,4,3,6,6,0,2,2,3,21,0,28,178,0,3,0,3
23,Capital                                 ,001,0019 ,0527,348,28,7,5,5,0,0,1,5,16,0,22,186,0,2,0,4
