codprov,coddepto,depto,circuito,mesa,electores,blancos,nulos,00037,00050,00024,00036
10,001,General Belgrano,00007,000103,316,26,1,83,114,28,13
10,001,General Belgrano,00007,000104,316,12,1,104,121,15,6
10,001,General Belgrano,00007,000105,316,12,1,82,134,16,17
10,001,General Belgrano,00007,000106,315,25,3,91,107,21,13
10,001,General Belgrano,00007,000107,317,23,1,69,123,14,17
10,001,General Belgrano,00007,000108,314,21,1,70,130,21,11
10,001,General Belgrano,00007,000109,318,20,2,86,121,14,15
10,001,General Belgrano,00007,000110,322,26,1,75,110,27,15
10,001,General Belgrano,00007,000111,317,24,0,97,102,23,10
10,001,General Belgrano,00007,000112,314,26,1,79,126,26,10
10,001,General Belgrano,00007,000113,312,8,1,85,108,28,19
10,001,General Belgrano,00007,000114,318,27,5,92,102,15,10
10,001,General Belgrano,00007,000115,315,16,0,72,127,24,11
10,001,General Belgrano,00007,000116,312,20,2,86,93,27,21
10,001,General Belgrano,00007,000117,314,22,3,96,107,22,15
10,001,General Belgrano,00007,000118,317,29,9,70,119,21,8
10,001,General Belgrano,00007,000119,313,23,1,83,116,17,17
10,001,General Belgrano,00007,000120,321,24,5,91,121,25,3
10,001,General Belgrano,00007,000121,316,23,2,87,113,20,13
10,001,General Belgrano,00007,000122,316,18,2,87,117,11,12
10,001,General Belgrano,00007,000123,315,19,2,71,130,18,10
10,001,General Belgrano,00007,000124,310,15,3,76,145,19,6
10,001,General Belgrano,00007,000125,315,17,0,77,145,15,8
10,001,General Belgrano,00007,000126,315,13,3,87,130,14,7
10,001,General Belgrano,00007,000127,314,30,2,90,112,13,7
10,001,General Belgrano,00007,000128,314,28,6,76,107,15,12
10,001,General Belgrano,00007,000129,315,21,2,79,127,23,7
10,001,General Belgrano,00007,000130,314,3,5,111,104,28,14
10,001,General Belgrano,00007,000131,318,31,1,62,125,19,11
10,001,General Belgrano,00007,000132,318,22,2,83,120,20,9
10,001,General Belgrano,00007,000133,317,25,3,97,104,23,14
10,001,General Belgrano,00007,000134,314,26,2,86,106,25,20
