codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0068,0208,0501,0505,0522,0523,0524
10,Dr. Manuel Belgrano,001,0001 ,0001,346,44,1,4,15,54,13,105,20,19
10,Dr. Manuel Belgrano,001,0001 ,0002,350,3,10,1,10,68,24,109,19,17
10,Dr. Manuel Belgrano,001,0001 ,0003,346,0,5,6,10,82,24,101,8,17
10,Dr. Manuel Belgrano,001,0001 ,0004,347,34,2,4,15,58,28,105,10,28
10,Dr. Manuel Belgrano,001,0001 ,0005,350,4,5,2,22,69,31,99,9,12
10,Dr. Manuel Belgrano,001,0001 ,0006,348,51,9,4,12,57,23,105,20,14
10,Dr. Manuel Belgrano,001,0001 ,0007,347,44,2,6,11,62,22,107,13,10
10,Dr. Manuel Belgrano,001,0001 ,0008,350,11,2,5,12,63,22,110,17,8
10,Dr. Manuel Belgrano,001,0001 ,0009,346,39,1,7,19,83,20,89,8,18
10,Dr. Manuel Belgrano,001,0001 ,0010,348,40,3,0,14,59,22,117,15,10
10,Dr. Manuel Belgrano,001,0001 ,0011,349,33,8,13,20,60,31,83,19,17
10,Dr. Manuel Belgrano,001,0001 ,0012,347,0,0,5,9,66,25,118,0,10
10,Dr. Manuel Belgrano,001,0001 ,0013,349,38,5,8,18,54,25,98,11,13
10,Dr. Manuel Belgrano,001,0001 ,0014,347,26,4,5,16,74,14,101,15,15
10,Dr. Manuel Belgrano,001,0001 ,0015,350,33,10,5,16,56,17,102,13,15
10,Dr. Manuel Belgrano,001,0001 ,0016,347,1,7,3,12,67,18,122,6,10
10,Dr. Manuel Belgrano,001,0001 ,0017,345,2,7,5,18,68,25,105,11,12
10,Dr. Manuel Belgrano,001,0001 ,0018,347,39,6,7,20,68,19,72,20,14
10,Dr. Manuel Belgrano,001,0001 ,0019,346,35,5,1,9,89,16,88,15,12
10,Dr. Manuel Belgrano,001,0002 ,0020,311,0,0,0,0,0,0,0,0,0
10,Dr. Manuel Belgrano,001,0002 ,0021,309,14,6,1,1,21,12,142,13,15
10,Dr. Manuel Belgrano,001,0002 ,0022,309,12,2,2,5,37,16,126,25,11
10,Dr. Manuel Belgrano,001,0002 ,0023,309,13,4,1,2,37,8,161,17,14
10,Dr. Manuel Belgrano,001,0002 ,0024,309,11,1,5,4,22,10,125,14,19
10,Dr. Manuel Belgrano,001,0002 ,0025,309,14,1,3,2,27,16,126,24,12
10,Dr. Manuel Belgrano,001,0002 ,0026,309,0,0,0,0,0,0,0,0,0
10,Dr. Manuel Belgrano,001,0002 ,0027,306,15,0,2,7,33,16,115,11,15
10,Dr. Manuel Belgrano,001,0003 ,0028,318,16,1,4,4,23,14,143,17,7
10,Dr. Manuel Belgrano,001,0003 ,0029,319,18,0,2,2,31,9,133,16,17
10,Dr. Manuel Belgrano,001,0003 ,0030,319,12,2,7,1,26,15,137,18,9
10,Dr. Manuel Belgrano,001,0003 ,0031,321,28,4,4,1,30,14,136,13,13
10,Dr. Manuel Belgrano,001,0003 ,0032,318,16,5,6,2,33,8,132,14,10
10,Dr. Manuel Belgrano,001,0003 ,0033,317,23,3,3,3,32,9,123,21,5
10,Dr. Manuel Belgrano,001,0003 ,0034,317,27,2,6,3,28,11,142,21,10
10,Dr. Manuel Belgrano,001,0003 ,0035,317,17,5,1,5,22,6,123,19,16
10,Dr. Manuel Belgrano,001,0003 ,0036,318,9,1,2,2,30,10,153,13,11
10,Dr. Manuel Belgrano,001,0004 ,0037,350,54,3,11,4,62,42,89,10,23
10,Dr. Manuel Belgrano,001,0004 ,0038,350,45,3,5,4,68,29,102,15,14
10,Dr. Manuel Belgrano,001,0004 ,0039,349,48,7,6,8,57,25,98,16,25
10,Dr. Manuel Belgrano,001,0004 ,0040,350,5,6,4,3,75,33,99,11,18
10,Dr. Manuel Belgrano,001,0004 ,0041,350,36,5,11,4,59,38,103,21,14
10,Dr. Manuel Belgrano,001,0004 ,0042,350,36,7,8,3,57,29,126,17,12
10,Dr. Manuel Belgrano,001,0004 ,0043,351,35,6,8,4,58,34,116,20,16
10,Dr. Manuel Belgrano,001,0004 ,0044,350,55,4,6,4,70,26,105,11,16
10,Dr. Manuel Belgrano,001,0004 ,0045,350,51,1,4,4,79,18,103,12,8
10,Dr. Manuel Belgrano,001,0004 ,0046,348,4,9,8,2,78,26,102,12,11
10,Dr. Manuel Belgrano,001,0004 ,0047,350,35,10,6,5,71,38,81,11,8
10,Dr. Manuel Belgrano,001,0004 ,0048,349,45,5,7,1,91,41,89,8,2
10,Dr. Manuel Belgrano,001,0004 ,0049,350,43,4,3,3,80,28,86,13,19
10,Dr. Manuel Belgrano,001,0004 ,0050,349,2,2,4,5,83,29,97,8,15
10,Dr. Manuel Belgrano,001,0004 ,0051,349,0,0,10,3,80,25,105,0,11
