codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00001,00008,00005,00009,00071
10,001,GENERAL BELGRANO,02932,065248,0,0,31,17,19,99,47,4
10,001,GENERAL BELGRANO,02932,065249,0,0,40,15,11,103,55,5
10,001,GENERAL BELGRANO,02932,065250,0,0,22,17,8,100,78,4
10,001,GENERAL BELGRANO,02932,065251,0,0,36,15,8,112,57,3
10,001,GENERAL BELGRANO,02932,065252,0,0,25,18,10,108,61,1
10,001,GENERAL BELGRANO,02933,065253,0,0,27,21,8,67,102,4
10,001,GENERAL BELGRANO,02933,065254,0,0,19,11,7,75,132,1
10,001,GENERAL BELGRANO,02933,065255,0,0,21,22,10,71,114,2
10,001,GENERAL BELGRANO,02933,065256,0,0,0,0,0,0,0,0
10,001,GENERAL BELGRANO,02933,065257,0,0,17,20,11,97,73,6
10,001,GENERAL BELGRANO,02933,065258,0,0,33,24,10,65,98,0
10,001,GENERAL BELGRANO,02933,065259,0,0,16,17,12,86,92,1
10,001,GENERAL BELGRANO,02933,065260,0,0,0,0,0,0,0,0
10,001,GENERAL BELGRANO,02933,065261,0,0,30,18,12,72,107,2
10,001,GENERAL BELGRANO,02933,065262,0,0,20,24,5,69,92,4
10,001,GENERAL BELGRANO,02933,065263,0,0,31,15,10,61,103,6
10,001,GENERAL BELGRANO,02933,065264,0,0,36,20,9,44,105,5
10,001,GENERAL BELGRANO,02933,065265,0,0,28,13,14,78,91,3
10,001,GENERAL BELGRANO,02933,065266,0,0,0,0,0,0,0,0
10,001,GENERAL BELGRANO,02933,065267,0,0,24,15,12,61,105,4
10,001,GENERAL BELGRANO,02933,065268,0,0,24,26,19,55,98,2
10,001,GENERAL BELGRANO,02933,065269,0,0,23,27,17,83,119,2
10,001,GENERAL BELGRANO,02934,065270,0,0,0,0,0,0,0,0
10,001,GENERAL BELGRANO,02934,065271,0,0,30,14,17,64,100,1
10,001,GENERAL BELGRANO,02934,065272,0,0,27,20,9,79,105,2
10,001,GENERAL BELGRANO,02934,065273,0,0,0,0,0,0,0,0
10,001,GENERAL BELGRANO,02934,065274,0,0,38,27,10,73,94,3
10,001,GENERAL BELGRANO,02934,065275,0,0,22,18,8,77,96,3
10,001,GENERAL BELGRANO,02934,065276,0,0,24,24,12,65,103,2
10,001,GENERAL BELGRANO,02934,065277,0,0,20,19,11,73,99,4
10,001,GENERAL BELGRANO,02934,065278,0,0,20,14,5,54,142,3
10,001,GENERAL BELGRANO,02934,065279,0,0,25,16,18,62,120,4
10,001,GENERAL BELGRANO,02934,065280,0,0,22,22,9,64,107,2
10,001,GENERAL BELGRANO,02934,065281,0,0,20,21,11,60,123,1
10,001,GENERAL BELGRANO,02934,065282,0,0,28,18,9,64,114,0
10,001,GENERAL BELGRANO,02934,065283,0,0,28,17,7,62,128,2
10,001,GENERAL BELGRANO,02934,065284,0,0,12,19,15,60,125,2
10,001,GENERAL BELGRANO,02934,065285,0,0,18,17,9,71,121,4
10,001,GENERAL BELGRANO,02934,065286,0,0,35,22,12,58,102,1
10,001,GENERAL BELGRANO,02934,065287,0,0,16,18,11,74,113,1
10,001,GENERAL BELGRANO,02934,065288,0,0,22,19,9,69,105,4
10,001,GENERAL BELGRANO,02934,065289,0,0,35,57,12,69,97,5
10,001,GENERAL BELGRANO,02934,065290,0,0,31,17,16,79,92,0
10,001,GENERAL BELGRANO,02935,065291,0,0,19,26,11,96,72,4
10,001,GENERAL BELGRANO,02935,065292,0,0,22,19,17,110,71,0
10,001,GENERAL BELGRANO,02935,065293,0,0,0,0,0,0,0,0
10,001,GENERAL BELGRANO,02935,065294,0,0,0,0,0,0,0,0
10,001,GENERAL BELGRANO,02935,065295,0,0,21,26,11,98,86,6
10,001,GENERAL BELGRANO,02935,065296,0,0,23,18,12,87,87,7
10,001,GENERAL BELGRANO,02935,065297,0,0,37,22,11,91,82,3
10,001,GENERAL BELGRANO,02935,065298,0,0,27,17,17,94,78,6
10,001,GENERAL BELGRANO,02935,065299,0,0,0,0,0,0,0,0
10,001,GENERAL BELGRANO,02935,065300,0,0,31,34,15,75,68,7
10,001,GENERAL BELGRANO,02935,065301,0,0,28,18,12,84,84,1
10,001,GENERAL BELGRANO,02935,065302,0,0,35,23,11,82,79,1
10,001,GENERAL BELGRANO,02935,065303,0,0,34,15,8,94,65,3
10,001,GENERAL BELGRANO,02935,065304,0,0,1,22,7,85,81,4
10,001,GENERAL BELGRANO,02935,065305,0,0,27,18,14,98,80,0
10,001,GENERAL BELGRANO,02935,065306,0,0,16,19,17,97,76,2
10,001,GENERAL BELGRANO,02935,065307,0,0,27,31,13,79,64,1
10,001,GENERAL BELGRANO,02935,065308,0,0,0,24,19,89,65,7
10,001,GENERAL BELGRANO,02935,065309,0,0,0,0,0,0,0,0
10,001,GENERAL BELGRANO,02935,065310,0,0,44,25,17,77,70,3
10,001,GENERAL BELGRANO,02935,065311,0,0,0,0,0,0,0,0
10,001,GENERAL BELGRANO,02935,065312,0,0,0,24,10,95,68,2
10,001,GENERAL BELGRANO,02935,065313,0,0,24,19,11,96,79,3
10,001,GENERAL BELGRANO,02935,065314,0,0,15,13,11,100,81,5
10,001,GENERAL BELGRANO,02935,065315,0,0,25,18,14,68,92,3
10,001,GENERAL BELGRANO,02935,065316,0,0,24,29,8,86,84,0
10,001,GENERAL BELGRANO,02935,065317,0,0,29,21,11,72,89,1
10,001,GENERAL BELGRANO,02935,065318,0,0,35,28,13,72,75,2
10,001,GENERAL BELGRANO,02935,065319,0,0,40,20,9,95,60,1
10,001,GENERAL BELGRANO,02935,065320,0,0,28,19,18,80,78,3
10,001,GENERAL BELGRANO,02935,065321,0,0,30,27,12,80,82,4
10,001,GENERAL BELGRANO,02935,065322,0,0,26,9,17,101,76,9
10,001,GENERAL BELGRANO,02935,065323,0,0,29,23,23,74,74,2
10,001,GENERAL BELGRANO,02935,065324,0,0,19,23,11,88,85,3
10,001,GENERAL BELGRANO,02935,065325,0,0,0,19,15,101,72,2
10,001,GENERAL BELGRANO,02935,065326,0,0,25,29,12,97,66,2
10,001,GENERAL BELGRANO,02935,065327,0,0,25,21,10,84,89,4
10,001,GENERAL BELGRANO,02935,065328,0,0,22,23,7,101,64,6
10,001,GENERAL BELGRANO,02935,065329,0,0,0,0,0,0,0,0
10,001,GENERAL BELGRANO,02935,065330,0,0,36,27,20,96,73,3
10,001,GENERAL BELGRANO,02935,065331,0,0,19,14,19,95,82,7
10,001,GENERAL BELGRANO,02935,065332,0,0,18,11,13,103,82,1
10,001,GENERAL BELGRANO,02935,065333,0,0,23,20,21,84,84,3
10,001,GENERAL BELGRANO,02935,065334,0,0,30,22,9,98,67,3
10,001,GENERAL BELGRANO,02935,065335,0,0,0,21,8,83,64,5
10,001,GENERAL BELGRANO,02935,065336,0,0,17,39,15,87,72,3
10,001,GENERAL BELGRANO,02935,065337,0,0,23,23,14,78,88,0
10,001,GENERAL BELGRANO,02935,065338,0,0,26,24,20,83,89,3
10,001,GENERAL BELGRANO,02935,065339,0,0,23,20,17,80,84,7
10,001,GENERAL BELGRANO,02935,065340,0,0,18,25,13,82,78,3
10,001,GENERAL BELGRANO,02935,065341,0,0,0,0,0,0,0,0
10,001,GENERAL BELGRANO,02935,065342,0,0,19,33,12,86,82,5
10,001,GENERAL BELGRANO,02935,065343,0,0,29,21,12,88,89,2
10,001,GENERAL BELGRANO,02935,065344,0,0,69,20,14,46,85,3
10,001,GENERAL BELGRANO,02935,065345,0,0,20,27,9,73,102,3
10,001,GENERAL BELGRANO,02935,065346,0,0,29,12,16,102,60,7
10,001,GENERAL BELGRANO,02935,065347,0,0,26,20,13,80,89,3
10,001,GENERAL BELGRANO,02935,065348,0,0,26,23,18,98,56,12
10,001,GENERAL BELGRANO,02935,065349,0,0,1,25,14,77,86,5
10,001,GENERAL BELGRANO,02935,065350,0,0,38,25,19,91,70,7
10,001,GENERAL BELGRANO,02935,065351,0,0,32,17,18,97,66,7
10,001,GENERAL BELGRANO,02935,065352,0,0,23,27,20,97,65,4
10,001,GENERAL BELGRANO,02935,065353,0,0,0,0,0,0,0,0
10,001,GENERAL BELGRANO,02935,065354,0,0,1,16,19,93,72,5
10,001,GENERAL BELGRANO,02935,065355,0,0,32,18,18,103,73,3
10,001,GENERAL BELGRANO,02935,065356,0,0,18,26,19,69,89,8
10,001,GENERAL BELGRANO,02935,065357,0,0,31,8,17,87,76,3
10,001,GENERAL BELGRANO,02935,065358,0,0,18,29,7,84,83,5
10,001,GENERAL BELGRANO,02935,065359,0,0,28,21,15,67,84,3
10,001,GENERAL BELGRANO,02935,065360,0,0,26,27,12,77,81,4
10,001,GENERAL BELGRANO,02935,065361,0,0,15,21,11,100,82,4
10,001,GENERAL BELGRANO,02935,065362,0,0,25,21,14,105,74,0
10,001,GENERAL BELGRANO,02935,065363,0,0,28,19,16,83,89,8
10,001,GENERAL BELGRANO,02935,065364,0,0,19,25,17,89,86,5
10,001,GENERAL BELGRANO,02935,065365,0,0,29,26,11,91,80,2
10,001,GENERAL BELGRANO,02935,065366,0,0,19,20,18,94,70,3
10,001,GENERAL BELGRANO,02935,065367,0,0,24,22,10,98,83,1
10,001,GENERAL BELGRANO,02935,065368,0,0,20,21,24,69,103,3
10,001,GENERAL BELGRANO,02935,065369,0,0,28,28,10,87,77,9
10,001,GENERAL BELGRANO,02935,065370,0,0,24,25,16,81,73,4
10,001,GENERAL BELGRANO,02935,065371,0,0,25,22,23,74,80,4
10,001,GENERAL BELGRANO,02936,065372,0,0,36,22,11,95,75,3
10,001,GENERAL BELGRANO,02936,065373,0,0,0,0,0,0,0,0
10,001,GENERAL BELGRANO,02936,065374,0,0,0,0,0,0,0,0
10,001,GENERAL BELGRANO,02936,065375,0,0,39,17,11,77,89,5
10,001,GENERAL BELGRANO,02936,065376,0,0,27,35,20,100,59,7
10,001,GENERAL BELGRANO,02936,065377,0,0,0,0,0,0,0,0
10,001,GENERAL BELGRANO,02936,065378,0,0,23,16,17,98,83,0
10,001,GENERAL BELGRANO,02936,065379,0,0,33,23,9,100,63,5
10,001,GENERAL BELGRANO,02936,065380,0,0,29,22,7,88,93,4
10,001,GENERAL BELGRANO,02936,065381,0,0,41,19,11,80,97,5
10,001,GENERAL BELGRANO,02936,065382,0,0,0,0,0,0,0,0
10,001,GENERAL BELGRANO,02936,065383,0,0,24,16,19,97,82,6
10,001,GENERAL BELGRANO,02936,065384,0,0,34,23,6,91,78,6
10,001,GENERAL BELGRANO,02936,065385,0,0,28,22,12,86,98,8
10,001,GENERAL BELGRANO,02936,065386,0,0,0,0,0,0,0,0
10,001,GENERAL BELGRANO,02936,065387,0,0,23,15,18,108,78,6
10,001,GENERAL BELGRANO,02936,065388,0,0,40,0,12,111,78,2
10,001,GENERAL BELGRANO,02936,065389,0,0,15,26,10,89,83,2
10,001,GENERAL BELGRANO,02936,065390,0,0,0,0,0,0,0,0
10,001,GENERAL BELGRANO,02936,065391,0,0,28,17,18,71,78,1
10,001,GENERAL BELGRANO,02936,065392,0,0,27,19,6,87,81,2
10,001,GENERAL BELGRANO,02936,065393,0,0,21,27,12,88,81,2
10,001,GENERAL BELGRANO,02936,065394,0,0,29,12,12,96,93,0
10,001,GENERAL BELGRANO,02936,065395,0,0,1,18,10,81,94,4
10,001,GENERAL BELGRANO,02936,065396,0,0,0,0,0,0,0,0
10,001,GENERAL BELGRANO,02936,065397,0,0,0,20,18,63,81,33
10,001,GENERAL BELGRANO,02936,065398,0,0,40,21,17,97,65,1
10,001,GENERAL BELGRANO,02936,065399,0,0,23,16,11,85,107,5
10,001,GENERAL BELGRANO,02936,065400,0,0,28,19,17,93,78,5
10,001,GENERAL BELGRANO,02936,065401,0,0,24,28,11,91,84,5
10,001,GENERAL BELGRANO,02936,065402,0,0,21,22,13,92,86,4
10,001,GENERAL BELGRANO,02936,065403,0,0,30,21,10,104,69,4
10,001,GENERAL BELGRANO,02936,065404,0,0,0,0,0,0,0,0
10,001,GENERAL BELGRANO,02936,065405,0,0,26,32,16,95,75,5
10,001,GENERAL BELGRANO,02936,065406,0,0,0,24,12,112,63,7
10,001,GENERAL BELGRANO,02936,065407,0,0,33,15,9,85,93,3
10,001,GENERAL BELGRANO,02936,065408,0,0,21,15,9,103,79,4
10,001,GENERAL BELGRANO,02936,065409,0,0,29,20,11,92,93,3
10,001,GENERAL BELGRANO,02936,065410,0,0,0,0,0,0,0,0
10,001,GENERAL BELGRANO,02936,065411,0,0,32,23,11,75,91,7
10,001,GENERAL BELGRANO,02936,065412,0,0,0,0,0,0,0,0
10,001,GENERAL BELGRANO,02936,065413,0,0,27,22,10,95,82,6
10,001,GENERAL BELGRANO,02936,065414,0,0,22,29,9,102,69,13
10,001,GENERAL BELGRANO,02936,065415,0,0,12,21,15,106,61,7
10,001,GENERAL BELGRANO,02936,065416,0,0,50,0,10,87,76,5
10,001,GENERAL BELGRANO,02936,065417,0,0,16,16,9,109,16,3
10,001,GENERAL BELGRANO,02936,065418,0,0,27,16,18,96,90,2
10,001,GENERAL BELGRANO,02936,065419,0,0,25,22,16,99,85,4
10,001,GENERAL BELGRANO,02936,065420,0,0,19,26,11,74,89,3
10,001,GENERAL BELGRANO,02936,065421,0,0,24,20,10,99,99,1
10,001,GENERAL BELGRANO,02936,065422,0,0,21,21,15,91,86,2
10,001,GENERAL BELGRANO,02936,065423,0,0,22,20,23,84,92,2
10,001,GENERAL BELGRANO,02936,065424,0,0,1,24,25,86,100,1
10,001,GENERAL BELGRANO,02936,065425,0,0,26,12,12,116,68,4
10,001,GENERAL BELGRANO,02936,065426,0,0,28,17,12,108,87,3
10,001,GENERAL BELGRANO,02936,065427,0,0,47,24,13,92,76,3
10,001,GENERAL BELGRANO,02936,065428,0,0,32,15,13,84,76,2
10,001,GENERAL BELGRANO,02936,065429,0,0,30,20,13,102,74,5
10,001,GENERAL BELGRANO,02936,065430,0,0,24,20,12,97,83,5
10,001,GENERAL BELGRANO,02936,065431,0,0,0,0,0,0,0,0
10,001,GENERAL BELGRANO,02936,065432,0,0,28,23,13,76,98,2
10,001,GENERAL BELGRANO,02936,065433,0,0,22,25,10,93,78,6
10,001,GENERAL BELGRANO,02936,065434,0,0,20,16,9,85,104,2
10,001,GENERAL BELGRANO,02936,065435,0,0,23,13,13,96,86,4
10,001,GENERAL BELGRANO,02936,065436,0,0,25,25,15,82,98,7
10,001,GENERAL BELGRANO,02936,065437,0,0,20,15,8,106,87,2
10,001,GENERAL BELGRANO,02936,065438,0,0,34,20,16,87,81,2
10,001,GENERAL BELGRANO,02936,065439,0,0,32,23,18,81,68,8
10,001,GENERAL BELGRANO,02936,065440,0,0,0,0,0,0,0,0
10,001,GENERAL BELGRANO,02936,065441,0,0,20,22,16,89,94,5
10,001,GENERAL BELGRANO,02936,065442,0,0,36,17,13,82,73,7
10,001,GENERAL BELGRANO,02936,065443,0,0,21,15,15,82,90,1
10,001,GENERAL BELGRANO,02936,065444,0,0,31,18,13,67,108,1
10,001,GENERAL BELGRANO,02936,065445,0,0,27,20,14,87,74,7
10,001,GENERAL BELGRANO,02936,065446,0,0,0,0,0,0,0,0
10,001,GENERAL BELGRANO,02936,065447,0,0,30,24,7,96,80,2
10,001,GENERAL BELGRANO,02936,065448,0,0,28,24,18,80,78,5
10,001,GENERAL BELGRANO,02936,065449,0,0,22,18,10,109,79,1
10,001,GENERAL BELGRANO,02936,065450,0,0,27,22,17,93,94,2
10,001,GENERAL BELGRANO,02936,065451,0,0,23,31,11,84,81,2
10,001,GENERAL BELGRANO,02937,065452,0,0,25,19,16,51,74,6
10,001,GENERAL BELGRANO,02937,065453,0,0,21,12,7,61,89,3
10,001,GENERAL BELGRANO,02938,065454,0,0,23,26,10,100,73,0
10,001,GENERAL BELGRANO,02938,065455,0,0,41,21,6,84,85,4
10,001,GENERAL BELGRANO,02938,065456,0,0,42,28,13,88,67,2
10,001,GENERAL BELGRANO,02938,065457,0,0,36,35,16,84,62,2
10,001,GENERAL BELGRANO,02938,065458,0,0,30,24,18,86,61,3
10,001,GENERAL BELGRANO,02938,065459,0,0,31,26,16,85,74,9
10,001,GENERAL BELGRANO,02938,065460,0,0,0,0,0,0,0,0
10,001,GENERAL BELGRANO,02938,065461,0,0,36,11,12,102,63,2
10,001,GENERAL BELGRANO,02938,065462,0,0,20,26,8,100,67,3
10,001,GENERAL BELGRANO,02938,065463,0,0,21,42,11,101,61,6
10,001,GENERAL BELGRANO,02938,065464,0,0,28,27,13,95,75,1
10,001,GENERAL BELGRANO,02939,065465,0,0,11,14,7,97,45,0
10,001,GENERAL BELGRANO,02939,065466,0,0,16,20,11,120,30,0
10,001,GENERAL BELGRANO,02939,065467,0,0,13,18,7,104,47,1
10,001,GENERAL BELGRANO,02940,065468,0,0,17,12,3,49,58,0
10,001,GENERAL BELGRANO,02941,065469,0,0,30,15,15,106,63,0
10,001,GENERAL BELGRANO,02941,065470,0,0,28,24,15,88,54,2
10,001,GENERAL BELGRANO,02941,065471,0,0,26,20,6,98,75,6
10,001,GENERAL BELGRANO,02941,065472,0,0,28,21,12,91,0,2
10,001,GENERAL BELGRANO,02941,065473,0,0,15,15,17,91,92,3
10,001,GENERAL BELGRANO,02941,065474,0,0,23,26,14,99,84,5
10,001,GENERAL BELGRANO,02941,065475,0,0,30,17,10,88,83,6
10,001,GENERAL BELGRANO,02941,065476,0,0,0,0,0,0,0,0
10,001,GENERAL BELGRANO,02941,065477,0,0,0,0,0,0,0,0
10,001,GENERAL BELGRANO,02941,065478,0,0,24,21,14,106,78,9
10,001,GENERAL BELGRANO,02941,065479,0,0,24,20,18,77,69,7
10,001,GENERAL BELGRANO,02941,065480,0,0,0,0,0,0,0,0
10,001,GENERAL BELGRANO,02941,065481,0,0,29,16,15,101,75,7
10,001,GENERAL BELGRANO,02941,065482,0,0,33,29,13,94,56,5
10,001,GENERAL BELGRANO,02941,065483,0,0,34,14,9,105,69,4
10,001,GENERAL BELGRANO,02941,065484,0,0,0,0,0,0,0,0
10,001,GENERAL BELGRANO,02941,065485,0,0,0,0,0,0,0,0
10,001,GENERAL BELGRANO,02941,065486,0,0,27,26,10,100,54,8
10,001,GENERAL BELGRANO,02941,065487,0,0,18,30,16,86,71,3
10,001,GENERAL BELGRANO,02941,065488,0,0,23,23,13,88,84,2
10,001,GENERAL BELGRANO,02941,065489,0,0,36,19,16,91,65,5
10,001,GENERAL BELGRANO,02941,065490,0,0,19,27,17,100,83,4
10,001,GENERAL BELGRANO,02941,065491,0,0,26,27,28,85,64,2
10,001,GENERAL BELGRANO,02941,065492,0,0,0,0,0,0,0,0
10,001,GENERAL BELGRANO,02941,065493,0,0,46,26,13,99,65,3
10,001,GENERAL BELGRANO,02941,065494,0,0,30,20,16,106,65,7
10,001,GENERAL BELGRANO,02941,065495,0,0,29,22,10,104,58,5
10,001,GENERAL BELGRANO,02941,065496,0,0,18,31,8,93,89,3
10,001,GENERAL BELGRANO,02941,065497,0,0,23,20,13,94,68,5
10,001,GENERAL BELGRANO,02941,065498,0,0,26,21,11,101,75,3
10,001,GENERAL BELGRANO,02941,065499,0,0,28,18,15,90,80,8
10,001,GENERAL BELGRANO,02941,065500,0,0,30,18,11,103,74,1
10,001,GENERAL BELGRANO,02941,065501,0,0,0,0,0,0,0,0
10,001,GENERAL BELGRANO,02941,065502,0,0,27,16,7,95,66,3
10,001,GENERAL BELGRANO,02941,065503,0,0,38,27,17,88,68,5
10,001,GENERAL BELGRANO,02941,065504,0,0,18,25,16,101,67,0
10,001,GENERAL BELGRANO,02941,065505,0,0,3,15,16,79,80,3
10,001,GENERAL BELGRANO,02941,065506,0,0,30,21,16,79,86,7
10,001,GENERAL BELGRANO,02941,065507,0,0,28,10,11,95,85,7
10,001,GENERAL BELGRANO,02941,065508,0,0,0,0,0,0,0,0
10,001,GENERAL BELGRANO,02941,065509,0,0,23,24,15,109,78,2
10,001,GENERAL BELGRANO,02941,065510,0,0,0,0,0,0,0,0
10,001,GENERAL BELGRANO,02941,065511,0,0,35,25,13,103,49,4
10,001,GENERAL BELGRANO,02941,065512,0,0,0,0,0,0,0,0
10,001,GENERAL BELGRANO,02941,065513,0,0,24,12,12,92,72,11
10,001,GENERAL BELGRANO,02941,065514,0,0,4,15,14,102,81,3
10,001,GENERAL BELGRANO,02941,065515,0,0,36,17,14,90,60,9
10,001,GENERAL BELGRANO,02941,065516,0,0,32,55,9,82,81,7
10,001,GENERAL BELGRANO,02941,065517,0,0,0,0,0,0,0,0
10,001,GENERAL BELGRANO,02941,065518,0,0,24,17,19,101,70,8
10,001,GENERAL BELGRANO,02941,065519,0,0,21,34,10,93,73,8
10,001,GENERAL BELGRANO,02941,065520,0,0,37,26,18,76,62,5
10,001,GENERAL BELGRANO,02941,065521,0,0,33,19,10,95,62,14
10,001,GENERAL BELGRANO,02941,065522,0,0,14,29,15,91,67,8
10,001,GENERAL BELGRANO,02941,065523,0,0,33,21,15,97,62,2
10,001,GENERAL BELGRANO,02941,065524,0,0,32,23,18,79,68,6
10,001,GENERAL BELGRANO,02941,065525,0,0,0,10,16,81,81,5
10,001,GENERAL BELGRANO,02941,065526,0,0,40,29,16,97,58,6
10,001,GENERAL BELGRANO,02942,065527,0,0,0,5,10,16,8,0
10,001,GENERAL BELGRANO,02943,065528,0,0,0,9,8,96,65,1
10,001,GENERAL BELGRANO,02944,065529,0,0,8,2,9,31,8,1
10,001,GENERAL BELGRANO,02945,065530,0,0,30,31,10,65,98,0
10,001,GENERAL BELGRANO,02945,065531,0,0,31,19,13,67,111,3
10,001,GENERAL BELGRANO,02945,065532,0,0,24,16,13,72,105,1
10,001,GENERAL BELGRANO,02945,065533,0,0,0,0,0,0,0,0
10,001,GENERAL BELGRANO,02945,065534,0,0,30,21,12,52,108,0
10,001,GENERAL BELGRANO,02945,065535,0,0,9,17,17,70,109,2
10,001,GENERAL BELGRANO,02945,065536,0,0,28,17,11,85,83,2
10,001,GENERAL BELGRANO,02945,065537,0,0,17,20,7,71,120,3
10,001,GENERAL BELGRANO,02945,065538,0,0,21,20,6,52,126,2
10,001,GENERAL BELGRANO,02945,065539,0,0,21,23,15,73,112,6
10,001,GENERAL BELGRANO,02945,065540,0,0,16,18,15,69,107,3
10,001,GENERAL BELGRANO,02945,065541,0,0,20,27,7,64,110,0
10,001,GENERAL BELGRANO,02945,065542,0,0,43,31,11,68,79,3
10,001,GENERAL BELGRANO,02945,065543,0,0,28,21,11,78,99,2
10,001,GENERAL BELGRANO,02945,065544,0,0,29,18,16,77,101,5
10,001,GENERAL BELGRANO,02945,065545,0,0,35,15,13,66,88,3
10,001,GENERAL BELGRANO,02945,065546,0,0,25,16,10,72,102,3
10,001,GENERAL BELGRANO,02945,065547,0,0,23,26,11,58,103,4
10,001,GENERAL BELGRANO,02945,065548,0,0,1,20,13,78,93,3
10,001,GENERAL BELGRANO,02945,065549,0,0,18,20,9,76,96,3
10,001,GENERAL BELGRANO,02945,065550,0,0,33,16,17,69,100,3
10,001,GENERAL BELGRANO,02946,065551,0,0,17,15,6,108,68,0
10,001,GENERAL BELGRANO,02946,065552,0,0,18,30,8,96,61,1
10,001,GENERAL BELGRANO,02946,065553,0,0,23,27,8,106,67,3
10,001,GENERAL BELGRANO,02946,065554,0,0,13,21,12,95,71,2
10,001,GENERAL BELGRANO,02946,065555,0,0,19,17,8,99,71,2
10,001,GENERAL BELGRANO,02946,065556,0,0,14,28,11,88,65,2
10,001,GENERAL BELGRANO,02946,065557,0,0,10,27,13,91,80,0
10,001,GENERAL BELGRANO,02946,065558,0,0,33,26,11,99,59,1
