codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00095,00005,00009,00094,00079,00006,00061,00004
22,001,CAPITAL,05103,094030,0,0,12,113,48,52,17,8,0,0,5
22,001,CAPITAL,05103,094031,0,0,2,142,34,37,17,8,0,7,3
22,001,CAPITAL,05103,094032,0,0,14,127,40,65,12,11,0,2,0
22,001,CAPITAL,05103,094033,0,0,14,134,46,53,14,3,3,2,4
22,001,CAPITAL,05103,094034,0,0,18,139,38,42,11,6,1,1,1
22,001,CAPITAL,05103,094035,0,0,29,114,46,48,18,5,1,1,1
22,001,CAPITAL,05103,094036,0,0,21,144,54,21,8,1,0,5,2
22,001,CAPITAL,05103,094037,0,0,2,138,41,46,14,6,0,3,4
22,001,CAPITAL,05103,094038,0,0,14,132,31,45,23,7,4,1,3
22,001,CAPITAL,05103,094039,0,0,11,121,44,49,16,8,0,2,8
22,001,CAPITAL,05103,094040,0,0,17,136,57,42,5,10,1,1,1
22,001,CAPITAL,05103,094041,0,0,13,122,43,48,15,4,2,1,4
22,001,CAPITAL,05103,094042,0,0,16,128,55,38,17,7,1,2,1
22,001,CAPITAL,05103,094043,0,0,17,109,70,48,13,6,2,1,1
22,001,CAPITAL,05103,094044,0,0,12,147,42,47,6,2,0,0,5
22,001,CAPITAL,05103,094045,0,0,1,136,53,41,9,3,0,0,0
22,001,CAPITAL,05103,094046,0,0,19,127,42,41,14,5,2,0,3
22,001,CAPITAL,05103,094047,0,0,22,137,30,35,17,4,2,1,3
22,001,CAPITAL,05103,094048,0,0,24,114,36,38,12,3,1,4,2
22,001,CAPITAL,05103,094049,0,0,18,135,27,44,10,6,5,1,3
22,001,CAPITAL,05103,094050,0,0,1,122,71,41,13,4,1,3,1
22,001,CAPITAL,05103,094051,0,0,16,133,35,40,10,12,0,1,4
22,001,CAPITAL,05103,094052,0,0,15,135,48,40,16,4,0,4,0
22,001,CAPITAL,05103,094053,0,0,5,108,54,60,14,9,2,2,5
22,001,CAPITAL,05103,094054,0,0,15,119,32,60,21,3,0,5,3
22,001,CAPITAL,05103,094055,0,0,21,129,39,33,18,8,2,7,2
22,001,CAPITAL,05104,094056,0,0,17,110,36,61,19,6,2,3,7
22,001,CAPITAL,05104,094057,0,0,20,116,36,54,15,9,1,9,3
22,001,CAPITAL,05104,094058,0,0,24,103,23,77,15,1,1,0,11
22,001,CAPITAL,05104,094059,0,0,0,109,47,65,18,3,1,3,6
22,001,CAPITAL,05104,094060,0,0,16,111,40,52,14,1,1,1,5
22,001,CAPITAL,05104,094061,0,0,17,114,34,61,18,6,2,1,2
22,001,CAPITAL,05104,094062,0,0,3,113,26,64,13,4,1,5,6
22,001,CAPITAL,05104,094063,0,0,16,147,45,37,7,6,5,2,5
22,001,CAPITAL,05104,094064,0,0,14,120,22,67,19,5,0,3,5
22,001,CAPITAL,05104,094065,0,0,18,137,33,53,18,2,0,3,0
22,001,CAPITAL,05104,094066,0,0,35,119,22,53,15,0,2,0,4
22,001,CAPITAL,05104,094067,0,0,27,136,34,48,10,5,0,0,4
22,001,CAPITAL,05104,094068,0,0,9,123,33,58,15,4,2,0,6
22,001,CAPITAL,05104,094069,0,0,33,91,37,64,10,3,2,0,3
22,001,CAPITAL,05104,094070,0,0,22,136,37,53,14,2,0,0,2
22,001,CAPITAL,05104,094071,0,0,20,133,40,39,12,4,2,3,3
22,001,CAPITAL,05104,094072,0,0,21,105,21,67,25,6,0,1,5
22,001,CAPITAL,05104,094073,0,0,17,124,35,59,10,3,1,3,4
22,001,CAPITAL,05104,094074,0,0,17,112,28,66,23,6,0,2,9
22,001,CAPITAL,05104,094075,0,0,5,128,33,61,13,6,1,4,5
22,001,CAPITAL,05104,094076,0,0,0,110,44,63,11,5,1,1,2
22,001,CAPITAL,05104,094077,0,0,0,109,42,57,15,4,0,1,10
22,001,CAPITAL,05104,094078,0,0,0,0,0,0,0,0,0,0,0
22,001,CAPITAL,05104,094079,0,0,20,96,37,64,17,4,1,3,4
22,001,CAPITAL,05104,094080,0,0,14,108,35,70,12,5,0,4,4
22,001,CAPITAL,05104,094081,0,0,12,120,28,62,21,5,2,4,3
22,001,CAPITAL,05104,094082,0,0,33,91,27,76,21,10,1,3,7
22,001,CAPITAL,05104,094083,0,0,0,100,37,68,15,2,3,5,5
22,001,CAPITAL,05104,094084,0,0,27,116,26,52,11,8,2,1,1
22,001,CAPITAL,05104,094085,0,0,18,108,39,63,16,5,0,3,2
22,001,CAPITAL,05105,094086,0,0,30,98,34,72,16,5,0,0,6
22,001,CAPITAL,05105,094087,0,0,33,109,40,55,9,9,2,3,1
22,001,CAPITAL,05105,094088,0,0,18,122,59,43,11,4,1,5,6
22,001,CAPITAL,05105,094089,0,0,38,105,30,53,0,5,1,2,5
22,001,CAPITAL,05105,094090,0,0,19,126,66,42,13,4,0,1,5
22,001,CAPITAL,05105,094091,0,0,27,125,48,37,9,10,1,0,0
22,001,CAPITAL,05105,094092,0,0,10,128,54,51,11,0,0,3,0
22,001,CAPITAL,05105,094093,0,0,38,135,39,47,0,0,0,4,3
22,001,CAPITAL,05105,094094,0,0,23,108,36,57,11,9,1,2,3
22,001,CAPITAL,05105,094095,0,0,24,118,49,49,11,4,0,1,0
22,001,CAPITAL,05105,094096,0,0,25,133,29,51,11,5,1,1,4
22,001,CAPITAL,05105,094097,0,0,52,105,35,82,22,4,2,3,0
22,001,CAPITAL,05105,094098,0,0,0,108,80,7,0,2,0,4,1
22,001,CAPITAL,05105,094099,0,0,19,126,38,59,16,3,0,0,1
22,001,CAPITAL,05105,094100,0,0,17,102,58,60,3,5,1,5,2
22,001,CAPITAL,05105,094101,0,0,24,132,44,43,11,3,2,2,1
22,001,CAPITAL,05105,094102,0,0,21,132,41,45,15,4,0,2,4
22,001,CAPITAL,05105,094103,0,0,33,126,39,50,13,5,0,0,4
22,001,CAPITAL,05105,094104,0,0,27,117,67,34,14,6,0,3,3
22,001,CAPITAL,05105,094105,0,0,25,110,33,62,14,2,0,2,7
22,001,CAPITAL,05105,094106,0,0,15,142,57,33,7,5,0,1,8
22,001,CAPITAL,05105,094107,0,0,21,112,47,62,9,3,2,1,4
22,001,CAPITAL,05105,094108,0,0,17,124,53,54,5,2,1,4,2
22,001,CAPITAL,05105,094109,0,0,18,128,50,53,9,4,0,1,3
22,001,CAPITAL,05105,094110,0,0,1,139,69,19,9,3,0,3,2
22,001,CAPITAL,05105,094111,0,0,0,0,0,0,0,0,0,0,0
22,001,CAPITAL,05105,094112,0,0,20,142,46,30,8,6,0,4,3
22,001,CAPITAL,05105,094113,0,0,14,126,47,42,21,6,0,2,5
22,001,CAPITAL,05105,094114,0,0,24,140,49,31,11,7,0,3,2
22,001,CAPITAL,05105,094115,0,0,33,101,47,88,0,0,0,1,0
22,001,CAPITAL,05105,094116,0,0,10,164,50,34,6,4,0,1,0
22,001,CAPITAL,05105,094117,0,0,22,150,52,28,11,6,0,1,1
22,001,CAPITAL,05105,094118,0,0,33,129,61,30,2,8,0,0,0
22,001,CAPITAL,05105,094119,0,0,17,120,47,60,9,5,0,9,2
22,001,CAPITAL,05105,094120,0,0,18,101,32,69,13,6,1,3,3
22,001,CAPITAL,05105,094121,0,0,27,132,36,44,14,6,0,2,6
22,001,CAPITAL,05105,094122,0,0,24,136,48,43,11,4,0,2,2
22,001,CAPITAL,05105,094123,0,0,13,103,54,67,15,4,0,1,5
22,001,CAPITAL,05105,094124,0,0,27,140,36,32,14,5,0,2,2
22,001,CAPITAL,05105,094125,0,0,20,122,39,50,18,5,0,3,6
22,001,CAPITAL,05105,094126,0,0,28,154,47,39,0,0,0,0,3
22,001,CAPITAL,05105,094127,0,0,12,122,74,41,7,2,0,3,3
22,001,CAPITAL,05105,094128,0,0,15,109,54,59,18,1,1,0,2
22,001,CAPITAL,05105,094129,0,0,1,137,56,40,9,1,0,1,1
22,001,CAPITAL,05105,094130,0,0,0,116,67,49,12,5,1,2,1
22,001,CAPITAL,05105,094131,0,0,21,99,48,49,15,4,1,2,6
22,001,CAPITAL,05105,094132,0,0,30,121,45,46,14,4,0,2,3
22,001,CAPITAL,05105,094133,0,0,25,111,53,36,15,6,2,3,1
22,001,CAPITAL,05105,094134,0,0,14,139,45,43,10,0,2,6,4
22,001,CAPITAL,05105,094135,0,0,26,149,43,35,16,5,0,0,0
22,001,CAPITAL,05105,094136,0,0,25,166,48,33,12,2,2,1,0
22,001,CAPITAL,05105,094137,0,0,25,123,46,48,15,0,0,0,3
22,001,CAPITAL,05105,094138,0,0,3,137,59,42,9,3,1,1,6
22,001,CAPITAL,05105,094139,0,0,1,134,49,59,10,5,1,2,1
22,001,CAPITAL,05105,094140,0,0,13,109,47,61,13,7,0,4,6
22,001,CAPITAL,05105,094141,0,0,28,109,48,49,9,4,1,2,2
22,001,CAPITAL,05105,094142,0,0,19,127,47,32,22,3,0,5,1
22,001,CAPITAL,05105,094143,0,0,24,131,49,47,0,2,0,2,1
22,001,CAPITAL,05105,094144,0,0,4,120,58,35,2,0,0,3,4
22,001,CAPITAL,05105,094145,0,0,15,123,61,55,12,2,2,0,5
22,001,CAPITAL,05105,094146,0,0,26,142,43,39,7,7,3,2,1
22,001,CAPITAL,05105,094147,0,0,0,158,36,33,8,5,0,0,4
22,001,CAPITAL,05105,094148,0,0,17,115,62,37,16,5,0,0,2
22,001,CAPITAL,05105,094149,0,0,2,114,34,62,5,10,0,3,3
22,001,CAPITAL,05105,094150,0,0,3,107,48,51,13,4,6,1,6
22,001,CAPITAL,05105,094151,0,0,6,135,47,44,13,1,0,1,4
22,001,CAPITAL,05105,094152,0,0,24,90,36,78,9,9,2,2,5
22,001,CAPITAL,05105,094153,0,0,21,117,43,30,12,7,1,2,3
22,001,CAPITAL,05105,094154,0,0,26,154,36,31,13,0,0,4,4
22,001,CAPITAL,05105,094155,0,0,32,118,23,58,19,5,0,6,7
22,001,CAPITAL,05105,094156,0,0,1,119,40,41,9,7,1,0,0
22,001,CAPITAL,05105,094157,0,0,30,125,37,49,17,6,0,1,5
22,001,CAPITAL,05105,094158,0,0,24,130,51,39,18,5,4,0,4
22,001,CAPITAL,05105,094159,0,0,32,135,49,44,16,1,0,2,5
22,001,CAPITAL,05105,094160,0,0,35,133,38,38,11,6,2,1,6
22,001,CAPITAL,05105,094161,0,0,33,129,43,42,15,6,0,2,0
22,001,CAPITAL,05105,094162,0,0,21,147,44,37,7,8,1,3,5
22,001,CAPITAL,05105,094163,0,0,7,103,76,56,11,6,0,5,1
22,001,CAPITAL,05105,094164,0,0,23,124,42,57,7,7,0,2,2
22,001,CAPITAL,05105,094165,0,0,30,102,36,57,12,10,0,1,12
22,001,CAPITAL,05105,094166,0,0,23,108,40,61,14,5,0,3,9
22,001,CAPITAL,05105,094167,0,0,8,134,54,42,9,4,2,2,3
22,001,CAPITAL,05105,094168,0,0,20,120,47,41,15,0,1,3,2
22,001,CAPITAL,05105,094169,0,0,20,112,43,43,14,1,0,8,3
22,001,CAPITAL,05105,094170,0,0,23,116,32,56,12,8,2,3,3
22,001,CAPITAL,05105,094171,0,0,0,0,0,0,0,0,0,0,0
22,001,CAPITAL,05105,094172,0,0,23,132,44,45,15,0,0,2,0
22,001,CAPITAL,05105,094173,0,0,29,113,42,52,20,0,0,3,6
22,001,CAPITAL,05105,094174,0,0,17,136,50,28,10,7,0,6,3
22,001,CAPITAL,05105,094175,0,0,17,146,46,43,7,4,0,0,2
22,001,CAPITAL,05105,094176,0,0,31,129,37,45,7,5,0,5,3
22,001,CAPITAL,05105,094177,0,0,22,126,42,42,9,6,0,5,9
22,001,CAPITAL,05105,094178,0,0,10,179,47,32,8,4,0,2,1
22,001,CAPITAL,05105,094179,0,0,16,143,38,57,13,6,0,1,4
22,001,CAPITAL,05105,094180,0,0,16,116,37,56,20,5,0,1,4
22,001,CAPITAL,05105,094181,0,0,17,118,32,64,18,3,0,6,0
22,001,CAPITAL,05105,094182,0,0,31,157,49,20,13,3,0,0,0
22,001,CAPITAL,05105,094183,0,0,21,134,53,40,14,2,0,0,3
22,001,CAPITAL,05105,094184,0,0,16,116,27,56,22,5,3,1,4
22,001,CAPITAL,05105,094185,0,0,21,132,70,33,7,2,0,1,1
22,001,CAPITAL,05105,094186,0,0,39,119,35,60,9,4,2,0,5
22,001,CAPITAL,05105,094187,0,0,2,131,35,41,9,2,0,3,7
22,001,CAPITAL,05105,094188,0,0,28,118,35,50,13,4,0,2,7
22,001,CAPITAL,05105,094189,0,0,22,116,41,70,7,5,0,4,4
22,001,CAPITAL,05106,094190,0,0,4,139,30,44,12,8,4,5,7
22,001,CAPITAL,05106,094191,0,0,8,154,29,41,14,7,0,8,1
22,001,CAPITAL,05106,094192,0,0,24,163,34,42,12,4,1,3,1
22,001,CAPITAL,05106,094193,0,0,9,137,30,34,16,5,1,4,1
22,001,CAPITAL,05106,094194,0,0,19,126,43,44,12,5,2,3,1
22,001,CAPITAL,05106,094195,0,0,25,157,24,39,15,2,0,3,3
22,001,CAPITAL,05106,094196,0,0,17,160,30,40,11,9,0,2,5
22,001,CAPITAL,05106,094197,0,0,15,138,38,36,21,10,0,2,7
22,001,CAPITAL,05106,094198,0,0,2,149,23,44,9,2,0,4,5
22,001,CAPITAL,05106,094199,0,0,25,137,32,26,23,7,0,1,1
22,001,CAPITAL,05106,094200,0,0,33,128,47,41,15,5,0,4,1
22,001,CAPITAL,05106,094201,0,0,0,121,31,6,13,5,1,1,4
22,001,CAPITAL,05106,094202,0,0,19,147,31,35,11,7,0,4,1
22,001,CAPITAL,05106,094203,0,0,13,144,30,49,12,2,1,8,1
22,001,CAPITAL,05106,094204,0,0,2,136,37,49,11,8,3,2,4
22,001,CAPITAL,05106,094205,0,0,26,133,45,42,13,8,1,8,2
22,001,CAPITAL,05106,094206,0,0,0,139,60,36,2,3,0,6,7
22,001,CAPITAL,05106,094207,0,0,35,129,35,43,27,8,2,5,3
22,001,CAPITAL,05106,094208,0,0,26,142,32,49,0,10,0,1,3
22,001,CAPITAL,05106,094209,0,0,38,128,39,36,21,3,0,13,1
22,001,CAPITAL,05106,094210,0,0,0,144,32,33,12,5,1,8,5
22,001,CAPITAL,05106,094211,0,0,20,165,35,36,17,4,1,2,4
22,001,CAPITAL,05106,094212,0,0,16,148,46,52,10,7,0,4,2
22,001,CAPITAL,05106,094213,0,0,2,128,34,48,12,6,0,7,3
22,001,CAPITAL,05106,094214,0,0,18,174,36,33,9,7,1,1,2
22,001,CAPITAL,05106,094215,0,0,10,154,36,35,15,5,0,6,3
22,001,CAPITAL,05106,094216,0,0,42,132,44,35,13,3,1,1,5
22,001,CAPITAL,05106,094217,0,0,22,128,39,45,13,10,0,3,4
22,001,CAPITAL,05106,094218,0,0,31,150,41,31,16,4,0,4,0
22,001,CAPITAL,05106,094219,0,0,21,145,56,43,0,0,0,2,4
22,001,CAPITAL,05106,094220,0,0,26,138,39,42,17,0,0,0,1
22,001,CAPITAL,05106,094221,0,0,18,127,38,63,12,1,1,5,7
22,001,CAPITAL,05106,094222,0,0,13,148,34,38,18,6,0,0,5
22,001,CAPITAL,05106,094223,0,0,72,72,47,54,14,0,1,4,1
22,001,CAPITAL,05106,094224,0,0,2,133,48,40,8,5,0,3,1
22,001,CAPITAL,05106,094225,0,0,30,114,31,46,21,2,1,4,3
22,001,CAPITAL,05106,094226,0,0,26,0,51,40,16,3,137,7,0
22,001,CAPITAL,05106,094227,0,0,27,139,52,47,11,4,1,1,2
22,001,CAPITAL,05106,094228,0,0,0,152,19,52,19,8,0,0,3
22,001,CAPITAL,05106,094229,0,0,32,140,35,46,22,2,2,3,1
22,001,CAPITAL,05106,094230,0,0,15,154,35,39,15,7,1,3,5
22,001,CAPITAL,05106,094231,0,0,0,148,41,32,0,3,1,2,3
22,001,CAPITAL,05106,094232,0,0,0,123,45,46,13,4,1,7,3
22,001,CAPITAL,05106,094233,0,0,0,125,53,5,8,0,1,1,8
22,001,CAPITAL,05106,094234,0,0,23,139,33,52,17,7,0,3,5
22,001,CAPITAL,05106,094235,0,0,18,158,28,49,11,5,0,1,4
22,001,CAPITAL,05106,094236,0,0,2,158,21,12,1,2,0,0,5
22,001,CAPITAL,05106,094237,0,0,19,149,39,35,14,6,0,8,0
22,001,CAPITAL,05106,094238,0,0,22,154,34,32,15,3,0,4,1
22,001,CAPITAL,05106,094239,0,0,3,144,35,32,18,5,1,7,1
22,001,CAPITAL,05106,094240,0,0,25,149,47,30,11,9,3,4,1
22,001,CAPITAL,05106,094241,0,0,9,150,47,41,14,3,1,1,5
22,001,CAPITAL,05106,094242,0,0,22,143,35,49,13,5,0,0,0
22,001,CAPITAL,05106,094243,0,0,0,138,40,34,8,10,1,2,2
22,001,CAPITAL,05106,094244,0,0,21,141,41,38,16,5,1,4,2
22,001,CAPITAL,05106,094245,0,0,24,136,54,36,14,4,0,4,4
22,001,CAPITAL,05106,094246,0,0,0,130,41,6,10,7,0,7,0
22,001,CAPITAL,05106,094247,0,0,14,149,26,39,11,8,1,5,3
22,001,CAPITAL,05106,094248,0,0,5,184,24,35,12,6,0,1,3
22,001,CAPITAL,05106,094249,0,0,34,152,28,34,0,5,0,2,6
22,001,CAPITAL,05106,094250,0,0,17,158,28,35,10,8,2,2,4
22,001,CAPITAL,05106,094251,0,0,28,139,36,58,0,3,0,1,0
22,001,CAPITAL,05106,094252,0,0,19,132,38,49,17,9,1,1,9
22,001,CAPITAL,05106,094253,0,0,96,114,27,7,15,0,0,0,6
22,001,CAPITAL,05106,094254,0,0,2,134,40,42,0,5,0,4,5
22,001,CAPITAL,05106,094255,0,0,24,127,38,39,13,3,1,3,3
22,001,CAPITAL,05106,094256,0,0,21,135,29,36,15,7,1,2,7
22,001,CAPITAL,05106,094257,0,0,54,128,45,37,0,0,2,2,2
22,001,CAPITAL,05106,094258,0,0,14,145,33,66,8,4,0,2,2
22,001,CAPITAL,05106,094259,0,0,33,142,32,43,10,5,0,5,4
22,001,CAPITAL,05106,094260,0,0,0,156,43,45,16,0,0,3,2
22,001,CAPITAL,05106,094261,0,0,24,131,35,45,15,5,0,4,8
22,001,CAPITAL,05106,094262,0,0,0,135,38,49,14,7,1,6,2
22,001,CAPITAL,05106,094263,0,0,32,161,22,36,14,0,0,4,6
22,001,CAPITAL,05106,094264,0,0,0,135,37,33,17,6,0,2,4
22,001,CAPITAL,05106,094265,0,0,24,134,37,43,13,4,0,0,3
22,001,CAPITAL,05106,094266,0,0,4,133,39,45,8,3,0,10,4
22,001,CAPITAL,05106,094267,0,0,0,138,40,44,10,3,0,3,4
22,001,CAPITAL,05106,094268,0,0,18,139,41,37,11,11,0,2,3
22,001,CAPITAL,05106,094269,0,0,4,136,43,49,13,4,0,0,2
22,001,CAPITAL,05106,094270,0,0,26,138,23,36,17,4,0,5,1
22,001,CAPITAL,05106,094271,0,0,0,148,24,44,14,10,0,0,5
22,001,CAPITAL,05106,094272,0,0,33,138,23,31,14,9,3,8,3
22,001,CAPITAL,05106,094273,0,0,23,158,25,41,13,8,0,1,5
22,001,CAPITAL,05106,094274,0,0,0,0,0,0,0,0,0,0,0
22,001,CAPITAL,05106,094275,0,0,21,142,47,33,5,8,2,2,5
22,001,CAPITAL,05106,094276,0,0,10,145,47,44,8,3,0,7,1
22,001,CAPITAL,05106,094277,0,0,20,142,36,48,10,10,1,7,4
22,001,CAPITAL,05106,094278,0,0,13,176,41,38,6,3,1,0,2
22,001,CAPITAL,05106,094279,0,0,21,132,47,38,17,3,3,0,4
22,001,CAPITAL,05106,094280,0,0,24,147,35,41,8,7,0,6,4
22,001,CAPITAL,05106,094281,0,0,17,149,27,45,15,7,0,3,4
22,001,CAPITAL,05106,094282,0,0,22,137,56,36,11,4,2,6,2
22,001,CAPITAL,05106,094283,0,0,30,136,28,39,11,8,0,3,8
22,001,CAPITAL,05106,094284,0,0,29,149,31,34,7,3,1,4,4
22,001,CAPITAL,05106,094285,0,0,26,135,31,47,12,6,0,3,2
22,001,CAPITAL,05106,094286,0,0,11,171,38,33,13,3,0,2,2
22,001,CAPITAL,05106,094287,0,0,20,147,34,53,14,10,1,0,1
22,001,CAPITAL,05106,094288,0,0,35,153,33,37,0,0,0,7,5
22,001,CAPITAL,05106,094289,0,0,20,138,41,56,10,2,4,3,2
22,001,CAPITAL,05106,094290,0,0,18,165,33,29,10,7,0,5,2
22,001,CAPITAL,05106,094291,0,0,17,126,33,55,10,6,0,4,4
22,001,CAPITAL,05106,094292,0,0,18,145,39,44,15,10,0,5,3
22,001,CAPITAL,05107,094293,0,0,22,168,37,17,8,4,2,11,4
22,001,CAPITAL,05107,094294,0,0,15,160,36,23,13,3,0,6,7
22,001,CAPITAL,05107,094295,0,0,14,144,52,37,15,1,1,5,2
22,001,CAPITAL,05107,094296,0,0,26,145,50,40,16,3,0,3,1
22,001,CAPITAL,05107,094297,0,0,26,154,44,26,15,0,0,10,1
22,001,CAPITAL,05107,094298,0,0,25,153,35,24,14,6,0,11,2
22,001,CAPITAL,05107,094299,0,0,22,170,28,22,5,4,0,1,1
22,001,CAPITAL,05107,094300,0,0,18,174,35,16,11,4,3,5,1
22,001,CAPITAL,05107,094301,0,0,25,159,54,28,0,2,0,4,3
22,001,CAPITAL,05107,094302,0,0,20,159,39,30,9,4,1,0,5
22,001,CAPITAL,05107,094303,0,0,31,61,51,28,0,0,0,2,0
22,001,CAPITAL,05107,094304,0,0,25,149,61,16,0,5,2,3,0
22,001,CAPITAL,05107,094305,0,0,37,162,48,21,0,0,0,0,1
22,001,CAPITAL,05107,094306,0,0,0,139,49,26,8,3,0,4,4
22,001,CAPITAL,05107,094307,0,0,15,144,69,26,13,2,2,6,4
22,001,CAPITAL,05107,094308,0,0,64,174,50,23,8,3,0,4,2
22,001,CAPITAL,05107,094309,0,0,23,164,30,28,10,4,0,6,2
22,001,CAPITAL,05107,094310,0,0,18,153,45,29,0,8,2,3,2
22,001,CAPITAL,05107,094311,0,0,10,140,54,33,13,4,2,2,2
22,001,CAPITAL,05107,094312,0,0,0,148,44,23,11,1,1,2,2
22,001,CAPITAL,05107,094313,0,0,0,147,51,31,18,5,0,1,3
22,001,CAPITAL,05107,094314,0,0,5,154,58,28,8,3,0,1,2
22,001,CAPITAL,05107,094315,0,0,19,156,31,36,15,6,0,6,1
22,001,CAPITAL,05108,094316,0,0,2,138,36,38,21,5,0,2,5
22,001,CAPITAL,05108,094317,0,0,15,150,43,33,17,6,0,0,4
22,001,CAPITAL,05108,094318,0,0,36,142,30,44,11,9,2,1,5
22,001,CAPITAL,05108,094319,0,0,0,151,31,58,5,4,2,6,1
22,001,CAPITAL,05108,094320,0,0,29,123,49,61,14,7,2,2,2
22,001,CAPITAL,05108,094321,0,0,2,127,35,38,16,11,0,2,7
22,001,CAPITAL,05108,094322,0,0,12,150,47,42,17,8,2,2,5
22,001,CAPITAL,05108,094323,0,0,3,140,39,51,13,2,1,3,3
22,001,CAPITAL,05108,094324,0,0,1,133,30,36,21,3,1,0,8
22,001,CAPITAL,05108,094325,0,0,8,146,36,3,1,0,0,7,2
22,001,CAPITAL,05108,094326,0,0,28,162,41,21,14,0,0,3,7
22,001,CAPITAL,05108,094327,0,0,0,122,57,46,15,3,0,5,6
22,001,CAPITAL,05108,094328,0,0,40,130,35,47,0,4,0,5,12
22,001,CAPITAL,05108,094329,0,0,21,149,43,36,11,9,1,3,4
22,001,CAPITAL,05108,094330,0,0,5,139,26,58,20,3,0,3,3
22,001,CAPITAL,05108,094331,0,0,21,140,32,59,12,1,0,0,0
22,001,CAPITAL,05108,094332,0,0,16,125,43,40,13,2,2,7,6
22,001,CAPITAL,05108,094333,0,0,8,128,53,44,12,4,3,6,1
22,001,CAPITAL,05108,094334,0,0,22,124,42,51,16,7,2,8,4
22,001,CAPITAL,05108,094335,0,0,31,147,29,47,14,9,0,5,5
22,001,CAPITAL,05108,094336,0,0,13,158,35,40,9,5,0,3,2
22,001,CAPITAL,05108,094337,0,0,14,139,42,34,18,9,0,3,6
22,001,CAPITAL,05108,094338,0,0,23,128,27,47,21,3,2,6,5
22,001,CAPITAL,05108,094339,0,0,22,119,44,48,10,3,0,4,2
22,001,CAPITAL,05108,094340,0,0,21,158,39,42,11,8,0,0,3
22,001,CAPITAL,05108,094341,0,0,17,127,53,39,14,9,2,2,2
22,001,CAPITAL,05108,094342,0,0,18,118,50,47,20,6,0,5,10
22,001,CAPITAL,05108,094343,0,0,0,0,0,0,0,0,0,0,0
22,001,CAPITAL,05108,094344,0,0,23,133,33,44,9,7,0,0,2
22,001,CAPITAL,05108,094345,0,0,16,141,30,51,12,8,1,2,7
22,001,CAPITAL,05108,094346,0,0,13,155,37,35,12,4,0,6,1
22,001,CAPITAL,05108,094347,0,0,22,142,28,43,15,5,0,7,5
22,001,CAPITAL,05108,094348,0,0,10,162,34,46,11,8,2,2,4
22,001,CAPITAL,05108,094349,0,0,23,135,34,42,14,5,2,6,8
22,001,CAPITAL,05108,094350,0,0,19,136,49,43,18,7,2,6,0
22,001,CAPITAL,05108,094351,0,0,24,152,42,40,12,5,1,7,0
22,001,CAPITAL,05108,094352,0,0,25,147,27,56,12,9,1,2,4
22,001,CAPITAL,05108,094353,0,0,29,149,35,38,14,1,0,4,0
22,001,CAPITAL,05108,094354,0,0,28,146,31,44,18,2,0,0,0
22,001,CAPITAL,05108,094355,0,0,19,127,38,42,21,8,0,5,0
22,001,CAPITAL,05108,094356,0,0,27,158,35,43,17,0,0,6,3
22,001,CAPITAL,05108,094357,0,0,0,173,20,49,7,5,0,0,3
22,001,CAPITAL,05108,094358,0,0,16,135,48,43,19,0,0,1,4
22,001,CAPITAL,05108,094359,0,0,21,130,45,47,9,5,1,1,2
22,001,CAPITAL,05108,094360,0,0,18,155,39,40,19,5,1,6,0
22,001,CAPITAL,05108,094361,0,0,0,0,0,0,0,0,0,0,0
22,001,CAPITAL,05108,094362,0,0,0,0,0,0,0,0,0,0,0
22,001,CAPITAL,05108,094363,0,0,2,121,41,57,12,4,0,2,6
22,002,AVELLANEDA,05109,094364,0,0,0,56,2,2,1,1,0,0,0
22,002,AVELLANEDA,05109,094365,0,0,1,147,40,7,0,0,1,0,0
22,002,AVELLANEDA,05110,094366,0,0,2,150,32,31,3,0,0,5,1
22,002,AVELLANEDA,05110,094367,0,0,8,177,55,14,4,0,0,3,0
22,002,AVELLANEDA,05110,094368,0,0,8,175,24,33,5,0,0,1,2
22,002,AVELLANEDA,05110,094369,0,0,6,173,30,39,4,0,0,7,0
22,002,AVELLANEDA,05110,094370,0,0,6,194,29,24,3,1,0,3,0
22,002,AVELLANEDA,05110,094371,0,0,2,192,33,18,5,1,0,9,0
22,002,AVELLANEDA,05110,094372,0,0,2,173,57,24,2,0,0,12,3
22,002,AVELLANEDA,05110,094373,0,0,3,192,35,18,6,0,1,1,0
22,002,AVELLANEDA,05110,094374,0,0,9,174,32,46,10,3,0,0,0
22,002,AVELLANEDA,05110,094375,0,0,3,186,38,26,6,1,0,9,0
22,002,AVELLANEDA,05110,094376,0,0,4,182,23,26,0,1,1,6,0
22,002,AVELLANEDA,05110,094377,0,0,8,174,39,26,5,0,1,1,2
22,002,AVELLANEDA,05110,094378,0,0,0,173,31,27,4,0,0,1,0
22,002,AVELLANEDA,05110,094379,0,0,0,183,30,22,9,2,0,2,0
22,002,AVELLANEDA,05110,094380,0,0,9,186,21,18,7,0,0,4,0
22,002,AVELLANEDA,05110,094381,0,0,11,171,39,34,3,1,0,2,1
22,002,AVELLANEDA,05111,094382,0,0,0,165,44,20,0,0,0,0,0
22,002,AVELLANEDA,05111,094383,0,0,7,163,42,25,2,0,0,0,1
22,002,AVELLANEDA,05111,094384,0,0,10,160,35,36,0,1,0,0,0
22,002,AVELLANEDA,05111,094385,0,0,0,170,56,13,0,0,0,0,0
