codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0038,0069,0070,0516,0565
19,Pueyrredon,001,0002 ,0428,349,10,7,1,1,6,160,85
19,Pueyrredon,001,0002 ,0429,349,11,7,1,5,6,155,78
19,Pueyrredon,001,0002 ,0430,349,6,10,2,3,8,154,89
19,Pueyrredon,001,0002 ,0431,349,14,5,0,2,7,159,79
19,Pueyrredon,001,0002 ,0432,349,12,6,3,9,8,142,76
19,Pueyrredon,001,0002 ,0433,349,11,4,2,1,5,158,93
19,Pueyrredon,001,0002 ,0434,349,18,4,2,2,2,181,73
19,Pueyrredon,001,0002 ,0435,349,9,19,1,5,5,155,74
19,Pueyrredon,001,0002 ,0436,349,14,2,2,4,9,164,77
19,Pueyrredon,001,0002 ,0437,349,9,10,5,2,5,154,93
19,Pueyrredon,001,0002 ,0438,350,17,0,0,0,10,161,99
19,Pueyrredon,001,0002 ,0439,354,17,5,4,0,6,182,72
19,Pueyrredon,001,0002 ,0440,349,9,13,2,1,5,155,73
19,Pueyrredon,001,0002 ,0441,349,15,4,3,4,3,159,83
19,Pueyrredon,001,0002 ,0442,349,11,10,1,1,10,136,98
19,Pueyrredon,001,0002 ,0443,349,0,0,0,0,0,0,0
19,Pueyrredon,001,0002 ,0444,349,0,0,0,0,0,0,0
19,Pueyrredon,001,0002 ,0445,349,0,0,0,0,0,0,0
19,Pueyrredon,001,0002 ,0446,349,13,3,0,1,9,156,97
19,Pueyrredon,001,0002 ,0447,352,11,10,5,3,15,142,83
19,Pueyrredon,001,0002 ,0448,349,22,3,3,4,19,137,77
19,Pueyrredon,001,0002 ,0449,349,12,8,0,3,8,146,91
19,Pueyrredon,001,0002 ,0450,349,12,1,1,5,10,167,74
19,Pueyrredon,001,0002 ,0451,348,34,3,4,2,11,139,99
19,Pueyrredon,001,0002 ,0452,348,12,6,1,3,4,153,99
19,Pueyrredon,001,0002 ,0453,348,16,5,0,1,13,155,78
19,Pueyrredon,001,0002 ,0454,348,17,3,0,1,3,157,91
19,Pueyrredon,001,0002 ,0455,351,16,7,1,2,5,147,100
19,Pueyrredon,001,0002 ,0456,348,13,7,3,2,6,160,66
19,Pueyrredon,001,0002 ,0457,348,11,7,1,2,11,174,68
19,Pueyrredon,001,0002 ,0458,348,8,3,2,2,6,157,75
19,Pueyrredon,001,0002 ,0459,348,15,4,2,1,5,166,79
19,Pueyrredon,001,0002 ,0460,348,22,6,0,2,6,162,86
19,Pueyrredon,001,0002 ,0461,351,16,1,1,5,7,154,77
19,Pueyrredon,001,0002 ,0462,348,14,9,0,2,7,144,92
19,Pueyrredon,001,0002 ,0463,349,0,5,1,1,7,157,82
19,Pueyrredon,001,0003 ,0464,343,18,3,0,1,3,152,105
19,Pueyrredon,001,0003 ,0465,342,8,9,3,2,7,161,85
19,Pueyrredon,001,0003 ,0466,343,8,5,1,2,6,164,95
19,Pueyrredon,001,0003 ,0467,344,14,7,0,1,6,163,90
19,Pueyrredon,001,0003 ,0468,343,16,11,1,6,8,137,92
19,Pueyrredon,001,0003 ,0469,343,13,8,1,2,5,144,105
19,Pueyrredon,001,0003 ,0470,346,0,1,2,3,0,165,90
19,Pueyrredon,001,0003 ,0471,343,8,8,0,0,4,151,107
19,Pueyrredon,001,0003 ,0472,343,11,14,1,0,8,149,89
19,Pueyrredon,001,0003 ,0473,343,12,8,1,1,8,152,95
19,Pueyrredon,001,0003 ,0474,343,17,6,2,1,8,141,107
19,Pueyrredon,001,0003 ,0475,343,6,3,2,0,4,158,92
19,Pueyrredon,001,0003 ,0476,346,8,4,1,1,2,179,95
19,Pueyrredon,001,0003 ,0477,343,11,4,0,1,6,152,93
19,Pueyrredon,001,0003 ,0478,343,5,13,1,1,4,165,97
19,Pueyrredon,001,0003 ,0479,343,11,2,0,0,10,163,103
19,Pueyrredon,001,0003 ,0480,343,18,0,1,0,8,135,109
19,Pueyrredon,001,0003 ,0481,343,14,8,2,3,2,156,99
19,Pueyrredon,001,0003 ,0482,345,20,5,1,1,11,130,101
19,Pueyrredon,001,0003 ,0483,342,15,7,0,3,1,156,102
19,Pueyrredon,001,0003 ,0484,342,6,7,2,2,9,162,84
19,Pueyrredon,001,0003 ,0485,342,12,6,3,6,5,165,77
19,Pueyrredon,001,0003 ,0486,342,1,4,3,2,6,163,92
19,Pueyrredon,001,0003 ,0487,342,15,5,0,2,5,166,95
