codprov,coddepto,depto,circuito,mesa,electores,blancos,nulos,00004,00037,00050,00024
06,001,San Fernando,0007A,000135,343,20,1,10,98,137,16
06,001,San Fernando,0007A,000136,343,18,0,12,108,129,15
06,001,San Fernando,0007A,000137,343,17,3,13,94,127,8
06,001,San Fernando,0007A,000138,343,16,0,15,102,128,18
06,001,San Fernando,0007A,000139,341,13,2,7,102,152,9
06,001,San Fernando,0007A,000140,343,21,1,13,101,131,11
06,001,San Fernando,0007A,000141,342,5,0,11,129,133,14
06,001,San Fernando,0007A,000142,342,11,0,9,113,112,10
06,001,San Fernando,0007A,000143,343,12,2,9,97,149,21
06,001,San Fernando,0007A,000144,342,13,1,9,101,153,9
06,001,San Fernando,0007A,000145,342,17,0,7,90,131,15
06,001,San Fernando,0007A,000146,343,8,2,4,103,149,13
06,001,San Fernando,0007A,000147,343,11,7,12,102,133,14
06,001,San Fernando,0007A,000148,348,11,3,7,110,151,8
06,001,San Fernando,0007B,000149,350,17,2,9,121,101,14
06,001,San Fernando,0007B,000150,350,8,0,12,142,108,13
06,001,San Fernando,0007B,000151,350,16,10,10,119,106,16
06,001,San Fernando,0007B,000152,350,20,1,10,120,107,14
06,001,San Fernando,0007B,000153,349,15,0,11,133,102,23
06,001,San Fernando,0007B,000154,349,13,2,11,121,114,18
06,001,San Fernando,0007B,000155,349,19,2,12,120,118,16
06,001,San Fernando,0007B,000156,349,21,2,16,124,98,17
06,001,San Fernando,0007B,000157,349,14,6,9,132,112,13
06,001,San Fernando,0007B,000158,350,21,4,13,111,111,14
06,001,San Fernando,0007B,000159,349,18,3,9,142,96,18
06,001,San Fernando,0007B,000160,349,24,1,17,129,88,30
06,001,San Fernando,0007B,000161,349,13,3,8,118,117,18
06,001,San Fernando,0007B,000162,350,16,6,9,126,118,12
06,001,San Fernando,0007B,000163,350,19,0,16,129,99,21
06,001,San Fernando,0007B,000164,354,12,0,13,149,103,20
06,001,San Fernando,0007B,000165,350,11,0,16,156,89,13
06,001,San Fernando,0007B,000166,349,15,3,13,117,115,16
06,001,San Fernando,0007B,000167,350,21,1,8,122,102,21
06,001,San Fernando,0007B,000168,349,19,0,12,127,95,20
06,001,San Fernando,0007B,000169,350,16,0,19,116,119,16
06,001,San Fernando,0007B,000170,349,17,4,9,125,104,14
06,001,San Fernando,0007B,000171,350,21,0,10,121,116,11
06,001,San Fernando,0007B,000172,350,21,4,8,152,87,15
06,001,San Fernando,0007B,000173,352,11,0,7,129,111,17
06,001,San Fernando,0007B,000174,350,15,0,13,124,108,14
06,001,San Fernando,0007B,000175,349,17,7,8,128,109,9
06,001,San Fernando,0007B,000176,349,17,7,7,101,130,13
06,001,San Fernando,0007B,000177,349,15,1,11,128,102,12
06,001,San Fernando,0007B,000178,349,14,1,6,119,120,17
06,001,San Fernando,0007B,000179,349,19,4,8,130,107,24
06,001,San Fernando,0007B,000180,348,30,0,9,132,97,12
06,001,San Fernando,0007B,000181,349,11,3,3,145,113,14
06,001,San Fernando,0007B,000182,349,18,5,10,115,113,17
06,001,San Fernando,0007B,000183,349,24,1,8,123,108,10
06,001,San Fernando,0007B,000184,348,15,0,7,119,114,14
06,001,San Fernando,0007B,000185,349,16,0,11,120,109,11
06,001,San Fernando,0007B,000186,362,18,4,5,109,126,17
06,001,San Fernando,0008A,000187,349,22,2,6,158,69,19
06,001,San Fernando,0008A,000188,350,20,1,11,141,89,15
06,001,San Fernando,0008A,000189,350,21,3,10,141,105,15
06,001,San Fernando,0008A,000190,350,10,3,15,151,91,15
06,001,San Fernando,0008A,000191,349,3,4,10,145,125,12
06,001,San Fernando,0008A,000192,348,29,1,8,116,113,20
06,001,San Fernando,0008A,000193,350,22,1,15,139,91,16
06,001,San Fernando,0008A,000194,348,18,5,18,142,97,14
06,001,San Fernando,0008A,000195,350,11,2,13,144,97,13
06,001,San Fernando,0008A,000196,348,11,2,10,132,103,11
06,001,San Fernando,0008A,000197,348,16,0,9,116,119,10
06,001,San Fernando,0008A,000198,352,21,2,19,133,102,16
06,001,San Fernando,0008A,000199,349,17,2,19,128,96,19
06,001,San Fernando,0008A,000200,350,14,7,11,106,121,16
06,001,San Fernando,0008A,000201,350,13,4,20,143,77,17
06,001,San Fernando,0008A,000202,349,14,4,8,126,115,20
06,001,San Fernando,0008A,000203,348,14,1,14,110,118,18
06,001,San Fernando,0008A,000204,349,15,5,10,142,100,13
06,001,San Fernando,0008A,000205,350,11,7,13,157,97,9
06,001,San Fernando,0008A,000206,348,10,0,15,168,77,12
06,001,San Fernando,0008A,000207,349,22,6,11,132,97,20
06,001,San Fernando,0008A,000208,350,24,2,14,171,66,16
06,001,San Fernando,0008A,000209,349,10,2,14,151,90,15
06,001,San Fernando,0008A,000210,350,26,0,15,112,115,11
06,001,San Fernando,0008A,000211,352,21,2,19,129,88,15
06,001,San Fernando,0008A,000212,350,8,4,6,139,114,18
06,001,San Fernando,0008A,000213,350,27,0,12,139,89,8
06,001,San Fernando,0008A,000214,349,18,6,24,152,83,13
06,001,San Fernando,0008A,000215,348,18,5,12,132,89,18
06,001,San Fernando,0008A,000216,348,20,5,14,129,90,17
06,001,San Fernando,0008A,000217,348,23,1,6,139,103,15
06,001,San Fernando,0008A,000218,348,20,5,8,134,110,16
06,001,San Fernando,0008A,000219,346,15,3,13,106,127,17
06,001,San Fernando,0008A,000220,348,18,0,13,140,98,11
06,001,San Fernando,0008A,000221,347,22,2,16,108,107,19
06,001,San Fernando,0008A,000222,352,13,4,9,144,104,14
06,001,San Fernando,0008A,000223,348,12,1,12,143,99,7
06,001,San Fernando,0008A,000224,348,21,3,14,133,92,10
06,001,San Fernando,0008A,000225,348,30,3,19,128,89,11
06,001,San Fernando,0008A,000226,361,13,3,10,136,114,11
06,001,San Fernando,0008A,000227,349,21,2,11,133,103,17
06,001,San Fernando,0008A,000228,349,9,1,18,129,97,14
06,001,San Fernando,0008A,000229,347,21,0,14,130,99,18
06,001,San Fernando,0008A,000230,349,17,1,11,164,79,15
06,001,San Fernando,0008A,000231,348,7,4,19,140,89,15
06,001,San Fernando,0008A,000232,349,20,4,9,133,107,12
06,001,San Fernando,0008A,000233,346,20,8,16,125,96,15
06,001,San Fernando,0008A,000234,346,23,3,9,146,90,18
06,001,San Fernando,0008A,000235,348,19,0,10,105,109,18
06,001,San Fernando,0008A,000236,347,22,2,12,136,96,18
06,001,San Fernando,0008A,000237,349,19,0,21,148,80,21
06,001,San Fernando,0008A,000238,347,29,0,13,155,82,8
06,001,San Fernando,0008A,000239,349,10,1,13,131,90,17
06,001,San Fernando,0008A,000240,349,17,0,7,146,95,17
06,001,San Fernando,0008A,000241,348,20,0,4,164,77,13
06,001,San Fernando,0008A,000242,347,29,1,12,138,102,11
06,001,San Fernando,0008A,000243,355,13,1,14,135,97,13
06,001,San Fernando,0008A,000244,348,13,3,12,130,96,9
06,001,San Fernando,0008A,000245,348,19,2,7,140,96,17
06,001,San Fernando,0008A,000246,348,24,4,10,141,89,15
06,001,San Fernando,0008A,000247,348,22,2,16,130,92,18
06,001,San Fernando,0008A,000248,349,18,3,16,126,98,11
06,001,San Fernando,0008A,000249,348,24,4,21,131,91,10
06,001,San Fernando,0008A,000250,349,14,4,11,123,118,18
06,001,San Fernando,0008A,000251,347,17,2,14,151,88,8
06,001,San Fernando,0008A,000252,349,15,1,8,144,105,11
06,001,San Fernando,0008A,000253,428,38,1,8,133,136,17
06,001,San Fernando,0008B,000254,348,15,3,10,128,109,9
06,001,San Fernando,0008B,000255,349,12,10,9,141,87,11
06,001,San Fernando,0008B,000256,348,14,5,13,133,117,10
06,001,San Fernando,0008B,000257,349,14,0,10,120,128,20
06,001,San Fernando,0008B,000258,349,18,3,7,118,119,18
06,001,San Fernando,0008B,000259,349,16,4,5,116,125,24
06,001,San Fernando,0008B,000260,348,22,6,15,113,118,16
06,001,San Fernando,0008B,000261,346,16,1,15,128,112,14
06,001,San Fernando,0008B,000262,349,24,4,6,106,123,12
06,001,San Fernando,0008B,000263,349,19,1,8,115,120,9
06,001,San Fernando,0008B,000264,351,23,3,8,125,111,17
06,001,San Fernando,0008B,000265,349,15,4,9,129,121,11
06,001,San Fernando,0008B,000266,348,19,1,15,136,92,12
06,001,San Fernando,0008B,000267,347,13,3,8,147,93,19
06,001,San Fernando,0008B,000268,348,16,3,13,115,126,11
06,001,San Fernando,0008B,000269,348,15,4,6,129,116,21
06,001,San Fernando,0008B,000270,343,17,10,9,132,116,11
06,001,San Fernando,0008B,000271,347,17,8,16,120,112,14
06,001,San Fernando,0008B,000272,348,22,1,11,143,74,14
06,001,San Fernando,0008B,000273,351,14,2,14,116,119,19
06,001,San Fernando,0008B,000274,348,23,2,11,121,117,13
06,001,San Fernando,0008B,000275,348,15,2,8,131,110,14
06,001,San Fernando,0008B,000276,347,15,1,15,144,98,15
