codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00074,00008,00005,00009,00073,00075
07,001,RAWSON,02344,059291,0,0,25,32,6,142,22,13,7
07,001,RAWSON,02344,059292,0,0,60,65,4,100,22,9,8
07,001,RAWSON,02344,059293,0,0,0,43,6,89,28,19,19
07,001,RAWSON,02345,059294,0,0,31,45,9,78,39,19,7
07,001,RAWSON,02345,059295,0,0,36,40,11,97,31,22,5
07,001,RAWSON,02345,059296,0,0,33,36,11,104,27,16,5
07,001,RAWSON,02345,059297,0,0,26,40,8,90,39,17,6
07,001,RAWSON,02345,059298,0,0,26,67,12,85,37,12,2
07,001,RAWSON,02345,059299,0,0,40,32,10,97,39,17,5
07,001,RAWSON,02345,059300,0,0,29,43,7,105,35,15,4
07,001,RAWSON,02345,059301,0,0,34,49,4,109,24,15,7
07,001,RAWSON,02345,059302,0,0,27,36,15,100,36,13,5
07,001,RAWSON,02345,059303,0,0,37,37,15,108,35,17,6
07,001,RAWSON,02345,059304,0,0,34,44,9,81,34,21,8
07,001,RAWSON,02346,059305,0,0,36,44,12,103,33,15,3
07,001,RAWSON,02346,059306,0,0,44,42,9,100,26,17,6
07,001,RAWSON,02346,059307,0,0,44,43,9,106,32,20,8
07,001,RAWSON,02346,059308,0,0,51,53,7,90,32,21,5
07,001,RAWSON,02346,059309,0,0,33,35,7,119,38,9,8
07,001,RAWSON,02346,059310,0,0,49,11,9,113,22,13,7
07,001,RAWSON,02346,059311,0,0,44,55,5,99,38,16,5
07,001,RAWSON,02346,059312,0,0,52,57,8,104,23,11,8
07,001,RAWSON,02346,059313,0,0,1,47,13,102,28,15,6
07,001,RAWSON,02346,059314,0,0,28,38,11,121,40,12,10
07,001,RAWSON,02347,059315,0,0,51,58,4,9,29,12,93
07,001,RAWSON,02347,059316,0,0,35,54,10,103,17,19,3
07,001,RAWSON,02347,059317,0,0,48,43,11,97,39,15,10
07,001,RAWSON,02347,059318,0,0,0,0,0,0,0,0,0
07,001,RAWSON,02347,059319,0,0,50,51,13,108,17,20,15
07,001,RAWSON,02347,059320,0,0,37,78,7,98,19,20,5
07,001,RAWSON,02347,059321,0,0,41,55,13,86,24,26,7
07,001,RAWSON,02347,059322,0,0,27,60,9,101,29,20,4
07,001,RAWSON,02347,059323,0,0,32,53,7,95,29,13,10
07,001,RAWSON,02347,059324,0,0,20,57,4,118,36,16,4
07,001,RAWSON,02347,059325,0,0,34,52,14,95,29,18,13
07,001,RAWSON,02347,059326,0,0,27,49,19,119,28,14,6
07,001,RAWSON,02347,059327,0,0,37,49,9,107,22,9,15
07,001,RAWSON,02347,059328,0,0,29,68,12,95,28,21,5
07,001,RAWSON,02347,059329,0,0,36,62,10,88,26,12,8
07,001,RAWSON,02347,059330,0,0,54,45,11,103,28,15,10
07,001,RAWSON,02347,059331,0,0,30,59,4,97,27,15,9
07,001,RAWSON,02347,059332,0,0,53,56,12,106,19,14,7
07,001,RAWSON,02347,059333,0,0,5,72,7,97,19,18,2
07,001,RAWSON,02347,059334,0,0,35,47,0,0,33,18,4
07,001,RAWSON,02347,059335,0,0,21,47,9,13,148,7,12
07,001,RAWSON,02347,059336,0,0,46,52,7,105,24,12,11
07,001,RAWSON,02347,059337,0,0,0,49,10,111,33,11,4
07,001,RAWSON,02347,059338,0,0,48,41,9,101,36,15,5
07,001,RAWSON,02347,059339,0,0,30,66,13,95,28,23,10
07,001,RAWSON,02347,059340,0,0,14,57,14,116,31,17,5
07,001,RAWSON,02347,059341,0,0,44,40,12,100,20,16,16
07,001,RAWSON,02347,059342,0,0,30,54,15,96,30,18,9
07,001,RAWSON,02347,059343,0,0,35,66,14,90,31,16,10
07,001,RAWSON,02348,059344,0,0,34,41,15,106,29,16,5
07,001,RAWSON,02348,059345,0,0,37,54,7,76,32,27,9
07,001,RAWSON,02348,059346,0,0,40,19,12,110,39,14,5
07,001,RAWSON,02348,059347,0,0,39,25,9,116,29,21,2
07,001,RAWSON,02348,059348,0,0,2,50,13,99,25,16,9
07,001,RAWSON,02348,059349,0,0,31,40,11,101,33,22,4
07,001,RAWSON,02348,059350,0,0,38,43,9,96,26,17,3
07,001,RAWSON,02348,059351,0,0,49,45,10,100,39,14,6
07,001,RAWSON,02348,059352,0,0,34,34,5,140,17,21,4
07,001,RAWSON,02348,059353,0,0,33,38,12,94,43,20,11
07,001,RAWSON,02348,059354,0,0,27,40,15,98,34,17,2
07,001,RAWSON,02348,059355,0,0,27,48,10,105,38,15,5
07,001,RAWSON,02348,059356,0,0,7,50,16,139,26,13,2
07,001,RAWSON,02348,059357,0,0,41,26,15,121,43,13,4
07,001,RAWSON,02349,059358,0,0,0,37,8,105,34,18,4
07,001,RAWSON,02349,059359,0,0,39,41,13,85,53,18,3
07,001,RAWSON,02349,059360,0,0,30,34,9,90,42,17,7
07,001,RAWSON,02349,059361,0,0,18,42,9,89,45,21,6
07,001,RAWSON,02349,059362,0,0,31,40,5,90,55,17,10
07,001,RAWSON,02349,059363,0,0,0,25,7,78,65,20,11
07,001,RAWSON,02349,059364,0,0,30,42,11,87,41,16,7
07,001,RAWSON,02349,059365,0,0,37,32,9,107,37,14,13
07,001,RAWSON,02349,059366,0,0,34,35,14,76,46,9,11
07,001,RAWSON,02349,059367,0,0,28,42,10,82,46,15,6
07,001,RAWSON,02349,059368,0,0,44,46,6,84,69,18,4
07,001,RAWSON,02350,059369,0,0,0,21,17,61,67,15,2
07,001,RAWSON,02350,059370,0,0,29,44,20,72,80,22,3
07,001,RAWSON,02350,059371,0,0,17,35,15,46,75,14,5
07,001,RAWSON,02350,059372,0,0,13,35,5,64,84,14,4
07,001,RAWSON,02350,059373,0,0,31,16,10,56,91,18,7
07,001,RAWSON,02350,059374,0,0,18,29,13,60,62,26,4
07,001,RAWSON,02350,059375,0,0,21,29,10,46,84,18,5
07,001,RAWSON,02350,059376,0,0,36,22,14,63,81,24,4
07,001,RAWSON,02350,059377,0,0,21,23,13,56,70,24,7
07,001,RAWSON,02350,059378,0,0,21,32,9,57,83,25,5
07,001,RAWSON,02350,059379,0,0,23,27,8,55,93,20,3
07,001,RAWSON,02351,059380,0,0,18,17,9,37,89,18,6
07,001,RAWSON,02351,059381,0,0,17,12,10,35,99,11,7
07,001,RAWSON,02351,059382,0,0,11,12,7,37,92,28,5
07,001,RAWSON,02351,059383,0,0,17,20,11,37,88,18,8
07,001,RAWSON,02351,059384,0,0,2,18,9,46,93,14,1
07,001,RAWSON,02351,059385,0,0,27,21,9,33,118,21,2
07,001,RAWSON,02352,059386,0,0,23,0,0,0,0,0,0
07,001,RAWSON,02352,059387,0,0,39,33,19,70,70,12,11
07,001,RAWSON,02352,059388,0,0,25,31,11,61,62,33,2
07,001,RAWSON,02352,059389,0,0,36,27,18,0,71,21,5
07,001,RAWSON,02352,059390,0,0,15,22,14,76,71,28,6
07,001,RAWSON,02352,059391,0,0,18,30,15,69,69,16,7
07,001,RAWSON,02352,059392,0,0,29,32,13,70,66,32,8
07,001,RAWSON,02352,059393,0,0,29,24,8,62,72,18,13
07,001,RAWSON,02352,059394,0,0,22,31,9,70,67,24,5
07,001,RAWSON,02352,059395,0,0,17,18,16,59,73,21,12
07,001,RAWSON,02353,059396,0,0,0,39,23,77,36,26,12
07,001,RAWSON,02353,059397,0,0,40,32,13,73,51,32,6
07,001,RAWSON,02353,059398,0,0,35,36,24,76,41,32,3
07,001,RAWSON,02353,059399,0,0,47,33,8,94,59,19,12
07,001,RAWSON,02353,059400,0,0,1,53,19,68,40,23,9
07,001,RAWSON,02353,059401,0,0,22,29,11,100,35,26,9
07,001,RAWSON,02354,059402,0,0,35,34,9,56,62,16,7
07,001,RAWSON,02354,059403,0,0,29,30,14,57,71,26,4
07,001,RAWSON,02354,059404,0,0,0,37,17,59,61,14,8
07,001,RAWSON,02354,059405,0,0,4,18,16,53,69,31,4
07,001,RAWSON,02354,059406,0,0,23,27,15,55,78,22,2
07,001,RAWSON,02354,059407,0,0,1,32,12,69,72,27,7
07,001,RAWSON,02354,059408,0,0,20,25,17,51,78,26,4
07,001,RAWSON,02354,059409,0,0,22,36,17,52,70,19,8
07,001,RAWSON,02354,059410,0,0,24,33,11,69,67,22,6
07,001,RAWSON,02354,059411,0,0,1,19,8,65,66,20,9
07,001,RAWSON,02354,059412,0,0,28,22,19,73,69,14,7
07,001,RAWSON,02354,059413,0,0,27,34,11,80,57,11,11
07,001,RAWSON,02354,059414,0,0,20,31,8,69,69,13,10
07,001,RAWSON,02354,059415,0,0,20,32,13,80,61,21,2
07,001,RAWSON,02355,059416,0,0,19,19,10,54,87,20,1
07,001,RAWSON,02355,059417,0,0,25,22,9,57,84,30,3
07,001,RAWSON,02355,059418,0,0,1,16,9,52,97,19,0
07,001,RAWSON,02355,059419,0,0,9,13,13,46,113,21,2
07,001,RAWSON,02355,059420,0,0,21,15,8,53,90,21,3
07,001,RAWSON,02355,059421,0,0,28,17,14,56,91,12,3
07,001,RAWSON,02355,059422,0,0,28,22,11,44,86,26,6
07,001,RAWSON,02355,059423,0,0,23,18,12,40,100,16,1
07,001,RAWSON,02356,059424,0,0,23,26,13,64,86,17,5
07,001,RAWSON,02356,059425,0,0,18,16,13,40,100,27,5
07,001,RAWSON,02356,059426,0,0,16,27,17,61,79,24,5
07,001,RAWSON,02356,059427,0,0,21,25,12,51,94,17,4
07,001,RAWSON,02356,059428,0,0,24,26,17,53,72,19,9
07,001,RAWSON,02356,059429,0,0,20,11,15,75,82,26,7
07,001,RAWSON,02356,059430,0,0,13,15,11,50,99,22,3
07,001,RAWSON,02356,059431,0,0,22,32,11,66,81,14,4
07,001,RAWSON,02356,059432,0,0,20,18,18,46,96,26,6
07,001,RAWSON,02356,059433,0,0,17,22,7,48,103,20,4
07,001,RAWSON,02356,059434,0,0,11,30,5,60,99,19,6
07,001,RAWSON,02357,059435,0,0,32,29,19,68,74,26,1
07,001,RAWSON,02357,059436,0,0,29,36,17,68,80,21,1
07,001,RAWSON,02357,059437,0,0,20,21,17,73,86,18,2
07,001,RAWSON,02357,059438,0,0,26,24,15,65,78,28,6
07,001,RAWSON,02357,059439,0,0,19,32,8,67,86,19,4
07,001,RAWSON,02357,059440,0,0,27,30,16,64,70,20,6
07,001,RAWSON,02357,059441,0,0,10,35,16,73,69,28,6
07,001,RAWSON,02357,059442,0,0,18,31,17,68,79,26,2
07,001,RAWSON,02357,059443,0,0,29,26,15,67,87,37,6
07,001,RAWSON,02357,059444,0,0,30,32,15,76,73,22,6
07,001,RAWSON,02358,059445,0,0,29,20,11,43,119,23,1
07,001,RAWSON,02358,059446,0,0,37,22,13,47,84,25,5
07,001,RAWSON,02358,059447,0,0,2,14,9,55,89,31,2
07,001,RAWSON,02358,059448,0,0,13,25,8,35,114,22,3
07,001,RAWSON,02358,059449,0,0,2,44,16,43,93,16,3
07,001,RAWSON,02358,059450,0,0,20,27,11,54,90,14,5
07,001,RAWSON,02358,059451,0,0,32,20,6,57,100,27,5
07,001,RAWSON,02358,059452,0,0,35,22,15,60,86,23,3
07,001,RAWSON,02358,059453,0,0,24,28,15,59,86,21,3
07,001,RAWSON,02358,059454,0,0,27,40,14,49,88,17,6
07,001,RAWSON,02358,059455,0,0,15,32,4,50,99,32,4
07,001,RAWSON,02358,059456,0,0,17,27,10,56,98,22,8
07,001,RAWSON,02358,059457,0,0,24,27,7,55,84,22,3
07,001,RAWSON,02358,059458,0,0,22,25,20,42,103,21,8
07,001,RAWSON,02359,059459,0,0,30,33,16,53,71,19,7
07,001,RAWSON,02359,059460,0,0,21,22,10,66,72,27,4
07,001,RAWSON,02359,059461,0,0,20,33,15,47,76,23,4
07,001,RAWSON,02359,059462,0,0,0,29,12,57,64,29,14
07,001,RAWSON,02359,059463,0,0,21,27,12,66,63,26,3
07,001,RAWSON,02359,059464,0,0,24,28,14,48,97,15,9
07,001,RAWSON,02359,059465,0,0,31,22,12,38,80,25,9
07,001,RAWSON,02359,059466,0,0,17,24,11,67,74,20,5
07,001,RAWSON,02359,059467,0,0,29,22,7,47,80,33,8
07,001,RAWSON,02360,059468,0,0,21,27,6,45,94,14,3
07,001,RAWSON,02360,059469,0,0,13,22,11,60,81,16,7
07,001,RAWSON,02361,059470,0,0,2,28,6,152,16,16,4
07,001,RAWSON,02361,059471,0,0,34,44,7,146,15,9,3
07,001,RAWSON,02361,059472,0,0,17,37,9,145,25,18,3
07,001,RAWSON,02361,059473,0,0,0,38,11,138,16,13,5
07,001,RAWSON,02361,059474,0,0,37,44,17,131,0,14,5
07,001,RAWSON,02361,059475,0,0,42,49,5,135,9,15,5
07,001,RAWSON,02361,059476,0,0,26,37,8,159,14,6,8
07,001,RAWSON,02361,059477,0,0,37,42,7,124,16,8,9
07,001,RAWSON,02361,059478,0,0,31,47,8,133,17,6,5
07,001,RAWSON,02361,059479,0,0,26,45,3,142,21,8,5
07,001,RAWSON,02361,059480,0,0,40,36,8,130,28,0,5
07,001,RAWSON,02361,059481,0,0,46,40,6,125,22,10,7
07,001,RAWSON,02361,059482,0,0,40,35,7,130,15,11,1
07,001,RAWSON,02361,059483,0,0,34,33,8,135,28,6,6
07,001,RAWSON,02361,059484,0,0,39,51,4,129,20,6,3
07,001,RAWSON,02361,059485,0,0,38,33,10,141,14,7,3
07,001,RAWSON,02361,059486,0,0,29,46,6,142,16,6,2
07,001,RAWSON,02361,059487,0,0,69,30,11,139,11,11,5
07,001,RAWSON,02361,059488,0,0,29,44,5,140,8,8,7
07,001,RAWSON,02361,059489,0,0,32,41,5,152,11,9,5
07,001,RAWSON,02361,059490,0,0,31,47,5,129,16,6,9
07,001,RAWSON,02361,059491,0,0,29,43,10,120,19,14,6
07,001,RAWSON,02361,059492,0,0,34,37,5,133,17,12,3
07,001,RAWSON,02362,059493,0,0,21,14,9,68,75,19,7
07,001,RAWSON,02363,059494,0,0,21,35,19,83,67,28,8
07,001,RAWSON,02363,059495,0,0,38,29,15,75,62,24,7
07,001,RAWSON,02363,059496,0,0,31,39,10,81,70,30,11
07,001,RAWSON,02363,059497,0,0,44,51,9,87,60,27,11
07,001,RAWSON,02363,059498,0,0,0,35,11,73,87,22,6
07,001,RAWSON,02363,059499,0,0,26,49,11,84,59,28,4
07,001,RAWSON,02363,059500,0,0,31,35,15,91,66,24,10
07,001,RAWSON,02363,059501,0,0,39,50,26,66,61,22,11
07,001,RAWSON,02363,059502,0,0,48,44,16,78,60,22,7
07,001,RAWSON,02363,059503,0,0,1,43,12,67,71,19,14
07,001,RAWSON,02363,059504,0,0,1,42,15,77,58,20,6
07,001,RAWSON,02363,059505,0,0,41,44,15,66,76,17,13
07,001,RAWSON,02363,059506,0,0,15,38,9,84,77,21,9
07,001,RAWSON,02363,059507,0,0,0,0,0,0,0,0,0
07,001,RAWSON,02363,059508,0,0,24,43,23,72,61,24,7
07,001,RAWSON,02363,059509,0,0,38,42,14,71,80,19,10
07,001,RAWSON,02363,059510,0,0,34,39,18,92,57,33,10
07,001,RAWSON,02364,059511,0,0,25,35,12,104,40,15,9
07,001,RAWSON,02364,059512,0,0,42,40,12,88,52,1,5
07,001,RAWSON,02364,059513,0,0,35,45,13,113,26,24,9
07,001,RAWSON,02364,059514,0,0,23,40,12,109,35,11,5
07,001,RAWSON,02364,059515,0,0,42,44,6,98,28,12,8
07,001,RAWSON,02364,059516,0,0,41,60,13,98,28,0,3
07,001,RAWSON,02364,059517,0,0,28,46,12,95,41,16,7
07,001,RAWSON,02364,059518,0,0,48,50,14,98,34,16,5
07,001,RAWSON,02364,059519,0,0,27,60,8,91,34,7,7
07,001,RAWSON,02364,059520,0,0,25,55,11,109,22,12,7
07,001,RAWSON,02364,059521,0,0,28,39,10,124,29,16,6
07,001,RAWSON,02364,059522,0,0,39,35,17,91,37,14,5
07,001,RAWSON,02364,059523,0,0,37,46,11,114,41,11,3
07,001,RAWSON,02364,059524,0,0,29,45,16,105,42,15,4
07,001,RAWSON,02365,059525,0,0,20,48,11,77,35,12,5
07,001,RAWSON,02365,059526,0,0,27,62,12,63,48,14,4
07,001,RAWSON,02365,059527,0,0,23,49,43,93,33,19,3
07,001,RAWSON,02365,059528,0,0,24,48,10,101,38,11,6
07,001,RAWSON,02365,059529,0,0,31,53,8,64,32,15,9
07,001,RAWSON,02365,059530,0,0,44,42,13,68,41,14,7
07,001,RAWSON,02365,059531,0,0,43,53,13,87,32,12,3
07,001,RAWSON,02366,059532,0,0,26,76,15,61,52,17,4
07,001,RAWSON,02366,059533,0,0,24,56,15,72,51,23,4
07,001,RAWSON,02366,059534,0,0,22,72,20,73,46,10,12
07,001,RAWSON,02366,059535,0,0,25,57,17,76,46,21,5
07,002,BIEDMA,02367,059536,0,0,32,10,10,69,91,29,5
07,002,BIEDMA,02367,059537,0,0,37,17,18,83,85,23,2
07,002,BIEDMA,02367,059538,0,0,26,8,15,78,87,26,4
07,002,BIEDMA,02367,059539,0,0,17,13,7,81,104,26,4
07,002,BIEDMA,02367,059540,0,0,20,14,16,75,93,25,1
07,002,BIEDMA,02367,059541,0,0,24,7,16,83,83,34,4
07,002,BIEDMA,02367,059542,0,0,28,5,19,70,105,34,3
07,002,BIEDMA,02367,059543,0,0,20,10,12,72,111,23,1
07,002,BIEDMA,02367,059544,0,0,9,16,20,74,94,25,1
07,002,BIEDMA,02367,059545,0,0,21,8,19,68,102,33,2
07,002,BIEDMA,02367,059546,0,0,24,11,17,70,97,26,1
07,002,BIEDMA,02367,059547,0,0,28,12,16,69,98,22,2
07,002,BIEDMA,02367,059548,0,0,26,7,14,76,108,21,3
07,002,BIEDMA,02367,059549,0,0,20,14,16,76,91,22,1
07,002,BIEDMA,02367,059550,0,0,30,12,9,81,88,24,8
07,002,BIEDMA,02367,059551,0,0,1,10,11,87,93,26,5
07,002,BIEDMA,02367,059552,0,0,27,12,19,59,95,26,0
07,002,BIEDMA,02367,059553,0,0,20,7,10,71,113,23,3
07,002,BIEDMA,02367,059554,0,0,28,12,18,68,103,31,1
07,002,BIEDMA,02367,059555,0,0,18,14,10,69,112,23,1
07,002,BIEDMA,02367,059556,0,0,24,7,11,73,98,27,3
07,002,BIEDMA,02367,059557,0,0,14,17,16,74,88,25,1
07,002,BIEDMA,02367,059558,0,0,39,12,14,66,108,23,1
07,002,BIEDMA,02367,059559,0,0,32,24,14,53,80,27,4
07,002,BIEDMA,02367,059560,0,0,18,10,15,85,103,22,3
07,002,BIEDMA,02367,059561,0,0,0,16,16,80,77,31,3
07,002,BIEDMA,02367,059562,0,0,17,16,23,86,89,18,1
07,002,BIEDMA,02367,059563,0,0,29,14,13,85,84,29,1
07,002,BIEDMA,02367,059564,0,0,16,15,14,67,99,21,2
07,002,BIEDMA,02368,059565,0,0,22,9,3,84,92,23,4
07,002,BIEDMA,02368,059566,0,0,23,12,12,80,94,17,1
07,002,BIEDMA,02368,059567,0,0,16,17,14,86,82,25,5
07,002,BIEDMA,02368,059568,0,0,23,13,10,77,90,21,2
07,002,BIEDMA,02368,059569,0,0,20,14,11,64,88,29,5
07,002,BIEDMA,02368,059570,0,0,17,14,13,65,91,27,0
07,002,BIEDMA,02368,059571,0,0,19,10,12,67,89,28,3
07,002,BIEDMA,02368,059572,0,0,19,10,11,79,88,26,1
07,002,BIEDMA,02368,059573,0,0,25,14,13,73,88,23,4
07,002,BIEDMA,02368,059574,0,0,29,14,16,59,97,25,5
07,002,BIEDMA,02368,059575,0,0,28,8,10,90,83,23,4
07,002,BIEDMA,02368,059576,0,0,25,11,14,75,77,36,2
07,002,BIEDMA,02368,059577,0,0,22,15,9,59,86,23,3
07,002,BIEDMA,02369,059578,0,0,30,21,10,94,42,16,6
07,002,BIEDMA,02369,059579,0,0,37,19,14,137,44,22,5
07,002,BIEDMA,02369,059580,0,0,3,18,10,112,44,25,3
07,002,BIEDMA,02369,059581,0,0,39,20,13,102,51,27,9
07,002,BIEDMA,02369,059582,0,0,23,17,13,78,65,33,10
07,002,BIEDMA,02369,059583,0,0,21,14,7,110,56,39,4
07,002,BIEDMA,02369,059584,0,0,28,20,11,109,46,24,0
07,002,BIEDMA,02369,059585,0,0,5,21,15,101,53,20,6
07,002,BIEDMA,02369,059586,0,0,5,14,8,125,51,34,4
07,002,BIEDMA,02369,059587,0,0,35,25,12,92,60,30,1
07,002,BIEDMA,02369,059588,0,0,21,19,15,101,68,20,4
07,002,BIEDMA,02369,059589,0,0,19,12,9,128,56,34,2
07,002,BIEDMA,02369,059590,0,0,29,20,20,93,53,25,6
07,002,BIEDMA,02369,059591,0,0,34,28,9,116,48,23,5
07,002,BIEDMA,02369,059592,0,0,0,16,15,106,46,25,7
07,002,BIEDMA,02369,059593,0,0,32,27,11,110,52,18,3
07,002,BIEDMA,02369,059594,0,0,34,22,15,104,43,26,6
07,002,BIEDMA,02369,059595,0,0,28,18,12,105,57,24,3
07,002,BIEDMA,02369,059596,0,0,33,28,10,102,42,34,6
07,002,BIEDMA,02369,059597,0,0,43,17,0,105,57,28,2
07,002,BIEDMA,02369,059598,0,0,26,12,15,96,50,25,9
07,002,BIEDMA,02369,059599,0,0,3,23,15,107,56,23,6
07,002,BIEDMA,02369,059600,0,0,38,15,18,100,55,19,6
