codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0003,0008,0038,0501,0504,0505,0527,0528
13,Capital,001,0001 ,0001,326,1,7,105,23,3,27,9,18,14,21
13,Capital,001,0001 ,0002,326,0,6,120,15,6,34,9,22,13,23
13,Capital,001,0001 ,0003,326,4,3,115,28,3,36,10,27,9,21
13,Capital,001,0001 ,0004,326,2,4,107,17,6,38,6,21,18,23
13,Capital,001,0001 ,0005,326,2,4,121,22,3,28,4,27,15,18
13,Capital,001,0001 ,0006,326,0,3,115,28,9,33,14,21,12,19
13,Capital,001,0001 ,0007,326,1,4,119,18,7,27,10,23,12,23
13,Capital,001,0001 ,0008,326,1,3,119,27,4,27,6,28,14,20
13,Capital,001,0001 ,0009,326,0,5,114,25,4,33,5,26,10,24
13,Capital,001,0001 ,0010,325,1,3,105,24,3,51,10,25,9,20
13,Capital,001,0001 ,0011,325,2,3,111,29,1,29,11,10,18,31
13,Capital,001,0001 ,0012,325,2,2,110,22,7,34,5,23,18,24
13,Capital,001,0001 ,0013,325,0,2,116,18,5,33,8,27,16,23
13,Capital,001,0002 ,0014,311,0,3,116,21,2,23,8,16,18,16
13,Capital,001,0002 ,0015,311,0,6,105,21,2,23,5,22,18,18
13,Capital,001,0002 ,0016,311,1,5,104,14,0,39,6,16,15,13
13,Capital,001,0002 ,0017,311,1,3,113,23,1,19,4,24,18,19
13,Capital,001,0002 ,0018,310,2,7,112,18,5,30,9,19,14,19
13,Capital,001,0002 ,0019,311,0,3,110,22,1,25,2,16,28,16
13,Capital,001,0002 ,0020,310,1,6,110,23,0,22,5,13,29,16
13,Capital,001,0003 ,0021,324,1,3,116,17,2,32,3,16,17,10
13,Capital,001,0003 ,0022,324,1,3,110,20,1,33,10,15,25,21
13,Capital,001,0003 ,0023,324,1,3,109,14,3,16,2,18,25,22
13,Capital,001,0003 ,0024,324,1,8,106,18,2,32,6,12,26,17
13,Capital,001,0003 ,0025,323,0,4,103,13,3,36,8,15,26,27
13,Capital,001,0004 ,0026,327,0,4,103,26,0,23,8,9,33,22
13,Capital,001,0004 ,0027,326,3,8,112,19,1,23,2,15,25,20
13,Capital,001,0004 ,0028,326,2,2,113,11,0,15,8,12,36,31
13,Capital,001,0004 ,0029,326,0,3,126,23,1,12,5,11,27,17
13,Capital,001,0004 ,0030,327,1,5,107,25,6,13,9,13,26,22
13,Capital,001,0004 ,0031,327,3,5,120,13,4,24,5,12,23,18
13,Capital,001,0004 ,0032,326,1,3,115,17,2,25,6,9,39,25
13,Capital,001,0004 ,0033,326,2,4,104,14,2,14,7,9,33,16
13,Capital,001,0005 ,0034,327,3,7,109,14,12,23,9,14,24,26
13,Capital,001,0005 ,0035,328,0,4,99,26,4,20,5,13,26,25
13,Capital,001,0005 ,0036,327,0,6,124,18,0,21,5,20,25,15
13,Capital,001,0005 ,0037,326,1,1,113,13,1,23,8,10,37,26
13,Capital,001,0005 ,0038,327,1,9,118,10,3,28,6,13,22,16
13,Capital,001,0005 ,0039,326,2,2,112,20,2,14,8,11,32,23
13,Capital,001,0005 ,0040,327,1,3,103,21,2,28,8,8,40,26
13,Capital,001,0005 ,0041,326,2,5,107,21,0,27,6,8,19,20
13,Capital,001,0005 ,0042,326,0,4,109,20,2,27,13,13,31,21
13,Capital,001,0005 ,0043,326,3,1,112,14,1,20,10,19,31,30
13,Capital,001,0006 ,0044,335,2,4,112,16,1,18,7,17,33,29
13,Capital,001,0006 ,0045,336,0,2,130,19,1,17,10,13,31,29
13,Capital,001,0006 ,0046,335,0,6,111,24,1,21,10,9,28,26
13,Capital,001,0006 ,0047,335,0,1,112,14,1,22,4,12,31,34
13,Capital,001,0006 ,0048,336,2,7,111,25,1,24,18,16,26,33
13,Capital,001,0006 ,0049,334,1,9,113,21,1,23,8,12,36,17
13,Capital,001,0006 ,0050,333,0,2,111,25,4,24,10,15,28,19
13,Capital,001,0006 ,0051,334,1,3,138,17,1,18,14,14,20,19
13,Capital,001,0006 ,0052,334,1,0,106,23,1,35,15,14,18,23
13,Capital,001,0006 ,0053,334,0,1,136,24,4,20,3,12,31,20
13,Capital,001,0006 ,0054,334,0,1,125,24,4,21,10,16,33,21
13,Capital,001,0006 ,0055,334,0,7,126,21,1,20,13,15,24,27
13,Capital,001,0006 ,0056,334,5,5,116,24,2,34,10,18,27,22
13,Capital,001,0006 ,0057,334,3,4,110,16,3,25,13,13,33,29
13,Capital,001,0007 ,0058,317,1,4,116,19,3,31,5,22,23,29
13,Capital,001,0007 ,0059,317,2,3,117,21,3,20,6,14,27,16
13,Capital,001,0007 ,0060,316,4,3,105,14,2,25,9,13,30,28
13,Capital,001,0007 ,0061,316,2,3,110,31,3,25,10,13,16,25
13,Capital,001,0007 ,0062,316,0,3,96,17,3,24,9,14,39,30
13,Capital,001,0007 ,0063,316,2,4,112,23,2,22,6,19,24,28
13,Capital,001,0007 ,0064,316,1,8,120,22,5,25,4,14,16,18
13,Capital,001,0007 ,0065,317,4,6,123,20,5,25,8,15,20,24
13,Capital,001,0007 ,0066,316,3,7,113,18,2,37,2,14,23,18
