codprov,coddepto,depto,circuito,mesa,electores,blancos,nulos,00037,00050,00024
18,003,Chimbas,00040,000491,349,13,NA,191,56,24
18,003,Chimbas,00040,000492,350,11,NA,187,70,15
18,003,Chimbas,00040,000493,351,11,NA,177,80,17
18,003,Chimbas,00040,000494,349,20,NA,174,71,14
18,003,Chimbas,00040,000495,350,26,NA,152,93,13
18,003,Chimbas,00040,000496,353,17,NA,180,62,21
18,003,Chimbas,00040,000497,349,15,NA,174,73,23
18,003,Chimbas,00040,000498,355,13,NA,168,99,12
18,003,Chimbas,00040,000499,351,22,NA,144,99,18
18,003,Chimbas,00040,000500,350,21,NA,181,62,18
18,003,Chimbas,00040,000501,350,29,NA,166,74,14
18,003,Chimbas,00040,000502,347,15,NA,182,72,14
18,003,Chimbas,00040,000503,353,13,NA,194,71,25
18,003,Chimbas,00040,000504,352,11,NA,169,88,15
18,003,Chimbas,00041,000505,349,17,NA,190,78,13
18,003,Chimbas,00041,000506,347,11,NA,210,45,18
18,003,Chimbas,00041,000507,348,16,NA,199,71,16
18,003,Chimbas,00041,000508,348,26,NA,177,77,23
18,003,Chimbas,00041,000509,351,14,NA,188,78,20
18,003,Chimbas,00041,000510,345,19,NA,212,58,12
18,003,Chimbas,00041,000511,348,1,NA,175,61,14
18,003,Chimbas,00041,000512,346,13,NA,199,52,15
18,003,Chimbas,00041,000513,353,20,NA,207,57,19
18,003,Chimbas,00041,000514,346,14,NA,190,72,18
18,003,Chimbas,00041,000515,346,14,NA,187,69,11
18,003,Chimbas,00041,000516,343,23,NA,157,79,29
18,003,Chimbas,00041,000517,348,11,NA,208,52,14
18,003,Chimbas,00041,000518,352,23,NA,179,77,17
18,003,Chimbas,00041,000519,350,12,NA,211,38,29
18,003,Chimbas,00041,000520,350,13,NA,180,74,26
18,003,Chimbas,00041,000521,343,16,NA,172,83,18
18,003,Chimbas,00041,000522,349,17,NA,167,70,26
18,003,Chimbas,00041,000523,349,12,NA,194,59,21
18,003,Chimbas,00041,000524,348,20,NA,165,84,25
18,003,Chimbas,00041,000525,345,15,NA,206,51,22
18,003,Chimbas,00041,000526,346,18,NA,183,60,22
18,003,Chimbas,00041,000527,347,18,NA,177,63,31
18,003,Chimbas,00041,000528,347,14,NA,212,58,8
18,003,Chimbas,00041,000529,346,15,NA,196,56,19
18,003,Chimbas,00041,000530,345,11,NA,204,50,21
18,003,Chimbas,00041,000531,347,14,NA,194,58,19
18,003,Chimbas,00041,000532,348,16,NA,179,72,15
18,003,Chimbas,00041,000533,349,21,NA,188,73,18
18,003,Chimbas,00041,000534,349,17,NA,170,77,12
18,003,Chimbas,00041,000535,343,11,NA,185,65,15
18,003,Chimbas,00041,000536,349,22,NA,168,78,20
18,003,Chimbas,00041,000537,346,17,NA,182,72,15
18,003,Chimbas,00041,000538,344,16,NA,187,65,13
18,003,Chimbas,00041,000539,345,21,NA,190,65,16
18,003,Chimbas,00041,000540,351,15,NA,199,68,16
18,003,Chimbas,00042,000541,340,18,NA,187,61,23
18,003,Chimbas,00042,000542,338,13,NA,199,62,16
18,003,Chimbas,00042,000543,339,18,NA,184,65,19
18,003,Chimbas,00042,000544,342,6,NA,193,74,18
18,003,Chimbas,00042,000545,343,13,NA,185,63,23
18,003,Chimbas,00042,000546,342,11,NA,178,71,17
18,003,Chimbas,00042,000547,342,9,NA,205,64,8
18,003,Chimbas,00042,000548,340,14,NA,179,67,29
18,003,Chimbas,00042,000549,339,14,NA,176,64,16
18,003,Chimbas,00042,000550,342,14,NA,191,64,17
18,003,Chimbas,00042,000551,341,21,NA,190,63,17
18,003,Chimbas,00042,000552,347,15,NA,176,69,21
18,003,Chimbas,00042,000553,341,24,NA,184,57,16
18,003,Chimbas,00042,000554,335,7,NA,189,72,20
18,003,Chimbas,00042,000555,340,14,NA,172,86,16
18,003,Chimbas,00042,000556,339,15,NA,159,80,25
18,003,Chimbas,00042,000557,340,11,NA,176,78,10
18,003,Chimbas,00042,000558,340,14,NA,194,54,22
18,003,Chimbas,00042,000559,340,13,NA,184,75,22
18,003,Chimbas,00042,000560,338,18,NA,166,70,16
18,003,Chimbas,00042,000561,340,17,NA,184,68,19
18,003,Chimbas,00042,000562,341,18,NA,202,48,14
18,003,Chimbas,00042,000563,339,23,NA,185,59,20
18,003,Chimbas,00042,000564,345,15,NA,178,69,25
18,003,Chimbas,00042,000565,339,12,NA,166,69,27
18,003,Chimbas,00042,000566,340,14,NA,159,75,26
18,003,Chimbas,00042,000567,338,22,NA,175,59,14
18,003,Chimbas,00043,000568,345,16,NA,195,68,15
18,003,Chimbas,00043,000569,346,18,NA,218,43,17
18,003,Chimbas,00043,000570,347,8,NA,223,48,10
18,003,Chimbas,00043,000571,346,11,NA,206,64,22
18,003,Chimbas,00043,000572,344,13,NA,202,62,18
18,003,Chimbas,00043,000573,343,22,NA,202,53,17
18,003,Chimbas,00043,000574,345,10,NA,191,83,14
18,003,Chimbas,00043,000575,345,23,NA,220,53,1
18,003,Chimbas,00043,000576,348,16,NA,215,48,12
18,003,Chimbas,00043,000577,350,4,NA,212,67,14
18,003,Chimbas,00043,000578,346,9,NA,202,62,13
18,003,Chimbas,00043,000579,344,14,NA,189,62,21
18,003,Chimbas,00043,000580,343,13,NA,178,68,13
18,003,Chimbas,00043,000581,346,13,NA,198,68,19
18,003,Chimbas,00043,000582,343,16,NA,220,38,15
18,003,Chimbas,00043,000583,346,12,NA,206,50,18
18,003,Chimbas,00043,000584,347,17,NA,216,46,13
18,003,Chimbas,00043,000585,348,13,NA,200,67,11
18,003,Chimbas,00043,000586,345,11,NA,177,63,19
18,003,Chimbas,00043,000587,343,16,NA,214,48,18
18,003,Chimbas,00043,000588,344,18,NA,190,67,12
18,003,Chimbas,00044,000589,303,11,NA,188,46,18
18,003,Chimbas,00044,000590,302,11,NA,173,46,21
18,003,Chimbas,00044,000591,305,15,NA,181,53,15
18,003,Chimbas,00044,000592,303,11,NA,162,60,15
18,003,Chimbas,00044,000593,304,12,NA,170,55,23
18,003,Chimbas,00044,000594,301,10,NA,168,59,17
18,003,Chimbas,00044,000595,306,12,NA,161,68,16
18,004,Rivadavia,00045,000596,343,12,NA,133,111,31
18,004,Rivadavia,00045,000597,339,10,NA,119,127,23
18,004,Rivadavia,00045,000598,342,17,NA,99,137,23
18,004,Rivadavia,00045,000599,340,17,NA,112,131,22
18,004,Rivadavia,00045,000600,341,15,NA,95,153,20
18,004,Rivadavia,00045,000601,336,15,NA,129,116,22
18,004,Rivadavia,00045,000602,345,17,NA,111,124,24
18,004,Rivadavia,00045,000603,344,16,NA,92,150,12
18,004,Rivadavia,00045,000604,338,12,NA,119,138,17
18,004,Rivadavia,00045,000605,342,12,NA,100,135,26
18,004,Rivadavia,00045,000606,340,9,NA,109,143,17
18,004,Rivadavia,00045,000607,342,14,NA,117,113,28
18,004,Rivadavia,00045,000608,346,11,NA,83,181,16
18,004,Rivadavia,00045,000609,342,12,NA,102,139,24
18,004,Rivadavia,00045,000610,340,11,NA,122,147,16
18,004,Rivadavia,00045,000611,342,21,NA,108,118,26
18,004,Rivadavia,00045,000612,341,12,NA,109,130,15
18,004,Rivadavia,00045,000613,341,10,NA,114,133,14
18,004,Rivadavia,00045,000614,339,13,NA,73,164,22
18,004,Rivadavia,00045,000615,340,12,NA,104,146,23
18,004,Rivadavia,00045,000616,343,17,NA,102,142,17
18,004,Rivadavia,00045,000617,339,21,NA,111,125,18
18,004,Rivadavia,00045,000618,340,4,NA,117,131,29
18,004,Rivadavia,00045,000619,338,21,NA,97,125,21
18,004,Rivadavia,00045,000620,348,14,NA,129,137,20
18,004,Rivadavia,00045,000621,337,11,NA,101,144,15
18,004,Rivadavia,00045,000622,339,12,NA,100,147,17
18,004,Rivadavia,00045,000623,341,13,NA,102,148,17
18,004,Rivadavia,00045,000624,347,10,NA,110,142,24
18,004,Rivadavia,00045,000625,337,13,NA,86,167,24
18,004,Rivadavia,00045,000626,341,15,NA,90,144,28
18,004,Rivadavia,00045,000627,337,18,NA,124,106,27
18,004,Rivadavia,00045,000628,343,8,NA,127,126,29
18,004,Rivadavia,00045,000629,341,17,NA,115,123,19
18,004,Rivadavia,00045,000630,340,13,NA,101,139,16
18,004,Rivadavia,00046,000631,337,11,NA,127,127,18
18,004,Rivadavia,00046,000632,339,18,NA,120,134,21
18,004,Rivadavia,00046,000633,338,20,NA,108,138,26
18,004,Rivadavia,00046,000634,336,19,NA,122,123,19
18,004,Rivadavia,00046,000635,340,18,NA,98,145,24
18,004,Rivadavia,00046,000636,336,18,NA,100,149,20
18,004,Rivadavia,00046,000637,336,15,NA,116,132,25
18,004,Rivadavia,00046,000638,336,12,NA,113,142,13
18,004,Rivadavia,00046,000639,340,14,NA,101,159,16
18,004,Rivadavia,00046,000640,336,20,NA,114,134,21
18,004,Rivadavia,00046,000641,336,19,NA,110,132,19
18,004,Rivadavia,00046,000642,336,19,NA,110,137,27
18,004,Rivadavia,00046,000643,337,17,NA,96,158,23
18,004,Rivadavia,00046,000644,337,18,NA,106,153,17
18,004,Rivadavia,00046,000645,339,17,NA,138,127,17
18,004,Rivadavia,00046,000646,341,14,NA,132,132,21
18,004,Rivadavia,00047,000647,343,17,NA,105,131,23
18,004,Rivadavia,00047,000648,345,11,NA,101,150,27
18,004,Rivadavia,00047,000649,343,18,NA,102,135,23
18,004,Rivadavia,00047,000650,340,19,NA,128,115,21
18,004,Rivadavia,00047,000651,346,15,NA,105,143,25
18,004,Rivadavia,00047,000652,344,21,NA,110,119,24
18,004,Rivadavia,00047,000653,342,29,NA,89,145,20
18,004,Rivadavia,00047,000654,341,11,NA,121,130,23
18,004,Rivadavia,00047,000655,347,12,NA,105,154,17
18,004,Rivadavia,00047,000656,345,27,NA,81,163,18
18,004,Rivadavia,00047,000657,344,18,NA,123,122,18
18,004,Rivadavia,00047,000658,342,17,NA,106,124,28
18,004,Rivadavia,00047,000659,344,14,NA,107,139,21
18,004,Rivadavia,00047,000660,344,12,NA,90,158,21
18,004,Rivadavia,00047,000661,343,17,NA,126,135,13
18,004,Rivadavia,00047,000662,340,17,NA,108,138,21
18,004,Rivadavia,00047,000663,341,16,NA,119,121,21
18,004,Rivadavia,00047,000664,346,13,NA,125,132,23
18,004,Rivadavia,00048,000665,350,8,NA,100,160,22
18,004,Rivadavia,00048,000666,350,20,NA,90,175,17
18,004,Rivadavia,00048,000667,350,17,NA,81,171,22
18,004,Rivadavia,00048,000668,348,18,NA,92,169,18
18,004,Rivadavia,00048,000669,353,7,NA,73,198,27
18,004,Rivadavia,00048,000670,349,8,NA,69,179,24
18,004,Rivadavia,00048,000671,351,20,NA,105,146,14
18,004,Rivadavia,00048,000672,348,8,NA,81,181,25
18,004,Rivadavia,00048,000673,353,16,NA,106,139,21
18,004,Rivadavia,00048,000674,348,13,NA,86,182,16
18,004,Rivadavia,00048,000675,351,18,NA,74,182,21
18,004,Rivadavia,00048,000676,351,20,NA,80,176,19
18,004,Rivadavia,00048,000677,348,11,NA,74,191,20
18,004,Rivadavia,00048,000678,350,14,NA,78,180,22
18,004,Rivadavia,00048,000679,349,11,NA,118,153,19
18,004,Rivadavia,00048,000680,350,15,NA,86,191,14
18,004,Rivadavia,00048,000681,350,15,NA,86,185,16
18,004,Rivadavia,00048,000682,350,15,NA,89,157,21
18,004,Rivadavia,00048,000683,350,21,NA,68,184,22
18,004,Rivadavia,00048,000684,353,20,NA,101,167,13
18,004,Rivadavia,00048,000685,352,17,NA,87,160,20
18,004,Rivadavia,00048,000686,350,17,NA,84,175,18
18,004,Rivadavia,00048,000687,349,6,NA,99,174,20
18,004,Rivadavia,00048,000688,350,16,NA,87,179,12
18,004,Rivadavia,00048,000689,352,15,NA,75,180,22
18,004,Rivadavia,00048,000690,349,10,NA,83,204,20
18,004,Rivadavia,00048,000691,351,13,NA,67,187,33
18,004,Rivadavia,00048,000692,345,19,NA,68,188,13
18,004,Rivadavia,00048,000693,349,19,NA,70,180,18
18,004,Rivadavia,00048,000694,351,16,NA,85,168,18
18,004,Rivadavia,00048,000695,351,16,NA,96,171,20
18,004,Rivadavia,00048,000696,352,13,NA,91,181,15
18,004,Rivadavia,00048,000697,351,20,NA,85,169,20
18,004,Rivadavia,00048,000698,347,6,NA,93,172,17
18,004,Rivadavia,00048,000699,347,15,NA,107,131,20
18,004,Rivadavia,00048,000700,351,12,NA,95,178,23
18,004,Rivadavia,00048,000701,349,16,NA,86,168,20
18,004,Rivadavia,00048,000702,351,12,NA,74,197,14
18,004,Rivadavia,00048,000703,349,5,NA,106,175,17
18,004,Rivadavia,00048,000704,349,16,NA,78,175,14
18,004,Rivadavia,00048,000705,349,13,NA,100,150,20
18,004,Rivadavia,00048,000706,348,15,NA,91,179,18
18,004,Rivadavia,00048,000707,350,9,NA,84,185,18
18,004,Rivadavia,00048,000708,349,18,NA,77,171,19
18,004,Rivadavia,00048,000709,346,20,NA,84,177,16
18,004,Rivadavia,00048,000710,348,15,NA,93,165,21
18,004,Rivadavia,00048,000711,347,16,NA,80,160,25
18,004,Rivadavia,00048,000712,348,13,NA,76,183,17
18,004,Rivadavia,00048,000713,349,6,NA,96,168,15
18,004,Rivadavia,00048,000714,352,16,NA,71,185,23
18,004,Rivadavia,00048,000715,349,9,NA,66,205,14
18,004,Rivadavia,00049,000716,342,15,NA,158,108,18
18,004,Rivadavia,00049,000717,344,18,NA,130,116,22
18,004,Rivadavia,00049,000718,344,17,NA,124,112,17
18,004,Rivadavia,00049,000719,341,18,NA,118,135,14
18,004,Rivadavia,00049,000720,346,13,NA,116,138,28
18,004,Rivadavia,00049,000721,344,25,NA,138,109,17
18,004,Rivadavia,00049,000722,343,19,NA,142,108,14
18,004,Rivadavia,00049,000723,348,21,NA,140,114,17
18,004,Rivadavia,00049,000724,345,11,NA,123,134,16
18,004,Rivadavia,00049,000725,343,11,NA,142,121,24
18,004,Rivadavia,00049,000726,342,9,NA,131,107,20
18,004,Rivadavia,00049,000727,345,14,NA,149,102,17
18,004,Rivadavia,00049,000728,343,13,NA,136,121,23
18,004,Rivadavia,00049,000729,346,10,NA,138,107,19
18,004,Rivadavia,00049,000730,340,19,NA,122,117,29
18,004,Rivadavia,00049,000731,344,13,NA,138,110,22
18,004,Rivadavia,00049,000732,343,10,NA,146,97,29
18,004,Rivadavia,00049,000733,344,25,NA,130,109,25
18,004,Rivadavia,00049,000734,342,14,NA,110,143,24
18,004,Rivadavia,00049,000735,346,12,NA,136,115,29
18,004,Rivadavia,00049,000736,342,19,NA,113,126,22
18,004,Rivadavia,00049,000737,343,15,NA,122,136,27
18,004,Rivadavia,00049,000738,346,14,NA,133,120,17
18,004,Rivadavia,00049,000739,343,12,NA,141,113,26
18,004,Rivadavia,00049,000740,343,18,NA,148,99,15
18,004,Rivadavia,00049,000741,345,13,NA,135,113,24
18,004,Rivadavia,00049,000742,346,19,NA,125,125,28
18,004,Rivadavia,00049,000743,347,15,NA,120,129,28
18,004,Rivadavia,00049,000744,344,18,NA,126,111,27
18,004,Rivadavia,00049,000745,343,15,NA,129,128,18
18,004,Rivadavia,00049,000746,341,12,NA,128,110,27
18,004,Rivadavia,00049,000747,346,16,NA,134,123,15
18,004,Rivadavia,00049,000748,345,15,NA,128,127,13
18,004,Rivadavia,00049,000749,345,17,NA,109,118,36
18,004,Rivadavia,00049,000750,345,12,NA,132,107,21
18,004,Rivadavia,00049,000751,343,16,NA,140,105,16
18,004,Rivadavia,00049,000752,344,19,NA,127,105,34
18,004,Rivadavia,00049,000753,347,15,NA,118,134,17
18,004,Rivadavia,00050,000754,313,8,NA,169,69,13
18,004,Rivadavia,00050,000755,312,17,NA,146,68,18
18,004,Rivadavia,00050,000756,312,14,NA,149,76,17
18,004,Rivadavia,00050,000757,310,13,NA,143,79,13
18,004,Rivadavia,00050,000758,317,11,NA,161,75,14
18,004,Rivadavia,00050,000759,314,20,NA,169,66,12
18,004,Rivadavia,00050,000760,313,9,NA,148,77,16
18,004,Rivadavia,00050,000761,310,9,NA,160,71,16
18,004,Rivadavia,00051,000762,333,20,NA,169,71,15
18,004,Rivadavia,00051,000763,337,16,NA,158,92,15
18,004,Rivadavia,00051,000764,336,17,NA,182,82,6
18,004,Rivadavia,00051,000765,337,12,NA,165,93,9
18,004,Rivadavia,00051,000766,329,13,NA,155,92,13
18,004,Rivadavia,00051,000767,331,12,NA,154,74,22
18,004,Rivadavia,00051,000768,339,9,NA,206,72,8
18,004,Rivadavia,00051,000769,333,9,NA,164,73,18
18,004,Rivadavia,00051,000770,334,9,NA,160,92,17
18,004,Rivadavia,00051,000771,333,7,NA,166,92,14
18,004,Rivadavia,00051,000772,334,14,NA,168,72,22
18,004,Rivadavia,00051,000773,356,15,NA,165,100,9
18,004,Rivadavia,00052,000774,340,9,NA,232,42,10
18,004,Rivadavia,00052,000775,341,11,NA,241,36,10
18,004,Rivadavia,00052,000776,345,13,NA,213,37,12
18,004,Rivadavia,00052,000777,344,12,NA,221,51,13
18,004,Rivadavia,00052,000778,340,11,NA,185,62,11
18,004,Rivadavia,00052,000779,346,14,NA,205,54,15
18,004,Rivadavia,00052,000780,347,107,NA,112,60,11
18,004,Rivadavia,00052,000781,342,17,NA,215,38,12
18,004,Rivadavia,00052,000782,340,20,NA,195,54,11
18,004,Rivadavia,00052,000783,340,25,NA,208,45,16
18,004,Rivadavia,00052,000784,343,17,NA,199,46,17
18,004,Rivadavia,00052,000785,345,4,NA,155,117,11
18,004,Rivadavia,00052,000786,344,12,NA,207,51,16
18,004,Rivadavia,00052,000787,341,17,NA,202,48,13
18,004,Rivadavia,00052,000788,341,15,NA,189,59,15
18,004,Rivadavia,00052,000789,339,13,NA,194,66,11
18,004,Rivadavia,00052,000790,342,9,NA,189,60,18
18,004,Rivadavia,00052,000791,345,15,NA,207,40,16
18,004,Rivadavia,00052,000792,348,5,NA,215,47,13
18,004,Rivadavia,00052,000793,344,19,NA,219,43,12
18,004,Rivadavia,00052,000794,339,17,NA,175,73,14
18,004,Rivadavia,00052,000795,346,18,NA,203,50,18
18,004,Rivadavia,00052,000796,346,15,NA,196,67,9
18,004,Rivadavia,00052,000797,344,19,NA,188,54,12
18,004,Rivadavia,00052,000798,341,9,NA,200,66,9
18,004,Rivadavia,00052,000799,345,10,NA,235,44,14
18,004,Rivadavia,00052,000800,344,13,NA,216,41,14
18,005,Zonda,00053,000801,347,13,NA,214,46,14
18,005,Zonda,00053,000802,346,13,NA,178,85,21
18,005,Zonda,00053,000803,347,14,NA,209,71,11
18,005,Zonda,00053,000804,346,1,NA,197,59,21
18,005,Zonda,00053,000805,344,10,NA,200,48,16
18,005,Zonda,00053,000806,347,10,NA,176,77,19
18,005,Zonda,00053,000807,346,9,NA,200,68,24
18,005,Zonda,00053,000808,345,11,NA,189,66,21
18,005,Zonda,00053,000809,348,2,NA,189,78,8
18,005,Zonda,00053,000810,349,12,NA,209,50,11
18,005,Zonda,00053,000811,349,17,NA,195,66,10
18,005,Zonda,00053,000812,348,13,NA,194,61,9
18,006,Rawson,00054,000813,346,15,NA,187,63,27
18,006,Rawson,00054,000814,346,17,NA,199,67,11
18,006,Rawson,00054,000815,350,17,NA,157,94,19
18,006,Rawson,00054,000816,350,14,NA,184,58,15
18,006,Rawson,00054,000817,348,17,NA,163,68,29
18,006,Rawson,00054,000818,352,17,NA,149,83,25
18,006,Rawson,00054,000819,347,16,NA,179,60,28
18,006,Rawson,00054,000820,349,13,NA,160,85,25
18,006,Rawson,00054,000821,346,20,NA,162,59,24
18,006,Rawson,00054,000822,349,18,NA,195,52,14
18,006,Rawson,00054,000823,348,11,NA,171,85,21
18,006,Rawson,00054,000824,350,11,NA,202,61,13
18,006,Rawson,00054,000825,349,9,NA,183,76,23
18,006,Rawson,00054,000826,351,20,NA,191,67,12
18,006,Rawson,00054,000827,349,20,NA,169,78,19
18,006,Rawson,00054,000828,347,12,NA,176,70,17
18,006,Rawson,00054,000829,349,13,NA,175,70,16
18,006,Rawson,00054,000830,352,15,NA,178,59,32
18,006,Rawson,00054,000831,349,17,NA,186,70,18
18,006,Rawson,00054,000832,351,10,NA,178,71,15
18,006,Rawson,00054,000833,345,14,NA,157,74,26
18,006,Rawson,00054,000834,346,14,NA,149,97,27
18,006,Rawson,00054,000835,348,15,NA,188,59,12
18,006,Rawson,00054,000836,345,19,NA,175,77,15
18,006,Rawson,00054,000837,346,11,NA,163,77,33
18,006,Rawson,00054,000838,344,24,NA,167,78,17
18,006,Rawson,00054,000839,347,18,NA,163,71,17
18,006,Rawson,00054,000840,351,14,NA,149,80,18
18,006,Rawson,00054,000841,347,8,NA,162,86,20
18,006,Rawson,00054,000842,347,19,NA,175,68,17
18,006,Rawson,00054,000843,348,16,NA,176,66,22
18,006,Rawson,00054,000844,351,16,NA,189,58,17
18,006,Rawson,00054,000845,343,14,NA,167,74,17
18,006,Rawson,00054,000846,347,10,NA,135,108,16
18,006,Rawson,00054,000847,349,23,NA,164,57,26
18,006,Rawson,00054,000848,349,14,NA,163,69,23
18,006,Rawson,00054,000849,345,21,NA,132,101,22
18,006,Rawson,00054,000850,356,20,NA,185,60,24
18,006,Rawson,00054,000851,347,11,NA,171,77,21
18,006,Rawson,00054,000852,351,17,NA,178,77,18
18,006,Rawson,00054,000853,349,15,NA,147,90,21
18,006,Rawson,00054,000854,345,13,NA,196,70,20
18,006,Rawson,00054,000855,348,17,NA,161,80,24
18,006,Rawson,00054,000856,348,15,NA,188,66,19
18,006,Rawson,00054,000857,349,21,NA,176,73,15
18,006,Rawson,00054,000858,347,18,NA,183,75,21
18,006,Rawson,00054,000859,347,20,NA,173,67,21
18,006,Rawson,00054,000860,349,19,NA,170,73,27
18,006,Rawson,00054,000861,348,17,NA,183,60,22
18,006,Rawson,00054,000862,347,5,NA,184,62,17
18,006,Rawson,00054,000863,349,23,NA,174,86,11
18,006,Rawson,00054,000864,347,16,NA,161,64,17
18,006,Rawson,00054,000865,346,14,NA,167,77,19
18,006,Rawson,00054,000866,348,15,NA,195,60,16
18,006,Rawson,00054,000867,345,20,NA,148,81,24
18,006,Rawson,00054,000868,345,21,NA,171,77,25
18,006,Rawson,00054,000869,347,32,NA,163,68,15
18,006,Rawson,00054,000870,349,26,NA,144,80,22
18,006,Rawson,00054,000871,348,10,NA,164,90,21
18,006,Rawson,00054,000872,347,12,NA,167,81,26
18,006,Rawson,00054,000873,348,21,NA,178,64,18
18,006,Rawson,00054,000874,347,14,NA,169,81,18
18,006,Rawson,00054,000875,348,12,NA,151,82,20
18,006,Rawson,00054,000876,347,22,NA,166,73,17
18,006,Rawson,00054,000877,347,27,NA,177,64,17
18,006,Rawson,00054,000878,347,20,NA,172,88,10
18,006,Rawson,00054,000879,352,11,NA,164,75,27
18,006,Rawson,00055,000880,347,17,NA,138,100,30
18,006,Rawson,00055,000881,347,2,NA,131,120,22
18,006,Rawson,00055,000882,349,27,NA,118,104,15
18,006,Rawson,00055,000883,349,16,NA,123,116,26
18,006,Rawson,00055,000884,347,21,NA,111,126,23
18,006,Rawson,00055,000885,346,9,NA,158,107,12
18,006,Rawson,00055,000886,345,2,NA,162,99,20
18,006,Rawson,00055,000887,350,17,NA,140,106,14
18,006,Rawson,00055,000888,350,1,NA,130,113,25
18,006,Rawson,00055,000889,353,14,NA,123,118,22
18,006,Rawson,00055,000890,347,14,NA,152,115,17
18,006,Rawson,00055,000891,351,19,NA,138,115,14
18,006,Rawson,00055,000892,346,11,NA,149,102,21
18,006,Rawson,00055,000893,346,14,NA,130,117,14
18,006,Rawson,00055,000894,347,13,NA,122,133,22
18,006,Rawson,00055,000895,350,9,NA,131,126,24
18,006,Rawson,00055,000896,348,17,NA,128,121,17
18,006,Rawson,00055,000897,347,25,NA,127,121,26
18,006,Rawson,00055,000898,344,26,NA,137,96,27
18,006,Rawson,00055,000899,349,17,NA,133,123,20
18,006,Rawson,00055,000900,354,9,NA,116,132,26
18,006,Rawson,00055,000901,349,0,NA,146,96,29
18,006,Rawson,00055,000902,346,11,NA,101,136,26
18,006,Rawson,00055,000903,351,22,NA,152,100,28
18,006,Rawson,00055,000904,347,14,NA,132,109,36
18,006,Rawson,00055,000905,347,21,NA,127,117,25
18,006,Rawson,00055,000906,347,15,NA,137,115,24
18,006,Rawson,00055,000907,347,18,NA,144,99,26
18,006,Rawson,00055,000908,349,12,NA,140,114,16
18,006,Rawson,00055,000909,347,20,NA,129,100,28
18,006,Rawson,00055,000910,349,15,NA,109,136,25
18,006,Rawson,00055,000911,343,15,NA,142,100,22
18,006,Rawson,00055,000912,346,13,NA,132,126,17
18,006,Rawson,00055,000913,346,1,NA,136,136,17
18,006,Rawson,00055,000914,349,21,NA,130,120,20
18,006,Rawson,00055,000915,345,11,NA,126,119,28
18,006,Rawson,00055,000916,348,15,NA,119,113,24
18,006,Rawson,00055,000917,348,20,NA,115,129,19
18,006,Rawson,00055,000918,346,16,NA,141,100,21
18,006,Rawson,00055,000919,347,22,NA,121,128,19
18,006,Rawson,00055,000920,345,15,NA,154,99,22
18,006,Rawson,00055,000921,353,22,NA,144,91,20
18,006,Rawson,00056,001000,353,16,NA,127,129,18
18,006,Rawson,00056,001001,351,15,NA,153,85,26
18,006,Rawson,00056,001002,355,15,NA,152,94,20
18,006,Rawson,00056,001003,353,25,NA,157,78,24
18,006,Rawson,00056,001004,355,17,NA,158,88,25
18,006,Rawson,00056,001005,354,15,NA,165,83,21
18,006,Rawson,00056,001006,354,20,NA,142,101,25
18,006,Rawson,00056,001007,349,17,NA,152,98,21
18,006,Rawson,00056,001008,351,24,NA,127,110,21
18,006,Rawson,00056,001009,350,24,NA,171,77,23
18,006,Rawson,00056,001010,351,21,NA,158,74,26
18,006,Rawson,00056,001011,350,12,NA,180,82,17
18,006,Rawson,00056,001012,348,17,NA,138,94,24
18,006,Rawson,00056,001013,355,13,NA,166,80,17
18,006,Rawson,00056,000922,351,18,NA,170,71,24
18,006,Rawson,00056,000923,356,25,NA,165,78,24
18,006,Rawson,00056,000924,352,11,NA,175,83,23
18,006,Rawson,00056,000925,349,15,NA,173,81,24
18,006,Rawson,00056,000926,342,9,NA,153,74,21
18,006,Rawson,00056,000927,349,16,NA,151,102,19
18,006,Rawson,00056,000928,349,18,NA,155,73,30
18,006,Rawson,00056,000929,351,16,NA,164,88,19
18,006,Rawson,00056,000930,350,25,NA,136,83,28
18,006,Rawson,00056,000931,347,15,NA,172,78,16
18,006,Rawson,00056,000932,351,25,NA,129,119,18
18,006,Rawson,00056,000933,355,18,NA,180,81,23
18,006,Rawson,00056,000934,348,11,NA,152,85,26
18,006,Rawson,00056,000935,350,18,NA,150,84,37
18,006,Rawson,00056,000936,353,26,NA,150,91,27
18,006,Rawson,00056,000937,351,17,NA,144,112,9
18,006,Rawson,00056,000938,351,18,NA,170,83,18
18,006,Rawson,00056,000939,353,17,NA,167,90,15
18,006,Rawson,00056,000940,354,12,NA,183,67,26
18,006,Rawson,00056,000941,354,23,NA,149,95,24
18,006,Rawson,00056,000942,349,22,NA,136,102,20
18,006,Rawson,00056,000943,350,17,NA,119,122,21
18,006,Rawson,00056,000944,355,14,NA,166,75,22
18,006,Rawson,00056,000945,350,2,NA,137,99,21
18,006,Rawson,00056,000946,352,23,NA,158,84,19
18,006,Rawson,00056,000947,353,16,NA,146,97,20
18,006,Rawson,00056,000948,351,18,NA,129,99,31
18,006,Rawson,00056,000949,353,13,NA,175,73,26
18,006,Rawson,00056,000950,355,17,NA,147,96,17
18,006,Rawson,00056,000951,349,12,NA,156,88,20
18,006,Rawson,00056,000952,346,8,NA,170,74,25
18,006,Rawson,00056,000953,353,23,NA,162,82,26
18,006,Rawson,00056,000954,352,17,NA,164,99,19
18,006,Rawson,00056,000955,349,15,NA,155,83,24
18,006,Rawson,00056,000956,350,17,NA,156,101,17
