codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00005,00084,00009,00072,00076
14,001,CAPITAL,03501,072929,0,0,9,23,34,126,6,11
14,001,CAPITAL,03501,072930,0,0,20,28,40,119,5,9
14,001,CAPITAL,03501,072931,0,0,21,33,43,120,4,9
14,001,CAPITAL,03501,072932,0,0,21,26,36,144,1,12
14,001,CAPITAL,03501,072933,0,0,13,31,47,123,2,17
14,001,CAPITAL,03501,072934,0,0,36,28,41,115,6,11
14,001,CAPITAL,03501,072935,0,0,18,35,41,112,5,7
14,001,CAPITAL,03501,072936,0,0,12,15,17,79,2,9
14,001,CAPITAL,03501,072937,0,0,9,16,22,88,3,6
14,001,CAPITAL,03502,072938,0,0,0,69,40,87,2,9
14,001,CAPITAL,03502,072939,0,0,33,48,61,92,6,17
14,001,CAPITAL,03502,072940,0,0,23,57,56,90,2,7
14,001,CAPITAL,03502,072941,0,0,31,52,42,93,5,15
14,001,CAPITAL,03502,072942,0,0,21,55,54,98,3,8
14,001,CAPITAL,03502,072943,0,0,23,34,42,100,2,14
14,001,CAPITAL,03502,072944,0,0,32,67,47,68,3,11
14,001,CAPITAL,03502,072945,0,0,18,50,44,99,6,10
14,001,CAPITAL,03502,072946,0,0,17,48,41,125,4,6
14,001,CAPITAL,03502,072947,0,0,23,65,50,92,5,13
14,001,CAPITAL,03502,072948,0,0,1,43,47,103,6,10
14,001,CAPITAL,03502,072949,0,0,31,43,54,116,6,6
14,001,CAPITAL,03502,072950,0,0,23,65,40,101,6,10
14,001,CAPITAL,03502,072951,0,0,26,74,53,94,2,5
14,001,CAPITAL,03502,072952,0,0,24,55,59,99,4,13
14,001,CAPITAL,03502,072953,0,0,28,57,61,82,4,7
14,001,CAPITAL,03502,072954,0,0,24,55,56,92,4,9
14,001,CAPITAL,03502,072955,0,0,22,54,49,92,5,11
14,001,CAPITAL,03502,072956,0,0,22,38,47,106,6,9
14,001,CAPITAL,03502,072957,0,0,22,67,54,88,4,11
14,001,CAPITAL,03502,072958,0,0,25,47,45,95,7,8
14,001,CAPITAL,03502,072959,0,0,28,69,54,89,3,6
14,001,CAPITAL,03502,072960,0,0,18,58,35,92,5,15
14,001,CAPITAL,03502,072961,0,0,24,61,56,82,4,18
14,001,CAPITAL,03502,072962,0,0,22,54,45,105,3,10
14,001,CAPITAL,03502,072963,0,0,19,43,51,110,3,13
14,001,CAPITAL,03502,072964,0,0,24,47,50,92,6,11
14,001,CAPITAL,03502,072965,0,0,12,58,47,97,5,7
14,001,CAPITAL,03502,072966,0,0,23,49,52,99,5,7
14,001,CAPITAL,03502,072967,0,0,13,62,49,106,9,7
14,001,CAPITAL,03502,072968,0,0,21,55,46,101,4,13
14,001,CAPITAL,03502,072969,0,0,21,47,49,107,3,10
14,001,CAPITAL,03502,072970,0,0,31,42,55,113,5,7
14,001,CAPITAL,03502,072971,0,0,15,68,53,87,3,10
14,001,CAPITAL,03502,072972,0,0,37,36,45,104,4,13
14,001,CAPITAL,03502,072973,0,0,23,66,46,102,3,10
14,001,CAPITAL,03502,072974,0,0,0,93,44,97,6,8
14,001,CAPITAL,03502,072975,0,0,27,56,41,103,6,7
14,001,CAPITAL,03502,072976,0,0,11,58,51,87,10,11
14,001,CAPITAL,03502,072977,0,0,29,58,55,79,2,7
14,001,CAPITAL,03502,072978,0,0,26,51,49,93,4,21
14,001,CAPITAL,03502,072979,0,0,15,49,54,97,8,12
14,001,CAPITAL,03502,072980,0,0,20,62,37,105,2,11
14,001,CAPITAL,03502,072981,0,0,4,53,38,95,6,6
14,001,CAPITAL,03502,072982,0,0,29,53,45,113,6,9
14,001,CAPITAL,03502,072983,0,0,16,54,46,105,8,10
14,001,CAPITAL,03502,072984,0,0,0,50,51,75,9,18
14,001,CAPITAL,03502,072985,0,0,22,68,53,84,3,11
14,001,CAPITAL,03502,072986,0,0,13,46,45,85,4,6
14,001,CAPITAL,03502,072987,0,0,24,45,41,77,5,3
14,001,CAPITAL,03503,072988,0,0,29,47,42,89,2,19
14,001,CAPITAL,03503,072989,0,0,38,49,44,118,4,16
14,001,CAPITAL,03503,072990,0,0,31,37,30,122,7,18
14,001,CAPITAL,03503,072991,0,0,22,52,57,113,2,11
14,001,CAPITAL,03503,072992,0,0,21,0,0,0,0,0
14,001,CAPITAL,03503,072993,0,0,33,44,45,115,6,14
14,001,CAPITAL,03503,072994,0,0,32,42,62,83,5,18
14,001,CAPITAL,03503,072995,0,0,22,62,39,110,4,11
14,001,CAPITAL,03503,072996,0,0,30,44,39,113,6,12
14,001,CAPITAL,03503,072997,0,0,34,47,52,108,4,14
14,001,CAPITAL,03503,072998,0,0,23,51,42,107,5,17
14,001,CAPITAL,03503,072999,0,0,24,39,32,99,8,7
14,001,CAPITAL,03503,073000,0,0,34,33,49,119,5,13
14,001,CAPITAL,03503,073001,0,0,41,27,43,111,6,17
14,001,CAPITAL,03503,073002,0,0,30,33,45,113,4,15
14,001,CAPITAL,03503,073003,0,0,27,43,40,114,5,20
14,001,CAPITAL,03503,073004,0,0,7,54,47,106,9,13
14,001,CAPITAL,03503,073005,0,0,28,48,59,97,8,8
14,001,CAPITAL,03503,073006,0,0,22,54,41,106,6,23
14,001,CAPITAL,03503,073007,0,0,28,46,45,105,9,13
14,001,CAPITAL,03503,073008,0,0,23,54,34,109,5,13
14,001,CAPITAL,03503,073009,0,0,22,42,44,118,3,10
14,001,CAPITAL,03503,073010,0,0,20,55,37,102,7,17
14,001,CAPITAL,03503,073011,0,0,24,41,40,138,6,10
14,001,CAPITAL,03503,073012,0,0,30,42,40,135,0,13
14,001,CAPITAL,03503,073013,0,0,24,40,46,110,4,16
14,001,CAPITAL,03503,073014,0,0,23,43,48,139,8,14
14,001,CAPITAL,03503,073015,0,0,13,58,43,111,3,7
14,001,CAPITAL,03503,073016,0,0,21,48,33,122,4,17
14,001,CAPITAL,03503,073017,0,0,32,43,29,142,7,11
14,001,CAPITAL,03503,073018,0,0,37,41,48,121,6,0
14,001,CAPITAL,03503,073019,0,0,32,49,44,86,5,15
14,001,CAPITAL,03503,073020,0,0,19,60,42,107,5,8
14,001,CAPITAL,03503,073021,0,0,26,51,29,131,1,14
14,001,CAPITAL,03503,073022,0,0,36,62,41,101,8,13
14,001,CAPITAL,03503,073023,0,0,20,56,41,124,5,13
14,001,CAPITAL,03503,073024,0,0,26,51,47,105,6,15
14,001,CAPITAL,03503,073025,0,0,21,44,59,108,2,14
14,001,CAPITAL,03503,073026,0,0,21,47,41,123,8,13
14,001,CAPITAL,03503,073027,0,0,38,41,42,115,5,16
14,001,CAPITAL,03503,073028,0,0,22,57,46,103,5,19
14,001,CAPITAL,03503,073029,0,0,0,68,51,104,3,16
14,001,CAPITAL,03503,073030,0,0,31,36,47,111,8,10
14,001,CAPITAL,03503,073031,0,0,25,53,48,118,3,14
14,001,CAPITAL,03503,073032,0,0,27,45,45,125,2,21
14,001,CAPITAL,03503,073033,0,0,19,44,39,114,9,23
14,001,CAPITAL,03503,073034,0,0,18,42,50,113,2,23
14,001,CAPITAL,03503,073035,0,0,25,51,43,110,8,21
14,001,CAPITAL,03503,073036,0,0,21,44,46,124,9,9
14,001,CAPITAL,03503,073037,0,0,29,41,49,127,7,12
14,001,CAPITAL,03503,073038,0,0,13,52,38,111,3,14
14,001,CAPITAL,03503,073039,0,0,24,55,37,110,6,11
14,001,CAPITAL,03504,073040,0,0,27,60,36,118,5,9
14,001,CAPITAL,03504,073041,0,0,26,80,51,84,3,10
14,001,CAPITAL,03504,073042,0,0,36,56,41,93,7,10
14,001,CAPITAL,03504,073043,0,0,29,57,46,90,5,10
14,001,CAPITAL,03504,073044,0,0,31,52,46,98,13,10
14,001,CAPITAL,03504,073045,0,0,24,63,45,94,8,20
14,001,CAPITAL,03504,073046,0,0,29,54,36,109,4,12
14,001,CAPITAL,03504,073047,0,0,29,70,44,90,4,11
14,001,CAPITAL,03504,073048,0,0,40,76,42,94,10,8
14,001,CAPITAL,03504,073049,0,0,34,69,40,90,4,8
14,001,CAPITAL,03504,073050,0,0,30,61,54,100,5,10
14,001,CAPITAL,03504,073051,0,0,21,63,56,81,2,17
14,001,CAPITAL,03504,073052,0,0,34,56,44,87,5,10
14,001,CAPITAL,03504,073053,0,0,27,67,47,93,2,10
14,001,CAPITAL,03504,073054,0,0,0,0,0,0,0,0
14,001,CAPITAL,03504,073055,0,0,41,56,39,88,8,9
14,001,CAPITAL,03504,073056,0,0,36,68,43,84,3,14
14,001,CAPITAL,03504,073057,0,0,24,57,46,114,6,12
14,001,CAPITAL,03504,073058,0,0,23,64,45,97,9,7
14,001,CAPITAL,03504,073059,0,0,34,65,37,102,4,11
14,001,CAPITAL,03504,073060,0,0,22,64,46,81,10,17
14,001,CAPITAL,03504,073061,0,0,25,65,57,94,5,9
14,001,CAPITAL,03504,073062,0,0,27,69,35,90,5,11
14,001,CAPITAL,03504,073063,0,0,25,80,35,81,2,11
14,001,CAPITAL,03504,073064,0,0,27,73,52,77,7,7
14,001,CAPITAL,03504,073065,0,0,29,70,53,77,4,15
14,001,CAPITAL,03504,073066,0,0,25,56,44,104,6,7
14,001,CAPITAL,03504,073067,0,0,35,59,42,100,11,7
14,001,CAPITAL,03504,073068,0,0,25,58,36,104,6,16
14,001,CAPITAL,03504,073069,0,0,35,65,32,115,6,9
14,001,CAPITAL,03504,073070,0,0,19,61,35,121,3,12
14,001,CAPITAL,03504,073071,0,0,30,60,39,119,5,11
14,001,CAPITAL,03504,073072,0,0,45,60,49,99,4,12
14,001,CAPITAL,03504,073073,0,0,38,43,41,119,6,15
14,001,CAPITAL,03504,073074,0,0,39,64,46,74,1,15
14,001,CAPITAL,03504,073075,0,0,2,66,53,89,5,9
14,001,CAPITAL,03504,073076,0,0,71,67,43,75,6,0
14,001,CAPITAL,03504,073077,0,0,26,68,56,101,5,8
14,001,CAPITAL,03504,073078,0,0,38,58,48,92,4,14
14,001,CAPITAL,03504,073079,0,0,32,60,46,110,4,5
14,001,CAPITAL,03504,073080,0,0,28,50,40,97,6,18
14,001,CAPITAL,03504,073081,0,0,31,84,54,78,3,10
14,001,CAPITAL,03504,073082,0,0,19,49,59,111,4,11
14,001,CAPITAL,03504,073083,0,0,32,58,48,102,2,27
14,001,CAPITAL,03504,073084,0,0,52,63,39,118,0,0
14,001,CAPITAL,03504,073085,0,0,28,60,44,109,6,9
14,001,CAPITAL,03504,073086,0,0,31,67,52,109,5,9
14,001,CAPITAL,03504,073087,0,0,35,84,41,82,3,12
14,001,CAPITAL,03504,073088,0,0,24,57,49,101,3,13
14,001,CAPITAL,03504,073089,0,0,30,68,34,110,3,10
14,001,CAPITAL,03504,073090,0,0,35,80,48,63,2,17
14,001,CAPITAL,03504,073091,0,0,28,74,41,76,7,9
14,001,CAPITAL,03504,073092,0,0,34,52,45,96,5,7
14,001,CAPITAL,03504,073093,0,0,7,64,47,92,3,10
14,001,CAPITAL,03504,073094,0,0,44,52,46,78,4,19
14,001,CAPITAL,03504,073095,0,0,34,47,57,99,8,15
14,001,CAPITAL,03504,073096,0,0,22,66,62,68,4,14
14,001,CAPITAL,03504,073097,0,0,46,65,40,69,8,14
14,001,CAPITAL,03504,073098,0,0,14,53,51,75,7,11
14,001,CAPITAL,03504,073099,0,0,3,58,41,98,5,16
14,001,CAPITAL,03504,073100,0,0,27,58,55,79,4,16
14,001,CAPITAL,03504,073101,0,0,0,51,51,104,3,12
14,001,CAPITAL,03504,073102,0,0,30,70,44,95,6,16
14,001,CAPITAL,03504,073103,0,0,14,72,42,88,6,28
14,001,CAPITAL,03504,073104,0,0,1,66,45,74,4,16
14,001,CAPITAL,03504,073105,0,0,53,64,46,77,8,12
14,001,CAPITAL,03504,073106,0,0,43,56,59,79,6,15
14,001,CAPITAL,03504,073107,0,0,21,59,59,84,6,9
14,001,CAPITAL,03504,073108,0,0,0,69,45,83,0,0
14,001,CAPITAL,03504,073109,0,0,29,60,47,88,3,12
14,001,CAPITAL,03504,073110,0,0,27,77,52,91,3,9
14,001,CAPITAL,03504,073111,0,0,0,54,53,102,9,10
14,001,CAPITAL,03504,073112,0,0,4,52,32,103,3,17
14,001,CAPITAL,03504,073113,0,0,23,73,47,87,4,15
14,001,CAPITAL,03504,073114,0,0,43,61,45,90,6,7
14,001,CAPITAL,03504,073115,0,0,18,75,36,82,4,13
14,001,CAPITAL,03504,073116,0,0,24,59,43,103,3,18
14,001,CAPITAL,03504,073117,0,0,28,67,26,98,5,14
14,001,CAPITAL,03504,073118,0,0,0,50,47,105,6,16
14,001,CAPITAL,03504,073119,0,0,31,69,51,84,3,8
14,001,CAPITAL,03504,073120,0,0,42,66,37,94,5,15
14,001,CAPITAL,03504,073121,0,0,23,77,34,106,3,8
14,001,CAPITAL,03504,073122,0,0,1,55,43,84,6,10
14,001,CAPITAL,03504,073123,0,0,24,64,47,89,4,8
14,001,CAPITAL,03504,073124,0,0,21,69,51,84,5,20
14,001,CAPITAL,03504,073125,0,0,22,75,32,76,4,11
14,001,CAPITAL,03504,073126,0,0,25,61,40,96,7,17
14,001,CAPITAL,03504,073127,0,0,28,60,45,96,1,11
14,001,CAPITAL,03504,073128,0,0,26,43,43,114,7,12
14,001,CAPITAL,03504,073129,0,0,43,45,53,104,3,12
14,001,CAPITAL,03504,073130,0,0,32,49,30,110,4,15
14,001,CAPITAL,03504,073131,0,0,30,45,41,120,9,23
14,001,CAPITAL,03504,073132,0,0,31,68,46,90,3,9
14,001,CAPITAL,03504,073133,0,0,38,54,46,95,3,12
14,001,CAPITAL,03504,073134,0,0,24,56,56,107,1,17
14,001,CAPITAL,03504,073135,0,0,32,45,43,124,6,14
14,001,CAPITAL,03504,073136,0,0,24,37,42,144,0,0
14,001,CAPITAL,03504,073137,0,0,23,45,37,124,8,15
14,001,CAPITAL,03504,073138,0,0,36,61,36,102,5,12
14,001,CAPITAL,03504,073139,0,0,33,49,53,102,0,0
14,001,CAPITAL,03504,073140,0,0,42,78,33,88,4,16
14,001,CAPITAL,03504,073141,0,0,23,64,50,97,2,10
14,001,CAPITAL,03504,073142,0,0,20,85,52,79,1,13
14,001,CAPITAL,03504,073143,0,0,27,79,38,81,4,12
14,001,CAPITAL,03504,073144,0,0,29,64,51,81,3,22
14,001,CAPITAL,03504,073145,0,0,21,53,43,105,0,0
14,001,CAPITAL,03504,073146,0,0,0,0,0,0,0,0
14,001,CAPITAL,03504,073147,0,0,32,80,47,63,11,13
14,001,CAPITAL,03504,073148,0,0,20,55,37,113,4,11
14,001,CAPITAL,03504,073149,0,0,28,64,46,100,4,12
14,001,CAPITAL,03504,073150,0,0,31,64,59,88,5,3
14,001,CAPITAL,03504,073151,0,0,40,72,52,77,5,14
14,001,CAPITAL,03504,073152,0,0,35,58,41,100,7,9
14,001,CAPITAL,03504,073153,0,0,46,60,51,77,4,17
14,001,CAPITAL,03504,073154,0,0,22,58,39,130,7,13
14,001,CAPITAL,03504,073155,0,0,31,59,45,104,1,16
14,001,CAPITAL,03504,073156,0,0,29,53,43,105,2,18
14,001,CAPITAL,03504,073157,0,0,37,61,45,99,5,12
14,001,CAPITAL,03504,073158,0,0,23,68,47,81,6,19
14,001,CAPITAL,03504,073159,0,0,25,56,40,110,3,15
14,001,CAPITAL,03504,073160,0,0,23,79,39,79,4,9
14,001,CAPITAL,03504,073161,0,0,23,46,46,112,5,8
14,001,CAPITAL,03504,073162,0,0,24,46,42,119,1,8
14,001,CAPITAL,03504,073163,0,0,29,51,45,114,5,14
14,001,CAPITAL,03504,073164,0,0,18,52,44,108,7,16
14,001,CAPITAL,03504,073165,0,0,0,0,0,0,0,0
14,001,CAPITAL,03504,073166,0,0,0,48,62,97,4,11
14,001,CAPITAL,03504,073167,0,0,27,59,39,102,4,11
14,001,CAPITAL,03504,073168,0,0,23,54,63,81,4,14
14,001,CAPITAL,03504,073169,0,0,23,81,43,95,9,7
14,001,CAPITAL,03504,073170,0,0,24,56,52,86,8,11
14,001,CAPITAL,03504,073171,0,0,33,69,48,92,2,17
14,001,CAPITAL,03504,073172,0,0,22,54,64,101,7,11
14,001,CAPITAL,03504,073173,0,0,32,64,37,99,3,16
14,001,CAPITAL,03504,073174,0,0,23,62,60,97,3,8
14,001,CAPITAL,03504,073175,0,0,24,88,56,78,4,11
14,001,CAPITAL,03504,073176,0,0,49,57,38,95,4,18
14,001,CAPITAL,03504,073177,0,0,29,52,51,99,4,13
14,001,CAPITAL,03504,073178,0,0,27,73,40,96,8,9
14,001,CAPITAL,03504,073179,0,0,29,62,52,100,0,24
14,001,CAPITAL,03504,073180,0,0,31,61,43,108,4,14
14,001,CAPITAL,03504,073181,0,0,25,66,36,92,6,11
14,001,CAPITAL,03504,073182,0,0,24,48,55,101,3,13
14,001,CAPITAL,03504,073183,0,0,27,68,45,96,8,13
14,001,CAPITAL,03504,073184,0,0,36,62,48,90,7,13
14,001,CAPITAL,03504,073185,0,0,77,0,0,0,0,0
14,001,CAPITAL,03504,073186,0,0,39,61,46,100,5,12
14,001,CAPITAL,03504,073187,0,0,35,59,54,96,8,15
14,001,CAPITAL,03504,073188,0,0,23,62,50,100,4,18
14,001,CAPITAL,03504,073189,0,0,41,63,46,89,4,14
14,001,CAPITAL,03504,073190,0,0,22,87,43,77,5,13
14,001,CAPITAL,03504,073191,0,0,33,61,52,84,6,12
14,001,CAPITAL,03504,073192,0,0,35,65,47,89,4,12
14,001,CAPITAL,03504,073193,0,0,32,53,58,96,5,10
14,001,CAPITAL,03504,073194,0,0,25,62,53,82,5,14
14,001,CAPITAL,03504,073195,0,0,31,57,49,97,5,11
14,001,CAPITAL,03504,073196,0,0,23,69,37,84,7,17
14,001,CAPITAL,03504,073197,0,0,37,59,31,127,6,12
14,001,CAPITAL,03504,073198,0,0,18,73,41,81,8,10
14,001,CAPITAL,03504,073199,0,0,34,63,47,86,4,14
14,001,CAPITAL,03504,073200,0,0,33,66,38,103,5,17
14,001,CAPITAL,03504,073201,0,0,26,58,44,109,3,19
14,001,CAPITAL,03504,073202,0,0,28,44,39,120,4,12
14,001,CAPITAL,03504,073203,0,0,40,67,33,101,7,10
14,001,CAPITAL,03504,073204,0,0,46,70,41,94,6,14
14,001,CAPITAL,03504,073205,0,0,34,92,48,63,9,0
14,001,CAPITAL,03504,073206,0,0,0,0,0,0,0,0
14,001,CAPITAL,03504,073207,0,0,2,67,45,100,6,15
14,001,CAPITAL,03504,073208,0,0,2,60,46,86,4,17
14,001,CAPITAL,03504,073209,0,0,35,67,50,94,4,9
14,001,CAPITAL,03504,073210,0,0,32,80,45,89,6,13
14,001,CAPITAL,03504,073211,0,0,36,44,50,101,5,10
14,001,CAPITAL,03504,073212,0,0,30,56,61,91,5,12
14,001,CAPITAL,03504,073213,0,0,38,51,48,101,6,11
14,001,CAPITAL,03504,073214,0,0,30,66,63,76,5,3
14,001,CAPITAL,03504,073215,0,0,31,48,39,95,6,14
14,001,CAPITAL,03504,073216,0,0,32,72,35,89,5,7
14,001,CAPITAL,03504,073217,0,0,38,59,47,94,1,7
14,001,CAPITAL,03504,073218,0,0,30,64,50,84,5,12
14,001,CAPITAL,03504,073219,0,0,44,49,63,116,4,10
14,001,CAPITAL,03504,073220,0,0,27,69,44,95,2,16
14,001,CAPITAL,03504,073221,0,0,29,83,45,78,6,3
14,001,CAPITAL,03504,073222,0,0,29,74,37,93,7,17
14,001,CAPITAL,03504,073223,0,0,21,76,41,91,4,13
14,001,CAPITAL,03504,073224,0,0,26,71,41,97,2,14
14,001,CAPITAL,03504,073225,0,0,31,63,48,102,4,15
14,001,CAPITAL,03504,073226,0,0,39,33,33,133,7,15
14,001,CAPITAL,03504,073227,0,0,25,41,44,129,3,14
14,001,CAPITAL,03504,073228,0,0,17,60,51,95,9,16
14,001,CAPITAL,03504,073229,0,0,25,53,36,64,3,5
14,001,CAPITAL,03504,073230,0,0,23,37,39,97,4,12
14,001,CAPITAL,03505,073231,0,0,19,44,42,101,7,11
14,001,CAPITAL,03505,073232,0,0,24,61,45,102,2,11
14,001,CAPITAL,03505,073233,0,0,22,46,47,96,6,8
14,001,CAPITAL,03505,073234,0,0,16,63,37,94,3,12
14,001,CAPITAL,03505,073235,0,0,19,61,39,92,2,8
14,001,CAPITAL,03505,073236,0,0,12,42,47,119,7,19
14,001,CAPITAL,03505,073237,0,0,14,52,39,103,4,3
14,001,CAPITAL,03505,073238,0,0,1,45,50,102,7,17
14,001,CAPITAL,03505,073239,0,0,25,62,37,103,3,11
14,001,CAPITAL,03505,073240,0,0,28,60,42,88,7,16
14,001,CAPITAL,03505,073241,0,0,25,49,29,100,9,16
14,001,CAPITAL,03505,073242,0,0,24,45,45,104,8,13
14,001,CAPITAL,03505,073243,0,0,20,62,41,92,3,14
14,001,CAPITAL,03505,073244,0,0,25,56,41,94,4,9
14,001,CAPITAL,03505,073245,0,0,23,51,38,120,2,18
14,001,CAPITAL,03505,073246,0,0,22,54,38,109,6,11
14,001,CAPITAL,03505,073247,0,0,17,44,42,120,3,16
14,001,CAPITAL,03505,073248,0,0,29,73,44,77,8,10
14,001,CAPITAL,03505,073249,0,0,18,66,43,95,6,9
14,001,CAPITAL,03505,073250,0,0,16,49,56,96,9,10
14,001,CAPITAL,03505,073251,0,0,21,47,40,116,5,19
14,001,CAPITAL,03505,073252,0,0,29,44,46,106,3,7
14,001,CAPITAL,03505,073253,0,0,14,42,42,113,6,15
14,001,CAPITAL,03505,073254,0,0,37,31,34,115,6,15
14,001,CAPITAL,03505,073255,0,0,18,43,47,116,4,14
14,001,CAPITAL,03505,073256,0,0,13,37,51,123,4,19
14,001,CAPITAL,03505,073257,0,0,24,56,57,91,5,10
14,001,CAPITAL,03505,073258,0,0,27,59,49,93,2,13
14,001,CAPITAL,03505,073259,0,0,24,61,46,99,4,8
14,001,CAPITAL,03505,073260,0,0,19,36,43,109,1,7
14,001,CAPITAL,03505,073261,0,0,34,45,44,99,4,7
14,001,CAPITAL,03505,073262,0,0,20,68,36,87,4,5
14,001,CAPITAL,03505,073263,0,0,30,48,52,90,3,14
14,001,CAPITAL,03505,073264,0,0,32,41,47,114,6,12
14,001,CAPITAL,03505,073265,0,0,35,67,38,86,8,13
14,001,CAPITAL,03505,073266,0,0,24,57,54,79,6,13
14,001,CAPITAL,03505,073267,0,0,25,35,45,111,4,5
14,001,CAPITAL,03505,073268,0,0,22,31,54,131,4,7
14,001,CAPITAL,03505,073269,0,0,24,49,33,92,1,15
14,001,CAPITAL,03505,073270,0,0,26,55,34,108,7,8
14,001,CAPITAL,03505,073271,0,0,35,49,37,85,6,11
14,001,CAPITAL,03505,073272,0,0,21,38,46,97,6,15
14,001,CAPITAL,03505,073273,0,0,45,43,50,126,4,0
14,001,CAPITAL,03505,073274,0,0,26,57,38,95,7,7
14,001,CAPITAL,03505,073275,0,0,15,38,37,131,4,17
14,001,CAPITAL,03505,073276,0,0,28,48,45,99,2,10
14,001,CAPITAL,03505,073277,0,0,10,49,43,119,4,11
14,001,CAPITAL,03505,073278,0,0,27,60,36,98,4,9
14,001,CAPITAL,03505,073279,0,0,19,60,42,78,9,7
14,001,CAPITAL,03505,073280,0,0,31,53,42,105,7,11
14,001,CAPITAL,03505,073281,0,0,9,22,31,98,1,8
14,001,CAPITAL,03505,073282,0,0,11,34,31,80,1,14
14,001,CAPITAL,03506,073283,0,0,44,93,49,61,3,13
14,001,CAPITAL,03506,073284,0,0,21,89,36,70,4,14
14,001,CAPITAL,03506,073285,0,0,24,96,49,64,1,11
14,001,CAPITAL,03506,073286,0,0,18,107,43,67,6,8
14,001,CAPITAL,03506,073287,0,0,16,110,40,61,7,3
14,001,CAPITAL,03506,073288,0,0,32,99,52,61,5,8
14,001,CAPITAL,03506,073289,0,0,25,120,36,68,5,12
14,001,CAPITAL,03506,073290,0,0,30,78,55,63,0,0
14,001,CAPITAL,03506,073291,0,0,41,107,36,70,1,12
14,001,CAPITAL,03506,073292,0,0,19,110,29,70,2,15
14,001,CAPITAL,03506,073293,0,0,20,122,43,50,7,9
14,001,CAPITAL,03506,073294,0,0,26,96,43,78,3,11
14,001,CAPITAL,03506,073295,0,0,22,83,46,59,6,15
14,001,CAPITAL,03506,073296,0,0,3,89,41,63,3,11
14,001,CAPITAL,03506,073297,0,0,3,82,35,78,8,9
14,001,CAPITAL,03506,073298,0,0,34,78,52,65,5,9
14,001,CAPITAL,03506,073299,0,0,23,85,44,80,1,13
14,001,CAPITAL,03506,073300,0,0,29,104,46,53,7,15
14,001,CAPITAL,03506,073301,0,0,18,93,43,79,8,13
14,001,CAPITAL,03506,073302,0,0,36,94,37,72,3,7
14,001,CAPITAL,03506,073303,0,0,2,87,56,69,6,15
14,001,CAPITAL,03506,073304,0,0,31,91,65,54,5,12
14,001,CAPITAL,03506,073305,0,0,47,89,50,69,2,8
14,001,CAPITAL,03506,073306,0,0,21,83,42,70,4,10
14,001,CAPITAL,03506,073307,0,0,46,90,37,81,5,5
14,001,CAPITAL,03506,073308,0,0,18,108,55,62,4,5
14,001,CAPITAL,03506,073309,0,0,0,83,49,83,5,6
14,001,CAPITAL,03506,073310,0,0,37,67,44,64,5,11
14,001,CAPITAL,03506,073311,0,0,16,89,26,59,5,14
14,001,CAPITAL,03507,073312,0,0,22,88,53,86,5,14
14,001,CAPITAL,03507,073313,0,0,34,72,59,89,0,0
14,001,CAPITAL,03507,073314,0,0,41,84,53,76,3,4
14,001,CAPITAL,03507,073315,0,0,24,84,61,74,5,6
14,001,CAPITAL,03507,073316,0,0,53,89,31,123,8,13
14,001,CAPITAL,03507,073317,0,0,39,79,41,75,7,14
14,001,CAPITAL,03507,073318,0,0,34,78,46,94,6,11
