codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0003,0040,0603,0604,0610
22,Capital,001,0001 ,0001,349,20,1,48,26,21,16,106
22,Capital,001,0001 ,0002,353,16,7,63,35,18,19,82
22,Capital,001,0001 ,0003,349,28,0,50,22,16,14,118
22,Capital,001,0001 ,0004,348,30,0,35,31,27,12,106
22,Capital,001,0001 ,0005,349,30,0,43,18,19,12,107
22,Capital,001,0001 ,0006,348,35,1,41,27,17,13,93
22,Capital,001,0001 ,0007,346,27,2,44,34,15,12,104
22,Capital,001,0001 ,0008,351,22,0,51,32,10,10,109
22,Capital,001,0001 ,0009,350,44,0,45,22,13,17,100
22,Capital,001,0001 ,0010,352,28,0,48,20,12,13,113
22,Capital,001,0001 ,0011,199,0,0,22,12,8,8,64
22,Capital,001,0002 ,0012,348,23,1,49,11,19,15,146
22,Capital,001,0002 ,0013,348,22,1,31,29,17,4,131
22,Capital,001,0002 ,0014,349,0,0,38,18,18,18,131
22,Capital,001,0002 ,0015,348,0,0,23,19,27,17,131
22,Capital,001,0002 ,0016,352,33,0,32,24,19,12,132
22,Capital,001,0002 ,0017,349,26,0,30,20,37,10,126
22,Capital,001,0002 ,0018,347,25,4,43,24,16,17,125
22,Capital,001,0002 ,0019,349,0,0,31,11,20,11,134
22,Capital,001,0002 ,0020,348,0,0,33,29,21,11,120
22,Capital,001,0002 ,0021,351,0,0,29,21,22,10,142
22,Capital,001,0002 ,0022,352,24,0,42,30,22,11,120
22,Capital,001,0002 ,0023,351,0,0,52,18,25,10,131
22,Capital,001,0002 ,0024,348,0,0,37,24,13,10,119
22,Capital,001,0002 ,0025,180,7,0,18,16,10,5,76
22,Capital,001,0002A,0026,350,0,0,18,23,23,13,172
22,Capital,001,0002A,0027,351,25,0,16,11,29,13,168
22,Capital,001,0002A,0028,348,2,1,22,18,18,10,186
22,Capital,001,0002A,0029,348,4,0,27,16,33,15,150
22,Capital,001,0002A,0030,347,20,0,27,20,10,9,168
22,Capital,001,0002A,0031,348,1,3,22,16,17,12,153
22,Capital,001,0002A,0032,349,2,4,21,21,26,13,171
22,Capital,001,0002A,0033,350,19,0,19,16,26,9,169
22,Capital,001,0002A,0034,353,15,0,25,12,22,9,180
22,Capital,001,0002A,0035,351,0,0,20,0,28,11,163
22,Capital,001,0002A,0036,350,22,0,20,17,24,9,170
22,Capital,001,0002A,0037,350,24,5,35,22,26,7,165
22,Capital,001,0002A,0038,351,20,1,25,13,20,11,163
22,Capital,001,0002A,0039,350,12,6,17,14,20,5,173
22,Capital,001,0002A,0040,351,37,1,23,0,23,0,164
22,Capital,001,0002A,0041,348,19,4,24,9,25,10,159
22,Capital,001,0002A,0042,351,14,0,21,11,27,11,183
22,Capital,001,0002A,0043,351,18,0,16,14,23,14,170
22,Capital,001,0002A,0044,348,2,1,16,15,34,11,183
22,Capital,001,0002A,0045,350,15,2,18,12,25,11,174
22,Capital,001,0002A,0046,351,7,4,22,10,21,6,195
22,Capital,001,0002A,0047,352,22,0,33,22,30,10,138
22,Capital,001,0002A,0048,350,25,1,36,13,24,12,142
22,Capital,001,0002A,0049,347,7,0,32,11,13,9,152
22,Capital,001,0002A,0050,351,11,3,25,16,26,13,180
22,Capital,001,0002A,0051,348,4,3,19,14,19,8,189
22,Capital,001,0002A,0052,351,24,1,16,14,21,9,185
22,Capital,001,0002A,0053,350,21,2,28,16,31,7,169
22,Capital,001,0002A,0054,351,20,1,31,13,16,10,161
22,Capital,001,0002A,0055,349,24,0,27,15,15,10,156
22,Capital,001,0002A,0056,350,0,0,28,15,24,10,172
22,Capital,001,0002A,0057,350,20,2,25,13,27,14,165
22,Capital,001,0002A,0058,350,23,1,24,21,24,9,154
22,Capital,001,0002A,0059,350,0,0,24,9,22,17,185
22,Capital,001,0002A,0060,349,6,0,16,18,22,15,171
22,Capital,001,0002A,0061,349,0,5,28,13,19,8,162
22,Capital,001,0002A,0062,113,8,0,6,5,4,6,51
22,Capital,001,0003 ,0063,354,2,3,38,13,29,5,120
22,Capital,001,0003 ,0064,348,19,1,23,20,21,12,139
22,Capital,001,0003 ,0065,350,19,2,30,31,19,9,119
22,Capital,001,0003 ,0066,349,45,1,27,19,29,8,141
22,Capital,001,0003 ,0067,349,22,4,32,25,14,15,130
22,Capital,001,0003 ,0068,352,16,3,35,26,11,15,131
22,Capital,001,0003 ,0069,350,13,2,48,19,22,12,127
22,Capital,001,0003 ,0070,350,27,0,36,25,16,7,134
22,Capital,001,0003 ,0071,347,22,0,33,22,26,11,125
22,Capital,001,0003 ,0072,352,20,0,34,32,16,14,123
22,Capital,001,0003 ,0073,348,18,4,26,17,20,5,146
22,Capital,001,0003 ,0074,347,23,1,37,18,19,10,149
22,Capital,001,0003 ,0075,351,2,7,34,8,31,14,123
22,Capital,001,0003 ,0076,348,2,1,34,18,22,14,37
22,Capital,001,0003 ,0077,348,21,0,35,15,16,12,127
22,Capital,001,0003 ,0078,349,24,1,33,20,16,19,35
22,Capital,001,0003 ,0079,348,22,0,42,20,19,12,128
22,Capital,001,0003 ,0080,351,20,2,36,17,21,10,122
22,Capital,001,0003 ,0081,350,0,0,25,18,21,9,150
22,Capital,001,0003 ,0082,349,20,0,28,15,23,18,135
22,Capital,001,0003 ,0083,350,1,1,35,8,23,14,134
22,Capital,001,0003 ,0084,352,1,3,41,12,22,10,130
22,Capital,001,0003 ,0085,351,16,2,29,21,27,12,151
22,Capital,001,0003 ,0086,349,26,1,33,9,23,9,152
22,Capital,001,0003 ,0087,349,20,0,35,14,19,15,112
22,Capital,001,0003 ,0088,280,19,1,18,12,21,5,111
22,Capital,001,0003A,0089,350,2,4,41,27,22,15,128
22,Capital,001,0003A,0090,346,1,2,30,25,20,14,123
22,Capital,001,0003A,0091,349,1,1,28,16,28,16,141
22,Capital,001,0003A,0092,348,0,0,16,22,17,12,164
22,Capital,001,0003A,0093,347,0,0,29,18,29,8,145
22,Capital,001,0003A,0094,350,19,2,40,27,18,18,129
22,Capital,001,0003A,0095,350,25,2,37,18,26,8,132
22,Capital,001,0003A,0096,349,4,3,27,19,17,12,145
22,Capital,001,0003A,0097,350,1,3,28,20,21,10,133
22,Capital,001,0003A,0098,348,23,2,18,15,14,10,159
22,Capital,001,0003A,0099,351,2,2,28,21,20,14,145
22,Capital,001,0003A,0100,350,29,1,38,19,17,15,141
22,Capital,001,0003A,0101,350,0,4,35,24,30,14,119
22,Capital,001,0003A,0102,348,0,2,34,18,21,9,135
22,Capital,001,0003A,0103,352,0,0,32,15,24,13,139
22,Capital,001,0003A,0104,350,0,0,20,20,19,13,160
22,Capital,001,0003A,0105,347,26,1,31,20,22,14,127
22,Capital,001,0003A,0106,350,16,1,37,17,35,9,136
22,Capital,001,0003A,0107,349,16,0,27,12,29,17,144
22,Capital,001,0003A,0108,352,24,0,34,28,15,10,133
22,Capital,001,0003A,0109,288,2,1,33,9,21,10,110
22,Capital,001,0004 ,0110,351,7,1,28,13,23,12,193
22,Capital,001,0004 ,0111,351,20,2,19,4,31,11,167
22,Capital,001,0004 ,0112,349,21,0,23,6,28,4,174
22,Capital,001,0004 ,0113,352,17,3,20,10,28,8,177
22,Capital,001,0004 ,0114,350,23,4,17,11,35,3,181
22,Capital,001,0004 ,0115,349,17,0,20,10,21,11,181
22,Capital,001,0004 ,0116,350,22,2,23,14,16,8,188
22,Capital,001,0004 ,0117,350,10,3,24,7,33,16,176
22,Capital,001,0004 ,0118,348,0,0,21,15,18,10,173
22,Capital,001,0004 ,0119,351,12,2,15,5,26,13,182
22,Capital,001,0004 ,0120,349,0,7,17,11,16,14,179
22,Capital,001,0004 ,0121,350,12,2,17,9,20,6,196
22,Capital,001,0004 ,0122,352,2,1,12,5,11,8,203
22,Capital,001,0004 ,0123,348,3,1,17,9,19,12,177
22,Capital,001,0004 ,0124,350,2,4,16,8,15,14,173
22,Capital,001,0004 ,0125,352,24,0,10,3,29,22,179
22,Capital,001,0004 ,0126,349,19,4,18,13,24,10,160
22,Capital,001,0004 ,0127,349,18,3,21,7,20,10,179
22,Capital,001,0004 ,0128,349,19,2,27,8,24,11,182
22,Capital,001,0004 ,0129,351,0,0,18,9,34,14,187
22,Capital,001,0004 ,0130,351,13,0,11,18,36,12,195
22,Capital,001,0004 ,0131,351,16,0,22,10,23,11,165
22,Capital,001,0004 ,0132,349,16,0,16,11,20,12,177
22,Capital,001,0004 ,0133,350,0,0,18,9,30,6,162
22,Capital,001,0004 ,0134,350,16,1,14,12,28,5,181
22,Capital,001,0004 ,0135,349,0,0,0,0,0,0,0
22,Capital,001,0004 ,0136,346,1,0,19,7,29,12,178
22,Capital,001,0004 ,0137,352,5,3,22,2,23,6,159
22,Capital,001,0004 ,0138,349,3,1,14,17,39,8,148
22,Capital,001,0004 ,0139,348,0,3,13,6,24,12,190
22,Capital,001,0004 ,0140,350,0,0,17,10,29,8,185
22,Capital,001,0004 ,0141,352,0,0,15,10,22,9,171
22,Capital,001,0004 ,0142,348,14,3,12,9,12,14,197
22,Capital,001,0004 ,0143,350,0,0,10,6,26,14,178
22,Capital,001,0004 ,0144,350,0,0,12,7,23,9,195
22,Capital,001,0004 ,0145,348,18,1,17,8,22,7,181
22,Capital,001,0004 ,0146,349,10,3,10,8,27,5,186
22,Capital,001,0004 ,0147,351,1,4,16,13,33,9,173
22,Capital,001,0004 ,0148,350,3,0,17,6,16,14,194
22,Capital,001,0004 ,0149,348,0,0,15,12,25,3,186
22,Capital,001,0004 ,0150,353,18,1,22,9,22,8,183
22,Capital,001,0004 ,0151,348,3,0,12,6,28,11,184
22,Capital,001,0004 ,0152,348,24,2,12,14,22,8,179
22,Capital,001,0004 ,0153,350,17,1,19,13,18,9,209
22,Capital,001,0004 ,0154,352,2,1,23,5,20,5,192
22,Capital,001,0004 ,0155,351,0,0,15,9,23,8,184
22,Capital,001,0004 ,0156,348,0,0,15,8,28,14,170
22,Capital,001,0004 ,0157,350,12,5,9,12,24,7,186
22,Capital,001,0004 ,0158,349,11,3,11,7,16,9,179
22,Capital,001,0004 ,0159,352,16,0,19,4,32,12,179
22,Capital,001,0004 ,0160,349,15,0,15,8,22,10,205
22,Capital,001,0004 ,0161,349,18,0,7,6,21,7,201
22,Capital,001,0004 ,0162,350,2,0,35,7,21,6,178
22,Capital,001,0004 ,0163,349,22,1,24,11,116,8,159
