codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00083,00008,00005,00082
13,001,CAPITAL,03316,068822,0,0,15,127,5,53,20
13,001,CAPITAL,03316,068823,0,0,11,132,10,50,19
13,001,CAPITAL,03316,068824,0,0,6,161,10,48,18
13,001,CAPITAL,03316,068825,0,0,18,147,10,45,17
13,001,CAPITAL,03316,068826,0,0,9,130,12,41,22
13,001,CAPITAL,03316,068827,0,0,27,136,6,41,18
13,001,CAPITAL,03317,068828,0,0,12,142,6,43,20
13,001,CAPITAL,03317,068829,0,0,15,142,6,58,23
13,001,CAPITAL,03317,068830,0,0,13,144,10,42,23
13,001,CAPITAL,03317,068831,0,0,13,129,8,56,18
13,001,CAPITAL,03317,068832,0,0,17,129,12,61,22
13,001,CAPITAL,03317,068833,0,0,24,126,16,43,19
13,001,CAPITAL,03318,068834,0,0,11,103,12,57,34
13,001,CAPITAL,03318,068835,0,0,13,117,8,56,27
13,001,CAPITAL,03318,068836,0,0,14,118,21,50,24
13,001,CAPITAL,03318,068837,0,0,14,130,12,49,25
13,001,CAPITAL,03318,068838,0,0,2,118,18,57,25
13,001,CAPITAL,03319,068839,0,0,19,77,14,55,27
13,001,CAPITAL,03319,068840,0,0,15,92,7,67,22
13,001,CAPITAL,03319,068841,0,0,22,88,10,66,17
13,001,CAPITAL,03320,068842,0,0,28,112,10,63,28
13,001,CAPITAL,03320,068843,0,0,3,126,16,56,30
13,001,CAPITAL,03320,068844,0,0,28,121,9,65,30
13,001,CAPITAL,03320,068845,0,0,23,120,12,69,33
13,001,CAPITAL,03321,068846,0,0,18,116,15,59,27
13,001,CAPITAL,03321,068847,0,0,22,132,9,55,31
13,001,CAPITAL,03321,068848,0,0,15,113,12,85,24
13,001,CAPITAL,03321,068849,0,0,19,132,11,58,31
13,001,CAPITAL,03321,068850,0,0,14,124,18,62,29
13,001,CAPITAL,03322,068851,0,0,25,108,9,83,24
13,001,CAPITAL,03322,068852,0,0,1,157,8,82,18
13,001,CAPITAL,03322,068853,0,0,17,128,9,67,24
13,001,CAPITAL,03322,068854,0,0,20,114,18,76,35
13,001,CAPITAL,03322,068855,0,0,20,110,15,80,21
13,001,CAPITAL,03322,068856,0,0,25,103,14,87,27
13,001,CAPITAL,03322,068857,0,0,2,116,19,82,23
13,001,CAPITAL,03322,068858,0,0,12,142,16,63,25
13,001,CAPITAL,03322,068859,0,0,19,111,12,84,38
13,001,CAPITAL,03322,068860,0,0,13,134,13,64,28
13,001,CAPITAL,03322,068861,0,0,12,124,9,75,34
13,001,CAPITAL,03322,068862,0,0,25,115,11,66,32
13,001,CAPITAL,03322,068863,0,0,19,108,14,72,33
13,001,CAPITAL,03322,068864,0,0,13,141,15,66,25
13,001,CAPITAL,03322,068865,0,0,18,134,9,65,31
13,001,CAPITAL,03322,068866,0,0,28,117,13,69,27
13,001,CAPITAL,03323,068867,0,0,22,134,5,49,27
13,001,CAPITAL,03323,068868,0,0,18,106,11,55,25
13,001,CAPITAL,03323,068869,0,0,16,126,5,44,26
13,001,CAPITAL,03323,068870,0,0,0,115,8,61,22
13,001,CAPITAL,03323,068871,0,0,18,116,10,51,24
13,001,CAPITAL,03323,068872,0,0,1,118,12,58,29
13,001,CAPITAL,03324,068873,0,0,5,144,12,46,27
13,001,CAPITAL,03324,068874,0,0,25,140,14,51,24
13,001,CAPITAL,03324,068875,0,0,15,155,12,48,27
13,001,CAPITAL,03324,068876,0,0,17,164,15,54,24
13,001,CAPITAL,03325,068877,0,0,17,142,17,65,26
13,001,CAPITAL,03325,068878,0,0,21,143,16,61,24
13,001,CAPITAL,03325,068879,0,0,12,171,6,50,20
13,001,CAPITAL,03325,068880,0,0,14,132,14,50,27
13,001,CAPITAL,03325,068881,0,0,14,150,5,51,29
13,001,CAPITAL,03325,068882,0,0,16,152,11,63,23
13,001,CAPITAL,03325,068883,0,0,9,0,0,0,0
13,001,CAPITAL,03325,068884,0,0,31,143,12,52,21
13,001,CAPITAL,03325,068885,0,0,16,141,11,41,28
13,001,CAPITAL,03325,068886,0,0,18,148,15,61,24
13,001,CAPITAL,03325,068887,0,0,15,151,9,44,28
13,001,CAPITAL,03325,068888,0,0,16,145,16,48,31
13,001,CAPITAL,03325,068889,0,0,19,130,16,56,30
13,001,CAPITAL,03325,068890,0,0,17,129,11,73,25
13,001,CAPITAL,03325,068891,0,0,12,132,14,82,28
13,001,CAPITAL,03325,068892,0,0,21,142,24,44,23
13,001,CAPITAL,03325,068893,0,0,18,140,9,55,31
13,001,CAPITAL,03326,068894,0,0,18,168,15,49,23
13,001,CAPITAL,03326,068895,0,0,24,150,12,64,25
13,001,CAPITAL,03326,068896,0,0,10,159,11,57,21
13,001,CAPITAL,03326,068897,0,0,16,161,6,48,21
13,001,CAPITAL,03326,068898,0,0,19,169,6,48,22
13,001,CAPITAL,03326,068899,0,0,13,158,13,49,27
13,001,CAPITAL,03326,068900,0,0,11,148,12,64,32
13,001,CAPITAL,03326,068901,0,0,19,146,16,55,30
13,001,CAPITAL,03326,068902,0,0,13,169,7,53,26
13,001,CAPITAL,03326,068903,0,0,19,162,6,43,33
13,001,CAPITAL,03326,068904,0,0,0,134,10,62,23
13,001,CAPITAL,03326,068905,0,0,27,147,15,58,31
13,001,CAPITAL,03326,068906,0,0,14,138,13,72,24
13,001,CAPITAL,03326,068907,0,0,1,137,10,54,30
13,001,CAPITAL,03326,068908,0,0,16,142,14,46,36
13,001,CAPITAL,03326,068909,0,0,15,160,10,50,30
13,001,CAPITAL,03326,068910,0,0,0,134,11,58,30
13,001,CAPITAL,03327,068911,0,0,11,160,12,47,27
13,001,CAPITAL,03327,068912,0,0,15,147,11,54,25
13,001,CAPITAL,03327,068913,0,0,17,161,19,49,26
13,001,CAPITAL,03327,068914,0,0,18,156,11,50,27
13,001,CAPITAL,03327,068915,0,0,16,154,14,52,29
13,001,CAPITAL,03327,068916,0,0,13,167,16,37,19
13,001,CAPITAL,03327,068917,0,0,24,143,14,59,26
13,001,CAPITAL,03327,068918,0,0,19,160,9,53,23
13,001,CAPITAL,03327,068919,0,0,3,156,8,49,23
13,001,CAPITAL,03327,068920,0,0,11,166,7,51,35
13,001,CAPITAL,03327,068921,0,0,0,142,20,52,26
13,001,CAPITAL,03327,068922,0,0,16,139,8,61,40
13,001,CAPITAL,03327,068923,0,0,17,155,16,56,18
13,001,CAPITAL,03327,068924,0,0,18,155,12,49,24
13,001,CAPITAL,03327,068925,0,0,17,151,13,53,33
13,001,CAPITAL,03327,068926,0,0,17,129,22,68,20
13,001,CAPITAL,03327,068927,0,0,0,130,8,70,22
13,001,CAPITAL,03327,068928,0,0,2,155,15,61,23
13,001,CAPITAL,03327,068929,0,0,12,158,13,42,26
13,001,CAPITAL,03327,068930,0,0,20,157,12,63,19
13,001,CAPITAL,03327,068931,0,0,19,164,8,55,21
13,001,CAPITAL,03327,068932,0,0,18,154,6,51,21
13,001,CAPITAL,03328,068933,0,0,15,124,16,98,19
13,001,CAPITAL,03328,068934,0,0,19,122,15,73,20
13,001,CAPITAL,03328,068935,0,0,18,123,11,78,23
13,001,CAPITAL,03328,068936,0,0,17,151,18,73,9
13,001,CAPITAL,03328,068937,0,0,16,141,17,68,15
13,001,CAPITAL,03328,068938,0,0,25,125,12,55,30
13,001,CAPITAL,03328,068939,0,0,20,106,10,89,19
13,001,CAPITAL,03328,068940,0,0,25,128,5,75,12
13,001,CAPITAL,03328,068941,0,0,17,133,8,75,23
13,001,CAPITAL,03328,068942,0,0,0,138,9,70,21
13,001,CAPITAL,03328,068943,0,0,0,112,0,100,13
13,001,CAPITAL,03328,068944,0,0,25,110,11,82,23
13,001,CAPITAL,03328,068945,0,0,15,126,10,87,16
13,001,CAPITAL,03328,068946,0,0,20,130,9,82,19
13,001,CAPITAL,03328,068947,0,0,18,119,22,80,23
13,001,CAPITAL,03328,068948,0,0,0,150,9,59,21
13,001,CAPITAL,03328,068949,0,0,24,128,13,86,18
13,001,CAPITAL,03328,068950,0,0,21,121,7,76,27
13,001,CAPITAL,03329,068951,0,0,13,157,7,33,16
13,001,CAPITAL,03329,068952,0,0,13,194,3,17,3
13,001,CAPITAL,03329,068953,0,0,12,155,8,27,14
13,001,CAPITAL,03329,068954,0,0,22,140,4,24,17
13,001,CAPITAL,03329,068955,0,0,13,171,10,30,11
13,001,CAPITAL,03329,068956,0,0,20,176,3,35,11
13,001,CAPITAL,03329,068957,0,0,16,166,5,28,13
13,001,CAPITAL,03330,068958,0,0,20,0,0,0,0
13,001,CAPITAL,03330,068959,0,0,12,179,11,33,8
13,001,CAPITAL,03330,068960,0,0,20,178,10,28,22
13,001,CAPITAL,03330,068961,0,0,9,195,3,20,14
13,001,CAPITAL,03330,068962,0,0,14,164,4,38,19
13,001,CAPITAL,03330,068963,0,0,19,181,3,23,18
13,001,CAPITAL,03330,068964,0,0,14,180,10,25,20
13,001,CAPITAL,03330,068965,0,0,30,194,9,4,18
13,001,CAPITAL,03331,068966,0,0,11,177,12,41,18
13,001,CAPITAL,03331,068967,0,0,19,167,6,33,19
13,001,CAPITAL,03331,068968,0,0,13,175,4,29,28
13,001,CAPITAL,03331,068969,0,0,15,166,14,31,19
13,001,CAPITAL,03331,068970,0,0,9,169,1,40,31
13,001,CAPITAL,03331,068971,0,0,15,187,9,35,23
13,001,CAPITAL,03332,068972,0,0,16,149,19,41,21
13,001,CAPITAL,03332,068973,0,0,18,168,3,47,16
13,001,CAPITAL,03332,068974,0,0,14,159,7,34,29
13,001,CAPITAL,03332,068975,0,0,16,154,12,43,17
13,001,CAPITAL,03332,068976,0,0,13,168,6,45,23
13,001,CAPITAL,03332,068977,0,0,17,145,8,39,23
13,001,CAPITAL,03332,068978,0,0,18,170,4,37,19
13,001,CAPITAL,03332,068979,0,0,20,176,9,46,19
13,001,CAPITAL,03332,068980,0,0,14,155,12,53,17
13,001,CAPITAL,03332,068981,0,0,15,147,9,53,15
13,001,CAPITAL,03332,068982,0,0,9,154,14,54,23
13,001,CAPITAL,03332,068983,0,0,14,167,8,35,30
13,001,CAPITAL,03332,068984,0,0,7,182,12,37,27
13,001,CAPITAL,03332,068985,0,0,18,144,9,48,18
13,001,CAPITAL,03332,068986,0,0,15,166,7,50,21
13,001,CAPITAL,03333,068987,0,0,39,64,15,145,22
13,001,CAPITAL,03333,068988,0,0,33,88,24,106,21
13,001,CAPITAL,03333,068989,0,0,23,65,15,136,26
13,001,CAPITAL,03333,068990,0,0,15,54,10,124,30
13,001,CAPITAL,03333,068991,0,0,27,67,16,153,16
13,001,CAPITAL,03333,068992,0,0,20,63,16,139,18
13,001,CAPITAL,03333,068993,0,0,17,62,12,154,12
13,001,CAPITAL,03333,068994,0,0,22,45,14,159,12
13,001,CAPITAL,03333,068995,0,0,26,54,15,143,25
13,001,CAPITAL,03333,068996,0,0,28,78,8,128,21
13,001,CAPITAL,03333,068997,0,0,11,65,18,141,21
13,001,CAPITAL,03333,068998,0,0,0,56,6,141,17
13,001,CAPITAL,03333,068999,0,0,27,73,10,135,16
13,001,CAPITAL,03333,069000,0,0,15,72,17,136,20
13,001,CAPITAL,03333,069001,0,0,12,58,19,158,20
13,001,CAPITAL,03333,069002,0,0,19,55,19,155,16
13,001,CAPITAL,03333,069003,0,0,36,83,23,122,16
13,001,CAPITAL,03333,069004,0,0,2,75,20,108,19
13,001,CAPITAL,03333,069005,0,0,21,58,14,130,30
13,001,CAPITAL,03333,069006,0,0,26,68,7,141,19
13,001,CAPITAL,03333,069007,0,0,33,66,9,140,20
13,001,CAPITAL,03333,069008,0,0,13,48,16,152,25
13,001,CAPITAL,03333,069009,0,0,22,59,11,145,19
13,001,CAPITAL,03334,069010,0,0,14,183,4,36,28
13,001,CAPITAL,03334,069011,0,0,12,209,6,30,16
13,001,CAPITAL,03334,069012,0,0,13,169,2,34,30
13,001,CAPITAL,03334,069013,0,0,16,195,7,16,27
13,001,CAPITAL,03334,069014,0,0,13,175,11,50,30
13,001,CAPITAL,03334,069015,0,0,16,173,7,47,21
13,001,CAPITAL,03334,069016,0,0,1,175,9,46,13
13,001,CAPITAL,03334,069017,0,0,2,190,7,41,18
13,001,CAPITAL,03334,069018,0,0,23,174,8,42,19
13,001,CAPITAL,03334,069019,0,0,1,172,7,36,26
13,001,CAPITAL,03334,069020,0,0,25,167,9,38,26
13,001,CAPITAL,03334,069021,0,0,14,172,10,43,24
13,001,CAPITAL,03334,069022,0,0,1,187,8,31,25
13,001,CAPITAL,03334,069023,0,0,18,194,8,30,14
13,001,CAPITAL,03334,069024,0,0,14,181,10,58,17
13,001,CAPITAL,03335,069025,0,0,18,50,13,170,13
13,001,CAPITAL,03335,069026,0,0,13,59,17,151,27
13,001,CAPITAL,03335,069027,0,0,26,28,19,158,23
13,001,CAPITAL,03335,069028,0,0,21,46,10,155,19
13,001,CAPITAL,03335,069029,0,0,18,46,11,161,17
13,001,CAPITAL,03335,069030,0,0,24,41,9,163,19
13,001,CAPITAL,03335,069031,0,0,29,60,22,156,9
13,001,CAPITAL,03335,069032,0,0,1,59,10,151,13
13,001,CAPITAL,03335,069033,0,0,22,66,9,143,26
13,001,CAPITAL,03335,069034,0,0,18,42,27,170,18
13,001,CAPITAL,03335,069035,0,0,18,47,14,166,14
13,001,CAPITAL,03335,069036,0,0,15,36,20,183,17
13,001,CAPITAL,03335,069037,0,0,24,46,15,151,18
13,001,CAPITAL,03335,069038,0,0,28,50,17,167,14
13,001,CAPITAL,03335,069039,0,0,24,53,12,158,22
13,001,CAPITAL,03335,069040,0,0,24,40,6,170,15
13,001,CAPITAL,03335,069041,0,0,22,40,8,162,21
13,001,CAPITAL,03335,069042,0,0,17,48,13,160,16
13,001,CAPITAL,03335,069043,0,0,24,33,23,183,16
13,001,CAPITAL,03335,069044,0,0,10,38,14,184,20
13,001,CAPITAL,03335,069045,0,0,10,53,15,164,21
13,001,CAPITAL,03335,069046,0,0,19,47,8,163,14
13,001,CAPITAL,03335,069047,0,0,18,44,14,173,19
13,001,CAPITAL,03335,069048,0,0,21,55,18,162,12
13,001,CAPITAL,03335,069049,0,0,18,50,18,167,4
13,001,CAPITAL,03335,069050,0,0,2,60,14,152,16
13,002,GODOY CRUZ,03336,069051,0,0,16,148,10,61,26
13,002,GODOY CRUZ,03336,069052,0,0,13,168,11,55,22
13,002,GODOY CRUZ,03336,069053,0,0,21,158,7,46,24
13,002,GODOY CRUZ,03336,069054,0,0,14,147,20,48,27
13,002,GODOY CRUZ,03336,069055,0,0,15,176,10,37,17
13,002,GODOY CRUZ,03336,069056,0,0,21,168,8,44,22
13,002,GODOY CRUZ,03336,069057,0,0,15,174,6,32,27
13,002,GODOY CRUZ,03336,069058,0,0,15,175,12,42,18
13,002,GODOY CRUZ,03336,069059,0,0,8,192,9,36,23
13,002,GODOY CRUZ,03336,069060,0,0,14,156,14,47,23
13,002,GODOY CRUZ,03336,069061,0,0,17,173,12,59,23
13,002,GODOY CRUZ,03336,069062,0,0,27,171,11,39,25
13,002,GODOY CRUZ,03336,069063,0,0,14,167,6,43,27
13,002,GODOY CRUZ,03336,069064,0,0,9,175,6,33,25
13,002,GODOY CRUZ,03336,069065,0,0,18,159,6,57,23
13,002,GODOY CRUZ,03336,069066,0,0,25,163,15,47,23
13,002,GODOY CRUZ,03336,069067,0,0,9,154,9,49,30
13,002,GODOY CRUZ,03336,069068,0,0,16,184,12,39,18
13,002,GODOY CRUZ,03336,069069,0,0,18,158,9,55,23
13,002,GODOY CRUZ,03336,069070,0,0,12,170,9,45,26
13,002,GODOY CRUZ,03336,069071,0,0,12,177,8,46,21
13,002,GODOY CRUZ,03336,069072,0,0,15,166,4,52,30
13,002,GODOY CRUZ,03336,069073,0,0,23,172,13,51,25
13,002,GODOY CRUZ,03336,069074,0,0,20,172,17,45,29
13,002,GODOY CRUZ,03336,069075,0,0,25,164,12,38,24
13,002,GODOY CRUZ,03336,069076,0,0,11,171,10,45,18
13,002,GODOY CRUZ,03336,069077,0,0,21,144,8,47,26
13,002,GODOY CRUZ,03336,069078,0,0,19,156,11,55,23
13,002,GODOY CRUZ,03336,069079,0,0,22,173,12,32,23
13,002,GODOY CRUZ,03336,069080,0,0,17,161,19,55,17
13,002,GODOY CRUZ,03336,069081,0,0,22,158,20,47,25
13,002,GODOY CRUZ,03336,069082,0,0,20,173,7,52,27
13,002,GODOY CRUZ,03336,069083,0,0,17,150,13,56,17
13,002,GODOY CRUZ,03336,069084,0,0,22,165,5,54,12
13,002,GODOY CRUZ,03336,069085,0,0,16,166,15,42,20
13,002,GODOY CRUZ,03337,069086,0,0,15,123,17,82,25
13,002,GODOY CRUZ,03337,069087,0,0,0,137,17,80,26
13,002,GODOY CRUZ,03337,069088,0,0,22,130,17,64,21
13,002,GODOY CRUZ,03337,069089,0,0,9,149,10,80,19
13,002,GODOY CRUZ,03337,069090,0,0,18,135,13,63,18
13,002,GODOY CRUZ,03337,069091,0,0,22,152,6,44,25
13,002,GODOY CRUZ,03337,069092,0,0,15,159,12,48,27
13,002,GODOY CRUZ,03337,069093,0,0,16,129,10,77,27
13,002,GODOY CRUZ,03337,069094,0,0,15,140,13,72,26
13,002,GODOY CRUZ,03337,069095,0,0,17,137,9,56,32
13,002,GODOY CRUZ,03337,069096,0,0,11,134,19,60,32
13,002,GODOY CRUZ,03337,069097,0,0,13,131,14,64,18
13,002,GODOY CRUZ,03337,069098,0,0,21,132,14,53,24
13,002,GODOY CRUZ,03337,069099,0,0,14,134,15,64,30
13,002,GODOY CRUZ,03337,069100,0,0,19,147,17,60,31
13,002,GODOY CRUZ,03337,069101,0,0,18,134,16,59,26
13,002,GODOY CRUZ,03337,069102,0,0,22,125,1,81,34
13,002,GODOY CRUZ,03337,069103,0,0,21,145,8,70,18
13,002,GODOY CRUZ,03337,069104,0,0,15,140,11,71,27
13,002,GODOY CRUZ,03337,069105,0,0,18,148,9,70,31
13,002,GODOY CRUZ,03337,069106,0,0,12,136,11,70,39
13,002,GODOY CRUZ,03337,069107,0,0,19,129,16,62,32
13,002,GODOY CRUZ,03337,069108,0,0,29,157,8,53,24
13,002,GODOY CRUZ,03337,069109,0,0,19,139,9,54,28
13,002,GODOY CRUZ,03337,069110,0,0,11,139,12,71,29
13,002,GODOY CRUZ,03337,069111,0,0,18,147,14,72,24
13,002,GODOY CRUZ,03337,069112,0,0,15,149,21,64,23
13,002,GODOY CRUZ,03337,069113,0,0,21,130,11,62,33
13,002,GODOY CRUZ,03337,069114,0,0,19,138,13,68,29
13,002,GODOY CRUZ,03337,069115,0,0,9,144,17,58,25
13,002,GODOY CRUZ,03337,069116,0,0,11,130,17,67,34
13,002,GODOY CRUZ,03337,069117,0,0,20,146,12,55,14
13,002,GODOY CRUZ,03337,069118,0,0,9,130,11,83,24
13,002,GODOY CRUZ,03337,069119,0,0,11,130,10,81,20
13,002,GODOY CRUZ,03337,069120,0,0,19,113,20,68,41
13,002,GODOY CRUZ,03337,069121,0,0,22,131,6,76,29
13,002,GODOY CRUZ,03337,069122,0,0,22,134,15,64,24
13,002,GODOY CRUZ,03337,069123,0,0,12,126,8,80,28
13,002,GODOY CRUZ,03337,069124,0,0,16,138,15,66,28
13,002,GODOY CRUZ,03337,069125,0,0,11,108,20,80,27
13,002,GODOY CRUZ,03337,069126,0,0,11,150,14,69,28
13,002,GODOY CRUZ,03337,069127,0,0,20,145,9,64,30
13,002,GODOY CRUZ,03337,069128,0,0,6,138,13,69,26
13,002,GODOY CRUZ,03337,069129,0,0,15,121,14,72,35
13,002,GODOY CRUZ,03337,069130,0,0,0,149,16,53,22
13,002,GODOY CRUZ,03337,069131,0,0,16,137,10,79,20
13,002,GODOY CRUZ,03337,069132,0,0,17,128,16,73,24
13,002,GODOY CRUZ,03337,069133,0,0,24,136,17,58,19
13,002,GODOY CRUZ,03337,069134,0,0,14,140,13,64,22
13,002,GODOY CRUZ,03338,069135,0,0,0,118,17,105,22
13,002,GODOY CRUZ,03338,069136,0,0,0,0,0,0,0
13,002,GODOY CRUZ,03338,069137,0,0,16,105,12,96,23
13,002,GODOY CRUZ,03338,069138,0,0,0,139,13,84,25
13,002,GODOY CRUZ,03338,069139,0,0,8,130,10,97,18
13,002,GODOY CRUZ,03338,069140,0,0,2,129,15,74,36
13,002,GODOY CRUZ,03338,069141,0,0,30,120,14,89,30
13,002,GODOY CRUZ,03338,069142,0,0,9,133,11,96,23
13,002,GODOY CRUZ,03338,069143,0,0,12,101,20,108,22
13,002,GODOY CRUZ,03338,069144,0,0,24,127,17,98,22
13,002,GODOY CRUZ,03338,069145,0,0,16,127,22,82,32
13,002,GODOY CRUZ,03338,069146,0,0,17,141,16,94,19
13,002,GODOY CRUZ,03338,069147,0,0,23,140,17,76,17
13,002,GODOY CRUZ,03338,069148,0,0,22,144,8,78,23
13,002,GODOY CRUZ,03338,069149,0,0,14,153,9,81,18
13,002,GODOY CRUZ,03338,069150,0,0,15,113,16,120,18
13,002,GODOY CRUZ,03338,069151,0,0,2,139,12,87,23
13,002,GODOY CRUZ,03338,069152,0,0,23,114,16,101,30
13,002,GODOY CRUZ,03338,069153,0,0,24,133,16,72,34
13,002,GODOY CRUZ,03338,069154,0,0,14,105,14,107,31
13,002,GODOY CRUZ,03338,069155,0,0,9,123,21,97,30
13,002,GODOY CRUZ,03338,069156,0,0,21,104,16,104,31
13,002,GODOY CRUZ,03338,069157,0,0,17,108,12,103,28
13,002,GODOY CRUZ,03338,069158,0,0,9,121,13,103,30
13,002,GODOY CRUZ,03338,069159,0,0,14,110,20,95,20
13,002,GODOY CRUZ,03338,069160,0,0,13,131,18,92,28
13,002,GODOY CRUZ,03338,069161,0,0,17,123,15,88,20
13,002,GODOY CRUZ,03338,069162,0,0,16,120,17,99,25
13,002,GODOY CRUZ,03338,069163,0,0,26,160,9,75,18
13,002,GODOY CRUZ,03338,069164,0,0,0,89,25,113,30
13,002,GODOY CRUZ,03338,069165,0,0,2,112,13,87,28
13,002,GODOY CRUZ,03338,069166,0,0,0,122,18,82,23
13,002,GODOY CRUZ,03338,069167,0,0,17,116,11,102,27
13,002,GODOY CRUZ,03338,069168,0,0,20,121,20,89,31
13,002,GODOY CRUZ,03338,069169,0,0,16,119,6,89,30
13,002,GODOY CRUZ,03338,069170,0,0,19,115,19,98,21
13,002,GODOY CRUZ,03338,069171,0,0,0,119,22,87,19
13,002,GODOY CRUZ,03338,069172,0,0,21,126,8,87,24
13,002,GODOY CRUZ,03338,069173,0,0,19,104,16,98,26
13,002,GODOY CRUZ,03338,069174,0,0,33,94,18,101,24
13,002,GODOY CRUZ,03338,069175,0,0,13,130,17,95,17
13,002,GODOY CRUZ,03338,069176,0,0,12,107,9,102,32
13,002,GODOY CRUZ,03338,069177,0,0,9,126,12,86,29
13,002,GODOY CRUZ,03338,069178,0,0,19,124,12,84,20
13,002,GODOY CRUZ,03338,069179,0,0,19,103,12,115,23
13,002,GODOY CRUZ,03338,069180,0,0,15,115,10,100,24
13,002,GODOY CRUZ,03338,069181,0,0,32,123,12,83,26
13,002,GODOY CRUZ,03338,069182,0,0,16,124,18,105,21
13,002,GODOY CRUZ,03338,069183,0,0,12,118,18,101,21
13,002,GODOY CRUZ,03338,069184,0,0,23,115,17,92,23
13,002,GODOY CRUZ,03338,069185,0,0,38,124,12,90,0
13,002,GODOY CRUZ,03338,069186,0,0,16,100,18,90,27
13,002,GODOY CRUZ,03338,069187,0,0,0,0,0,0,0
13,002,GODOY CRUZ,03338,069188,0,0,15,123,9,86,32
13,002,GODOY CRUZ,03338,069189,0,0,15,137,9,85,16
13,002,GODOY CRUZ,03338,069190,0,0,23,114,14,84,27
13,002,GODOY CRUZ,03338,069191,0,0,25,101,11,96,20
13,002,GODOY CRUZ,03338,069192,0,0,16,127,12,85,25
13,002,GODOY CRUZ,03338,069193,0,0,20,117,12,92,30
13,002,GODOY CRUZ,03338,069194,0,0,16,122,20,87,23
