codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0023,0063,0068,0501,0504,0510,0517,0525
10,General Belgrano,001,0001 ,0001,315,0,1,15,9,4,76,57,19,8,7
10,General Belgrano,001,0001 ,0002,317,3,3,17,16,2,82,59,11,9,6
10,General Belgrano,001,0001 ,0003,316,26,7,10,15,1,106,49,20,13,6
10,General Belgrano,001,0001 ,0004,315,33,6,8,15,5,98,54,17,6,4
10,General Belgrano,001,0001 ,0005,315,30,4,13,10,1,109,51,10,4,6
10,General Belgrano,001,0001 ,0006,317,49,5,7,10,0,88,52,0,7,6
10,General Belgrano,001,0001 ,0007,315,0,0,0,11,3,101,51,10,4,7
10,General Belgrano,001,0001 ,0008,317,35,84,17,10,0,89,15,0,2,5
10,General Belgrano,001,0001 ,0009,315,0,0,12,10,4,89,47,20,3,2
10,General Belgrano,001,0001 ,0010,314,0,34,11,6,3,104,51,20,8,5
10,General Belgrano,001,0001 ,0011,316,0,2,11,8,1,102,47,9,7,9
10,General Belgrano,001,0001 ,0012,316,0,0,19,14,2,83,57,14,5,4
10,General Belgrano,001,0001 ,0013,315,0,0,18,4,0,85,64,19,5,2
10,General Belgrano,001,0001 ,0014,317,0,0,16,9,2,105,49,8,9,5
10,General Belgrano,001,0001 ,0015,316,39,1,7,12,1,82,54,14,7,5
10,General Belgrano,001,0001 ,0016,315,26,12,16,5,4,98,57,12,9,3
10,General Belgrano,001,0001 ,0017,315,41,3,7,8,5,87,69,8,7,5
10,General Belgrano,001,0001 ,0018,316,7,27,11,5,5,110,37,10,9,5
10,General Belgrano,001,0001 ,0019,316,23,8,9,5,3,102,49,10,6,7
10,General Belgrano,001,0002 ,0020,313,4,1,23,12,0,35,76,32,10,6
10,General Belgrano,001,0002 ,0021,312,25,2,24,17,1,46,72,21,7,11
10,General Belgrano,001,0002 ,0022,313,22,2,36,14,4,43,75,16,11,6
10,General Belgrano,001,0002 ,0023,314,2,4,26,11,0,42,90,27,13,13
10,General Belgrano,001,0002 ,0024,312,27,2,34,13,2,33,68,29,6,5
10,General Belgrano,001,0002 ,0025,313,0,2,30,15,2,29,79,31,8,5
10,General Belgrano,001,0002 ,0026,313,0,0,27,11,2,31,71,33,7,14
10,General Belgrano,001,0002 ,0027,313,14,2,21,14,2,43,82,30,5,4
10,General Belgrano,001,0003 ,0028,291,21,2,19,10,4,32,79,13,14,3
10,General Belgrano,001,0003 ,0029,291,31,5,15,7,2,42,71,22,5,7
10,General Belgrano,001,0003 ,0030,289,30,3,24,10,1,40,69,26,5,9
10,General Belgrano,001,0003 ,0031,290,0,0,17,7,5,42,67,26,5,5
10,General Belgrano,001,0003 ,0032,288,27,3,19,9,2,35,64,25,7,9
10,General Belgrano,001,0003 ,0033,289,23,4,27,6,2,42,70,12,3,5
