codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0040,0151,0186,0502,0503,0513,0551,0575
15,Confluencia,001,0001 ,0001,344,4,3,11,28,2,123,16,6,16,32
15,Confluencia,001,0001 ,0002,343,3,3,10,36,2,139,26,3,10,34
15,Confluencia,001,0001 ,0003,344,2,3,7,34,3,145,11,6,12,42
15,Confluencia,001,0001 ,0004,344,1,2,7,34,4,139,10,4,15,45
15,Confluencia,001,0001 ,0005,344,2,2,3,37,5,147,15,0,11,33
15,Confluencia,001,0001 ,0006,344,4,2,12,41,8,139,7,1,12,44
15,Confluencia,001,0001 ,0007,344,4,4,2,31,3,147,15,7,12,31
15,Confluencia,001,0001 ,0008,343,3,4,7,29,1,128,14,2,17,41
15,Confluencia,001,0001 ,0009,344,2,5,6,51,7,107,20,4,10,32
15,Confluencia,001,0001 ,0010,344,5,4,11,32,5,142,13,2,7,29
15,Confluencia,001,0001 ,0011,344,2,3,6,31,3,151,11,1,10,44
15,Confluencia,001,0001 ,0012,344,2,3,7,25,5,145,16,3,11,49
15,Confluencia,001,0001 ,0013,344,3,4,2,36,2,144,15,4,17,28
15,Confluencia,001,0001 ,0014,344,2,2,5,39,2,136,14,6,11,37
15,Confluencia,001,0001 ,0015,344,1,2,6,39,4,134,18,1,10,41
15,Confluencia,001,0001 ,0016,344,3,5,9,23,7,151,16,4,9,38
15,Confluencia,001,0001 ,0017,344,3,0,7,24,2,160,13,4,13,28
15,Confluencia,001,0001 ,0018,344,2,7,10,34,2,129,16,4,17,40
15,Confluencia,001,0001 ,0019,344,2,1,4,33,7,141,13,8,6,43
15,Confluencia,001,0001 ,0020,343,2,1,10,40,6,126,24,9,10,36
15,Confluencia,001,0001 ,0021,343,2,0,10,36,5,137,16,6,8,33
15,Confluencia,001,0001 ,0022,344,2,0,5,22,1,144,16,4,14,45
15,Confluencia,001,0001 ,0023,343,5,4,6,18,11,132,21,5,10,42
15,Confluencia,001,0001 ,0024,343,3,1,6,31,5,135,10,9,23,31
15,Confluencia,001,0001 ,0025,343,3,2,6,29,5,128,24,2,20,37
15,Confluencia,001,0001 ,0026,343,3,3,6,35,2,139,14,8,14,34
15,Confluencia,001,0001 ,0027,344,2,4,10,26,5,139,12,2,18,46
15,Confluencia,001,0001 ,0028,343,5,0,5,31,4,146,19,4,11,38
15,Confluencia,001,0001 ,0029,343,3,2,12,27,3,132,8,2,12,49
15,Confluencia,001,0001 ,0030,343,0,2,8,43,6,147,13,6,12,36
15,Confluencia,001,0001 ,0031,343,4,3,5,23,2,150,16,6,15,44
15,Confluencia,001,0001 ,0032,343,3,2,12,32,6,136,14,4,10,44
