codprov,coddepto,depto,circuito,mesa,electores,blancos,nulos,00099,00097,00005,00009,00098,00100
24,001,Ushuaia,00U10,000159,300,27,12,21,8,84,33,15,15
24,001,Ushuaia,00U10,000160,299,23,13,24,7,78,26,10,17
24,001,Ushuaia,00U10,000161,303,21,9,24,8,92,28,16,13
24,001,Ushuaia,00U10,000162,301,16,1,30,4,90,38,17,13
24,001,Ushuaia,00U10,000163,301,25,13,23,6,89,32,11,10
24,001,Ushuaia,00U10,000164,297,24,7,22,4,76,30,14,13
24,001,Ushuaia,00U10,000165,84,5,3,4,6,21,13,4,5
24,001,Ushuaia,00U11,000166,300,20,15,14,7,96,39,24,17
24,001,Ushuaia,00U11,000167,298,25,9,11,6,94,27,17,27
24,001,Ushuaia,00U11,000168,297,22,11,13,12,69,33,14,26
24,001,Ushuaia,00U11,000169,297,16,18,17,5,88,37,10,21
24,001,Ushuaia,00U11,000170,295,22,17,14,9,94,27,13,22
24,001,Ushuaia,00U11,000171,297,25,16,10,8,82,31,18,16
24,001,Ushuaia,00U11,000172,297,28,14,13,8,95,34,10,14
24,001,Ushuaia,00U11,000173,301,19,10,12,4,101,43,11,17
24,001,Ushuaia,00U11,000174,301,36,9,10,6,88,27,18,23
24,001,Ushuaia,00U11,000175,301,18,15,11,9,103,29,16,10
24,001,Ushuaia,00U11,000176,306,14,11,7,6,107,40,14,28
24,001,Ushuaia,00U11,000177,298,23,10,16,1,95,34,16,15
24,001,Ushuaia,00U11,000178,298,25,15,18,11,73,46,11,23
24,001,Ushuaia,00U11,000179,299,25,13,11,12,94,31,13,15
24,001,Ushuaia,00U11,000180,300,22,12,12,9,96,37,11,19
24,001,Ushuaia,00U11,000181,302,38,8,19,10,82,28,19,11
24,001,Ushuaia,00U11,000182,299,18,7,11,10,94,36,19,18
24,001,Ushuaia,00U11,000183,300,19,6,16,6,91,35,11,24
24,001,Ushuaia,00U11,000184,301,39,13,14,6,94,32,4,20
24,001,Ushuaia,00U11,000185,299,25,10,14,8,85,35,16,20
24,001,Ushuaia,00U11,000186,142,6,11,7,3,40,18,7,16
24,001,Ushuaia,00U12,000187,299,26,14,13,6,105,26,13,26
24,001,Ushuaia,00U12,000188,296,33,2,15,6,95,29,25,16
24,001,Ushuaia,00U12,000189,302,19,15,13,11,91,37,20,20
24,001,Ushuaia,00U12,000190,304,32,11,10,9,104,28,13,29
24,001,Ushuaia,00U12,000191,300,36,12,12,5,97,35,21,16
24,001,Ushuaia,00U12,000192,300,14,8,18,5,115,35,17,17
24,001,Ushuaia,00U12,000193,300,20,8,10,14,107,33,14,23
24,001,Ushuaia,00U12,000194,302,19,11,20,10,111,32,21,15
24,001,Ushuaia,00U12,000195,69,7,2,3,1,20,12,4,4
24,001,Ushuaia,00U13,000196,296,19,12,14,6,79,51,16,19
24,001,Ushuaia,00U13,000197,298,26,5,17,4,76,40,15,25
24,001,Ushuaia,00U13,000198,296,25,12,17,10,77,43,18,21
24,001,Ushuaia,00U13,000199,303,26,11,15,4,94,44,13,19
24,001,Ushuaia,00U13,000200,297,25,10,19,13,70,41,16,20
24,001,Ushuaia,00U13,000201,302,23,9,17,10,71,47,20,24
24,001,Ushuaia,00U13,000202,300,21,8,16,6,72,49,14,24
24,001,Ushuaia,00U13,000203,296,25,7,20,5,70,46,22,29
24,001,Ushuaia,00U13,000204,301,15,6,22,6,94,51,9,20
24,001,Ushuaia,00U13,000205,299,24,9,10,7,69,50,22,25
24,001,Ushuaia,00U13,000206,302,20,6,9,5,84,41,19,18
24,001,Ushuaia,00U13,000207,300,17,17,23,5,64,36,17,23
24,001,Ushuaia,00U13,000208,201,15,8,12,2,65,20,17,16
24,001,Ushuaia,00U14,000209,204,11,2,5,1,30,16,6,8
24,002,Río Grande,00008,000212,299,29,13,9,9,88,18,42,21
24,002,Río Grande,00008,000213,303,12,21,7,2,107,21,35,15
24,002,Río Grande,00008,000214,299,32,16,5,0,106,23,35,19
24,002,Río Grande,00008,000215,302,18,8,6,5,103,32,40,20
24,002,Río Grande,00008,000216,300,27,14,14,4,86,27,44,19
24,002,Río Grande,00008,000217,302,33,7,9,5,97,33,40,19
24,002,Río Grande,00008,000218,298,22,3,8,4,99,37,45,18
24,002,Río Grande,00008,000219,301,40,0,7,5,86,27,39,18
24,002,Río Grande,00008,000220,300,13,9,15,6,95,39,31,15
24,002,Río Grande,00008,000221,297,40,9,7,1,86,36,31,18
24,002,Río Grande,00008,000222,306,27,21,11,5,83,37,37,10
24,002,Río Grande,00008,000223,300,28,17,5,6,95,21,45,14
24,002,Río Grande,00008,000224,300,32,6,6,6,88,30,37,16
24,002,Río Grande,00008,000225,305,22,26,11,7,89,46,28,17
24,002,Río Grande,00008,000226,299,28,8,4,5,108,23,41,17
24,002,Río Grande,00008,000227,298,32,10,7,11,82,24,26,23
24,002,Río Grande,00008,000228,299,14,5,5,9,78,49,34,20
24,002,Río Grande,00008,000229,307,23,14,8,4,90,35,40,17
24,002,Río Grande,00008,000230,299,33,6,10,3,79,35,36,15
24,002,Río Grande,00008,000231,303,26,11,6,7,74,33,33,23
24,002,Río Grande,00008,000232,299,31,6,8,8,98,29,31,18
24,002,Río Grande,00008,000233,300,22,9,5,7,107,34,23,18
24,002,Río Grande,00008,000234,302,13,10,8,5,105,21,41,19
24,002,Río Grande,00008,000235,301,28,10,7,4,83,29,45,14
24,002,Río Grande,00008,000236,305,29,8,10,5,92,29,36,20
24,002,Río Grande,00008,000237,304,43,11,2,5,83,34,41,11
24,002,Río Grande,00008,000238,299,28,11,7,6,84,23,42,17
24,002,Río Grande,00008,000239,301,0,55,8,3,92,21,31,22
24,002,Río Grande,00008,000240,299,21,17,13,5,80,27,38,16
24,002,Río Grande,00008,000241,301,21,17,1,8,80,29,34,19
24,002,Río Grande,00008,000242,301,29,6,3,2,98,31,27,18
24,002,Río Grande,00008,000243,301,20,16,9,5,92,21,30,18
24,002,Río Grande,00008,000244,306,34,10,8,4,79,38,27,20
24,002,Río Grande,00008,000245,298,41,5,7,6,90,23,43,15
24,002,Río Grande,00008,000246,300,16,10,7,6,77,30,38,24
24,002,Río Grande,00008,000247,308,31,13,12,4,80,35,32,17
24,002,Río Grande,00008,000248,301,28,15,10,3,96,32,30,13
24,002,Río Grande,00008,000249,298,18,14,7,4,103,18,33,19
24,002,Río Grande,00008,000250,300,34,9,6,6,91,26,38,12
24,002,Río Grande,00008,000251,300,19,17,6,5,94,29,27,24
24,002,Río Grande,00008,000252,304,32,10,10,3,98,21,37,18
24,002,Río Grande,00008,000253,299,24,18,6,4,97,23,42,16
24,002,Río Grande,00008,000254,296,33,13,4,4,86,34,36,16
24,002,Río Grande,00008,000255,302,18,5,8,1,108,32,42,25
24,002,Río Grande,00008,000256,301,22,19,6,13,91,33,35,16
24,002,Río Grande,00008,000257,299,34,9,5,6,111,26,37,16
24,002,Río Grande,00008,000258,301,26,6,4,9,92,32,46,20
24,002,Río Grande,00008,000259,299,36,7,5,6,87,33,32,22
24,002,Río Grande,00008,000260,301,34,6,5,3,100,31,40,21
24,002,Río Grande,00008,000261,306,24,10,7,5,107,22,32,23
24,002,Río Grande,00008,000262,301,15,16,4,6,94,27,36,18
24,002,Río Grande,00008,000263,300,41,5,10,2,86,32,37,29
24,002,Río Grande,00008,000264,299,27,8,9,6,97,30,27,18
24,002,Río Grande,00008,000265,303,12,28,5,7,97,28,35,9
24,002,Río Grande,00008,000266,310,24,11,5,9,88,41,35,14
24,002,Río Grande,00008,000267,299,22,6,8,8,88,29,42,18
24,002,Río Grande,00008,000268,299,20,11,5,2,98,37,35,21
24,002,Río Grande,00008,000269,299,32,4,11,9,85,35,42,15
24,002,Río Grande,00008,000270,302,25,17,2,1,105,27,38,15
24,002,Río Grande,00008,000271,302,32,9,8,5,93,31,32,21
24,002,Río Grande,00008,000272,299,19,16,10,5,80,26,51,22
24,002,Río Grande,00008,000273,254,18,8,8,2,67,25,27,30
24,002,Río Grande,00009,000274,302,31,4,4,3,85,39,30,22
24,002,Río Grande,00009,000275,300,37,7,8,3,68,44,36,23
24,002,Río Grande,00009,000276,296,0,37,4,4,91,38,33,29
24,002,Río Grande,00009,000277,296,32,7,7,8,73,44,26,16
24,002,Río Grande,00009,000278,299,23,6,6,6,91,30,41,17
24,002,Río Grande,00009,000279,298,14,14,11,4,96,39,22,14
24,002,Río Grande,00009,000280,301,25,6,3,7,84,28,29,14
24,002,Río Grande,00009,000281,299,22,0,6,9,92,37,27,30
24,002,Río Grande,00009,000282,298,33,15,11,7,65,16,32,26
24,002,Río Grande,00009,000283,298,26,11,9,7,93,24,38,21
24,002,Río Grande,00009,000284,298,23,12,8,4,80,28,39,23
24,002,Río Grande,00009,000285,295,23,9,2,5,93,47,29,12
24,002,Río Grande,00009,000286,300,34,13,6,6,81,27,35,19
24,002,Río Grande,00009,000287,304,26,15,7,8,89,38,35,16
24,002,Río Grande,00009,000288,301,26,16,14,5,87,29,39,15
24,002,Río Grande,00009,000289,301,23,12,3,3,81,40,34,19
24,002,Río Grande,00009,000290,297,30,8,10,7,88,29,27,12
24,002,Río Grande,00009,000291,297,19,15,6,1,85,51,35,13
24,002,Río Grande,00009,000292,298,19,9,10,8,84,37,34,19
24,002,Río Grande,00009,000293,301,23,1,7,4,82,19,43,28
24,002,Río Grande,00009,000294,298,27,15,7,4,81,46,29,14
24,002,Río Grande,00009,000295,299,39,0,9,5,88,33,40,18
24,002,Río Grande,00009,000296,301,17,2,11,10,96,40,37,18
24,002,Río Grande,00009,000297,154,16,5,6,1,49,19,13,8
24,002,Río Grande,00009,000298,157,10,4,5,0,43,27,16,14
24,002,Río Grande,00010,000299,296,20,16,7,9,89,34,34,17
24,002,Río Grande,00010,000300,299,23,7,8,6,85,39,37,24
24,002,Río Grande,00010,000301,296,31,11,6,2,67,43,37,21
24,002,Río Grande,00010,000302,299,19,15,9,5,88,36,38,18
24,002,Río Grande,00010,000303,302,11,24,7,4,88,33,46,16
24,002,Río Grande,00010,000304,300,27,9,6,6,85,36,29,17
24,002,Río Grande,00010,000305,303,22,5,7,9,73,33,57,21
24,002,Río Grande,00010,000306,300,22,9,6,3,89,29,48,20
24,002,Río Grande,00010,000307,298,13,9,10,6,80,44,27,14
24,002,Río Grande,00010,000308,296,27,8,7,6,81,41,35,24
24,002,Río Grande,00010,000309,298,6,9,6,4,99,53,42,19
24,002,Río Grande,00010,000310,300,17,10,8,4,78,27,49,17
24,002,Río Grande,00010,000311,300,19,9,4,5,78,38,39,19
24,002,Río Grande,00010,000312,298,16,6,10,4,88,33,38,21
24,002,Río Grande,00010,000313,297,22,13,3,4,80,44,29,15
24,002,Río Grande,00010,000314,296,24,8,13,3,109,22,29,16
24,002,Río Grande,00010,000315,299,23,15,7,6,79,33,27,22
24,002,Río Grande,00010,000316,300,21,6,5,8,76,47,43,14
24,002,Río Grande,00010,000317,306,20,12,6,4,83,41,41,21
24,002,Río Grande,00010,000318,299,24,2,9,7,100,36,38,18
24,002,Río Grande,00010,000319,296,21,10,12,6,96,30,41,11
24,002,Río Grande,00010,000320,297,21,5,5,6,79,46,39,16
24,002,Río Grande,00010,000321,300,15,8,13,10,89,41,31,22
24,002,Río Grande,00010,000322,297,23,9,10,6,67,35,51,17
24,002,Río Grande,00010,000323,298,17,7,18,5,78,38,43,20
24,002,Río Grande,00010,000324,300,22,8,14,8,96,34,40,17
24,002,Río Grande,00010,000325,299,18,9,9,6,79,35,43,18
24,002,Río Grande,00010,000326,300,23,21,7,6,85,33,36,10
24,002,Río Grande,00010,000327,304,22,15,10,2,90,31,38,21
24,002,Río Grande,00010,000328,299,16,10,4,6,90,51,27,16
24,002,Río Grande,00010,000329,297,22,8,4,5,65,52,31,25
24,002,Río Grande,00010,000330,298,20,14,11,6,71,45,44,16
24,002,Río Grande,00010,000331,299,23,3,10,4,71,34,30,26
24,002,Río Grande,00010,000332,296,10,12,10,6,92,32,39,22
24,002,Río Grande,00010,000333,300,33,7,7,7,79,45,35,23
24,002,Río Grande,00010,000334,294,27,13,18,7,82,40,21,11
24,002,Río Grande,00010,000335,303,31,12,6,4,81,51,34,14
24,002,Río Grande,00010,000336,299,17,14,10,4,77,50,32,12
24,002,Río Grande,00010,000337,297,11,9,16,5,86,44,33,17
24,002,Río Grande,00010,000338,300,13,15,6,3,78,34,36,21
24,002,Río Grande,00010,000339,296,23,8,8,4,72,42,47,11
24,002,Río Grande,00010,000340,297,21,7,14,6,81,45,40,18
24,002,Río Grande,00010,000341,300,25,11,8,8,102,29,39,18
24,002,Río Grande,00010,000342,298,25,7,6,4,67,35,43,27
24,002,Río Grande,00010,000343,300,26,4,17,9,87,31,37,26
24,002,Río Grande,00010,000344,299,12,0,13,8,80,40,36,18
24,002,Río Grande,00010,000345,298,22,11,4,8,83,34,36,17
24,002,Río Grande,00010,000346,302,36,17,13,10,85,31,29,13
24,002,Río Grande,00010,000347,297,32,18,6,6,77,37,33,11
24,002,Río Grande,00010,000348,295,29,20,11,4,77,46,26,19
24,002,Río Grande,00010,000349,301,26,7,4,4,111,36,25,17
24,002,Río Grande,00010,000350,300,25,8,3,7,81,29,39,16
24,002,Río Grande,00010,000351,300,31,14,14,4,97,29,34,9
24,002,Río Grande,00010,000352,301,48,16,10,3,47,36,42,22
24,002,Río Grande,00010,000353,296,26,12,10,1,68,35,43,16
24,002,Río Grande,00010,000354,301,30,9,6,4,92,39,42,13
24,002,Río Grande,00010,000355,299,16,4,10,7,89,38,46,22
24,002,Río Grande,00010,000356,303,16,10,15,5,89,30,41,14
24,002,Río Grande,00010,000357,299,15,12,10,6,96,38,41,12
24,002,Río Grande,00010,000358,299,24,8,10,12,72,47,36,21
24,002,Río Grande,00010,000359,299,32,13,10,6,88,34,34,18
24,002,Río Grande,00010,000360,298,14,11,9,6,88,45,27,24
24,002,Río Grande,00010,000361,177,16,5,7,1,55,25,14,9
24,002,Río Grande,00010,000362,183,19,7,4,7,45,28,20,12
24,002,Río Grande,00011,000363,296,28,7,7,4,75,43,27,8
24,002,Río Grande,00011,000364,292,22,11,8,3,64,45,23,15
24,002,Río Grande,00011,000365,290,27,1,1,3,61,56,33,20
24,002,Río Grande,00011,000366,298,25,9,10,2,74,46,27,18
24,002,Río Grande,00011,000367,297,31,2,6,4,58,33,30,22
24,002,Río Grande,00011,000368,293,19,7,6,6,55,47,30,16
24,002,Río Grande,00011,000369,294,28,8,5,2,68,40,23,19
24,002,Río Grande,00011,000370,295,19,4,7,6,81,36,20,24
24,002,Río Grande,00011,000371,290,22,3,3,1,61,49,36,19
24,002,Río Grande,00011,000372,85,8,2,1,0,19,13,10,3
24,002,Río Grande,00012,000373,296,21,12,11,5,93,34,32,24
24,002,Río Grande,00012,000374,293,28,12,3,8,86,31,43,11
24,002,Río Grande,00012,000375,296,22,11,5,1,80,31,43,19
24,002,Río Grande,00012,000376,299,24,14,5,6,87,34,23,19
24,002,Río Grande,00012,000377,301,20,11,3,3,88,43,36,16
24,002,Río Grande,00012,000378,296,16,7,6,5,96,31,36,18
24,002,Río Grande,00012,000379,294,27,16,6,8,88,30,23,22
24,002,Río Grande,00012,000380,298,16,14,9,3,98,37,35,11
24,002,Río Grande,00012,000381,297,21,13,6,2,97,26,24,18
24,002,Río Grande,00012,000382,300,19,7,6,3,101,29,27,22
24,002,Río Grande,00012,000383,302,34,13,11,8,75,39,26,15
24,002,Río Grande,00012,000384,299,15,21,8,4,82,21,44,16
24,002,Río Grande,00012,000385,297,25,7,4,3,97,26,40,17
24,002,Río Grande,00012,000386,175,12,6,1,4,43,24,34,12
24,002,Río Grande,00012,000387,182,12,10,2,3,62,11,22,15
24,002,Río Grande,00013,000388,300,28,8,7,3,100,24,32,19
24,002,Río Grande,00013,000389,298,36,3,6,3,97,30,35,13
24,002,Río Grande,00013,000390,299,29,9,6,3,95,34,33,15
24,002,Río Grande,00013,000391,298,36,7,7,1,90,40,26,16
24,002,Río Grande,00013,000392,300,30,17,7,7,101,21,34,12
24,002,Río Grande,00013,000393,302,14,12,2,4,94,25,40,14
24,002,Río Grande,00013,000394,297,22,13,11,4,78,33,26,19
24,002,Río Grande,00013,000395,304,18,8,6,3,90,31,26,17
24,002,Río Grande,00013,000396,300,17,16,6,6,95,35,19,14
24,002,Río Grande,00013,000397,300,19,9,8,7,101,29,31,18
24,002,Río Grande,00013,000398,297,29,21,6,2,114,24,22,13
