codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0276,0277,0278,0279,0280,0281,0282,0283
16,Adolfo Alsina                           ,001,0001 ,0001,418,67,4,5,22,29,4,98,1,65,28
16,Adolfo Alsina                           ,001,0001 ,0002,413,48,8,7,23,37,2,105,4,62,30
16,Adolfo Alsina                           ,001,0001 ,0003,415,48,6,2,18,20,1,110,2,82,21
16,Adolfo Alsina                           ,001,0001 ,0004,416,44,8,0,21,32,1,99,2,63,46
16,Adolfo Alsina                           ,001,0001 ,0005,416,43,2,3,30,24,1,93,0,77,30
16,Adolfo Alsina                           ,001,0001 ,0006,415,37,3,6,37,25,0,89,2,84,42
16,Adolfo Alsina                           ,001,0001 ,0007,415,30,2,2,30,20,4,116,2,93,36
16,Adolfo Alsina                           ,001,0001 ,0008,416,41,9,2,14,26,3,115,6,85,25
16,Adolfo Alsina                           ,001,0001 ,0009,415,41,9,2,19,34,7,108,6,96,20
16,Adolfo Alsina                           ,001,0001 ,0010,415,45,0,0,32,27,6,125,1,61,29
16,Adolfo Alsina                           ,001,0001 ,0011,415,32,19,6,32,32,3,104,0,79,30
16,Adolfo Alsina                           ,001,0001 ,0012,413,37,0,3,30,14,1,94,4,102,22
16,Adolfo Alsina                           ,001,0001 ,0013,416,43,7,0,25,17,4,94,0,93,29
16,Adolfo Alsina                           ,001,0001 ,0014,416,45,5,2,39,30,7,93,3,50,25
16,Adolfo Alsina                           ,001,0001 ,0015,415,56,6,4,27,30,3,95,2,78,22
16,Adolfo Alsina                           ,001,0001 ,0016,415,52,3,5,26,22,33,88,0,78,35
16,Adolfo Alsina                           ,001,0001 ,0017,413,40,6,0,27,29,3,92,3,91,22
16,Adolfo Alsina                           ,001,0001 ,0018,415,32,4,4,41,30,4,106,2,77,28
16,Adolfo Alsina                           ,001,0001 ,0019,415,39,7,4,35,28,2,94,0,70,32
16,Adolfo Alsina                           ,001,0001 ,0020,414,3,11,2,35,25,6,112,1,73,30
16,Adolfo Alsina                           ,001,0001 ,0021,412,2,4,3,24,28,1,108,4,66,31
16,Adolfo Alsina                           ,001,0001 ,0022,414,34,5,2,40,28,1,122,2,79,23
16,Adolfo Alsina                           ,001,0001 ,0023,414,34,4,4,27,20,1,115,0,94,28
16,Adolfo Alsina                           ,001,0001 ,0024,417,2,15,4,29,25,2,92,1,85,30
16,Adolfo Alsina                           ,001,0001 ,0025,415,48,1,3,39,20,5,103,4,76,30
16,Adolfo Alsina                           ,001,0001 ,0026,414,34,8,3,29,19,0,109,0,99,25
16,Adolfo Alsina                           ,001,0001 ,0027,414,41,5,5,26,22,5,110,2,73,34
16,Adolfo Alsina                           ,001,0001 ,0028,415,33,10,5,43,9,1,112,1,67,31
16,Adolfo Alsina                           ,001,0001 ,0029,417,38,7,7,31,12,1,129,0,77,28
16,Adolfo Alsina                           ,001,0001 ,0030,415,33,7,2,49,11,2,90,2,83,24
16,Adolfo Alsina                           ,001,0001 ,0031,415,39,13,6,31,28,6,112,0,87,20
16,Adolfo Alsina                           ,001,0001 ,0032,415,37,10,6,21,13,5,128,1,82,30
16,Adolfo Alsina                           ,001,0001 ,0033,415,38,4,1,21,16,1,142,3,57,41
16,Adolfo Alsina                           ,001,0001 ,0034,414,40,5,2,17,34,3,116,0,67,32
16,Adolfo Alsina                           ,001,0001 ,0035,415,30,9,5,37,25,3,102,3,85,28
16,Adolfo Alsina                           ,001,0001 ,0036,413,41,2,0,19,1,1,110,1,95,22
16,Adolfo Alsina                           ,001,0001 ,0037,414,58,5,3,29,24,3,93,2,88,21
16,Adolfo Alsina                           ,001,0001 ,0038,411,0,3,7,29,29,3,102,5,66,30
16,Adolfo Alsina                           ,001,0001 ,0039,415,0,0,2,35,16,1,106,3,78,34
16,Adolfo Alsina                           ,001,0001 ,0040,413,55,11,4,27,27,6,100,1,70,38
16,Adolfo Alsina                           ,001,0001 ,0041,413,10,7,1,32,25,3,105,3,65,35
16,Adolfo Alsina                           ,001,0001 ,0042,415,42,1,2,31,18,2,110,1,90,27
16,Adolfo Alsina                           ,001,0001 ,0043,413,30,13,0,38,26,4,131,1,72,36
16,Adolfo Alsina                           ,001,0001 ,0044,418,32,7,2,22,26,6,125,1,69,24
16,Adolfo Alsina                           ,001,0001 ,0045,412,0,0,4,45,26,3,103,3,67,31
16,Adolfo Alsina                           ,001,0001 ,0046,414,46,7,4,41,26,5,104,0,66,29
16,Adolfo Alsina                           ,001,0001 ,0047,415,40,4,5,33,25,2,100,1,67,37
16,Adolfo Alsina                           ,001,0001 ,0048,415,34,13,5,28,31,3,110,3,63,24
16,Adolfo Alsina                           ,001,0001 ,0049,414,37,13,4,29,15,3,111,2,66,36
16,Adolfo Alsina                           ,001,0001 ,0050,413,37,7,1,33,24,2,93,2,73,25
16,Adolfo Alsina                           ,001,0001 ,0538,417,50,0,2,30,15,0,95,0,80,23
16,Adolfo Alsina                           ,001,0001 ,0539,417,57,8,4,20,14,3,90,2,66,33
16,Adolfo Alsina                           ,001,0001 ,0540,418,41,8,4,33,19,2,97,2,83,17
16,Adolfo Alsina                           ,001,0001 ,0541,421,52,6,3,18,20,2,105,3,67,39
16,Adolfo Alsina                           ,001,0001 ,0542,418,54,4,2,18,21,7,89,2,66,38
16,Adolfo Alsina                           ,001,0001 ,0543,419,50,3,1,39,11,4,103,0,62,42
16,Adolfo Alsina                           ,001,0001 ,0544,418,42,2,5,20,16,4,113,3,108,14
16,Adolfo Alsina                           ,001,0001 ,0545,418,3,9,2,15,18,1,104,0,93,26
16,Adolfo Alsina                           ,001,0001 ,0546,417,54,0,3,11,33,3,98,5,81,31
16,Adolfo Alsina                           ,001,0001 ,0547,418,0,6,0,20,18,2,109,2,75,36
16,Adolfo Alsina                           ,001,0001 ,0548,421,0,13,6,22,9,4,87,0,85,35
16,Adolfo Alsina                           ,001,0001 ,0549,419,45,0,5,29,17,2,99,1,86,23
16,Adolfo Alsina                           ,001,0001 ,0550,420,50,1,4,19,26,4,95,2,77,25
16,Adolfo Alsina                           ,001,0001 ,0551,418,41,4,4,26,26,4,99,0,80,35
16,Adolfo Alsina                           ,001,0001 ,0552,419,43,4,0,29,22,3,65,2,86,42
16,Adolfo Alsina                           ,001,0001 ,0553,417,36,5,5,22,20,1,122,1,74,31
16,Adolfo Alsina                           ,001,0001 ,0554,418,39,2,4,22,27,5,96,1,72,36
16,Adolfo Alsina                           ,001,0001 ,0555,417,55,4,5,32,20,1,78,6,82,29
16,Adolfo Alsina                           ,001,0001 ,0556,420,9,4,6,22,12,3,110,2,73,23
16,Adolfo Alsina                           ,001,0001 ,0557,419,1,2,7,23,17,3,92,0,101,23
16,Adolfo Alsina                           ,001,0001 ,0558,416,6,8,1,20,10,3,98,1,110,18
16,Adolfo Alsina                           ,001,0001 ,0559,420,36,5,3,35,24,1,99,1,94,40
16,Adolfo Alsina                           ,001,0001 ,0560,418,53,3,2,26,12,1,101,3,79,40
16,Adolfo Alsina                           ,001,0001 ,0561,420,65,12,3,35,15,3,100,3,65,31
16,Adolfo Alsina                           ,001,0001 ,0562,422,59,6,3,32,15,3,99,2,64,27
16,Adolfo Alsina                           ,001,0001 ,0563,419,31,7,2,28,18,4,94,2,86,29
16,Adolfo Alsina                           ,001,0001 ,0564,421,53,5,8,26,14,1,107,2,76,26
16,Adolfo Alsina                           ,001,0001 ,0565,419,2,7,4,25,23,2,86,2,56,21
16,Adolfo Alsina                           ,001,0001 ,0566,420,0,0,5,19,15,3,100,0,84,28
16,Adolfo Alsina                           ,001,0001 ,0567,418,53,7,5,28,6,5,109,0,68,35
16,Adolfo Alsina                           ,001,0001 ,0568,420,47,9,2,24,13,1,110,1,93,22
16,Adolfo Alsina                           ,001,0001 ,0569,417,51,7,3,19,17,9,90,4,92,19
16,Adolfo Alsina                           ,001,0001 ,0570,419,30,4,2,23,19,4,119,7,79,25
16,Adolfo Alsina                           ,001,0001 ,0571,418,89,11,2,18,17,13,95,1,82,31
16,Adolfo Alsina                           ,001,0001 ,0572,420,47,1,3,25,23,7,77,6,88,29
16,Adolfo Alsina                           ,001,0001 ,0573,417,52,6,0,37,16,6,92,2,101,14
16,Adolfo Alsina                           ,001,0001 ,0574,416,63,0,2,27,12,4,123,1,60,33
16,Adolfo Alsina                           ,001,0001 ,0575,417,50,7,2,17,12,5,84,1,93,37
16,Adolfo Alsina                           ,001,0001 ,0576,419,49,11,5,17,17,2,115,1,78,34
16,Adolfo Alsina                           ,001,0001 ,0577,414,31,2,5,24,27,3,104,2,76,24
16,Adolfo Alsina                           ,001,0001 ,0578,421,47,3,0,31,28,2,103,0,67,36
16,Adolfo Alsina                           ,001,0001 ,0579,416,44,0,6,21,23,0,97,2,71,32
16,Adolfo Alsina                           ,001,0001 ,0580,417,43,1,2,25,19,4,104,3,81,29
16,Adolfo Alsina                           ,001,0001 ,0581,417,33,4,5,22,22,4,96,4,82,38
16,Adolfo Alsina                           ,001,0001 ,0582,419,40,0,2,30,23,1,90,0,90,32
16,Adolfo Alsina                           ,001,0001 ,0583,420,38,11,0,33,16,3,95,2,78,38
16,Adolfo Alsina                           ,001,0002 ,0051,231,26,0,1,14,9,4,62,1,38,9
16,Adolfo Alsina                           ,001,0002 ,0052,231,24,1,0,6,5,3,64,3,55,15
16,Adolfo Alsina                           ,001,0002 ,0584,329,33,2,0,16,6,7,69,4,71,24
16,Adolfo Alsina                           ,001,0002 ,0585,328,31,0,2,8,18,6,74,1,80,22
16,Adolfo Alsina                           ,001,0003 ,0586,17,1,0,0,1,0,0,9,0,3,0
16,Adolfo Alsina                           ,001,0004 ,0054,304,31,1,3,18,12,2,59,0,78,11
16,Adolfo Alsina                           ,001,0004 ,0587,422,40,3,4,23,14,3,76,2,87,20
16,Conesa                                  ,002,0007 ,0056,376,43,3,4,28,30,0,87,0,66,27
16,Conesa                                  ,002,0007 ,0057,377,21,5,3,23,25,2,78,3,106,14
16,Conesa                                  ,002,0007 ,0058,377,30,4,2,23,13,8,94,0,78,26
16,Conesa                                  ,002,0007 ,0059,377,29,1,0,14,29,7,110,0,65,18
16,Conesa                                  ,002,0007 ,0060,375,32,13,21,0,10,3,85,0,95,27
16,Conesa                                  ,002,0007 ,0061,395,31,2,1,8,26,3,99,1,96,32
16,Conesa                                  ,002,0007 ,0589,373,22,4,5,18,15,6,89,1,63,35
16,Conesa                                  ,002,0007 ,0590,372,25,5,3,25,20,1,96,1,68,20
16,Conesa                                  ,002,0007 ,0591,373,28,6,3,20,16,1,94,1,85,25
16,Conesa                                  ,002,0007 ,0592,371,30,6,0,16,10,4,84,0,100,23
16,Conesa                                  ,002,0007 ,0593,372,28,8,3,15,13,0,96,0,65,15
16,Conesa                                  ,002,0007 ,0594,420,29,4,1,20,16,1,105,2,89,27
16,Conesa                                  ,002,0008 ,0596,42,1,3,1,4,0,0,7,0,10,7
16,San Antonio Oeste                       ,003,0009 ,0064,403,54,1,3,21,5,2,119,1,97,19
16,San Antonio Oeste                       ,003,0009 ,0065,402,49,0,0,25,12,2,105,2,89,19
16,San Antonio Oeste                       ,003,0009 ,0066,405,27,5,24,20,9,1,106,1,109,12
16,San Antonio Oeste                       ,003,0009 ,0067,402,0,0,0,34,16,1,95,2,93,17
16,San Antonio Oeste                       ,003,0009 ,0068,402,0,0,3,14,14,2,89,2,95,12
16,San Antonio Oeste                       ,003,0009 ,0069,402,46,5,2,18,19,0,91,1,112,10
16,San Antonio Oeste                       ,003,0009 ,0070,404,37,1,0,21,27,1,116,0,111,13
16,San Antonio Oeste                       ,003,0009 ,0071,403,50,2,1,23,15,2,93,0,106,10
16,San Antonio Oeste                       ,003,0009 ,0072,403,0,0,2,31,18,2,104,0,89,17
16,San Antonio Oeste                       ,003,0009 ,0073,401,0,12,0,26,1,0,102,2,109,14
16,San Antonio Oeste                       ,003,0009 ,0074,404,0,0,2,0,1,0,112,2,122,0
16,San Antonio Oeste                       ,003,0009 ,0075,402,0,0,0,32,17,1,82,0,113,13
16,San Antonio Oeste                       ,003,0009 ,0076,403,1,10,1,30,13,1,98,0,85,13
16,San Antonio Oeste                       ,003,0009 ,0077,405,0,0,0,13,15,3,83,0,117,11
16,San Antonio Oeste                       ,003,0009 ,0597,417,60,0,2,14,6,5,89,2,108,3
16,San Antonio Oeste                       ,003,0009 ,0598,420,2,9,1,22,4,6,110,0,80,14
16,San Antonio Oeste                       ,003,0009 ,0599,419,19,5,1,27,8,31,94,1,92,16
16,San Antonio Oeste                       ,003,0009 ,0600,418,0,0,2,29,12,0,102,1,78,25
16,San Antonio Oeste                       ,003,0009 ,0601,418,0,0,0,23,0,5,83,1,112,15
16,San Antonio Oeste                       ,003,0009 ,0602,416,95,4,1,5,3,3,81,1,108,0
