codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00001,00008,00005,00009,00090,00089
18,001,CAPITAL,04212,081974,0,0,12,21,3,63,120,0,19
18,001,CAPITAL,04212,081975,0,0,15,18,2,61,149,1,7
18,001,CAPITAL,04213,081976,0,0,14,21,9,84,129,0,10
18,001,CAPITAL,04213,081977,0,0,10,22,2,90,131,0,3
18,001,CAPITAL,04213,081978,0,0,15,31,6,100,113,2,5
18,001,CAPITAL,04213,081979,0,0,14,29,7,86,147,1,9
18,001,CAPITAL,04213,081980,0,0,3,24,4,86,143,0,8
18,001,CAPITAL,04213,081981,0,0,8,22,4,83,134,0,7
18,001,CAPITAL,04213,081982,0,0,11,24,8,101,112,1,3
18,001,CAPITAL,04213,081983,0,0,25,25,5,98,112,0,8
18,001,CAPITAL,04213,081984,0,0,24,23,6,78,132,1,6
18,001,CAPITAL,04213,081985,0,0,16,27,5,87,127,0,8
18,001,CAPITAL,04214,081986,0,0,9,19,3,43,94,1,8
18,001,CAPITAL,04214,081987,0,0,10,20,5,38,121,0,4
18,001,CAPITAL,04214,081988,0,0,9,17,3,41,102,2,10
18,001,CAPITAL,04215,081989,0,0,11,24,5,58,145,0,9
18,001,CAPITAL,04215,081990,0,0,13,21,9,63,128,0,6
18,001,CAPITAL,04215,081991,0,0,10,14,4,71,139,1,3
18,001,CAPITAL,04215,081992,0,0,10,22,2,56,141,0,5
18,001,CAPITAL,04215,081993,0,0,12,25,2,76,122,0,6
18,001,CAPITAL,04215,081994,0,0,10,26,4,66,131,2,6
18,001,CAPITAL,04215,081995,0,0,12,29,4,50,134,0,9
18,001,CAPITAL,04215,081996,0,0,2,25,4,66,127,1,8
18,001,CAPITAL,04215,081997,0,0,12,21,2,70,137,0,9
18,001,CAPITAL,04216,081998,0,0,4,20,4,57,134,0,2
18,001,CAPITAL,04216,081999,0,0,5,20,4,43,147,0,6
18,001,CAPITAL,04216,082000,0,0,12,18,6,48,141,0,8
18,001,CAPITAL,04216,082001,0,0,0,0,9,48,146,0,0
18,001,CAPITAL,04216,082002,0,0,12,20,3,45,144,0,4
18,001,CAPITAL,04216,082003,0,0,7,24,2,40,147,0,9
18,001,CAPITAL,04216,082004,0,0,8,17,4,32,154,0,9
18,001,CAPITAL,04217,082005,0,0,17,20,6,81,145,1,6
18,001,CAPITAL,04217,082006,0,0,0,28,8,68,131,0,10
18,001,CAPITAL,04217,082007,0,0,21,20,5,73,129,0,7
18,001,CAPITAL,04217,082008,0,0,17,28,8,57,149,0,13
18,001,CAPITAL,04217,082009,0,0,6,28,6,67,130,0,6
18,001,CAPITAL,04217,082010,0,0,11,28,7,49,148,0,2
18,001,CAPITAL,04218,082011,0,0,7,26,5,53,169,0,9
18,001,CAPITAL,04218,082012,0,0,9,19,4,57,169,0,7
18,001,CAPITAL,04218,082013,0,0,8,24,3,75,141,0,11
18,001,CAPITAL,04218,082014,0,0,9,22,4,53,181,0,8
18,001,CAPITAL,04218,082015,0,0,2,13,3,62,183,0,7
18,001,CAPITAL,04218,082016,0,0,10,28,3,61,159,0,9
18,001,CAPITAL,04218,082017,0,0,12,22,6,56,172,0,12
18,001,CAPITAL,04218,082018,0,0,12,34,2,69,151,0,9
18,001,CAPITAL,04218,082019,0,0,8,29,4,58,161,0,13
18,001,CAPITAL,04218,082020,0,0,16,29,4,49,159,1,5
18,001,CAPITAL,04218,082021,0,0,0,19,8,64,162,0,6
18,001,CAPITAL,04218,082022,0,0,18,14,6,49,163,2,5
18,001,CAPITAL,04218,082023,0,0,89,24,4,56,162,1,7
18,001,CAPITAL,04219,082024,0,0,19,22,5,77,106,3,8
18,001,CAPITAL,04219,082025,0,0,15,28,7,58,136,0,10
18,001,CAPITAL,04219,082026,0,0,25,28,5,90,97,0,2
18,001,CAPITAL,04219,082027,0,0,5,24,4,67,124,3,6
18,001,CAPITAL,04219,082028,0,0,15,26,9,74,110,0,6
18,001,CAPITAL,04220,082029,0,0,13,24,7,130,73,0,5
18,001,CAPITAL,04220,082030,0,0,21,17,6,116,85,0,7
18,001,CAPITAL,04220,082031,0,0,9,29,3,114,94,1,5
18,001,CAPITAL,04220,082032,0,0,10,33,6,130,66,1,5
18,001,CAPITAL,04220,082033,0,0,16,24,12,129,71,1,7
18,001,CAPITAL,04220,082034,0,0,5,17,2,13,69,0,5
18,001,CAPITAL,04220,082035,0,0,22,22,5,132,73,0,4
18,001,CAPITAL,04220,082036,0,0,13,31,5,100,85,1,6
18,001,CAPITAL,04220,082037,0,0,15,19,8,142,66,1,1
18,001,CAPITAL,04220,082038,0,0,13,20,4,126,91,1,11
18,001,CAPITAL,04220,082039,0,0,12,19,5,111,85,1,4
18,001,CAPITAL,04220,082040,0,0,12,25,5,115,78,0,16
18,001,CAPITAL,04220,082041,0,0,15,29,4,108,80,0,3
18,001,CAPITAL,04221,082042,0,0,11,21,5,110,98,0,3
18,001,CAPITAL,04221,082043,0,0,22,27,7,126,78,1,7
18,001,CAPITAL,04221,082044,0,0,16,24,12,95,102,0,12
18,001,CAPITAL,04221,082045,0,0,11,25,6,141,70,0,2
18,001,CAPITAL,04221,082046,0,0,0,22,2,141,75,0,8
18,001,CAPITAL,04221,082047,0,0,14,33,4,98,95,0,2
18,001,CAPITAL,04221,082048,0,0,9,25,10,128,86,1,5
18,001,CAPITAL,04221,082049,0,0,11,27,11,129,67,0,3
18,001,CAPITAL,04221,082050,0,0,8,21,2,126,104,2,6
18,001,CAPITAL,04221,082051,0,0,16,33,11,113,77,1,3
18,001,CAPITAL,04222,082052,0,0,16,29,2,71,115,0,8
18,001,CAPITAL,04222,082053,0,0,18,24,8,70,122,0,11
18,001,CAPITAL,04222,082054,0,0,7,22,1,89,113,0,12
18,001,CAPITAL,04222,082055,0,0,14,23,9,71,124,1,10
18,001,CAPITAL,04222,082056,0,0,22,26,4,45,136,0,11
18,001,CAPITAL,04222,082057,0,0,14,20,4,75,121,2,12
18,001,CAPITAL,04222,082058,0,0,2,31,5,67,120,1,15
18,001,CAPITAL,04222,082059,0,0,19,36,2,73,119,0,12
18,001,CAPITAL,04222,082060,0,0,12,28,7,76,123,0,9
18,001,CAPITAL,04222,082061,0,0,5,15,4,75,137,0,6
18,001,CAPITAL,04222,082062,0,0,10,21,8,86,131,0,4
18,001,CAPITAL,04223,082063,0,0,12,37,9,113,80,0,3
18,001,CAPITAL,04223,082064,0,0,10,32,5,138,90,0,8
18,001,CAPITAL,04223,082065,0,0,15,23,7,121,91,0,5
18,001,CAPITAL,04223,082066,0,0,15,27,6,126,85,2,7
18,001,CAPITAL,04223,082067,0,0,0,30,2,125,94,0,3
18,001,CAPITAL,04223,082068,0,0,0,30,11,117,92,1,8
18,001,CAPITAL,04223,082069,0,0,11,22,4,115,95,0,4
18,001,CAPITAL,04223,082070,0,0,28,37,2,116,83,0,12
18,001,CAPITAL,04224,082071,0,0,12,17,4,52,115,0,5
18,001,CAPITAL,04224,082072,0,0,12,26,4,45,106,0,8
18,001,CAPITAL,04224,082073,0,0,15,12,11,47,118,1,7
18,001,CAPITAL,04225,082074,0,0,15,28,3,68,105,2,7
18,001,CAPITAL,04225,082075,0,0,7,31,7,62,117,0,12
18,001,CAPITAL,04225,082076,0,0,15,22,4,65,106,0,15
18,001,CAPITAL,04225,082077,0,0,10,21,3,54,117,0,20
18,001,CAPITAL,04225,082078,0,0,17,19,4,66,117,0,11
18,001,CAPITAL,04225,082079,0,0,13,24,4,64,104,1,16
18,001,CAPITAL,04226,082080,0,0,14,25,3,104,99,1,0
18,001,CAPITAL,04226,082081,0,0,10,29,4,112,29,0,0
18,001,CAPITAL,04226,082082,0,0,3,18,8,109,92,1,11
18,001,CAPITAL,04226,082083,0,0,14,15,2,113,95,1,6
18,001,CAPITAL,04226,082084,0,0,9,19,4,89,103,0,2
18,001,CAPITAL,04226,082085,0,0,9,17,4,118,78,0,6
18,001,CAPITAL,04226,082086,0,0,12,12,2,101,100,0,5
18,001,CAPITAL,04226,082087,0,0,20,19,4,102,109,1,2
18,001,CAPITAL,04226,082088,0,0,16,15,2,96,107,0,3
18,001,CAPITAL,04227,082089,0,0,62,24,3,113,123,0,7
18,001,CAPITAL,04227,082090,0,0,17,27,8,87,132,0,7
18,001,CAPITAL,04227,082091,0,0,1,28,9,102,128,1,5
18,001,CAPITAL,04227,082092,0,0,14,23,4,75,127,1,9
18,001,CAPITAL,04227,082093,0,0,9,22,3,69,146,1,7
18,001,CAPITAL,04227,082094,0,0,11,5,5,87,137,0,4
18,001,CAPITAL,04227,082095,0,0,0,29,3,80,134,0,10
18,001,CAPITAL,04227,082096,0,0,14,26,4,71,144,1,3
18,001,CAPITAL,04227,082097,0,0,21,26,2,54,157,0,5
18,001,CAPITAL,04227,082098,0,0,23,19,3,71,138,0,7
18,001,CAPITAL,04227,082099,0,0,8,19,6,65,135,0,6
18,001,CAPITAL,04227,082100,0,0,18,24,3,69,136,1,12
18,001,CAPITAL,04227,082101,0,0,7,20,6,73,129,0,7
18,001,CAPITAL,04227,082102,0,0,16,28,5,59,140,0,8
18,001,CAPITAL,04227,082103,0,0,17,23,6,75,134,1,7
18,001,CAPITAL,04227,082104,0,0,0,23,7,88,127,1,7
18,002,SANTA LUCIA,04228,082105,0,0,10,14,4,71,164,0,5
18,002,SANTA LUCIA,04228,082106,0,0,6,13,2,72,156,0,4
18,002,SANTA LUCIA,04228,082107,0,0,6,15,7,64,164,1,4
18,002,SANTA LUCIA,04228,082108,0,0,24,19,3,81,148,0,8
18,002,SANTA LUCIA,04228,082109,0,0,9,24,6,79,137,0,6
18,002,SANTA LUCIA,04228,082110,0,0,7,17,3,95,146,0,6
18,002,SANTA LUCIA,04228,082111,0,0,5,13,4,80,140,0,2
18,002,SANTA LUCIA,04228,082112,0,0,10,16,2,82,143,0,4
18,002,SANTA LUCIA,04228,082113,0,0,9,19,0,63,0,0,4
18,002,SANTA LUCIA,04228,082114,0,0,7,23,3,63,156,0,7
18,002,SANTA LUCIA,04228,082115,0,0,7,11,7,76,152,1,7
18,002,SANTA LUCIA,04228,082116,0,0,7,22,2,62,165,1,9
18,002,SANTA LUCIA,04228,082117,0,0,0,0,0,0,0,0,0
18,002,SANTA LUCIA,04228,082118,0,0,4,22,5,73,170,0,2
18,002,SANTA LUCIA,04228,082119,0,0,0,11,3,85,137,0,7
18,002,SANTA LUCIA,04228,082120,0,0,8,17,2,75,159,1,7
18,002,SANTA LUCIA,04228,082121,0,0,13,24,1,72,150,0,5
18,002,SANTA LUCIA,04228,082122,0,0,16,20,2,81,153,0,4
18,002,SANTA LUCIA,04228,082123,0,0,0,22,7,74,156,2,12
18,002,SANTA LUCIA,04228,082124,0,0,3,29,6,75,160,1,1
18,002,SANTA LUCIA,04228,082125,0,0,10,15,4,93,143,4,4
18,002,SANTA LUCIA,04228,082126,0,0,12,18,6,80,144,0,4
18,002,SANTA LUCIA,04228,082127,0,0,10,22,4,57,135,1,12
18,002,SANTA LUCIA,04228,082128,0,0,0,11,5,78,164,3,6
18,002,SANTA LUCIA,04228,082129,0,0,7,21,2,68,157,1,7
18,002,SANTA LUCIA,04228,082130,0,0,12,20,5,92,137,0,4
18,002,SANTA LUCIA,04229,082131,0,0,9,13,6,115,93,0,5
18,002,SANTA LUCIA,04229,082132,0,0,9,19,2,103,128,0,8
18,002,SANTA LUCIA,04229,082133,0,0,10,16,4,117,117,0,2
18,002,SANTA LUCIA,04229,082134,0,0,6,14,0,106,135,4,0
18,002,SANTA LUCIA,04229,082135,0,0,8,20,2,89,141,0,5
18,002,SANTA LUCIA,04229,082136,0,0,7,18,7,101,124,0,2
18,002,SANTA LUCIA,04229,082137,0,0,0,16,2,114,127,3,3
18,002,SANTA LUCIA,04229,082138,0,0,6,19,6,105,132,1,2
18,002,SANTA LUCIA,04229,082139,0,0,8,27,4,90,142,1,4
18,002,SANTA LUCIA,04229,082140,0,0,9,11,3,89,138,0,2
18,002,SANTA LUCIA,04229,082141,0,0,0,0,0,0,0,0,0
18,002,SANTA LUCIA,04229,082142,0,0,4,15,8,100,130,2,6
18,002,SANTA LUCIA,04229,082143,0,0,15,18,2,105,134,0,5
18,002,SANTA LUCIA,04229,082144,0,0,87,21,3,88,144,0,1
18,002,SANTA LUCIA,04229,082145,0,0,6,17,7,97,132,1,7
18,002,SANTA LUCIA,04229,082146,0,0,5,18,3,111,123,0,8
18,002,SANTA LUCIA,04229,082147,0,0,8,21,1,95,129,2,5
18,002,SANTA LUCIA,04229,082148,0,0,8,17,3,98,141,1,3
18,002,SANTA LUCIA,04229,082149,0,0,7,22,3,107,130,1,1
18,002,SANTA LUCIA,04229,082150,0,0,8,9,3,83,141,1,5
18,002,SANTA LUCIA,04229,082151,0,0,11,23,3,72,153,0,4
18,002,SANTA LUCIA,04229,082152,0,0,9,16,7,88,139,0,5
18,002,SANTA LUCIA,04229,082153,0,0,11,16,6,120,111,0,4
18,002,SANTA LUCIA,04229,082154,0,0,13,17,7,83,142,0,2
18,002,SANTA LUCIA,04229,082155,0,0,14,19,9,87,136,0,7
18,002,SANTA LUCIA,04229,082156,0,0,8,15,2,115,114,1,8
18,002,SANTA LUCIA,04229,082157,0,0,17,18,0,121,121,0,0
18,002,SANTA LUCIA,04229,082158,0,0,8,23,1,94,126,0,2
18,002,SANTA LUCIA,04229,082159,0,0,9,12,0,90,156,0,7
18,002,SANTA LUCIA,04229,082160,0,0,12,19,4,105,138,0,6
18,002,SANTA LUCIA,04229,082161,0,0,13,16,1,101,130,1,2
18,002,SANTA LUCIA,04229,082162,0,0,0,0,0,0,0,0,0
18,002,SANTA LUCIA,04229,082163,0,0,3,13,5,113,136,0,3
18,002,SANTA LUCIA,04229,082164,0,0,7,14,6,83,155,0,3
18,002,SANTA LUCIA,04229,082165,0,0,13,15,3,93,142,0,3
18,002,SANTA LUCIA,04229,082166,0,0,17,20,1,87,140,3,5
18,002,SANTA LUCIA,04229,082167,0,0,6,20,3,97,151,0,0
18,002,SANTA LUCIA,04229,082168,0,0,14,21,3,80,146,1,1
18,002,SANTA LUCIA,04229,082169,0,0,8,26,2,87,142,1,3
18,002,SANTA LUCIA,04229,082170,0,0,8,18,4,108,124,1,4
18,002,SANTA LUCIA,04230,082171,0,0,7,15,1,148,80,1,3
18,002,SANTA LUCIA,04230,082172,0,0,0,14,2,154,94,1,0
18,002,SANTA LUCIA,04230,082173,0,0,9,13,4,167,77,2,7
18,002,SANTA LUCIA,04230,082174,0,0,17,15,0,133,103,0,2
18,002,SANTA LUCIA,04230,082175,0,0,9,8,7,170,90,0,2
18,002,SANTA LUCIA,04230,082176,0,0,12,10,8,134,96,0,3
18,002,SANTA LUCIA,04230,082177,0,0,10,10,3,151,85,0,2
18,002,SANTA LUCIA,04230,082178,0,0,9,11,5,150,104,1,0
18,002,SANTA LUCIA,04230,082179,0,0,4,13,4,137,89,0,1
18,002,SANTA LUCIA,04230,082180,0,0,3,15,2,161,82,0,3
18,002,SANTA LUCIA,04230,082181,0,0,8,20,7,140,95,1,2
18,002,SANTA LUCIA,04230,082182,0,0,13,12,3,141,84,1,3
18,002,SANTA LUCIA,04230,082183,0,0,3,24,3,134,101,1,1
18,002,SANTA LUCIA,04230,082184,0,0,9,15,2,148,94,0,2
18,002,SANTA LUCIA,04230,082185,0,0,13,15,3,167,72,6,3
18,002,SANTA LUCIA,04230,082186,0,0,9,33,4,125,94,2,4
18,002,SANTA LUCIA,04230,082187,0,0,10,15,2,138,104,1,1
18,002,SANTA LUCIA,04230,082188,0,0,15,20,0,137,99,1,2
18,002,SANTA LUCIA,04230,082189,0,0,9,16,4,140,86,0,3
18,002,SANTA LUCIA,04230,082190,0,0,3,22,4,150,83,2,2
18,002,SANTA LUCIA,04230,082191,0,0,14,18,4,135,96,0,0
18,002,SANTA LUCIA,04230,082192,0,0,4,13,2,167,73,4,1
18,002,SANTA LUCIA,04230,082193,0,0,10,14,2,166,75,0,3
18,002,SANTA LUCIA,04230,082194,0,0,34,15,1,145,90,1,6
18,002,SANTA LUCIA,04230,082195,0,0,13,24,4,125,99,1,8
18,002,SANTA LUCIA,04230,082196,0,0,0,0,0,0,0,0,0
18,002,SANTA LUCIA,04230,082197,0,0,23,7,2,151,84,0,6
18,002,SANTA LUCIA,04230,082198,0,0,10,9,3,142,93,0,4
18,002,SANTA LUCIA,04230,082199,0,0,10,20,3,137,95,0,5
18,002,SANTA LUCIA,04230,082200,0,0,20,19,1,135,103,0,0
18,002,SANTA LUCIA,04230,082201,0,0,8,20,6,142,74,1,1
18,002,SANTA LUCIA,04230,082202,0,0,8,12,3,149,88,1,3
18,002,SANTA LUCIA,04230,082203,0,0,7,12,9,132,105,0,3
18,002,SANTA LUCIA,04230,082204,0,0,7,14,6,137,101,2,4
18,002,SANTA LUCIA,04231,082205,0,0,5,16,0,169,56,1,2
18,002,SANTA LUCIA,04231,082206,0,0,12,6,5,179,58,1,1
18,002,SANTA LUCIA,04231,082207,0,0,2,14,6,167,53,0,0
18,002,SANTA LUCIA,04231,082208,0,0,13,16,2,161,60,0,2
18,002,SANTA LUCIA,04232,082209,0,0,17,14,3,146,90,2,3
18,002,SANTA LUCIA,04232,082210,0,0,16,14,3,136,88,1,2
18,002,SANTA LUCIA,04232,082211,0,0,3,14,2,158,78,1,1
18,002,SANTA LUCIA,04232,082212,0,0,0,12,2,150,78,0,1
