codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0064,0181,0186,0501,0505,0542,0543
23,Capital,001,0001 ,0001,333,1,1,8,13,2,28,17,10,172
23,Capital,001,0001 ,0002,334,2,2,16,6,5,43,9,4,176
23,Capital,001,0001 ,0003,334,1,3,14,9,4,37,4,0,184
23,Capital,001,0001 ,0004,330,5,1,17,9,7,32,14,6,162
23,Capital,001,0001 ,0005,331,0,2,12,10,5,32,14,4,180
23,Capital,001,0001 ,0006,335,1,1,14,9,2,22,17,1,191
23,Capital,001,0001 ,0007,334,1,3,11,7,2,36,9,4,196
23,Capital,001,0001 ,0008,332,1,3,8,9,3,45,17,7,161
23,Capital,001,0001 ,0009,334,2,1,17,6,3,40,15,5,162
23,Capital,001,0001 ,0010,333,3,3,4,12,3,43,7,6,177
23,Capital,001,0001 ,0011,333,0,4,7,12,7,49,11,6,155
23,Capital,001,0001 ,0012,334,2,2,12,6,7,31,4,5,189
23,Capital,001,0001 ,0013,335,0,2,10,9,8,39,9,8,172
23,Capital,001,0001 ,0014,332,4,4,16,13,3,30,10,3,169
23,Capital,001,0001 ,0015,334,1,1,16,10,7,40,9,6,173
23,Capital,001,0001 ,0016,333,0,2,6,10,5,32,11,7,182
23,Capital,001,0001 ,0017,334,0,0,11,10,6,37,7,8,162
23,Capital,001,0001 ,0018,334,0,4,11,7,7,32,17,7,170
23,Capital,001,0001 ,0019,332,0,1,13,15,6,33,12,3,169
23,Capital,001,0001A,0020,347,1,2,10,12,6,49,10,3,195
23,Capital,001,0001A,0021,350,1,1,12,10,4,35,14,7,187
23,Capital,001,0001A,0022,349,1,0,5,14,7,40,21,7,177
23,Capital,001,0001A,0023,350,0,1,22,14,5,52,10,4,162
23,Capital,001,0001A,0024,352,2,2,10,8,2,40,20,6,192
23,Capital,001,0001A,0025,349,1,2,13,15,5,40,9,6,176
23,Capital,001,0001A,0026,348,3,3,8,13,7,54,9,6,158
23,Capital,001,0001A,0027,347,0,3,9,16,4,50,14,5,154
23,Capital,001,0001A,0028,349,0,0,15,6,5,35,10,8,182
23,Capital,001,0001A,0029,349,0,3,10,13,2,47,17,7,183
23,Capital,001,0001A,0030,348,3,1,15,11,7,33,10,10,172
23,Capital,001,0001A,0031,349,1,2,12,15,4,34,14,6,179
23,Capital,001,0001A,0032,349,1,1,14,8,6,43,11,12,158
23,Capital,001,0001A,0033,350,1,6,9,8,5,48,17,10,165
23,Capital,001,0001A,0034,347,2,5,11,20,4,34,13,10,180
23,Capital,001,0002 ,0035,340,1,1,8,13,4,37,7,4,182
23,Capital,001,0002 ,0036,338,1,1,8,11,3,41,6,3,169
23,Capital,001,0002 ,0037,338,0,4,8,8,4,36,12,7,181
23,Capital,001,0002 ,0038,342,3,6,10,15,5,38,9,4,168
23,Capital,001,0002 ,0039,342,0,1,12,11,5,43,15,4,161
23,Capital,001,0002 ,0040,341,3,3,7,14,3,39,13,7,166
23,Capital,001,0002 ,0041,339,1,4,13,14,6,39,11,4,164
23,Capital,001,0002 ,0042,340,1,2,19,12,4,31,10,1,176
23,Capital,001,0002 ,0043,340,1,1,10,14,7,36,14,11,177
23,Capital,001,0002 ,0044,339,1,5,11,13,5,34,16,6,170
23,Capital,001,0002 ,0045,341,2,4,19,16,5,28,15,9,149
23,Capital,001,0002 ,0046,340,1,1,11,8,1,30,13,6,168
23,Capital,001,0002A,0047,336,3,4,12,16,8,39,15,5,157
23,Capital,001,0002A,0048,336,2,2,11,13,2,45,17,7,160
23,Capital,001,0002A,0049,336,3,2,16,11,8,27,20,5,171
23,Capital,001,0002A,0050,334,3,1,11,16,4,51,14,8,169
23,Capital,001,0002A,0051,335,2,2,9,12,8,61,14,8,142
