codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0050,0068,0069,0501,0502,0507
08,Paraná,001,0001 ,0001,350,58,2,5,2,7,57,86,45
08,Paraná,001,0001 ,0002,350,125,2,1,0,0,48,110,0
08,Paraná,001,0001 ,0003,350,51,1,10,6,4,51,107,28
08,Paraná,001,0001 ,0004,350,54,4,12,3,9,51,88,36
08,Paraná,001,0001 ,0005,350,46,5,27,7,5,52,116,19
08,Paraná,001,0001 ,0006,349,48,3,16,7,2,61,91,28
08,Paraná,001,0001 ,0007,350,47,0,0,8,13,76,97,29
08,Paraná,001,0001 ,0008,350,64,2,9,5,7,66,90,26
08,Paraná,001,0001 ,0009,350,40,3,17,8,3,64,86,42
08,Paraná,001,0001 ,0010,350,55,0,10,6,11,57,107,31
08,Paraná,001,0001 ,0011,350,3,3,10,6,6,67,90,23
08,Paraná,001,0001 ,0012,350,0,0,17,6,5,74,92,24
08,Paraná,001,0001 ,0013,350,0,1,12,8,8,47,98,21
08,Paraná,001,0001 ,0014,350,49,0,16,8,6,55,92,32
08,Paraná,001,0001 ,0015,350,56,2,10,0,4,88,70,29
08,Paraná,001,0001 ,0016,349,44,3,12,4,8,57,98,29
08,Paraná,001,0001 ,0017,349,65,0,23,5,5,54,75,41
08,Paraná,001,0001 ,0018,350,71,0,13,6,8,58,71,37
08,Paraná,001,0001 ,0019,350,51,0,14,11,11,45,93,29
08,Paraná,001,0001 ,0020,350,53,0,18,4,3,65,103,29
08,Paraná,001,0001 ,0021,350,56,0,13,7,8,56,81,42
08,Paraná,001,0001 ,0022,350,56,6,9,4,9,57,101,32
08,Paraná,001,0001 ,0023,350,63,0,14,5,5,61,83,30
08,Paraná,001,0001 ,0024,348,64,1,13,4,3,73,83,27
08,Paraná,001,0001 ,0025,350,61,0,12,5,13,63,71,0
08,Paraná,001,0001 ,0026,349,0,0,21,4,6,61,89,38
08,Paraná,001,0001 ,0027,350,0,0,0,0,0,39,93,0
08,Paraná,001,0001 ,0028,350,74,3,20,1,5,62,81,30
08,Paraná,001,0001 ,0029,350,55,2,4,7,7,73,91,29
08,Paraná,001,0001 ,0030,350,0,0,0,0,0,0,0,0
08,Paraná,001,0001 ,0031,350,60,1,15,5,4,28,118,42
08,Paraná,001,0001 ,0032,350,72,0,17,9,17,57,83,28
08,Paraná,001,0001 ,0033,350,62,3,17,7,0,52,94,30
08,Paraná,001,0001 ,0034,349,53,1,18,3,3,53,96,31
08,Paraná,001,0001 ,0035,350,54,2,23,1,6,53,72,37
08,Paraná,001,0001 ,0036,344,38,1,12,9,4,52,102,36
08,Paraná,001,0002 ,0037,349,63,2,12,11,7,48,83,37
08,Paraná,001,0002 ,0038,350,48,9,0,4,0,48,127,48
08,Paraná,001,0002 ,0039,350,3,6,17,5,5,44,95,37
08,Paraná,001,0002 ,0040,350,29,5,16,5,8,55,105,29
08,Paraná,001,0002 ,0041,350,101,0,11,7,8,30,125,0
08,Paraná,001,0002 ,0042,350,39,6,16,7,8,58,95,34
08,Paraná,001,0002 ,0043,350,39,0,16,5,5,46,105,42
08,Paraná,001,0002 ,0044,350,98,0,12,5,0,0,104,30
08,Paraná,001,0002 ,0045,349,100,1,15,0,0,48,103,0
08,Paraná,001,0002 ,0046,350,42,0,10,4,5,55,93,0
08,Paraná,001,0002 ,0047,350,46,0,17,5,9,32,113,36
08,Paraná,001,0002 ,0048,349,49,2,19,5,6,45,89,43
08,Paraná,001,0002 ,0049,350,42,1,15,5,8,50,103,45
08,Paraná,001,0002 ,0050,350,0,0,12,0,9,41,123,24
08,Paraná,001,0002 ,0051,350,43,2,16,9,10,45,120,29
08,Paraná,001,0002 ,0052,350,37,0,13,3,5,65,102,40
08,Paraná,001,0002 ,0053,349,57,1,13,3,11,57,94,28
08,Paraná,001,0002 ,0054,350,44,1,15,11,7,52,107,40
08,Paraná,001,0002 ,0055,350,35,1,19,5,3,42,125,28
08,Paraná,001,0002 ,0056,350,39,3,17,8,6,59,95,41
08,Paraná,001,0002 ,0057,350,55,0,10,0,6,55,103,31
08,Paraná,001,0002 ,0058,350,46,1,21,6,7,41,109,24
08,Paraná,001,0002 ,0059,348,43,0,13,8,15,59,99,0
08,Paraná,001,0002 ,0060,350,57,4,13,5,8,45,93,40
08,Paraná,001,0002 ,0061,349,41,1,0,7,0,46,115,24
08,Paraná,001,0002 ,0062,350,48,1,9,3,10,51,103,36
08,Paraná,001,0002 ,0063,350,147,0,28,5,4,43,13,20
08,Paraná,001,0002 ,0064,350,54,4,7,12,11,44,86,38
08,Paraná,001,0002 ,0065,350,33,0,11,7,10,49,124,33
08,Paraná,001,0002 ,0066,183,22,0,12,0,5,18,61,16
08,Paraná,001,0003 ,0067,350,60,3,13,4,2,81,89,31
08,Paraná,001,0003 ,0068,350,56,0,15,0,9,73,106,23
08,Paraná,001,0003 ,0069,350,0,0,0,0,0,0,0,0
08,Paraná,001,0003 ,0070,349,139,2,18,12,4,59,0,25
08,Paraná,001,0003 ,0071,350,61,5,5,0,4,22,0,0
08,Paraná,001,0003 ,0072,350,68,2,22,9,8,45,89,27
08,Paraná,001,0003 ,0073,350,61,6,20,5,5,41,101,39
08,Paraná,001,0003 ,0074,350,53,0,20,5,0,68,77,36
08,Paraná,001,0003 ,0075,350,52,10,4,0,0,59,104,36
08,Paraná,001,0003 ,0076,350,54,1,12,7,8,48,104,32
08,Paraná,001,0003 ,0077,350,44,0,15,6,9,75,103,26
08,Paraná,001,0003 ,0078,350,52,1,10,6,8,63,96,52
08,Paraná,001,0003 ,0079,350,66,0,18,10,0,58,94,32
08,Paraná,001,0003 ,0080,350,50,14,16,4,2,77,80,33
08,Paraná,001,0003 ,0081,350,58,1,16,1,7,50,113,30
08,Paraná,001,0003 ,0082,350,53,1,16,5,4,74,113,28
08,Paraná,001,0003 ,0083,350,59,8,6,7,7,63,111,19
08,Paraná,001,0003 ,0084,350,66,2,7,8,8,59,81,27
08,Paraná,001,0003 ,0085,350,61,1,23,8,0,75,0,24
08,Paraná,001,0003 ,0086,350,66,5,9,7,5,64,91,27
08,Paraná,001,0003 ,0087,350,0,0,13,4,7,51,105,42
08,Paraná,001,0003 ,0088,349,60,3,13,6,4,72,85,29
08,Paraná,001,0003 ,0089,257,41,2,8,4,4,46,82,19
08,Paraná,001,0004 ,0090,350,71,6,3,4,10,56,110,0
08,Paraná,001,0004 ,0091,350,4,5,17,6,8,51,111,28
08,Paraná,001,0004 ,0092,350,49,5,23,12,4,60,102,23
08,Paraná,001,0004 ,0093,350,31,3,13,7,11,64,98,31
08,Paraná,001,0004 ,0094,350,54,1,19,3,12,31,124,27
08,Paraná,001,0004 ,0095,350,44,4,8,3,3,61,109,30
08,Paraná,001,0004 ,0096,350,63,0,12,13,0,59,85,41
08,Paraná,001,0004 ,0097,350,43,4,12,9,4,52,123,24
08,Paraná,001,0004 ,0098,349,47,3,16,2,7,43,128,33
08,Paraná,001,0004 ,0099,350,48,2,10,7,10,34,130,24
08,Paraná,001,0004 ,0100,350,42,0,11,7,7,45,131,29
08,Paraná,001,0004 ,0101,350,55,0,19,12,7,50,103,23
08,Paraná,001,0004 ,0102,350,0,3,12,10,10,55,116,25
08,Paraná,001,0004 ,0103,350,39,3,25,7,14,52,99,35
08,Paraná,001,0004 ,0104,350,60,0,13,3,10,56,105,28
08,Paraná,001,0004 ,0105,350,47,1,16,3,3,45,121,25
08,Paraná,001,0004 ,0106,350,44,1,24,18,9,25,119,23
08,Paraná,001,0004 ,0107,350,3,1,26,5,4,50,104,24
08,Paraná,001,0004 ,0108,351,42,1,20,4,6,61,107,19
08,Paraná,001,0004 ,0109,350,53,0,15,7,2,51,115,24
