codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0003,0005,0022,0047,0050,0052,0055,0187,0245,0249,0250,0436
24,Ushuaia,001,0005 ,0037,339,3,13,14,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0005 ,0038,339,2,21,9,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0005 ,0039,339,2,14,21,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0005 ,0040,339,4,14,24,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0005 ,0041,339,6,14,18,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0005 ,0042,339,3,11,15,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0005 ,0043,339,4,14,21,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0005 ,0044,339,0,13,18,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0005 ,0045,339,1,12,23,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0005 ,0046,338,1,17,19,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0005 ,0047,338,6,18,15,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0005 ,0048,338,5,9,18,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0005 ,0049,338,3,19,18,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0005 ,0050,338,3,13,19,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0005 ,0051,338,1,11,13,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0005 ,0052,338,1,12,19,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0005 ,0182,338,4,13,10,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0005 ,0183,338,1,16,10,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0005 ,0184,338,3,5,14,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0005 ,0185,338,5,12,20,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0005 ,0186,338,3,15,6,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0005 ,0187,338,3,11,17,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0005 ,0188,338,3,15,22,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0005 ,0189,338,4,12,16,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0005 ,0190,338,5,9,16,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0005 ,0191,337,4,7,26,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0005 ,0192,337,11,12,14,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0005 ,0193,337,6,11,11,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0005 ,0194,337,7,17,17,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0005 ,0195,337,5,11,15,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0005 ,0196,337,1,13,12,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0005 ,0197,337,1,4,18,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0005 ,0198,337,7,9,10,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0006 ,0053,349,4,17,26,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0006 ,0054,349,2,17,20,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0006 ,0055,349,4,1,20,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0006 ,0056,348,2,10,15,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0006 ,0057,348,3,23,6,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0006 ,0058,348,0,11,12,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0006 ,0059,348,4,8,19,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0006 ,0060,348,5,10,22,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0006 ,0061,348,1,5,16,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0006 ,0062,369,4,19,11,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0006 ,0199,345,3,15,15,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0006 ,0200,345,5,12,9,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0006 ,0201,345,5,13,14,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0006 ,0202,345,4,19,18,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0006 ,0203,345,5,5,10,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0006 ,0204,345,4,15,17,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0006 ,0205,344,4,5,15,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0006 ,0206,344,1,14,15,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0006 ,0207,344,7,13,13,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0006 ,0208,344,3,10,23,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0006 ,0209,344,2,10,11,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Ushuaia,001,0006 ,0210,394,6,21,13,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0008 ,0064,338,6,19,41,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0008 ,0065,338,2,19,62,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0008 ,0066,338,5,11,53,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0008 ,0067,338,5,11,34,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0008 ,0068,338,4,15,47,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0008 ,0069,337,1,19,56,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0008 ,0070,337,2,13,45,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0008 ,0071,337,2,20,51,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0008 ,0072,337,3,3,50,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0008 ,0073,337,3,17,45,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0008 ,0074,337,4,7,61,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0008 ,0212,339,8,10,42,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0008 ,0213,339,1,16,38,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0008 ,0214,339,3,15,46,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0008 ,0215,339,9,12,53,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0008 ,0216,339,5,13,42,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0008 ,0217,339,6,14,39,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0008 ,0218,339,4,0,38,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0008 ,0219,339,8,17,47,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0008 ,0220,339,4,16,41,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0008 ,0221,339,2,19,47,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0008 ,0222,339,9,18,46,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0008 ,0223,338,3,15,46,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0008 ,0224,338,3,17,53,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0009 ,0075,336,3,15,62,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0009 ,0076,336,8,15,53,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0009 ,0077,336,1,12,54,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0009 ,0078,336,1,13,51,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0009 ,0079,336,5,13,49,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0009 ,0080,336,3,17,66,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0009 ,0225,316,8,12,41,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0009 ,0226,316,0,14,39,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0009 ,0227,315,3,10,51,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0009 ,0228,315,2,18,52,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0009 ,0229,315,3,15,38,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0009 ,0230,315,5,9,41,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0009 ,0231,315,3,16,48,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0009 ,0232,315,4,16,45,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0010 ,0081,345,0,15,89,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0010 ,0082,345,2,19,55,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0010 ,0083,345,14,0,61,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0010 ,0084,345,0,15,72,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0010 ,0085,345,2,9,43,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0010 ,0086,345,5,15,60,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0010 ,0087,345,3,18,65,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0010 ,0088,345,6,15,66,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0010 ,0089,345,1,9,47,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0010 ,0090,345,2,20,35,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0010 ,0091,345,4,26,52,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0010 ,0092,345,3,26,51,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0010 ,0093,345,2,14,56,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0010 ,0094,345,3,14,66,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0010 ,0095,345,3,26,56,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0010 ,0096,345,3,16,64,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0010 ,0097,345,4,17,54,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0010 ,0098,345,2,21,45,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0010 ,0099,345,3,16,60,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0010 ,0100,345,6,21,62,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0010 ,0101,345,2,11,61,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0010 ,0102,345,1,25,65,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0010 ,0103,344,4,14,50,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0010 ,0104,344,2,15,67,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0010 ,0233,339,3,21,56,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0010 ,0234,339,4,9,47,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0010 ,0235,339,2,13,45,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0010 ,0236,339,0,16,50,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0010 ,0237,339,1,18,55,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0010 ,0238,339,1,20,50,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0010 ,0239,339,2,16,57,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0010 ,0240,339,5,24,41,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0010 ,0241,339,4,12,50,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0010 ,0242,339,3,12,43,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0010 ,0243,339,4,12,41,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0010 ,0244,339,3,13,43,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0010 ,0245,339,2,16,52,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0010 ,0246,339,1,9,41,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0010 ,0247,339,3,13,51,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0010 ,0248,339,1,14,44,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0010 ,0249,339,3,11,44,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0010 ,0250,339,3,14,41,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0010 ,0251,339,3,12,47,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0010 ,0252,338,5,14,55,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0010 ,0253,338,9,10,44,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0010 ,0254,338,3,17,44,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0010 ,0255,338,3,15,52,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0010 ,0256,338,5,10,45,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0010 ,0257,338,2,18,58,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0011 ,0105,304,4,11,51,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0011 ,0106,304,2,13,41,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0011 ,0107,304,4,14,38,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0011 ,0108,304,27,0,38,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0011 ,0109,304,4,11,42,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0011 ,0258,306,4,2,25,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0011 ,0259,306,3,10,40,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0011 ,0260,305,3,6,25,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0011 ,0261,305,4,8,31,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0011 ,0262,305,1,11,37,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0011 ,0263,305,2,3,38,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0012 ,0110,309,3,13,48,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0012 ,0111,309,2,14,65,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0012 ,0112,309,4,14,41,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0012 ,0113,309,1,11,51,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0012 ,0114,309,1,11,65,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0012 ,0115,309,2,16,58,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Río Grande,002,0012 ,0116,309,3,14,51,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
