codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0003,0038,0050,0183,0501,0509
19,Capital,001,0002 ,0363,350,1,0,6,0,0,0,24,151
19,Capital,001,0002 ,0364,349,0,0,0,0,0,0,0,0
19,Capital,001,0002 ,0365,350,0,0,19,6,5,5,29,137
19,Capital,001,0002 ,0366,350,50,3,21,3,7,5,39,151
19,Capital,001,0002 ,0367,350,63,3,35,2,6,1,36,145
19,Capital,001,0002 ,0368,350,75,4,41,1,1,9,24,125
19,Capital,001,0002 ,0369,350,6,1,30,5,6,5,25,160
19,Capital,001,0002 ,0370,350,67,0,27,0,8,7,30,158
19,Capital,001,0002 ,0371,350,70,4,35,1,5,4,49,122
19,Capital,001,0002 ,0372,350,55,0,28,3,0,4,43,135
19,Capital,001,0002 ,0373,349,66,0,24,1,8,3,30,139
19,Capital,001,0002 ,0374,350,58,0,24,0,6,0,3,0
19,Capital,001,0002 ,0375,350,0,4,19,5,0,7,42,146
19,Capital,001,0002 ,0376,350,66,4,36,6,6,4,38,123
19,Capital,001,0002 ,0377,350,56,2,31,3,7,7,50,128
19,Capital,001,0002 ,0378,350,0,2,23,3,0,10,43,149
19,Capital,001,0002 ,0379,350,0,2,31,5,9,5,27,195
19,Capital,001,0002 ,0380,350,0,0,36,1,6,5,32,130
19,Capital,001,0002 ,0381,350,0,0,24,2,0,7,46,127
19,Capital,001,0002 ,0382,350,69,10,30,3,7,2,57,119
19,Capital,001,0002 ,0383,350,57,0,45,3,10,9,34,137
19,Capital,001,0002 ,0384,351,41,1,45,2,2,12,41,150
19,Capital,001,0002 ,0385,349,53,6,33,0,3,6,40,128
19,Capital,001,0002 ,0386,247,0,8,20,0,0,5,18,88
19,Capital,001,0003 ,0387,350,2,2,6,3,0,0,50,169
19,Capital,001,0003 ,0388,350,0,0,0,0,0,0,0,0
19,Capital,001,0003 ,0389,350,7,13,13,0,0,3,39,164
19,Capital,001,0003 ,0390,350,3,3,16,0,0,4,41,176
19,Capital,001,0003 ,0391,351,61,6,0,3,0,0,36,181
19,Capital,001,0003 ,0392,350,0,0,10,2,0,3,51,177
19,Capital,001,0003 ,0393,350,0,0,1,0,0,4,35,164
19,Capital,001,0003 ,0394,350,59,0,1,3,0,3,48,164
19,Capital,001,0003 ,0395,350,42,12,2,0,0,0,55,161
19,Capital,001,0003 ,0396,351,63,6,10,0,1,3,42,163
19,Capital,001,0003 ,0397,350,48,0,16,1,0,1,35,186
19,Capital,001,0003 ,0398,350,18,8,11,1,0,4,54,189
19,Capital,001,0003 ,0399,350,0,0,8,0,0,2,52,186
19,Capital,001,0003 ,0400,350,48,7,17,2,0,2,51,156
19,Capital,001,0003 ,0401,350,2,4,9,4,0,0,46,171
