codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0013,0038,0501,0504,0509
20,Deseado,001,0001 ,0001,304,27,1,0,2,84,9,84
20,Deseado,001,0001 ,0002,300,21,4,3,4,88,5,95
20,Deseado,001,0001 ,0003,299,33,1,1,0,90,2,69
20,Deseado,001,0001 ,0004,298,24,2,1,1,107,3,84
20,Deseado,001,0001 ,0005,301,22,4,1,0,94,2,85
20,Deseado,001,0001 ,0006,301,14,0,4,6,81,3,102
20,Deseado,001,0001 ,0007,303,25,1,5,4,86,6,75
20,Deseado,001,0001 ,0008,302,29,3,3,0,84,10,86
20,Deseado,001,0001 ,0009,300,19,10,1,3,89,9,97
20,Deseado,001,0001 ,0010,303,24,11,1,2,88,11,70
20,Deseado,001,0001 ,0011,301,0,1,1,0,81,9,83
20,Deseado,001,0001 ,0012,300,23,5,5,5,85,8,98
20,Deseado,001,0001 ,0013,300,28,6,1,1,84,4,89
20,Deseado,001,0001 ,0014,301,33,5,1,0,97,8,77
20,Deseado,001,0001 ,0015,300,18,9,3,0,78,10,85
20,Deseado,001,0001 ,0016,299,33,0,1,1,76,3,95
20,Deseado,001,0001 ,0017,300,22,2,2,1,84,2,82
20,Deseado,001,0001 ,0018,301,23,0,3,3,81,7,97
20,Deseado,001,0001 ,0019,302,21,4,3,1,105,6,73
20,Deseado,001,0001 ,0020,301,14,4,0,1,92,6,88
20,Deseado,001,0001 ,0021,301,34,5,1,0,98,3,77
20,Deseado,001,0001 ,0022,301,21,3,1,0,85,2,86
20,Deseado,001,0001 ,0023,302,24,5,0,2,88,11,93
20,Deseado,001,0001 ,0024,303,31,0,7,1,80,7,100
20,Deseado,001,0001 ,0025,300,23,5,1,0,78,7,99
20,Deseado,001,0001 ,0026,301,24,4,2,1,82,9,96
20,Deseado,001,0001 ,0027,301,25,4,1,3,88,11,83
20,Deseado,001,0001 ,0028,302,27,4,2,2,85,3,76
20,Deseado,001,0001 ,0029,300,21,6,0,1,98,4,79
20,Deseado,001,0001 ,0030,300,25,2,0,3,103,6,81
20,Deseado,001,0001 ,0031,300,3,6,3,3,83,6,70
20,Deseado,001,0001 ,0032,300,28,2,0,3,70,5,96
20,Deseado,001,0001 ,0033,303,26,3,6,0,97,3,83
20,Deseado,001,0001 ,0034,300,32,6,4,0,85,5,82
20,Deseado,001,0001 ,0035,249,15,9,1,2,60,5,79
20,Deseado,001,0001 ,0036,252,32,1,0,2,61,5,62
20,Deseado,001,0001A,0037,59,1,2,0,0,12,0,8
20,Deseado,001,0002 ,0038,300,16,3,0,0,118,7,66
20,Deseado,001,0002 ,0039,205,37,0,0,0,81,3,32
20,Deseado,001,0002 ,0040,203,9,1,0,0,104,5,37
20,Deseado,001,0003 ,0041,299,29,6,4,4,74,34,75
20,Deseado,001,0003 ,0042,301,3,8,1,4,83,16,74
20,Deseado,001,0003 ,0043,299,25,11,1,3,74,27,85
20,Deseado,001,0003 ,0044,300,1,8,2,5,87,0,68
20,Deseado,001,0003 ,0045,300,67,2,3,3,75,23,53
20,Deseado,001,0003 ,0046,301,21,7,1,1,71,37,80
20,Deseado,001,0003 ,0047,301,38,2,3,4,87,28,70
20,Deseado,001,0003 ,0048,301,34,1,2,1,83,35,72
20,Deseado,001,0003 ,0049,304,31,8,3,1,90,27,65
20,Deseado,001,0003 ,0050,302,24,8,1,3,88,31,67
20,Deseado,001,0003 ,0051,302,44,0,2,5,85,28,80
20,Deseado,001,0003 ,0052,302,28,2,3,1,103,28,77
20,Deseado,001,0003 ,0053,301,34,7,1,2,71,34,84
20,Deseado,001,0003 ,0054,303,43,1,0,1,68,24,74
20,Deseado,001,0003 ,0055,300,56,6,2,1,78,30,69
20,Deseado,001,0003 ,0056,303,32,1,3,2,78,32,95
20,Deseado,001,0003 ,0057,300,49,0,1,4,80,19,66
20,Deseado,001,0003 ,0058,298,33,6,0,3,66,33,76
20,Deseado,001,0003 ,0059,300,37,0,1,1,97,37,55
20,Deseado,001,0003 ,0060,299,63,0,2,3,63,36,61
20,Deseado,001,0003 ,0061,301,33,2,1,2,93,20,66
20,Deseado,001,0003 ,0062,302,27,10,5,5,71,24,70
20,Deseado,001,0003 ,0063,302,37,1,0,0,75,24,86
20,Deseado,001,0003 ,0064,301,35,2,0,4,88,21,66
20,Deseado,001,0003 ,0065,300,34,0,2,4,91,28,25
20,Deseado,001,0003 ,0066,300,20,0,2,4,85,28,69
20,Deseado,001,0003 ,0067,301,55,10,3,7,93,27,35
20,Deseado,001,0003 ,0068,299,39,2,1,1,83,35,71
20,Deseado,001,0003 ,0069,300,47,5,1,4,75,25,63
20,Deseado,001,0003 ,0070,300,31,9,1,4,88,30,62
20,Deseado,001,0003 ,0071,300,22,4,1,1,71,22,93
