codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0003,0040,0061,0501,0505,0511,0521
22,Capital,001,0001 ,0001,349,1,2,40,18,3,18,23,6,111
22,Capital,001,0001 ,0002,352,31,5,45,18,4,10,35,13,88
22,Capital,001,0001 ,0003,350,1,2,33,12,11,16,18,8,119
22,Capital,001,0001 ,0004,348,33,5,33,17,5,19,28,8,102
22,Capital,001,0001 ,0005,350,15,2,36,18,9,37,18,4,106
22,Capital,001,0001 ,0006,348,28,1,34,18,7,16,24,11,92
22,Capital,001,0001 ,0007,346,2,1,22,19,6,16,31,11,110
22,Capital,001,0001 ,0008,351,27,1,37,9,9,8,26,4,115
22,Capital,001,0001 ,0009,350,0,0,45,16,4,5,23,11,126
22,Capital,001,0001 ,0010,352,2,0,34,18,5,11,30,15,96
22,Capital,001,0001 ,0011,199,5,3,15,8,2,12,18,5,58
22,Capital,001,0002 ,0012,348,30,2,36,7,5,16,19,8,129
22,Capital,001,0002 ,0013,348,0,4,36,0,2,15,20,8,132
22,Capital,001,0002 ,0014,349,3,2,37,9,4,19,28,7,127
22,Capital,001,0002 ,0015,347,14,2,33,13,4,13,25,5,124
22,Capital,001,0002 ,0016,352,3,3,34,16,8,14,25,13,120
22,Capital,001,0002 ,0017,350,21,0,28,6,6,27,20,6,141
22,Capital,001,0002 ,0018,348,12,2,27,24,3,11,26,5,131
22,Capital,001,0002 ,0019,350,1,0,27,13,3,15,23,5,124
22,Capital,001,0002 ,0020,348,1,4,27,16,7,15,26,5,117
22,Capital,001,0002 ,0021,351,1,3,26,9,10,18,22,9,142
22,Capital,001,0002 ,0022,352,1,1,41,0,7,20,20,5,123
22,Capital,001,0002 ,0023,351,1,2,37,15,3,19,18,4,122
22,Capital,001,0002 ,0024,348,1,0,28,17,6,12,10,5,131
22,Capital,001,0002 ,0025,180,1,2,10,9,5,7,10,3,75
22,Capital,001,0002A,0026,350,2,0,22,17,1,18,18,7,172
22,Capital,001,0002A,0027,351,2,5,22,10,2,17,16,2,172
22,Capital,001,0002A,0028,348,3,2,17,11,2,24,16,5,171
22,Capital,001,0002A,0029,349,2,1,23,12,6,23,16,10,154
22,Capital,001,0002A,0030,347,0,0,26,11,2,8,14,8,156
22,Capital,001,0002A,0031,349,0,3,15,13,7,19,19,9,146
22,Capital,001,0002A,0032,349,3,0,15,8,4,24,14,6,180
22,Capital,001,0002A,0033,350,18,2,13,11,9,23,14,1,173
22,Capital,001,0002A,0034,353,5,0,14,16,8,10,19,6,196
22,Capital,001,0002A,0035,351,0,0,19,11,3,17,19,4,170
22,Capital,001,0002A,0036,350,1,4,20,11,7,24,18,5,159
22,Capital,001,0002A,0037,350,17,2,31,14,6,13,21,8,156
22,Capital,001,0002A,0038,351,15,2,17,15,9,18,21,7,158
22,Capital,001,0002A,0039,350,16,5,14,8,3,11,18,7,160
22,Capital,001,0002A,0040,351,7,0,16,16,12,17,14,4,175
22,Capital,001,0002A,0041,348,4,0,15,12,3,20,15,7,172
22,Capital,001,0002A,0042,351,3,1,16,13,0,10,18,4,186
22,Capital,001,0002A,0043,351,19,3,18,7,3,16,17,7,172
22,Capital,001,0002A,0044,348,13,4,12,14,3,31,22,4,169
22,Capital,001,0002A,0045,350,1,4,14,5,6,23,17,6,177
22,Capital,001,0002A,0046,351,1,7,13,4,3,14,11,8,206
22,Capital,001,0002A,0047,353,2,1,26,15,6,21,14,10,133
22,Capital,001,0002A,0048,350,3,4,0,9,0,9,18,0,160
22,Capital,001,0002A,0049,348,1,1,26,8,4,17,19,5,156
22,Capital,001,0002A,0050,351,14,4,24,10,5,22,14,4,175
22,Capital,001,0002A,0051,348,1,3,16,10,6,9,17,3,189
