codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0008,0023,0047,0050,0211,0601,0603,0609
13,Capital,001,0001 ,0001,322,21,2,10,2,12,29,8,30,47,62
13,Capital,001,0001 ,0002,320,21,3,8,9,7,42,10,33,54,62
13,Capital,001,0001 ,0003,322,28,1,8,3,11,27,13,35,57,60
13,Capital,001,0001 ,0004,321,23,2,9,3,9,29,7,32,48,68
13,Capital,001,0001 ,0005,321,28,1,7,6,8,16,7,49,57,62
13,Capital,001,0001 ,0006,320,15,21,1,3,6,27,4,38,58,77
13,Capital,001,0001 ,0007,321,10,9,5,3,15,29,9,51,48,62
13,Capital,001,0001 ,0008,321,19,10,8,1,6,22,5,35,52,74
13,Capital,001,0001 ,0009,320,15,6,7,4,7,11,8,40,71,60
13,Capital,001,0001 ,0010,321,26,0,6,3,5,19,11,39,76,59
13,Capital,001,0001 ,0011,320,19,3,7,3,9,29,1,28,48,81
13,Capital,001,0001 ,0012,320,0,0,11,2,15,38,6,38,54,64
13,Capital,001,0001 ,0013,320,32,7,4,2,16,25,8,39,48,60
13,Capital,001,0002 ,0014,311,18,2,5,8,16,16,5,36,43,77
13,Capital,001,0002 ,0015,312,23,12,3,5,11,17,4,34,47,72
13,Capital,001,0002 ,0016,313,23,3,4,5,20,18,4,24,41,78
13,Capital,001,0002 ,0017,312,17,7,2,3,10,31,3,35,48,65
13,Capital,001,0002 ,0018,312,40,3,8,5,11,10,2,32,43,93
13,Capital,001,0002 ,0019,310,14,2,5,3,17,21,4,30,26,107
13,Capital,001,0002 ,0020,314,18,2,10,7,11,27,3,30,44,66
13,Capital,001,0003 ,0021,308,20,6,3,6,17,16,3,22,38,72
13,Capital,001,0003 ,0022,308,2,2,9,1,15,25,2,41,52,56
13,Capital,001,0003 ,0023,309,13,8,9,4,12,21,10,38,24,59
13,Capital,001,0003 ,0024,309,20,7,7,5,11,17,5,36,45,73
13,Capital,001,0003 ,0025,308,22,2,2,5,14,23,3,35,45,76
13,Capital,001,0004 ,0026,302,26,0,5,4,15,18,6,47,31,61
13,Capital,001,0004 ,0027,303,43,7,2,6,10,18,6,28,29,64
13,Capital,001,0004 ,0028,303,23,6,7,3,14,22,1,36,31,69
13,Capital,001,0004 ,0029,304,18,1,3,7,26,20,5,44,29,51
13,Capital,001,0004 ,0030,302,20,6,13,7,18,31,3,24,27,70
13,Capital,001,0004 ,0031,302,18,5,2,9,12,21,7,37,28,68
13,Capital,001,0004 ,0032,302,22,2,8,6,15,22,4,34,49,55
13,Capital,001,0004 ,0033,302,18,6,6,7,17,17,4,40,34,78
13,Capital,001,0004 ,0034,302,30,2,3,9,18,17,2,40,38,47
13,Capital,001,0005 ,0035,330,27,3,8,5,11,27,1,42,49,70
13,Capital,001,0005 ,0036,329,36,9,4,5,11,24,3,41,40,59
13,Capital,001,0005 ,0037,330,28,6,2,8,13,27,3,45,39,75
13,Capital,001,0005 ,0038,328,28,8,6,7,10,30,3,42,42,62
13,Capital,001,0005 ,0039,327,19,7,2,11,18,25,5,40,37,64
13,Capital,001,0005 ,0040,327,13,9,2,4,21,34,5,40,21,75
13,Capital,001,0005 ,0041,327,0,0,9,2,12,24,4,51,41,70
13,Capital,001,0005 ,0042,327,25,3,6,6,12,17,7,36,44,60
13,Capital,001,0005 ,0043,328,34,7,7,0,4,25,3,35,37,73
13,Capital,001,0005 ,0044,328,21,6,6,7,13,31,3,41,43,77
13,Capital,001,0006 ,0045,328,31,7,4,2,17,35,7,46,27,73
13,Capital,001,0006 ,0046,328,15,4,2,7,16,32,5,40,33,83
13,Capital,001,0006 ,0047,327,19,3,2,6,16,33,4,33,29,106
13,Capital,001,0006 ,0048,328,0,0,7,3,15,26,5,32,34,79
13,Capital,001,0006 ,0049,327,23,4,11,7,19,23,2,39,39,74
13,Capital,001,0006 ,0050,329,23,10,3,9,16,22,2,38,42,86
13,Capital,001,0006 ,0051,327,36,6,5,3,13,24,2,50,42,54
13,Capital,001,0006 ,0052,328,0,0,3,8,16,25,5,35,33,74
13,Capital,001,0006 ,0053,328,35,2,10,8,10,26,3,41,39,80
13,Capital,001,0006 ,0054,327,23,5,3,5,10,19,4,42,43,77
13,Capital,001,0006 ,0055,329,30,4,12,1,18,23,3,32,92,87
13,Capital,001,0006 ,0056,328,35,6,13,6,14,34,6,30,33,74
13,Capital,001,0006 ,0057,327,17,6,10,9,7,21,4,33,51,87
13,Capital,001,0006 ,0058,328,21,2,7,5,18,21,2,45,54,69
13,Capital,001,0006 ,0059,329,17,14,6,4,22,35,8,44,24,84
13,Capital,001,0007 ,0060,331,33,6,7,7,11,22,6,46,45,69
13,Capital,001,0007 ,0061,327,24,4,10,3,9,25,3,40,49,73
