codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0023,0040,0153,0166,0183,0501,0505,0532,0533
15,Confluencia,001,0001 ,0001,340,6,6,2,13,99,13,4,24,24,65,7
15,Confluencia,001,0001 ,0002,342,8,14,6,16,100,6,3,15,20,60,6
15,Confluencia,001,0001 ,0003,340,14,7,1,11,79,8,1,25,12,76,9
15,Confluencia,001,0001 ,0004,343,8,9,11,15,87,6,1,20,18,76,9
15,Confluencia,001,0001 ,0005,343,9,6,8,15,94,8,1,17,24,79,5
15,Confluencia,001,0001 ,0006,343,10,9,6,10,92,6,2,30,20,76,7
15,Confluencia,001,0001 ,0007,344,12,0,3,11,97,7,3,26,24,61,11
15,Confluencia,001,0001 ,0008,343,5,3,4,15,95,3,1,22,24,69,6
15,Confluencia,001,0001 ,0009,341,11,11,8,18,86,6,4,25,21,65,7
15,Confluencia,001,0001 ,0010,341,9,13,5,12,82,11,3,25,10,87,6
15,Confluencia,001,0001 ,0011,343,8,5,7,15,76,4,2,30,15,90,3
15,Confluencia,001,0001 ,0012,343,7,11,1,14,93,9,6,24,14,85,5
15,Confluencia,001,0001 ,0013,342,11,7,6,13,87,7,3,20,12,77,8
15,Confluencia,001,0001 ,0014,341,9,4,5,15,72,10,4,35,16,67,10
15,Confluencia,001,0001 ,0015,341,5,6,8,11,91,3,4,22,17,77,10
15,Confluencia,001,0001 ,0016,341,11,4,8,15,89,12,4,20,19,78,5
15,Confluencia,001,0001 ,0017,343,7,7,5,13,91,13,2,28,15,73,11
15,Confluencia,001,0001 ,0018,342,6,1,8,14,107,9,1,23,18,72,6
15,Confluencia,001,0001 ,0019,343,8,7,3,11,89,2,2,17,25,67,12
15,Confluencia,001,0001 ,0020,340,9,6,5,12,96,8,1,18,19,63,5
15,Confluencia,001,0001 ,0021,342,5,6,8,12,104,5,3,37,12,73,12
15,Confluencia,001,0001 ,0022,342,4,3,6,14,77,10,5,25,22,77,10
15,Confluencia,001,0001 ,0023,342,6,9,8,20,83,3,2,21,25,74,11
15,Confluencia,001,0001 ,0024,342,11,11,14,22,79,11,4,20,15,60,5
15,Confluencia,001,0001 ,0025,344,11,13,8,16,96,10,5,22,22,65,9
15,Confluencia,001,0001 ,0026,343,2,4,4,10,115,2,2,25,22,67,6
15,Confluencia,001,0001 ,0027,341,9,5,3,14,99,5,4,19,21,65,16
15,Confluencia,001,0001 ,0028,345,2,5,6,17,90,6,2,27,15,75,8
15,Confluencia,001,0001 ,0029,342,7,6,6,13,85,9,8,40,20,61,7
15,Confluencia,001,0001 ,0030,341,10,7,8,11,90,12,6,24,13,71,8
15,Confluencia,001,0001 ,0031,343,8,6,5,10,104,10,1,22,24,67,7
15,Confluencia,001,0001 ,0032,341,4,6,11,11,101,9,9,15,17,67,6
15,Confluencia,001,0001 ,0033,340,12,5,9,9,97,6,2,19,19,68,12
15,Confluencia,001,0001 ,0034,343,13,9,10,11,93,11,5,29,12,65,4
15,Confluencia,001,0001 ,0035,341,5,5,12,16,71,8,5,28,20,68,10
15,Confluencia,001,0001 ,0036,342,7,17,11,15,73,8,7,19,17,81,7
15,Confluencia,001,0001A,0037,244,5,3,6,4,79,6,2,17,11,52,7
15,Confluencia,001,0001A,0038,241,10,9,3,11,63,4,1,12,14,44,4
15,Confluencia,001,0001A,0039,242,2,7,2,14,57,3,3,23,14,44,10
15,Confluencia,001,0001B,0040,342,11,12,6,15,86,6,2,19,25,72,6
15,Confluencia,001,0001B,0041,341,6,6,5,12,97,5,3,31,6,84,5
15,Confluencia,001,0001B,0042,342,6,4,6,12,97,10,3,17,11,86,8
