codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0012,0014,0051,0118,0506,0511,0522
06,San Fernando,001,0001 ,0001,391,6,3,5,6,4,4,183,26,75
06,San Fernando,001,0001 ,0002,391,11,3,5,4,2,2,183,21,76
06,San Fernando,001,0001 ,0003,391,13,7,1,5,6,3,164,21,87
06,San Fernando,001,0001 ,0004,391,6,3,8,11,4,5,152,21,89
06,San Fernando,001,0001 ,0005,390,7,1,9,8,3,3,189,18,71
06,San Fernando,001,0001 ,0006,390,6,5,5,3,10,4,182,11,92
06,San Fernando,001,0001 ,1001,409,9,4,3,7,4,4,196,12,58
06,San Fernando,001,0001 ,1002,409,6,5,1,6,4,21,201,17,60
06,San Fernando,001,0001 ,1003,409,7,5,3,8,5,2,194,13,53
06,San Fernando,001,0001 ,1004,409,4,1,4,4,8,1,204,15,62
06,San Fernando,001,0001 ,1005,408,6,4,0,6,3,2,202,14,72
06,San Fernando,001,0001 ,1006,408,3,5,5,5,5,2,180,17,63
06,San Fernando,001,0001 ,1007,408,8,3,3,6,7,12,198,13,60
06,San Fernando,001,0002 ,0007,432,10,6,4,9,6,3,197,14,108
06,San Fernando,001,0002 ,0008,432,6,5,1,5,9,1,209,7,78
06,San Fernando,001,0002 ,0009,432,8,6,3,8,5,6,199,12,68
06,San Fernando,001,0002 ,0010,432,8,8,3,12,4,3,171,16,104
06,San Fernando,001,0002 ,0011,432,2,9,2,10,2,2,215,12,76
06,San Fernando,001,0002 ,1008,432,5,2,3,7,7,1,204,14,81
06,San Fernando,001,0002 ,1009,432,3,5,1,1,3,2,238,10,62
06,San Fernando,001,0002 ,1010,432,10,4,5,3,11,2,195,8,77
06,San Fernando,001,0002 ,1011,431,4,5,4,6,2,3,203,19,67
06,San Fernando,001,0002 ,1012,431,12,3,1,5,7,1,192,16,82
06,San Fernando,001,0002 ,1013,431,0,0,5,3,3,1,214,7,61
06,San Fernando,001,0003 ,0012,450,8,7,4,10,13,5,207,17,90
06,San Fernando,001,0003 ,0013,450,5,3,5,11,6,6,205,11,87
06,San Fernando,001,0003 ,0014,450,4,12,7,12,5,4,215,20,85
06,San Fernando,001,0003 ,0015,450,9,0,4,9,6,5,195,15,94
06,San Fernando,001,0003 ,0016,450,10,7,4,13,9,3,232,14,91
06,San Fernando,001,0003 ,1014,439,4,9,0,5,8,0,213,10,73
06,San Fernando,001,0003 ,1015,439,5,4,1,11,9,3,207,17,72
06,San Fernando,001,0003 ,1016,439,6,2,1,9,6,1,198,11,76
06,San Fernando,001,0003 ,1017,438,1,10,2,14,7,2,207,10,61
