codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0003,0014,0047,0050,0131
16,Adolfo Alsina,001,0001 ,0001,349,35,2,51,8,9,30,134
16,Adolfo Alsina,001,0001 ,0002,348,32,3,43,10,8,25,149
16,Adolfo Alsina,001,0001 ,0003,347,47,5,49,8,9,38,127
16,Adolfo Alsina,001,0001 ,0004,349,37,0,31,9,9,22,155
16,Adolfo Alsina,001,0001 ,0005,347,46,5,38,7,8,30,133
16,Adolfo Alsina,001,0001 ,0006,348,33,2,41,4,1,24,162
16,Adolfo Alsina,001,0001 ,0007,348,30,2,37,12,7,32,134
16,Adolfo Alsina,001,0001 ,0008,351,30,6,37,2,5,44,144
16,Adolfo Alsina,001,0001 ,0009,347,46,3,48,4,6,28,143
16,Adolfo Alsina,001,0001 ,0010,347,39,6,50,10,7,37,117
16,Adolfo Alsina,001,0001 ,0011,351,25,0,39,8,10,38,152
16,Adolfo Alsina,001,0001 ,0012,350,0,0,55,8,4,39,118
16,Adolfo Alsina,001,0001 ,0013,349,31,4,61,6,9,22,141
16,Adolfo Alsina,001,0001 ,0014,349,31,2,40,2,7,48,134
16,Adolfo Alsina,001,0001 ,0015,348,0,1,55,5,11,43,130
16,Adolfo Alsina,001,0001 ,0016,348,20,1,52,7,6,37,151
16,Adolfo Alsina,001,0001 ,0017,350,0,2,33,8,6,31,169
16,Adolfo Alsina,001,0001 ,0018,348,44,1,33,8,4,21,159
16,Adolfo Alsina,001,0001 ,0019,349,37,0,44,10,4,34,162
16,Adolfo Alsina,001,0001 ,0020,344,30,5,48,6,8,31,136
16,Adolfo Alsina,001,0001 ,0021,350,43,5,28,9,4,16,170
16,Adolfo Alsina,001,0001 ,0022,350,33,2,46,12,7,32,145
16,Adolfo Alsina,001,0001 ,0023,349,43,7,29,10,3,17,144
16,Adolfo Alsina,001,0001 ,0024,347,33,3,48,8,7,34,147
16,Adolfo Alsina,001,0001 ,0025,349,33,3,50,7,4,29,157
16,Adolfo Alsina,001,0001 ,0026,349,33,8,23,7,7,15,185
16,Adolfo Alsina,001,0001 ,0027,349,37,7,48,6,6,42,149
16,Adolfo Alsina,001,0001 ,0028,347,6,6,60,10,11,36,146
16,Adolfo Alsina,001,0001 ,0029,347,29,3,36,7,5,24,173
16,Adolfo Alsina,001,0001 ,0030,347,49,2,39,3,4,26,163
16,Adolfo Alsina,001,0001 ,0031,350,33,4,31,7,8,21,151
16,Adolfo Alsina,001,0001 ,0032,348,85,4,40,6,7,35,124
16,Adolfo Alsina,001,0001 ,0033,351,34,3,35,7,5,33,150
16,Adolfo Alsina,001,0001 ,0034,349,25,4,47,7,10,51,125
16,Adolfo Alsina,001,0001 ,0035,350,39,5,42,9,2,24,124
16,Adolfo Alsina,001,0001 ,0036,349,43,0,44,7,8,29,149
16,Adolfo Alsina,001,0001 ,0037,352,25,0,56,7,5,44,142
16,Adolfo Alsina,001,0001 ,0038,349,34,3,54,10,7,27,131
16,Adolfo Alsina,001,0001 ,0039,349,19,3,54,2,2,35,15
16,Adolfo Alsina,001,0001 ,0040,348,28,0,40,8,3,45,134
16,Adolfo Alsina,001,0001 ,0041,348,34,1,44,13,5,28,133
16,Adolfo Alsina,001,0001 ,0042,351,28,0,38,13,5,26,146
16,Adolfo Alsina,001,0001 ,0043,348,1,0,48,9,10,38,163
16,Adolfo Alsina,001,0001 ,0044,346,37,2,40,10,13,32,132
16,Adolfo Alsina,001,0001 ,0045,346,30,5,40,5,9,27,143
16,Adolfo Alsina,001,0001 ,0046,349,41,3,40,5,4,26,154
16,Adolfo Alsina,001,0001 ,0047,349,39,11,40,6,5,28,145
16,Adolfo Alsina,001,0001 ,0048,347,28,6,51,12,11,45,112
16,Adolfo Alsina,001,0001 ,0049,347,31,6,52,7,4,0,142
16,Adolfo Alsina,001,0001 ,0050,348,29,4,51,9,7,31,151
16,Adolfo Alsina,001,0001 ,0051,349,45,2,43,8,3,19,164
16,Adolfo Alsina,001,0001 ,0052,349,37,5,41,10,8,37,135
16,Adolfo Alsina,001,0001 ,0053,349,32,1,30,7,13,29,164
16,Adolfo Alsina,001,0001 ,0054,348,30,9,38,8,5,45,153
16,Adolfo Alsina,001,0001 ,0055,348,26,9,40,6,5,34,153
16,Adolfo Alsina,001,0001 ,0056,349,32,4,46,5,7,20,161
16,Adolfo Alsina,001,0001 ,0057,348,27,2,16,11,5,27,200
16,Adolfo Alsina,001,0001 ,0058,346,29,2,45,10,9,26,149
16,Adolfo Alsina,001,0001 ,0059,348,27,0,43,8,11,46,132
16,Adolfo Alsina,001,0001 ,0060,348,36,3,41,5,5,39,132
16,Adolfo Alsina,001,0001 ,0061,347,44,2,40,8,10,32,138
16,Adolfo Alsina,001,0001 ,0062,350,34,3,41,10,6,53,129
16,Adolfo Alsina,001,0001 ,0063,350,34,5,40,5,4,29,149
16,Adolfo Alsina,001,0001 ,0064,349,41,0,42,5,4,37,147
16,Adolfo Alsina,001,0001 ,0065,350,36,5,53,5,2,19,160
16,Adolfo Alsina,001,0001 ,0066,351,31,3,38,8,6,35,149
16,Adolfo Alsina,001,0001 ,0067,349,48,3,37,6,6,27,137
16,Adolfo Alsina,001,0001 ,0068,347,31,4,52,8,2,25,130
16,Adolfo Alsina,001,0001 ,0069,348,43,0,40,2,76,39,145
16,Adolfo Alsina,001,0001 ,0070,346,37,3,42,4,4,33,136
16,Adolfo Alsina,001,0001 ,0071,349,41,0,32,4,5,21,165
16,Adolfo Alsina,001,0001 ,0072,347,30,8,49,10,3,30,136
16,Adolfo Alsina,001,0001 ,0073,348,29,5,48,9,9,36,118
16,Adolfo Alsina,001,0001 ,0074,348,38,0,32,3,9,35,149
16,Adolfo Alsina,001,0001 ,0075,349,50,0,31,10,2,30,143
16,Adolfo Alsina,001,0001 ,0076,348,38,0,37,8,4,28,146
16,Adolfo Alsina,001,0001 ,0077,349,35,3,26,11,6,21,169
16,Adolfo Alsina,001,0001 ,0078,348,36,4,51,5,11,24,143
16,Adolfo Alsina,001,0001 ,0079,348,29,2,25,8,4,19,176
16,Adolfo Alsina,001,0001 ,0080,349,0,0,44,8,5,23,167
16,Adolfo Alsina,001,0001 ,0081,346,20,6,60,9,4,25,140
16,Adolfo Alsina,001,0001 ,0082,347,22,0,46,7,2,25,160
16,Adolfo Alsina,001,0001 ,0083,351,47,1,43,4,6,17,168
16,Adolfo Alsina,001,0001 ,0084,349,0,0,37,10,0,27,0
16,Adolfo Alsina,001,0001 ,0085,348,34,3,38,6,6,15,156
16,Adolfo Alsina,001,0001 ,0086,352,37,2,57,5,6,26,132
16,Adolfo Alsina,001,0001 ,0087,349,34,1,40,8,6,25,139
16,Adolfo Alsina,001,0001 ,0088,349,38,4,24,5,3,33,162
16,Adolfo Alsina,001,0001 ,0089,352,25,5,42,7,2,23,150
16,Adolfo Alsina,001,0001 ,0090,350,23,5,31,2,11,30,164
16,Adolfo Alsina,001,0001 ,0091,348,31,4,33,13,2,30,149
16,Adolfo Alsina,001,0001 ,0092,350,39,3,28,4,6,26,164
16,Adolfo Alsina,001,0001 ,0093,348,28,3,41,10,7,31,161
16,Adolfo Alsina,001,0001 ,0094,345,39,2,37,9,10,37,132
16,Adolfo Alsina,001,0001 ,0095,348,31,1,35,10,8,39,145
16,Adolfo Alsina,001,0001 ,0096,347,42,4,48,7,8,25,143
16,Adolfo Alsina,001,0001 ,0097,349,32,0,38,7,6,30,161
16,Adolfo Alsina,001,0001 ,0098,347,37,0,40,12,2,26,173
16,Adolfo Alsina,001,0001 ,0099,345,0,8,41,6,5,26,166
16,Adolfo Alsina,001,0001 ,0100,347,40,4,38,7,9,41,134
16,Adolfo Alsina,001,0001 ,0101,350,0,0,38,5,6,27,162
16,Adolfo Alsina,001,0001 ,0102,349,1,1,27,9,9,29,165
16,Adolfo Alsina,001,0001 ,0103,349,29,2,46,18,8,27,127
