codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0038,0047,0050,0052,0134,0201,0202,0203,0204,0205,0206,0207,0208
18,Capital                                 ,001,0008 ,1043,313,8,0,4,14,1,1,62,39,1,6,28,9,16,16,0
18,Capital                                 ,001,0009 ,0050,326,10,6,0,20,3,4,72,36,1,0,41,10,2,19,2
18,Capital                                 ,001,0009 ,0051,326,0,0,0,20,5,5,65,36,1,3,45,7,6,21,0
18,Capital                                 ,001,0009 ,0052,326,14,5,0,11,11,3,70,36,3,2,35,14,3,18,0
18,Capital                                 ,001,0009 ,0053,326,0,2,3,20,2,4,63,36,0,4,54,10,4,19,2
18,Capital                                 ,001,0009 ,0054,326,0,5,4,19,0,2,69,43,1,3,44,19,2,19,1
18,Capital                                 ,001,0009 ,0055,325,6,3,0,16,3,1,77,48,0,3,38,16,4,15,0
18,Capital                                 ,001,0009 ,0056,325,1,4,0,29,8,0,64,34,0,8,48,11,0,14,0
18,Capital                                 ,001,0009 ,0057,325,7,4,0,21,1,2,71,50,0,5,47,6,3,13,0
18,Capital                                 ,001,0009 ,0058,325,5,5,0,27,2,5,62,37,2,2,43,16,0,24,1
18,Capital                                 ,001,0009 ,1044,317,13,5,1,8,7,3,59,34,4,3,48,8,4,26,1
18,Capital                                 ,001,0009 ,1045,317,12,3,2,14,3,1,58,45,3,4,54,7,3,18,2
18,Capital                                 ,001,0009 ,1046,317,3,6,3,7,8,4,70,43,3,1,54,14,2,14,0
18,Capital                                 ,001,0009 ,1047,317,7,1,0,13,3,6,73,37,4,6,40,9,3,20,1
18,Capital                                 ,001,0009 ,1048,317,7,2,2,10,2,5,56,45,4,3,56,8,4,21,0
18,Capital                                 ,001,0009 ,1049,317,10,7,3,15,6,4,60,41,7,4,38,8,4,18,1
18,Capital                                 ,001,0009 ,1050,317,4,2,2,15,2,6,61,39,3,10,48,12,1,16,1
18,Capital                                 ,001,0009 ,1051,317,2,6,2,17,6,3,62,39,2,4,52,9,2,22,0
18,Capital                                 ,001,0010 ,0059,323,2,1,0,26,2,2,78,36,2,3,30,11,5,26,1
18,Capital                                 ,001,0010 ,0060,323,0,0,2,16,2,6,62,33,0,2,48,13,2,28,0
18,Capital                                 ,001,0010 ,0061,323,9,2,0,12,8,3,70,42,2,4,39,6,1,27,0
18,Capital                                 ,001,0010 ,0062,322,6,4,2,17,3,7,57,48,1,5,38,14,4,16,1
18,Capital                                 ,001,0010 ,0063,322,0,0,2,19,1,0,78,47,0,2,39,6,4,17,0
18,Capital                                 ,001,0010 ,1052,321,6,2,0,16,3,3,72,38,1,10,31,16,1,30,2
18,Capital                                 ,001,0010 ,1053,321,6,5,2,15,5,3,57,46,2,4,43,10,6,21,1
18,Capital                                 ,001,0010 ,1054,321,5,3,3,11,11,4,69,44,1,3,49,9,1,25,1
18,Capital                                 ,001,0010 ,1055,320,10,2,3,13,1,10,62,40,4,5,43,7,4,30,0
18,Capital                                 ,001,0011 ,0064,313,0,0,0,7,9,3,96,38,3,2,26,13,5,5,1
18,Capital                                 ,001,0011 ,0065,312,3,5,2,10,5,6,81,41,2,1,24,9,2,18,0
18,Capital                                 ,001,0011 ,0066,312,0,0,0,16,5,4,78,48,1,3,25,9,2,19,0
18,Capital                                 ,001,0011 ,0067,312,8,3,0,9,3,1,94,57,5,3,22,6,6,9,1
18,Capital                                 ,001,0011 ,0068,312,0,5,5,15,1,3,73,58,1,1,25,13,5,15,1
18,Capital                                 ,001,0011 ,1056,337,2,2,0,12,8,3,74,47,5,1,35,6,12,4,1
18,Capital                                 ,001,0011 ,1057,337,4,3,1,11,1,3,83,53,1,3,37,8,3,9,2
18,Capital                                 ,001,0011 ,1058,336,8,3,1,8,5,3,97,40,5,0,23,12,5,5,1
18,Capital                                 ,001,0011 ,1059,336,9,1,0,17,0,8,87,41,4,1,29,6,4,10,4
18,Capital                                 ,001,0012 ,0069,300,1,3,1,6,4,1,82,42,1,2,26,12,6,17,0
18,Capital                                 ,001,0012 ,0070,299,3,7,0,0,6,3,91,45,4,0,21,12,8,8,1
18,Capital                                 ,001,0012 ,0071,299,2,0,0,13,0,0,100,32,0,0,33,13,5,12,0
18,Capital                                 ,001,0012 ,0072,299,10,5,2,5,0,4,94,32,1,1,16,6,8,11,1
18,Capital                                 ,001,0012 ,0073,299,0,0,0,0,1,0,90,43,2,0,25,12,0,18,1
18,Capital                                 ,001,0012 ,0074,299,1,1,0,8,4,2,86,45,2,2,22,18,2,9,1
18,Capital                                 ,001,0012 ,0075,299,6,2,1,11,0,2,82,42,1,1,17,17,4,11,1
18,Capital                                 ,001,0012 ,0076,299,0,0,0,17,4,3,83,43,0,2,25,12,5,16,0
18,Capital                                 ,001,0012 ,1060,293,5,0,0,6,1,0,61,39,8,1,24,14,10,11,1
18,Capital                                 ,001,0012 ,1061,293,8,4,1,10,3,2,79,33,0,5,23,12,4,12,0
18,Capital                                 ,001,0012 ,1062,293,3,1,0,11,1,3,100,0,6,3,21,6,2,0,0
18,Capital                                 ,001,0012 ,1063,293,2,2,1,10,3,4,79,32,2,0,23,9,4,11,0
18,Capital                                 ,001,0012 ,1064,293,7,3,0,8,1,8,79,42,2,1,27,2,8,10,2
18,Capital                                 ,001,0012 ,1065,292,0,4,0,5,2,4,82,41,0,0,29,13,7,4,1
18,Capital                                 ,001,0012 ,1066,292,0,0,0,13,1,4,67,45,3,0,27,8,7,8,2
18,Capital                                 ,001,0013 ,0077,248,1,3,0,9,5,1,70,29,2,1,15,10,5,11,0
18,Capital                                 ,001,0013 ,0078,248,4,3,1,7,5,6,74,24,0,4,21,8,1,28,0
18,Capital                                 ,001,0013 ,0079,248,5,1,1,9,4,4,67,26,2,1,16,8,4,25,0
18,Capital                                 ,001,0013 ,1067,318,10,4,2,0,13,2,78,45,7,3,21,11,4,15,2
18,Capital                                 ,001,0013 ,1068,318,3,2,2,7,6,7,98,34,4,4,34,11,5,21,1
18,Capital                                 ,001,0014 ,0080,297,8,5,0,18,1,5,81,35,1,4,31,20,2,19,0
18,Capital                                 ,001,0014 ,0081,297,3,2,1,17,0,0,80,35,1,1,33,13,11,34,0
18,Capital                                 ,001,0014 ,0082,297,13,8,0,24,3,1,62,38,0,2,29,15,7,21,0
18,Capital                                 ,001,0014 ,0083,296,10,7,0,16,6,2,73,39,0,1,39,17,2,19,0
18,Capital                                 ,001,0014 ,0084,296,1,4,2,12,5,2,77,45,2,4,35,12,3,17,2
18,Capital                                 ,001,0014 ,0085,296,3,5,2,12,3,1,71,43,0,1,40,15,0,24,3
18,Capital                                 ,001,0014 ,1069,325,9,7,3,16,5,4,0,43,1,1,38,19,0,24,0
18,Capital                                 ,001,0014 ,1070,324,13,0,0,10,2,5,88,43,6,5,31,10,3,26,0
18,Capital                                 ,001,0014 ,1071,324,0,0,0,10,5,3,74,42,9,2,42,4,8,15,0
18,Capital                                 ,001,0014 ,1072,324,2,1,2,16,5,3,96,28,3,5,26,16,4,33,1
18,Capital                                 ,001,0014 ,1073,324,13,3,3,13,2,3,75,34,6,9,37,9,2,31,2
18,Capital                                 ,001,0015 ,0086,284,0,0,1,18,3,1,71,35,3,1,25,10,4,16,0
18,Capital                                 ,001,0015 ,0087,284,5,4,0,22,4,1,68,38,0,2,36,13,0,19,1
18,Capital                                 ,001,0015 ,0088,283,3,5,0,20,2,1,69,38,2,3,25,7,8,23,1
18,Capital                                 ,001,0015 ,0089,283,0,11,1,17,2,1,71,47,3,4,72,8,3,22,0
18,Capital                                 ,001,0015 ,0090,283,2,0,0,0,3,0,63,46,0,0,7,3,0,13,3
18,Capital                                 ,001,0015 ,1074,312,10,2,2,19,4,4,73,47,5,3,27,7,4,30,1
18,Capital                                 ,001,0015 ,1075,311,11,2,4,16,4,6,62,39,2,4,36,5,7,30,0
18,Capital                                 ,001,0015 ,1076,311,12,5,0,17,6,4,60,39,3,4,55,10,2,25,1
18,Capital                                 ,001,0015 ,1077,311,0,0,3,4,9,4,68,55,2,3,33,7,3,23,1
18,Capital                                 ,001,0016 ,0091,298,1,3,1,12,7,2,63,33,2,2,42,7,2,31,1
18,Capital                                 ,001,0016 ,0092,298,6,6,0,20,3,0,55,31,1,7,37,8,1,39,1
18,Capital                                 ,001,0016 ,0093,298,9,0,1,14,7,1,54,45,1,0,30,17,2,25,0
18,Capital                                 ,001,0016 ,0094,297,11,0,0,27,3,3,56,46,2,3,22,5,1,42,1
18,Capital                                 ,001,0016 ,1078,269,5,0,2,14,4,2,37,33,1,7,42,12,3,28,2
18,Capital                                 ,001,0016 ,1079,269,185,0,2,12,1,3,51,20,0,6,43,7,4,34,2
18,Capital                                 ,001,0016 ,1080,269,1,0,1,5,5,4,56,53,4,3,30,9,0,30,0
18,Capital                                 ,001,0016 ,1081,268,1,5,1,16,4,3,40,26,3,3,36,5,1,36,0
18,Capital                                 ,001,0017 ,0095,307,5,4,0,17,4,2,83,36,0,4,36,13,4,17,0
18,Capital                                 ,001,0017 ,0096,307,9,5,2,10,5,2,69,48,0,4,39,5,8,19,2
18,Capital                                 ,001,0017 ,0097,307,13,1,0,12,9,0,86,34,0,7,28,13,1,21,2
18,Capital                                 ,001,0017 ,0098,307,10,0,2,15,3,3,90,37,2,2,23,13,2,16,0
18,Capital                                 ,001,0017 ,0099,307,7,0,1,16,3,2,81,41,1,6,31,8,4,18,1
18,Capital                                 ,001,0017 ,0100,307,4,7,0,15,2,3,88,36,1,6,32,9,1,13,1
18,Capital                                 ,001,0017 ,1082,294,10,5,2,0,4,2,74,38,0,3,33,7,2,2,2
18,Capital                                 ,001,0017 ,1083,294,9,5,3,12,5,3,62,39,1,6,36,7,3,20,1
18,Capital                                 ,001,0017 ,1084,294,0,8,0,0,0,0,78,28,0,0,26,0,5,18,0
18,Capital                                 ,001,0017 ,1085,293,0,0,1,7,4,6,79,33,2,4,26,8,0,16,1
18,Capital                                 ,001,0017 ,1086,293,11,2,0,10,7,3,74,34,3,3,36,8,2,21,0
18,Capital                                 ,001,0018 ,0101,245,1,4,1,20,1,1,42,34,2,4,29,7,0,24,0
18,Capital                                 ,001,0018 ,0102,244,0,1,2,20,3,4,48,27,0,2,27,10,1,27,0
18,Capital                                 ,001,0018 ,1087,195,5,2,2,13,2,1,34,21,4,1,32,8,1,19,1
18,Capital                                 ,001,0018 ,1088,195,4,3,0,14,5,2,34,24,2,2,26,6,0,22,0
18,Capital                                 ,001,0019 ,0103,323,5,4,1,23,6,2,72,36,5,3,38,12,2,28,0
18,Capital                                 ,001,0019 ,0104,323,3,2,4,0,0,0,72,39,1,2,35,6,3,18,0
18,Capital                                 ,001,0019 ,0105,323,8,2,0,12,3,1,70,44,1,7,42,6,0,35,0
18,Capital                                 ,001,0019 ,0106,323,9,6,2,31,5,2,62,31,0,9,42,8,0,34,0
18,Capital                                 ,001,0019 ,0107,322,9,6,1,33,4,0,63,39,0,2,42,17,0,23,0
18,Capital                                 ,001,0019 ,1089,328,3,2,1,0,0,5,85,36,0,0,32,9,0,24,0
18,Capital                                 ,001,0019 ,1090,328,3,6,6,20,4,6,58,35,5,4,48,10,3,30,0
18,Capital                                 ,001,0019 ,1091,328,4,0,3,14,2,1,65,42,0,5,53,14,3,20,0
18,Capital                                 ,001,0019 ,1092,328,16,6,1,22,2,3,56,37,4,2,38,14,3,32,0
18,Capital                                 ,001,0020 ,0108,285,3,0,0,15,4,1,54,37,1,3,37,8,7,36,0
18,Capital                                 ,001,0020 ,0109,284,10,1,0,21,7,3,31,36,3,4,38,11,2,30,0
18,Capital                                 ,001,0020 ,0110,284,3,2,0,29,6,1,65,25,1,3,36,11,0,25,1
18,Capital                                 ,001,0020 ,0111,284,1,7,0,21,1,3,59,23,1,4,43,6,2,29,0
18,Capital                                 ,001,0020 ,1093,256,8,2,0,9,5,2,49,29,0,4,33,12,2,27,1
18,Capital                                 ,001,0020 ,1094,255,5,1,0,17,3,4,33,22,0,5,37,8,4,30,0
18,Capital                                 ,001,0020 ,1095,255,0,0,3,10,3,3,53,24,5,0,31,12,1,33,0
18,Capital                                 ,001,0020 ,1096,255,9,6,1,18,5,2,44,29,3,5,25,8,2,29,0
18,Capital                                 ,001,0021 ,0112,304,10,0,0,11,4,2,72,35,1,2,34,11,4,37,0
18,Capital                                 ,001,0021 ,0113,304,9,3,2,19,1,2,55,39,1,5,43,8,1,28,0
18,Capital                                 ,001,0021 ,0114,303,11,4,1,18,3,4,65,33,3,4,47,14,0,24,0
18,Capital                                 ,001,0021 ,0115,303,9,5,1,17,1,1,66,24,4,3,42,10,2,18,2
18,Capital                                 ,001,0021 ,1097,294,0,0,0,0,0,0,73,35,3,0,45,0,2,32,2
18,Capital                                 ,001,0021 ,1098,294,11,10,2,11,1,4,51,49,4,3,50,8,3,26,0
18,Capital                                 ,001,0021 ,1099,293,12,0,2,17,1,0,74,37,1,0,33,10,2,17,1
18,Capital                                 ,001,0022 ,0116,318,10,2,1,17,4,4,72,44,0,3,43,15,2,26,1
18,Capital                                 ,001,0022 ,0117,318,8,3,1,17,4,2,59,44,5,4,67,8,1,17,2
18,Capital                                 ,001,0022 ,0118,318,15,1,1,23,10,1,57,38,4,3,40,10,0,40,1
18,Capital                                 ,001,0022 ,0119,318,6,0,2,27,4,2,65,42,2,6,42,7,3,26,0
18,Capital                                 ,001,0022 ,0120,318,6,0,0,19,3,3,58,56,3,7,38,15,1,35,0
18,Capital                                 ,001,0022 ,0121,318,7,3,2,24,4,2,56,41,3,6,52,14,4,44,2
18,Capital                                 ,001,0022 ,1100,320,8,6,1,12,3,5,71,31,3,11,41,15,4,24,0
18,Capital                                 ,001,0022 ,1101,319,11,4,0,19,2,1,76,38,7,4,48,4,0,31,1
18,Capital                                 ,001,0022 ,1102,319,12,0,0,17,3,2,67,32,2,5,54,9,0,29,0
18,Capital                                 ,001,0022 ,1103,319,13,6,0,13,2,1,67,45,4,5,49,12,8,24,4
18,Capital                                 ,001,0022 ,1104,319,13,1,0,11,3,4,54,35,4,5,54,9,1,36,0
18,Capital                                 ,001,0022 ,1105,319,12,2,1,13,6,4,56,41,2,4,53,8,0,30,2
18,Capital                                 ,001,0023 ,0122,304,5,5,3,23,2,2,64,28,1,4,29,13,3,25,0
18,Capital                                 ,001,0023 ,0123,304,5,6,0,19,5,3,60,60,0,4,26,20,2,0,0
18,Capital                                 ,001,0023 ,0124,303,0,2,2,20,1,2,63,48,0,1,28,12,1,17,0
18,Capital                                 ,001,0023 ,1106,243,0,0,1,0,5,4,55,24,5,1,15,7,3,19,0
18,Capital                                 ,001,0023 ,1107,242,0,1,0,7,6,3,46,40,1,2,34,9,2,6,0
18,Capital                                 ,001,0023 ,1108,242,10,4,0,11,3,1,47,31,1,1,27,7,1,19,1
18,Capital                                 ,001,0024 ,0125,322,3,4,1,13,2,0,103,39,0,2,25,19,4,13,1
18,Capital                                 ,001,0024 ,0126,322,2,4,0,12,5,1,111,42,0,2,25,14,1,15,5
18,Capital                                 ,001,0024 ,0127,322,7,5,0,6,3,1,122,46,2,5,21,14,1,5,0
18,Capital                                 ,001,0024 ,0128,322,0,0,0,6,7,1,93,59,1,2,24,13,1,13,0
18,Capital                                 ,001,0024 ,0129,322,8,13,0,5,4,1,105,46,2,4,26,13,4,8,1
18,Capital                                 ,001,0024 ,0130,322,0,2,1,13,1,2,93,49,2,2,24,14,7,5,0
18,Capital                                 ,001,0024 ,0131,322,0,6,1,15,0,0,96,48,5,3,0,12,2,8,0
18,Capital                                 ,001,0024 ,1109,323,4,2,2,8,2,4,84,50,0,3,32,12,2,11,1
18,Capital                                 ,001,0024 ,1110,322,7,3,1,10,4,2,91,34,1,1,31,12,3,17,1
18,Capital                                 ,001,0024 ,1111,322,2,4,0,7,5,3,88,45,4,4,38,8,2,7,1
18,Capital                                 ,001,0024 ,1112,322,4,0,2,14,4,2,78,59,1,3,17,2,2,17,0
18,Capital                                 ,001,0024 ,1113,322,13,3,3,5,5,3,74,34,0,3,46,12,3,13,0
18,Capital                                 ,001,0024 ,1114,322,7,3,0,16,4,3,83,47,3,0,19,9,4,14,1
18,Capital                                 ,001,0025 ,0132,339,0,0,2,7,7,0,115,43,3,3,35,12,1,9,0
18,Capital                                 ,001,0025 ,0133,338,1,6,0,15,7,3,118,46,2,2,31,11,4,4,0
18,Capital                                 ,001,0025 ,0134,338,6,6,0,18,2,3,109,32,1,2,17,13,0,16,3
18,Capital                                 ,001,0025 ,0135,338,4,5,1,14,0,2,115,43,0,1,25,22,3,9,1
18,Capital                                 ,001,0025 ,0136,338,0,7,2,20,4,2,109,35,1,3,25,12,2,18,3
18,Capital                                 ,001,0025 ,1115,316,6,2,1,9,3,2,85,34,1,1,33,18,5,9,5
18,Capital                                 ,001,0025 ,1116,316,3,1,0,6,9,3,102,43,3,0,34,7,6,12,1
18,Capital                                 ,001,0025 ,1117,315,1,2,1,12,3,2,87,42,0,2,36,9,0,9,2
18,Capital                                 ,001,0025 ,1118,315,6,5,2,12,3,2,97,26,2,3,28,14,4,10,1
18,Capital                                 ,001,0025 ,1119,315,19,0,0,7,1,4,108,45,5,0,19,7,0,13,2
18,Capital                                 ,001,0026 ,0137,306,4,4,1,15,3,2,65,28,0,0,42,24,1,15,1
18,Capital                                 ,001,0026 ,0138,306,8,3,0,11,4,3,58,42,0,1,40,12,1,6,1
18,Capital                                 ,001,0026 ,0139,305,6,0,0,14,4,4,72,38,2,4,34,11,1,20,0
18,Capital                                 ,001,0026 ,0140,305,4,10,1,20,4,4,69,43,0,5,37,4,2,14,1
18,Capital                                 ,001,0026 ,0141,305,9,7,0,7,9,1,65,36,1,3,37,24,4,21,0
18,Capital                                 ,001,0026 ,0142,305,8,7,0,8,7,3,62,19,1,3,52,18,2,11,0
18,Capital                                 ,001,0026 ,0143,305,6,2,1,15,3,1,80,38,2,4,24,11,2,28,0
18,Capital                                 ,001,0026 ,1120,334,12,2,1,10,4,4,59,43,3,4,52,14,5,16,0
18,Capital                                 ,001,0026 ,1121,333,11,3,1,20,0,2,70,43,5,4,43,12,1,17,1
18,Capital                                 ,001,0026 ,1122,333,5,0,2,14,4,2,78,42,3,2,39,13,0,33,0
18,Capital                                 ,001,0026 ,1123,333,4,3,1,10,8,2,69,36,6,4,53,18,3,17,0
