codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0012,0013,0063,0068,0501,0504,0522
12,Capital,001,0001A,0001,335,38,1,7,5,6,0,47,3,107
12,Capital,001,0001A,0002,335,56,0,9,0,13,2,41,4,115
12,Capital,001,0001A,0003,334,44,0,3,0,14,1,38,4,120
12,Capital,001,0001A,0004,334,3,5,5,1,12,1,32,4,127
12,Capital,001,0001A,0005,334,34,0,7,0,4,0,29,3,140
12,Capital,001,0001A,0006,334,45,1,9,0,14,1,41,5,106
12,Capital,001,0001A,0007,334,34,2,12,0,8,0,40,6,131
12,Capital,001,0001A,0008,334,45,0,10,1,8,0,36,6,108
12,Capital,001,0001B,0009,308,33,2,8,1,6,5,55,2,105
12,Capital,001,0001B,0010,308,84,2,9,1,9,0,48,2,75
12,Capital,001,0001B,0011,308,46,2,2,0,12,1,56,5,102
12,Capital,001,0001B,0012,308,38,1,8,0,10,1,38,3,112
12,Capital,001,0001B,0013,308,38,2,6,0,9,1,46,4,94
12,Capital,001,0001B,0014,307,36,0,12,1,7,2,67,0,94
12,Capital,001,0001B,0015,307,36,6,7,3,14,1,64,0,89
12,Capital,001,0001C,0016,338,46,3,5,1,11,1,89,3,84
12,Capital,001,0001C,0017,338,0,0,10,0,9,0,68,0,96
12,Capital,001,0001C,0018,338,48,1,6,0,6,1,64,3,100
12,Capital,001,0001C,0019,338,55,0,8,0,12,3,74,4,89
12,Capital,001,0001C,0020,338,44,0,8,0,12,2,63,6,102
12,Capital,001,0001C,0021,338,37,0,10,3,7,0,83,7,85
12,Capital,001,0001C,0022,338,53,3,7,0,7,4,79,7,78
12,Capital,001,0001C,0023,338,50,1,5,1,11,2,63,3,97
12,Capital,001,0001C,0024,338,44,4,6,0,8,3,74,4,101
12,Capital,001,0001C,0025,338,49,7,3,3,8,1,81,4,73
12,Capital,001,0001C,0026,337,2,1,5,0,18,0,73,2,89
12,Capital,001,0001C,0027,337,2,0,1,1,14,3,93,2,74
12,Capital,001,0001C,0028,337,59,3,2,0,8,4,75,3,111
12,Capital,001,0001C,0029,337,1,0,4,0,14,1,80,5,82
12,Capital,001,0001D,0030,333,47,0,7,1,6,0,96,1,49
12,Capital,001,0001D,0031,332,49,2,4,0,3,3,98,1,58
12,Capital,001,0001D,0032,332,37,0,6,0,7,1,108,4,63
12,Capital,001,0001D,0033,332,78,7,2,1,11,2,91,3,58
12,Capital,001,0001D,0034,332,5,45,6,0,4,1,82,5,75
12,Capital,001,0001D,0035,332,42,0,3,0,12,3,99,3,62
12,Capital,001,0001D,0036,332,78,0,7,2,9,0,98,5,26
12,Capital,001,0001D,0037,332,5,3,9,2,13,1,84,4,56
12,Capital,001,0001D,0038,332,44,5,0,0,10,0,95,2,67
12,Capital,001,0001D,0039,332,38,5,5,1,11,0,93,3,67
12,Capital,001,0001D,0040,332,0,0,9,3,6,2,92,4,28
12,Capital,001,0001D,0041,332,3,0,2,2,6,0,87,6,56
12,Capital,001,0001D,0042,332,29,0,9,4,6,1,104,5,56
12,Capital,001,0001D,0043,332,44,0,4,0,10,1,101,1,61
12,Capital,001,0001E,0044,296,41,2,2,3,12,0,40,5,109
12,Capital,001,0001E,0045,296,0,0,6,2,8,2,31,5,104
12,Capital,001,0001E,0046,296,38,0,7,3,10,4,41,11,102
12,Capital,001,0001E,0047,296,46,2,7,3,11,2,39,6,99
12,Capital,001,0001E,0048,295,33,6,8,2,12,1,42,3,97
12,Capital,001,0001E,0049,295,1,2,3,1,9,1,56,3,96
12,Capital,001,0001F,0050,294,34,0,6,0,11,4,36,5,89
