codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0030,0131,0132,0135,0137,0138
11,Atreuco,001,0001 ,0001,297,8,5,0,94,13,91,0,17
11,Atreuco,001,0001 ,0002,298,8,0,1,107,2,112,4,0
11,Atreuco,001,0001 ,0003,297,21,0,0,86,4,104,2,13
11,Atreuco,001,0001 ,0004,296,26,1,1,109,1,86,1,14
11,Atreuco,001,0001 ,0005,296,44,5,0,97,4,91,1,28
11,Atreuco,001,0002 ,0006,349,21,0,1,121,6,119,3,14
11,Atreuco,001,0002 ,0007,349,21,0,0,112,7,135,2,12
11,Atreuco,001,0002 ,0008,348,18,0,0,133,6,96,1,18
11,Atreuco,001,0002 ,0009,348,6,1,2,129,6,123,2,14
11,Atreuco,001,0002 ,0010,348,16,1,0,127,11,116,0,10
11,Atreuco,001,0002 ,0011,348,12,6,1,126,8,102,1,17
11,Atreuco,001,0002 ,0012,348,22,1,0,110,12,110,4,23
11,Atreuco,001,0002 ,0013,348,8,1,0,128,18,119,0,17
11,Atreuco,001,0002 ,0014,348,19,0,0,140,10,105,0,22
11,Atreuco,001,0002 ,0015,348,15,3,0,106,0,157,4,7
11,Atreuco,001,0002 ,0016,348,0,12,0,102,7,129,0,22
11,Atreuco,001,0002 ,0017,348,6,3,1,104,10,132,3,26
11,Atreuco,001,0002 ,0018,348,24,1,0,132,4,112,0,17
11,Atreuco,001,0003 ,0019,305,6,0,0,106,2,126,0,7
11,Atreuco,001,0003 ,0020,305,3,3,0,107,3,132,0,8
11,Atreuco,001,0003 ,0021,305,17,0,0,115,1,119,0,2
11,Atreuco,001,0003 ,0022,305,8,0,2,112,1,124,1,4
11,Atreuco,001,0003 ,0023,304,5,0,0,111,0,134,2,5
11,Atreuco,001,0003 ,0024,304,9,0,0,108,2,137,2,6
11,Atreuco,001,0003 ,0025,304,4,0,0,127,1,121,2,3
11,Atreuco,001,0004 ,0026,316,15,0,2,136,0,88,2,19
11,Atreuco,001,0004 ,0027,316,17,1,0,132,1,98,1,0
11,Atreuco,001,0005 ,0028,191,8,0,0,44,0,104,0,4
