codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0023,0038,0072,0131,0137,0179,0208
10,General Belgrano,001,0001 ,0001,339,33,0,1,1,3,59,22,127,0
10,General Belgrano,001,0001 ,0002,338,34,1,1,4,4,71,18,124,1
10,General Belgrano,001,0001 ,0003,340,28,7,2,0,5,83,21,121,1
10,General Belgrano,001,0001 ,0004,340,44,4,3,3,5,75,24,95,5
10,General Belgrano,001,0001 ,0005,339,37,6,0,0,3,91,25,104,0
10,General Belgrano,001,0001 ,0006,340,50,5,1,3,4,85,38,86,5
10,General Belgrano,001,0001 ,0007,341,40,5,4,1,4,76,21,113,3
10,General Belgrano,001,0001 ,0008,339,31,5,3,2,3,82,28,102,1
10,General Belgrano,001,0001 ,0009,339,0,0,1,2,4,86,19,108,3
10,General Belgrano,001,0001 ,0010,339,39,0,0,1,1,73,24,127,5
10,General Belgrano,001,0001 ,0011,339,0,0,2,1,0,77,26,127,2
10,General Belgrano,001,0001 ,0012,337,55,5,2,1,3,82,0,94,3
10,General Belgrano,001,0001 ,0013,338,29,2,4,0,0,82,20,132,6
10,General Belgrano,001,0001 ,0014,338,27,4,0,0,2,70,25,119,5
10,General Belgrano,001,0001 ,0015,340,34,5,2,0,3,79,18,111,2
10,General Belgrano,001,0001 ,0016,338,29,4,0,1,3,73,21,107,0
10,General Belgrano,001,0001 ,0017,338,24,6,2,0,1,92,22,99,0
10,General Belgrano,001,0001 ,0018,339,42,8,0,1,1,80,23,117,3
10,General Belgrano,001,0001 ,0019,341,0,0,0,0,0,0,0,0,0
10,General Belgrano,001,0001 ,0020,338,25,5,1,4,1,97,25,91,1
10,General Belgrano,001,0001 ,0021,338,35,0,2,0,3,81,28,102,5
10,General Belgrano,001,0002 ,0022,306,24,2,0,1,4,43,11,148,0
10,General Belgrano,001,0002 ,0023,306,20,2,2,1,3,31,10,158,0
10,General Belgrano,001,0002 ,0024,306,20,5,0,1,0,44,12,144,1
10,General Belgrano,001,0002 ,0025,306,21,4,3,0,5,38,13,157,0
10,General Belgrano,001,0002 ,0026,306,21,2,1,3,3,34,12,137,0
10,General Belgrano,001,0002 ,0027,306,11,0,3,0,4,40,17,139,2
10,General Belgrano,001,0002 ,0028,307,21,2,6,0,5,34,15,147,2
10,General Belgrano,001,0002 ,0029,305,16,1,1,0,5,45,18,131,0
10,General Belgrano,001,0003 ,0030,316,23,1,2,0,3,25,19,146,1
