codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0008,0014,0022,0040,0045,0112,0119,0124,0130,0501,0527,0536,0563
23,Capital,001,0005 ,1625,332,3,3,0,3,3,4,2,18,4,4,16,29,43,127,6
23,Capital,001,0005 ,1626,331,14,2,0,4,1,2,2,9,6,8,8,38,36,118,4
23,Capital,001,0005 ,1627,331,10,2,2,2,2,1,4,20,5,5,20,36,33,102,11
23,Capital,001,0005 ,1628,331,0,3,0,5,3,4,2,13,2,7,15,42,29,116,2
23,Capital,001,0006 ,0076,323,8,3,0,5,2,3,0,8,4,2,18,60,27,102,7
23,Capital,001,0006 ,0077,323,9,5,0,2,5,6,2,10,5,3,17,44,18,96,9
23,Capital,001,0006 ,0078,323,0,0,0,2,1,2,0,13,7,2,18,48,29,91,8
23,Capital,001,0006 ,0079,323,5,5,1,5,4,2,0,10,4,5,18,49,21,96,4
23,Capital,001,0006 ,0080,322,6,3,1,2,2,3,1,8,4,2,16,49,20,100,10
23,Capital,001,0006 ,0081,322,2,5,2,5,2,3,0,8,3,2,31,46,26,103,9
23,Capital,001,0006 ,0082,322,8,3,1,3,4,2,1,13,2,3,23,46,26,90,6
23,Capital,001,0006 ,0083,322,2,3,0,5,6,6,2,11,5,2,26,47,26,93,5
23,Capital,001,0006 ,1629,302,5,4,1,3,2,5,0,8,7,2,12,53,29,88,7
23,Capital,001,0006 ,1630,302,4,3,2,3,5,5,0,13,5,4,16,38,35,78,4
23,Capital,001,0006 ,1631,302,7,2,0,1,2,5,1,14,6,2,15,60,27,82,9
23,Capital,001,0006 ,1632,302,4,3,0,6,6,4,0,9,6,4,28,39,23,84,8
23,Capital,001,0006 ,1633,302,4,1,3,3,1,4,1,16,6,1,14,35,28,100,9
23,Capital,001,0006 ,1634,302,1,1,0,3,2,5,1,9,3,2,25,39,32,88,8
23,Capital,001,0006 ,1635,302,9,2,1,3,3,2,0,17,3,2,19,34,30,86,10
23,Capital,001,0007 ,0084,332,0,0,1,5,3,9,0,8,6,0,18,68,31,83,4
23,Capital,001,0007 ,0085,332,0,0,0,8,4,7,0,17,7,5,28,64,13,68,13
23,Capital,001,0007 ,0086,332,4,2,1,5,0,4,0,9,2,2,20,64,28,78,7
23,Capital,001,0007 ,0087,332,0,0,1,4,3,4,1,9,6,4,19,86,16,68,9
23,Capital,001,0007 ,0088,332,11,3,0,10,3,6,1,8,7,2,27,66,28,66,10
23,Capital,001,0007 ,0089,332,2,2,0,3,1,5,0,7,3,3,24,74,27,65,15
23,Capital,001,0007 ,0090,331,0,0,3,5,3,5,2,17,5,3,27,72,21,60,8
23,Capital,001,0007 ,0091,331,0,0,0,11,6,4,0,9,5,3,18,76,23,67,7
23,Capital,001,0007 ,1636,332,0,0,1,4,3,6,1,10,8,5,20,43,34,76,6
23,Capital,001,0007 ,1637,331,5,10,2,5,1,6,1,17,5,8,33,54,33,40,10
23,Capital,001,0007 ,1638,331,7,6,0,7,0,3,1,15,3,1,14,74,26,65,7
23,Capital,001,0007 ,1639,331,10,5,1,6,3,6,2,9,4,2,25,71,35,57,7
23,Capital,001,0007 ,1640,331,0,0,1,2,3,7,1,17,10,1,27,57,24,71,13
23,Capital,001,0007 ,1641,331,3,3,6,11,7,1,3,18,3,4,22,62,17,71,7
23,Capital,001,0007 ,1642,331,4,1,1,10,5,6,2,16,8,4,21,55,30,73,10
23,Capital,001,0007A,0092,325,6,5,0,3,4,1,0,16,5,4,22,88,24,56,6
23,Capital,001,0007A,0093,325,3,7,0,2,4,4,0,11,5,1,30,74,29,66,13
23,Capital,001,0007A,0094,324,1,7,2,4,0,7,2,6,6,4,17,75,22,68,9
23,Capital,001,0007A,0095,324,10,5,0,5,2,6,2,18,1,1,21,72,15,67,10
23,Capital,001,0007A,0096,324,0,0,2,4,2,7,1,5,8,4,31,61,22,77,14
23,Capital,001,0007A,0097,324,8,8,1,5,4,4,0,12,7,4,32,74,16,70,8
23,Capital,001,0007A,0098,324,5,4,1,9,4,9,1,17,2,2,34,70,17,53,11
23,Capital,001,0007A,0099,324,0,0,1,6,3,9,0,5,4,4,22,61,19,66,15
23,Capital,001,0007A,0100,324,3,4,0,4,1,5,4,11,2,6,26,79,15,64,11
23,Capital,001,0007A,0101,324,13,2,0,2,2,3,2,14,4,0,27,75,19,63,5
23,Capital,001,0007A,0102,324,2,7,1,1,2,5,1,10,5,0,30,86,24,60,6
23,Capital,001,0007A,1643,340,10,2,2,6,2,6,0,24,8,4,24,79,35,47,7
23,Capital,001,0007A,1644,340,5,6,0,6,2,3,3,9,3,1,23,76,27,71,7
23,Capital,001,0007A,1645,339,4,13,0,8,2,3,1,9,7,3,23,64,25,62,9
23,Capital,001,0007A,1646,339,5,5,1,3,3,9,0,18,6,4,19,68,32,72,7
23,Capital,001,0007A,1647,339,16,0,0,7,2,6,3,12,6,1,24,78,28,75,10
23,Capital,001,0007A,1648,339,0,6,0,5,4,1,0,16,4,4,29,72,22,68,8
23,Capital,001,0007A,1649,339,0,0,1,10,4,10,2,13,5,2,26,71,34,56,9
23,Capital,001,0007A,1650,339,4,10,0,2,4,3,0,14,4,6,23,75,42,56,6
23,Capital,001,0007A,1651,339,9,10,0,6,2,3,1,11,2,2,20,84,31,63,11
23,Capital,001,0008 ,0103,338,10,3,1,7,3,8,1,7,3,6,30,66,13,69,11
23,Capital,001,0008 ,0104,338,7,3,3,12,0,2,1,10,0,0,23,83,21,76,8
23,Capital,001,0008 ,0105,338,0,0,1,7,4,3,0,9,4,4,29,71,13,86,12
23,Capital,001,0008 ,0106,337,2,3,2,6,2,7,0,11,6,2,22,81,22,73,11
23,Capital,001,0008 ,0107,337,0,0,1,8,2,5,1,10,5,3,29,69,28,76,13
23,Capital,001,0008 ,0108,337,4,1,0,7,3,7,2,17,2,2,22,56,29,74,12
23,Capital,001,0008 ,0109,337,2,4,0,8,4,3,1,23,1,4,24,66,23,70,10
23,Capital,001,0008 ,0110,337,0,0,3,3,5,5,0,9,5,1,27,83,30,61,11
23,Capital,001,0008 ,1652,329,0,0,0,3,3,6,0,6,3,1,24,53,33,101,1
23,Capital,001,0008 ,1653,329,12,4,3,4,4,5,2,12,3,8,31,55,21,63,9
23,Capital,001,0008 ,1654,329,4,4,1,9,0,3,2,18,4,3,18,52,33,76,5
23,Capital,001,0008 ,1655,329,14,10,2,10,4,5,2,10,5,4,18,59,24,66,6
23,Capital,001,0008 ,1656,329,1,1,1,1,5,4,3,7,3,3,36,62,25,68,8
23,Capital,001,0008 ,1657,329,1,11,3,7,2,8,0,7,5,5,31,59,35,60,6
23,Capital,001,0008 ,1658,328,6,11,0,8,2,8,0,10,2,5,27,84,22,42,15
23,Capital,001,0008A,0111,332,7,2,0,5,2,4,1,9,2,4,23,84,17,76,7
23,Capital,001,0008A,0112,332,2,7,0,3,3,6,1,12,3,4,17,71,23,78,7
23,Capital,001,0008A,0113,332,1,7,2,9,1,2,1,9,8,3,24,89,21,54,6
23,Capital,001,0008A,0114,332,2,3,1,4,1,5,1,13,7,4,22,91,22,66,11
23,Capital,001,0008A,0115,332,6,6,0,3,1,3,2,7,5,0,35,82,24,57,6
23,Capital,001,0008A,0116,332,4,3,1,10,0,5,0,15,5,2,26,86,21,62,12
23,Capital,001,0008A,0117,332,4,9,2,5,3,6,4,12,8,1,24,82,27,60,7
23,Capital,001,0008A,0118,332,3,4,1,2,1,6,0,8,8,3,29,79,16,60,11
23,Capital,001,0008A,0119,332,2,12,1,4,2,2,0,7,2,7,27,80,21,55,6
23,Capital,001,0008A,0120,332,3,7,0,6,3,4,1,13,4,4,21,79,17,62,11
23,Capital,001,0008A,0121,331,3,6,1,5,3,5,4,2,4,4,17,92,22,60,9
23,Capital,001,0008A,0122,331,14,3,0,8,0,4,1,9,4,2,25,84,31,59,12
23,Capital,001,0008A,0123,331,5,9,1,3,1,3,1,5,6,5,27,79,30,68,7
23,Capital,001,0008A,1659,342,6,2,2,6,3,5,0,16,6,1,16,92,33,56,5
23,Capital,001,0008A,1660,341,8,7,1,5,1,5,3,9,3,7,19,77,34,66,10
23,Capital,001,0008A,1661,341,3,9,4,5,2,4,1,13,9,6,22,69,34,61,7
23,Capital,001,0008A,1662,341,7,12,0,11,2,4,0,12,8,3,30,68,30,63,9
23,Capital,001,0008A,1663,341,7,3,1,2,0,6,0,18,14,0,20,57,34,59,8
23,Capital,001,0008A,1664,341,3,10,0,5,2,3,1,16,11,5,22,66,35,64,12
23,Capital,001,0008A,1665,341,0,0,0,5,7,8,1,14,6,3,19,60,39,65,13
23,Capital,001,0008A,1666,341,10,5,0,1,3,2,1,11,6,1,30,76,23,66,5
23,Capital,001,0008A,1667,341,6,8,0,5,2,0,0,8,5,5,19,72,33,66,8
23,Capital,001,0008A,1668,341,3,2,2,10,2,0,5,11,7,3,19,74,30,50,9
23,Capital,001,0008A,1669,341,0,3,1,4,2,5,1,11,6,3,24,67,42,58,6
23,Capital,001,0009 ,0124,337,6,7,0,7,2,3,0,7,8,1,27,115,35,44,8
23,Capital,001,0009 ,0125,337,5,3,2,8,2,2,4,8,14,3,33,100,31,47,8
23,Capital,001,0009 ,0126,337,2,2,0,7,1,4,0,7,5,2,36,115,20,41,10
23,Capital,001,0009 ,0127,337,2,3,0,5,2,5,0,9,3,3,24,143,18,38,9
23,Capital,001,0009 ,0128,337,0,4,0,5,2,2,0,10,15,1,27,113,21,52,6
23,Capital,001,0009 ,0129,337,2,2,2,5,1,3,0,8,6,0,29,123,31,40,8
23,Capital,001,0009 ,0130,337,3,7,1,6,3,2,2,8,7,0,28,141,19,37,7
23,Capital,001,0009 ,0131,337,7,3,0,4,2,3,1,13,8,0,25,135,23,36,5
23,Capital,001,0009 ,0132,337,9,8,1,1,2,6,0,7,12,2,24,110,25,41,6
23,Capital,001,0009 ,0133,337,0,0,2,4,1,7,1,15,10,1,22,172,20,48,11
23,Capital,001,0009 ,0134,337,1,5,1,3,2,4,3,7,7,4,22,108,22,50,6
23,Capital,001,0009 ,0135,337,0,0,0,3,1,3,0,7,7,4,22,113,17,47,7
23,Capital,001,0009 ,0136,337,5,3,1,2,4,3,0,21,12,1,28,104,24,52,7
23,Capital,001,0009 ,0137,337,0,0,0,4,1,1,0,6,9,1,28,103,21,50,6
23,Capital,001,0009 ,0138,337,23,0,0,4,1,3,0,12,8,0,20,115,22,41,3
23,Capital,001,0009 ,0139,337,2,1,1,4,3,3,2,7,11,3,19,130,29,41,3
23,Capital,001,0009 ,0140,336,2,2,1,5,1,1,0,11,7,5,20,139,17,38,6
23,Capital,001,0009 ,0141,336,9,5,0,2,1,4,1,13,10,3,22,116,30,48,5
23,Capital,001,0009 ,0142,336,0,0,0,6,1,9,3,12,6,2,22,118,29,41,3
23,Capital,001,0009 ,1670,338,0,5,0,7,4,1,0,13,14,3,14,107,38,42,9
23,Capital,001,0009 ,1671,338,7,11,1,6,1,2,1,4,12,1,28,115,28,30,3
23,Capital,001,0009 ,1672,338,5,3,2,8,4,4,1,15,7,0,29,95,34,38,6
23,Capital,001,0009 ,1673,338,7,6,3,3,4,3,1,9,5,3,17,118,23,35,4
23,Capital,001,0009 ,1674,338,0,0,2,3,3,5,0,17,13,1,20,112,41,35,7
23,Capital,001,0009 ,1675,338,3,5,2,4,6,5,2,6,14,0,26,100,30,32,6
23,Capital,001,0009 ,1676,338,3,5,2,6,2,4,4,13,9,4,26,104,23,38,2
23,Capital,001,0009 ,1677,338,7,6,1,2,5,2,0,7,12,2,22,114,34,39,1
23,Capital,001,0009 ,1678,338,1,5,1,4,3,6,1,12,9,2,36,104,34,31,7
23,Capital,001,0009 ,1679,337,0,0,4,2,1,4,0,11,15,7,26,91,32,47,2
23,Capital,001,0009 ,1680,337,6,1,3,4,1,5,0,14,13,1,18,107,34,37,6
23,Capital,001,0009 ,1681,337,0,0,0,3,2,2,0,0,19,5,19,93,21,54,0
23,Capital,001,0009 ,1682,337,0,0,2,5,2,4,0,16,9,2,23,96,30,36,4
23,Capital,001,0009 ,1683,337,0,0,3,4,1,2,2,12,16,5,16,104,31,32,5
23,Capital,001,0009 ,1684,337,12,4,2,4,5,5,3,9,5,1,18,99,34,42,3
23,Capital,001,0009 ,1685,337,1,5,0,7,2,2,1,13,9,1,23,96,34,52,6
23,Capital,001,0009 ,1686,337,0,0,1,3,1,6,2,11,10,3,25,88,43,37,4
23,Capital,001,0009A,0143,345,4,6,0,4,3,1,1,11,9,2,30,128,40,33,7
23,Capital,001,0009A,0144,345,0,0,0,4,5,2,1,11,8,1,27,134,23,40,6
23,Capital,001,0009A,0145,345,0,0,2,4,2,2,1,8,8,1,34,124,25,31,1
23,Capital,001,0009A,0146,345,0,2,1,3,0,5,2,8,4,3,24,135,33,32,9
23,Capital,001,0009A,0147,345,5,4,0,7,2,6,1,9,2,3,23,108,33,47,8
23,Capital,001,0009A,0148,345,7,6,5,3,1,3,1,4,6,3,26,120,29,58,5
23,Capital,001,0009A,0149,345,6,6,0,6,1,14,1,12,8,3,28,119,16,36,5
23,Capital,001,0009A,0150,345,9,8,1,2,2,6,2,14,8,2,24,123,20,48,7
23,Capital,001,0009A,0151,345,6,2,1,1,1,7,0,10,11,3,27,124,27,52,9
23,Capital,001,0009A,0152,345,17,8,2,7,3,3,0,11,15,0,21,109,27,41,12
23,Capital,001,0009A,0153,345,11,9,3,3,1,7,1,7,9,5,28,112,18,42,10
23,Capital,001,0009A,0154,345,5,9,0,7,4,3,1,13,4,2,27,118,31,36,12
23,Capital,001,0009A,0155,345,11,6,1,3,3,2,0,12,7,2,27,112,19,41,3
23,Capital,001,0009A,0156,344,10,12,1,4,1,4,3,6,5,2,29,109,25,39,7
23,Capital,001,0009A,0157,344,4,12,1,4,1,5,0,8,5,2,34,115,23,58,5
23,Capital,001,0009A,0158,344,3,11,0,7,2,5,0,7,5,1,31,123,25,47,6
23,Capital,001,0009A,1687,348,2,10,6,8,1,2,2,6,10,5,24,109,30,32,7
23,Capital,001,0009A,1688,348,7,5,0,2,2,6,3,18,8,2,23,100,30,42,1
23,Capital,001,0009A,1689,348,4,0,2,3,1,7,2,7,5,5,29,115,26,29,5
23,Capital,001,0009A,1690,348,4,11,2,5,2,2,0,14,7,5,21,112,23,32,7
23,Capital,001,0009A,1691,348,2,2,0,7,1,6,2,16,11,2,16,105,32,50,2
23,Capital,001,0009A,1692,347,6,4,2,8,0,6,1,10,8,2,10,113,26,35,5
23,Capital,001,0009A,1693,347,1,13,3,10,0,7,0,8,16,3,20,101,30,34,6
23,Capital,001,0009A,1694,347,3,12,2,12,2,4,3,5,12,2,21,68,33,36,8
23,Capital,001,0009A,1695,347,5,8,1,6,3,3,2,6,15,5,21,103,28,56,1
23,Capital,001,0009A,1696,347,3,2,1,4,3,3,3,14,8,4,24,84,41,41,7
23,Capital,001,0009A,1697,347,3,6,1,1,1,4,2,8,8,4,15,92,38,48,17
23,Capital,001,0009A,1698,347,8,9,1,3,3,6,2,9,8,2,20,85,42,47,0
23,Capital,001,0009A,1699,347,6,6,3,7,3,3,1,13,6,1,24,104,29,34,6
23,Capital,001,0009A,1700,347,2,6,0,1,3,5,3,6,9,3,20,106,35,29,7
23,Capital,001,0010 ,0159,340,3,3,0,3,1,2,2,9,1,2,32,149,23,27,4
