codprov,coddepto,depto,circuito,mesa,electores,blancos,nulos,00055,00050,00037,00036
16,001,Adolfo Alsina,00103,000025,314,5,9,104,54,63,18
16,001,Adolfo Alsina,00103,000026,311,2,8,75,48,84,13
16,001,Adolfo Alsina,00103,000027,312,5,9,99,45,47,15
16,001,Adolfo Alsina,00103,000028,317,12,15,95,48,72,9
16,001,Adolfo Alsina,00104,000029,335,5,17,84,44,68,13
16,001,Adolfo Alsina,00104,000030,337,15,12,73,40,99,12
16,001,Adolfo Alsina,00104,000031,336,6,13,86,36,87,6
16,001,Adolfo Alsina,00104,000032,334,7,5,91,40,83,10
16,001,Adolfo Alsina,00104,000033,334,3,14,86,41,86,12
16,001,Adolfo Alsina,00104,000034,339,11,16,79,46,91,8
16,001,Adolfo Alsina,00104,000035,333,5,12,81,39,106,8
16,001,Adolfo Alsina,00104,000036,340,1,10,91,35,88,9
16,001,Adolfo Alsina,00104,000037,337,20,0,86,41,94,13
16,001,Adolfo Alsina,00104,000038,335,8,6,83,35,93,13
16,001,Adolfo Alsina,00104,000039,339,9,5,90,44,88,11
16,001,Adolfo Alsina,00105,000040,318,4,5,63,19,115,11
16,001,Adolfo Alsina,00105,000041,313,9,0,79,14,106,9
16,001,Adolfo Alsina,00105,000042,315,7,11,74,21,98,4
16,001,Adolfo Alsina,00105,000043,316,6,10,71,17,103,4
16,001,Adolfo Alsina,00105,000044,313,12,10,75,20,99,4
16,001,Adolfo Alsina,00105,000045,318,8,14,61,15,109,4
16,001,Adolfo Alsina,00105,000046,319,6,10,79,24,100,2
16,001,Adolfo Alsina,00105,000047,317,10,14,67,11,114,2
16,001,Adolfo Alsina,00105,000048,317,7,8,85,9,110,6
16,001,Adolfo Alsina,00105,000049,318,5,2,79,22,96,6
16,001,Adolfo Alsina,00106,000050,350,9,16,81,10,126,4
16,001,Adolfo Alsina,00106,000051,351,15,14,73,6,124,7
16,001,Adolfo Alsina,00106,000052,347,7,10,84,11,125,2
16,001,Adolfo Alsina,00106,000053,349,10,9,74,6,135,8
16,001,Adolfo Alsina,00106,000054,347,10,9,78,10,127,4
16,001,Adolfo Alsina,00107,000055,333,8,5,97,41,78,10
16,001,Adolfo Alsina,00107,000056,331,3,13,77,44,103,11
16,001,Adolfo Alsina,00107,000057,333,19,7,88,44,97,15
16,001,Adolfo Alsina,00107,000058,333,11,7,95,33,93,10
16,001,Adolfo Alsina,00107,000059,331,9,10,8,46,104,12
16,001,Adolfo Alsina,00107,000060,327,7,16,98,30,80,7
16,001,Adolfo Alsina,00107,000061,333,5,12,79,34,103,14
16,001,Adolfo Alsina,00107,000062,334,4,7,99,29,83,12
16,001,Adolfo Alsina,00107,000063,334,5,3,103,42,84,9
16,001,Adolfo Alsina,00108,000064,327,2,6,69,73,73,8
16,001,Adolfo Alsina,00108,000065,328,2,5,75,59,79,8
16,001,Adolfo Alsina,00108,000066,327,0,9,78,66,65,11
16,001,Adolfo Alsina,00108,000067,328,5,7,78,53,65,15
16,001,Adolfo Alsina,00108,000068,329,9,9,76,61,63,15
16,001,Adolfo Alsina,00108,000069,328,5,5,90,74,62,5
16,001,Adolfo Alsina,00108,000070,328,6,6,84,51,79,3
16,001,Adolfo Alsina,00109,000071,313,4,7,74,38,90,8
16,001,Adolfo Alsina,00109,000072,310,12,13,90,21,92,10
16,001,Adolfo Alsina,00109,000073,310,10,7,94,31,82,13
16,001,Adolfo Alsina,00109,000074,311,5,14,61,35,92,8
16,001,Adolfo Alsina,00109,000075,313,12,9,71,32,95,8
16,001,Adolfo Alsina,00109,000076,311,1,47,80,18,88,7
16,001,Adolfo Alsina,00109,000077,312,13,11,94,23,85,11
16,001,Adolfo Alsina,00109,000078,314,7,11,86,23,80,11
16,001,Adolfo Alsina,00110,000079,334,2,6,82,76,62,9
16,001,Adolfo Alsina,00110,000080,333,4,10,64,92,64,12
16,001,Adolfo Alsina,00110,000081,331,1,5,81,78,58,9
16,001,Adolfo Alsina,00110,000082,330,1,8,87,69,43,7
16,001,Adolfo Alsina,00110,000083,327,2,6,83,71,49,7
16,001,Adolfo Alsina,00110,000084,329,2,1,68,99,54,6
16,001,Adolfo Alsina,00110,000085,330,0,4,73,94,57,10
16,001,Adolfo Alsina,00111,000086,310,9,7,69,38,88,10
16,001,Adolfo Alsina,00111,000087,309,9,7,91,28,80,6
16,001,Adolfo Alsina,00111,000088,318,4,7,98,26,69,9
16,001,Adolfo Alsina,00111,000089,313,4,10,88,19,91,8
16,001,Adolfo Alsina,00111,000090,315,3,10,78,25,109,7
16,001,Adolfo Alsina,00111,000091,315,13,16,91,26,85,6
16,001,Adolfo Alsina,00111,000092,314,3,8,59,34,85,6
16,001,Adolfo Alsina,00111,000093,315,11,16,64,33,81,11
16,001,Adolfo Alsina,00111,000094,312,8,3,74,34,85,11
16,001,Adolfo Alsina,00112,000100,348,11,12,58,37,103,4
16,001,Adolfo Alsina,00112,000101,348,12,8,74,39,109,7
16,001,Adolfo Alsina,00112,000102,347,7,13,75,30,115,4
16,001,Adolfo Alsina,00112,000103,356,9,14,88,41,82,3
16,001,Adolfo Alsina,00112,000095,349,5,10,64,26,100,5
16,001,Adolfo Alsina,00112,000096,349,8,13,81,38,98,9
16,001,Adolfo Alsina,00112,000097,349,6,2,62,30,119,4
16,001,Adolfo Alsina,00112,000098,350,6,13,80,25,109,6
16,001,Adolfo Alsina,00112,000099,350,0,60,62,32,112,6
16,001,Adolfo Alsina,00113,000104,323,5,9,77,63,61,11
16,001,Adolfo Alsina,00113,000105,325,5,0,78,38,83,7
16,001,Adolfo Alsina,00113,000106,324,5,9,60,52,77,13
16,001,Adolfo Alsina,00113,000107,321,11,12,97,39,67,11
16,001,Adolfo Alsina,00113,000108,325,1,7,68,47,82,4
16,001,Adolfo Alsina,00113,000109,325,6,12,67,57,62,7
16,001,Adolfo Alsina,00113,000110,345,8,10,71,49,80,11
16,001,Adolfo Alsina,00114,000111,342,0,7,102,43,75,3
16,001,Adolfo Alsina,00114,000112,344,3,9,75,42,104,5
16,001,Adolfo Alsina,00114,000113,343,2,16,85,38,100,6
16,001,Adolfo Alsina,00114,000114,342,6,13,88,36,84,11
16,001,Adolfo Alsina,00114,000115,344,12,16,79,47,88,9
16,001,Adolfo Alsina,00114,000116,339,15,20,89,38,91,9
16,001,Adolfo Alsina,00114,000117,343,1,17,88,43,97,12
16,001,Adolfo Alsina,00114,000118,345,5,0,82,42,96,5
16,001,Adolfo Alsina,00114,000119,341,4,15,88,32,90,6
16,001,Adolfo Alsina,00114,000120,341,13,4,96,32,94,11
16,001,Adolfo Alsina,00114,000121,344,9,20,97,41,83,5
16,001,Adolfo Alsina,00114,000122,346,13,7,79,35,92,7
16,001,Adolfo Alsina,00115,000123,331,3,9,81,51,64,18
16,001,Adolfo Alsina,00115,000124,333,4,6,81,65,58,9
16,001,Adolfo Alsina,00115,000125,332,5,8,78,72,63,8
16,001,Adolfo Alsina,00115,000126,332,4,2,64,68,67,10
16,001,Adolfo Alsina,00115,000127,334,2,3,70,81,66,9
16,001,Adolfo Alsina,00115,000128,330,5,4,86,52,75,10
16,001,Adolfo Alsina,00115,000129,335,5,0,64,80,56,7
16,001,Adolfo Alsina,00116,000130,297,5,2,61,51,54,15
16,001,Adolfo Alsina,00116,000131,295,3,7,68,65,55,5
16,001,Adolfo Alsina,00116,000132,298,1,6,65,62,55,13
16,001,Adolfo Alsina,00116,000133,296,3,4,75,47,72,9
16,001,Adolfo Alsina,00116,000134,297,4,6,72,67,50,10
16,001,Adolfo Alsina,00116,000135,396,1,2,71,77,56,16
16,001,Adolfo Alsina,00117,000136,318,3,12,62,52,85,10
16,001,Adolfo Alsina,00117,000137,318,9,17,79,42,75,14
16,001,Adolfo Alsina,00117,000138,319,5,8,72,50,82,12
16,001,Adolfo Alsina,00117,000139,318,6,11,66,67,71,14
16,001,Adolfo Alsina,00117,000140,322,7,19,75,44,58,12
16,001,Adolfo Alsina,00117,000141,321,5,7,84,48,88,13
16,001,Adolfo Alsina,00117,000142,319,7,8,74,57,79,12
16,001,Adolfo Alsina,00118,000143,325,3,11,68,13,119,1
16,001,Adolfo Alsina,00118,000144,328,4,28,78,9,97,2
16,001,Adolfo Alsina,00118,000145,329,6,7,76,13,112,3
16,001,Adolfo Alsina,00119,000146,338,10,10,84,22,118,9
16,001,Adolfo Alsina,00119,000147,338,4,11,81,21,132,2
16,001,Adolfo Alsina,00119,000148,337,6,15,88,21,118,6
16,001,Adolfo Alsina,00119,000149,335,9,8,81,13,122,12
16,001,Adolfo Alsina,00119,000150,336,7,13,77,22,122,4
16,001,Adolfo Alsina,00119,000151,340,6,8,89,26,124,6
16,001,Adolfo Alsina,00120,000152,317,9,7,82,53,76,10
16,001,Adolfo Alsina,00120,000153,318,5,11,82,45,87,11
16,001,Adolfo Alsina,00120,000154,319,5,12,84,42,86,10
16,001,Adolfo Alsina,00120,000155,320,1,12,84,52,90,13
16,001,Adolfo Alsina,00121,000156,214,4,8,23,45,71,4
16,001,Adolfo Alsina,00121,000157,214,2,7,42,35,48,3
16,001,Adolfo Alsina,00122,000158,252,5,2,57,45,60,8
16,001,Adolfo Alsina,00122,000159,248,0,7,69,50,50,10
16,001,Adolfo Alsina,00122,000160,251,9,7,53,69,56,10
16,002,Conesa,00007,000172,333,16,3,83,50,94,1
16,002,Conesa,00007,000173,333,32,4,91,48,106,3
16,002,Conesa,00007,000174,330,26,1,101,33,97,0
16,002,Conesa,00007,000175,330,22,5,109,30,103,2
16,002,Conesa,00007,000176,335,27,0,114,37,98,3
16,002,Conesa,00007,000177,333,19,6,113,22,97,6
16,002,Conesa,00007,000178,334,30,7,94,18,120,2
16,002,Conesa,00007,000179,325,25,7,94,29,109,3
16,002,Conesa,00007,000180,331,10,8,84,23,109,3
16,002,Conesa,00007,000181,332,26,11,104,34,81,4
16,002,Conesa,00007,000182,337,13,9,118,34,102,1
16,002,Conesa,00007,000183,332,30,7,104,35,92,6
16,002,Conesa,00007,000184,331,22,2,107,22,106,3
16,002,Conesa,00007,000185,331,27,9,104,29,102,1
16,002,Conesa,00007,000186,333,24,3,89,37,125,5
16,002,Conesa,00007,000187,332,31,3,110,21,98,4
16,002,Conesa,0007A,000188,158,2,7,31,13,55,2
16,002,Conesa,00008,000189,70,4,5,10,9,15,0
16,003,San Antonio Oeste,00009,000190,342,27,11,111,14,97,1
16,003,San Antonio Oeste,00009,000191,343,29,21,89,24,97,9
16,003,San Antonio Oeste,00009,000192,343,26,12,110,12,105,4
16,003,San Antonio Oeste,00009,000193,348,19,23,103,15,82,5
16,003,San Antonio Oeste,00009,000194,346,23,24,96,34,98,4
16,003,San Antonio Oeste,00009,000195,346,22,24,85,25,88,2
16,003,San Antonio Oeste,00009,000196,345,18,20,113,18,98,2
16,003,San Antonio Oeste,00009,000197,347,21,22,106,15,96,3
16,003,San Antonio Oeste,00009,000198,345,24,20,73,16,133,5
16,003,San Antonio Oeste,00009,000199,344,26,9,114,18,104,4
16,003,San Antonio Oeste,00009,000200,345,19,12,111,21,95,2
16,003,San Antonio Oeste,00009,000201,348,14,23,90,19,91,1
16,003,San Antonio Oeste,00009,000202,341,7,11,103,26,96,10
16,003,San Antonio Oeste,00009,000203,344,32,16,94,23,99,2
16,003,San Antonio Oeste,00009,000204,344,17,13,93,19,108,4
16,003,San Antonio Oeste,00009,000205,343,22,16,114,27,84,3
16,003,San Antonio Oeste,00009,000206,341,20,21,93,13,110,0
16,003,San Antonio Oeste,00009,000207,359,21,12,105,23,102,9
16,003,San Antonio Oeste,00009,000208,342,15,39,86,16,117,2
16,003,San Antonio Oeste,00009,000209,347,37,14,98,34,110,8
16,003,San Antonio Oeste,00009,000210,347,36,13,104,17,108,5
16,003,San Antonio Oeste,00009,000211,344,19,16,86,28,104,3
16,003,San Antonio Oeste,00009,000212,343,17,18,100,12,91,3
16,003,San Antonio Oeste,00009,000213,345,24,17,95,21,86,4
16,003,San Antonio Oeste,00009,000214,343,17,21,89,13,96,3
16,003,San Antonio Oeste,00009,000215,340,19,17,93,11,112,4
16,003,San Antonio Oeste,00009,000216,343,28,17,105,7,89,4
16,003,San Antonio Oeste,00009,000217,342,20,27,102,19,86,1
16,003,San Antonio Oeste,00009,000218,348,28,18,105,15,110,2
16,003,San Antonio Oeste,00009,000219,344,31,22,98,15,89,3
16,003,San Antonio Oeste,00009,000220,344,18,17,89,17,103,3
16,003,San Antonio Oeste,00009,000221,345,24,30,107,12,88,1
16,003,San Antonio Oeste,00009,000222,344,24,15,102,21,95,5
16,003,San Antonio Oeste,00009,000223,347,40,13,108,16,102,3
16,003,San Antonio Oeste,00009,000224,344,21,32,108,14,96,3
16,003,San Antonio Oeste,00009,000225,345,26,20,99,17,90,3
16,003,San Antonio Oeste,00009,000226,343,22,18,114,18,81,4
16,003,San Antonio Oeste,00009,000227,346,23,17,96,22,93,3
16,003,San Antonio Oeste,00009,000228,343,24,38,105,18,90,2
16,003,San Antonio Oeste,00009,000229,339,32,17,104,22,89,5
16,003,San Antonio Oeste,00009,000230,344,16,22,88,27,92,1
16,003,San Antonio Oeste,00009,000231,343,15,3,97,19,94,7
16,003,San Antonio Oeste,00009,000232,342,32,21,112,17,92,5
16,003,San Antonio Oeste,00009,000233,347,16,29,87,20,104,4
16,003,San Antonio Oeste,00009,000234,347,17,18,93,24,101,4
16,003,San Antonio Oeste,0009A,000235,330,8,22,83,36,63,6
16,003,San Antonio Oeste,0009A,000236,330,10,34,79,39,78,5
16,003,San Antonio Oeste,0009A,000237,331,18,15,91,41,60,8
16,003,San Antonio Oeste,0009A,000238,336,11,15,86,35,80,8
16,003,San Antonio Oeste,0009A,000239,334,6,8,103,39,77,3
16,003,San Antonio Oeste,0009A,000240,329,19,17,102,33,63,1
16,003,San Antonio Oeste,0009A,000241,329,12,15,88,43,48,5
16,003,San Antonio Oeste,0009A,000242,338,12,18,94,42,60,4
16,003,San Antonio Oeste,0009A,000243,327,10,24,85,24,81,6
16,003,San Antonio Oeste,0009A,000244,333,19,20,91,32,68,4
16,003,San Antonio Oeste,0009A,000245,331,4,15,86,39,73,5
16,003,San Antonio Oeste,0009A,000246,336,12,15,83,26,85,6
16,003,San Antonio Oeste,0009A,000247,333,9,12,93,29,69,12
16,003,San Antonio Oeste,0009A,000248,331,8,38,79,36,75,0
16,003,San Antonio Oeste,0009A,000249,331,9,17,89,39,67,6
16,003,San Antonio Oeste,0009B,000250,325,19,13,108,21,56,5
16,003,San Antonio Oeste,00011,000251,338,2,11,69,37,127,4
16,003,San Antonio Oeste,00011,000252,337,9,4,59,29,135,3
16,003,San Antonio Oeste,00011,000253,340,5,8,62,34,122,5
16,003,San Antonio Oeste,00011,000254,336,2,9,82,28,128,4
16,003,San Antonio Oeste,00011,000255,338,8,2,65,40,123,3
16,003,San Antonio Oeste,00011,000256,340,6,13,66,37,123,2
16,003,San Antonio Oeste,00011,000257,340,5,9,46,35,134,6
16,003,San Antonio Oeste,00011,000258,335,3,8,64,24,127,4
16,003,San Antonio Oeste,00011,000259,335,8,5,58,20,131,7
16,003,San Antonio Oeste,00011,000260,340,5,10,72,35,128,6
16,003,San Antonio Oeste,00011,000261,339,9,6,57,36,131,4
16,003,San Antonio Oeste,00011,000262,338,7,5,69,33,137,3
16,003,San Antonio Oeste,00011,000263,340,8,12,63,33,123,5
16,003,San Antonio Oeste,00011,000264,337,10,10,61,33,112,4
16,003,San Antonio Oeste,00011,000265,344,7,2,60,36,143,2
16,003,San Antonio Oeste,00011,000266,335,5,0,61,24,137,3
16,003,San Antonio Oeste,00011,000267,341,7,8,63,34,124,4
16,003,San Antonio Oeste,00011,000268,334,10,8,72,28,123,1
16,003,San Antonio Oeste,00011,000269,338,6,9,64,30,129,1
16,003,San Antonio Oeste,00011,000270,341,4,0,72,29,121,3
16,004,Valcheta,00012,000271,321,7,14,44,31,118,2
16,004,Valcheta,00012,000272,320,7,12,50,29,122,3
16,004,Valcheta,00012,000273,320,10,12,61,40,102,5
16,004,Valcheta,00012,000274,328,15,7,59,33,99,2
16,004,Valcheta,00012,000275,322,17,7,54,32,114,3
16,004,Valcheta,00012,000276,324,7,0,59,35,106,4
16,004,Valcheta,00012,000277,322,6,13,37,42,135,3
16,004,Valcheta,00012,000278,323,4,6,53,39,111,3
16,004,Valcheta,00012,000279,324,11,9,53,23,119,2
16,004,Valcheta,00012,000280,325,7,7,48,41,124,2
16,004,Valcheta,00012,000281,330,12,3,62,48,109,1
16,004,Valcheta,0012B,000282,91,8,0,32,7,16,1
16,004,Valcheta,00013,000283,66,6,3,23,4,15,0
16,004,Valcheta,00015,000285,128,9,7,47,4,25,0
16,004,Valcheta,00016,000286,136,9,8,62,4,13,0
16,004,Valcheta,00017,000287,89,5,0,35,5,20,0
16,004,Valcheta,00018,000288,87,4,0,28,3,11,1
16,005,Nueve de Julio,00019,000289,308,12,6,75,6,132,0
16,005,Nueve de Julio,00019,000290,306,14,9,97,7,100,3
16,005,Nueve de Julio,00019,000291,307,7,7,72,4,111,4
16,005,Nueve de Julio,00019,000292,305,16,5,53,8,143,3
16,005,Nueve de Julio,00019,000293,312,8,2,71,6,141,2
16,005,Nueve de Julio,00020,000294,301,7,2,85,6,107,2
16,005,Nueve de Julio,00020,000295,302,8,7,73,11,95,0
16,005,Nueve de Julio,00020,000296,303,6,8,61,14,100,1
16,005,Nueve de Julio,0020A,000297,136,16,2,70,1,31,0
16,005,Nueve de Julio,00021,000298,217,3,3,75,4,59,0
16,005,Nueve de Julio,00022,000299,194,4,0,19,8,83,2
16,005,Nueve de Julio,0022A,000300,150,8,0,86,4,19,0
16,006,25 de Mayo,00023,000301,342,10,0,116,17,68,4
16,006,25 de Mayo,00023,000302,345,13,27,111,9,85,5
16,006,25 de Mayo,00023,000303,344,21,14,134,9,87,1
16,006,25 de Mayo,00023,000304,343,27,25,142,7,67,1
16,006,25 de Mayo,00023,000305,342,19,14,139,9,79,1
16,006,25 de Mayo,00023,000306,342,13,16,139,14,88,2
16,006,25 de Mayo,00023,000307,340,1,0,116,12,72,0
16,006,25 de Mayo,00023,000308,344,2,22,117,12,90,0
16,006,25 de Mayo,00023,000309,348,10,14,133,15,105,1
16,006,25 de Mayo,00024,000310,338,19,11,61,18,117,3
16,006,25 de Mayo,00024,000311,339,13,3,88,17,110,4
16,006,25 de Mayo,00024,000312,340,11,0,79,27,89,3
16,006,25 de Mayo,00024,000313,337,12,4,5,34,114,5
16,006,25 de Mayo,00024,000314,339,9,6,64,16,126,4
16,006,25 de Mayo,00024,000315,337,10,4,83,28,95,4
16,006,25 de Mayo,00024,000316,345,12,8,76,33,99,6
16,006,25 de Mayo,0024A,000317,153,4,0,45,5,41,0
16,006,25 de Mayo,0024B,000318,147,10,1,40,7,35,3
16,006,25 de Mayo,00025,000319,340,10,1,79,10,58,1
16,006,25 de Mayo,00027,000321,52,1,0,5,2,15,1
16,006,25 de Mayo,00028,000322,338,6,16,47,34,125,2
16,006,25 de Mayo,00028,000323,339,10,2,68,26,129,0
16,006,25 de Mayo,00028,000324,341,6,7,47,42,129,6
16,006,25 de Mayo,00028,000325,337,5,8,43,23,144,4
16,006,25 de Mayo,00028,000326,341,6,12,49,20,159,1
16,006,25 de Mayo,00028,000327,343,22,13,41,12,137,3
16,006,25 de Mayo,00028,000328,338,10,8,53,30,128,4
16,006,25 de Mayo,00028,000329,340,7,1,54,23,129,2
16,006,25 de Mayo,00028,000330,339,9,12,50,26,155,5
16,006,25 de Mayo,00028,000331,337,7,16,58,26,127,1
16,006,25 de Mayo,00028,000332,340,8,8,71,14,138,7
16,006,25 de Mayo,00028,000333,342,7,14,40,26,129,7
16,006,25 de Mayo,00028,000334,339,6,13,57,31,133,1
16,006,25 de Mayo,00028,000335,336,1,0,54,27,135,1
16,006,25 de Mayo,00028,000336,339,13,6,57,18,131,7
16,006,25 de Mayo,00028,000337,343,8,9,43,35,146,0
16,006,25 de Mayo,00028,000338,340,7,12,66,36,108,6
16,006,25 de Mayo,00028,000339,353,10,11,58,47,132,4
16,006,25 de Mayo,00029,000341,134,4,1,37,0,26,0
16,006,25 de Mayo,00030,000342,181,8,4,69,10,38,0
16,007,Ñorquinco,00031,000343,295,8,6,39,35,108,8
16,007,Ñorquinco,00031,000344,297,18,8,47,29,119,5
16,007,Ñorquinco,0031B,000346,33,0,0,2,1,10,0
16,007,Ñorquinco,00032,000347,51,0,0,2,2,19,1
16,007,Ñorquinco,00033,000348,71,1,0,9,1,24,0
16,007,Ñorquinco,00034,000349,180,7,3,44,3,60,1
16,007,Ñorquinco,00034,000350,179,3,4,30,4,72,1
16,007,Ñorquinco,00035,000351,218,14,8,28,20,52,0
16,008,Pilcaniyeu,00036,000352,284,19,10,118,18,63,6
16,008,Pilcaniyeu,00036,000353,283,9,11,107,21,58,2
16,008,Pilcaniyeu,00036,000354,284,8,0,99,24,72,7
16,008,Pilcaniyeu,0036A,000355,126,0,0,39,7,30,1
16,008,Pilcaniyeu,0036B,000356,340,5,11,56,49,88,9
16,008,Pilcaniyeu,0036B,000357,331,11,11,70,68,76,9
16,008,Pilcaniyeu,0036B,000358,333,16,7,83,37,78,13
16,008,Pilcaniyeu,0036B,000359,337,11,12,67,55,94,6
16,008,Pilcaniyeu,0036B,000360,338,6,19,76,43,85,15
16,008,Pilcaniyeu,0036B,000361,340,10,16,63,73,82,10
16,008,Pilcaniyeu,0036B,000362,337,7,14,67,63,91,19
16,008,Pilcaniyeu,0036B,000363,334,11,16,59,47,88,7
16,008,Pilcaniyeu,0036B,000364,333,5,10,62,59,82,17
16,008,Pilcaniyeu,0036B,000365,336,14,12,53,63,85,15
16,008,Pilcaniyeu,0036B,000366,332,20,11,66,59,78,11
16,008,Pilcaniyeu,0036B,000367,338,4,12,72,47,75,8
16,008,Pilcaniyeu,0036B,000368,342,9,15,61,65,75,17
16,008,Pilcaniyeu,0036C,000369,138,3,5,35,12,67,4
16,008,Pilcaniyeu,00037,000370,323,19,11,126,8,86,11
16,008,Pilcaniyeu,00037,000371,328,18,1,109,9,82,2
16,008,Pilcaniyeu,00037,000372,325,27,0,119,7,92,3
16,008,Pilcaniyeu,00037,000373,326,31,0,136,7,70,3
16,008,Pilcaniyeu,00037,000374,329,13,10,124,11,78,3
16,008,Pilcaniyeu,0038A,000376,133,5,0,45,4,36,0
16,008,Pilcaniyeu,0040A,000379,263,10,6,98,5,88,6
16,009,Bariloche,00042,000677,289,5,3,79,22,71,4
16,009,Bariloche,00042,000678,292,4,22,84,18,78,8
16,009,Bariloche,00043,000679,349,9,10,66,26,112,13
16,009,Bariloche,00043,000680,352,6,12,70,35,104,12
16,009,Bariloche,00043,000681,348,13,2,69,26,117,9
16,009,Bariloche,00043,000682,351,9,15,64,27,119,17
16,009,Bariloche,00043,000683,347,7,14,56,31,120,13
16,009,Bariloche,00043,000684,350,5,6,68,39,102,20
16,009,Bariloche,00043,000685,349,4,7,51,42,108,18
16,009,Bariloche,00043,000686,344,6,11,89,38,85,16
16,009,Bariloche,00043,000687,352,8,12,62,30,114,14
16,009,Bariloche,00043,000688,349,6,9,55,38,107,15
16,009,Bariloche,00043,000689,349,3,4,64,31,113,16
16,009,Bariloche,00043,000690,349,8,5,73,33,113,6
16,009,Bariloche,00043,000691,346,4,6,62,38,102,11
16,009,Bariloche,00043,000692,347,4,3,69,25,104,14
16,009,Bariloche,00043,000693,350,9,8,77,29,96,10
16,009,Bariloche,00043,000694,350,6,2,65,38,102,12
16,009,Bariloche,00043,000695,347,6,2,70,28,111,14
16,009,Bariloche,00043,000696,351,5,11,56,28,111,14
16,009,Bariloche,00043,000697,360,5,10,54,33,124,13
16,009,Bariloche,00043,000698,347,9,3,70,33,104,10
16,009,Bariloche,00043,000699,347,7,3,78,39,105,12
16,009,Bariloche,00043,000700,350,12,6,76,24,118,9
16,009,Bariloche,00043,000701,350,17,13,67,20,118,11
16,009,Bariloche,00043,000702,346,2,10,60,43,87,12
16,009,Bariloche,00043,000703,345,6,7,58,37,113,18
16,009,Bariloche,00043,000704,347,7,16,58,29,101,12
16,009,Bariloche,00043,000705,347,0,15,66,37,120,11
16,009,Bariloche,00043,000706,350,4,14,64,32,126,8
16,009,Bariloche,00043,000707,350,6,6,66,35,113,8
16,009,Bariloche,00043,000708,347,7,11,77,31,107,12
16,009,Bariloche,00043,000709,351,15,5,74,33,109,9
16,009,Bariloche,00043,000710,350,8,17,75,18,117,14
16,009,Bariloche,00043,000711,343,2,7,54,20,124,9
16,009,Bariloche,00043,000712,349,9,6,66,34,112,17
16,009,Bariloche,00043,000713,344,11,9,56,20,121,7
16,009,Bariloche,00043,000714,346,9,8,78,34,76,12
16,009,Bariloche,00043,000715,352,13,17,76,31,89,20
16,009,Bariloche,00043,000716,348,8,11,76,26,106,15
16,009,Bariloche,00043,000717,352,5,15,64,28,114,18
16,009,Bariloche,00043,000718,346,14,3,69,22,117,12
16,009,Bariloche,00043,000719,344,5,11,66,29,111,7
16,009,Bariloche,00043,000720,348,14,12,62,47,112,5
16,009,Bariloche,00043,000721,347,6,1,47,28,117,12
16,009,Bariloche,00043,000722,351,7,11,62,36,95,10
16,009,Bariloche,00043,000723,348,7,8,55,29,116,9
16,009,Bariloche,00043,000724,346,4,2,47,44,120,20
16,009,Bariloche,00043,000725,350,5,9,49,36,114,16
16,009,Bariloche,00043,000726,347,7,6,66,34,114,6
