codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0045,0048,0204,0225,0226,0268
15,Confluencia                             ,001,0001 ,0001,337,42,3,5,23,73,8,4,72
15,Confluencia                             ,001,0001 ,0002,337,47,2,6,17,71,7,1,72
15,Confluencia                             ,001,0001 ,0003,337,44,3,6,27,84,2,2,66
15,Confluencia                             ,001,0001 ,0004,337,53,1,8,24,70,10,6,77
15,Confluencia                             ,001,0001 ,0005,337,43,2,3,13,76,5,2,97
15,Confluencia                             ,001,0001 ,0006,337,50,1,4,16,74,3,4,78
15,Confluencia                             ,001,0001 ,0007,336,51,6,6,16,73,4,2,71
15,Confluencia                             ,001,0001 ,0008,336,44,6,8,16,93,6,6,65
15,Confluencia                             ,001,0001 ,0009,336,33,2,8,13,81,9,6,77
15,Confluencia                             ,001,0001 ,0010,336,39,2,10,18,60,10,5,89
15,Confluencia                             ,001,0001 ,0011,336,46,6,8,24,82,8,1,64
15,Confluencia                             ,001,0001 ,0012,336,57,1,3,17,86,3,2,84
15,Confluencia                             ,001,0001 ,0013,336,47,2,7,17,75,5,4,84
15,Confluencia                             ,001,0001 ,0014,336,40,2,9,19,85,4,1,77
15,Confluencia                             ,001,0001 ,0015,336,38,4,6,20,57,10,2,79
15,Confluencia                             ,001,0001 ,1000,340,65,2,10,24,71,9,3,68
15,Confluencia                             ,001,0001 ,1001,340,53,4,10,13,82,6,1,87
15,Confluencia                             ,001,0001 ,1002,340,54,6,6,15,67,7,4,73
15,Confluencia                             ,001,0001 ,1003,340,50,8,10,21,60,8,3,76
15,Confluencia                             ,001,0001 ,1004,340,60,8,7,21,61,8,1,89
15,Confluencia                             ,001,0001 ,1005,340,51,2,9,21,65,9,2,76
15,Confluencia                             ,001,0001 ,1006,339,61,0,12,16,79,6,2,81
15,Confluencia                             ,001,0001 ,1007,339,49,1,14,20,55,11,5,83
15,Confluencia                             ,001,0001 ,1008,339,65,5,11,15,75,9,4,71
15,Confluencia                             ,001,0001 ,1009,339,83,2,10,18,60,6,3,68
15,Confluencia                             ,001,0001 ,1010,339,46,1,9,22,68,9,2,84
15,Confluencia                             ,001,0001 ,1011,339,53,1,6,12,67,8,3,85
15,Confluencia                             ,001,0001 ,1012,339,61,2,7,23,68,6,4,80
15,Confluencia                             ,001,0001 ,1013,339,59,2,9,18,62,13,2,74
15,Confluencia                             ,001,0001 ,1014,339,48,3,16,21,56,6,3,81
15,Confluencia                             ,001,0001 ,1015,339,59,4,9,12,72,7,5,71
15,Confluencia                             ,001,0001 ,1016,339,48,5,9,18,69,3,2,76
15,Confluencia                             ,001,0001 ,1017,339,57,3,8,15,62,12,1,72
15,Confluencia                             ,001,0001A,0016,228,44,3,3,2,44,5,3,36
15,Confluencia                             ,001,0001A,0017,227,36,4,3,6,55,2,1,48
