codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0038,0082,0203,0503,0520,0539,0553,0566
17,Capital,001,0001A,1001,354,13,2,4,5,18,19,89,14,8,57
17,Capital,001,0001A,1002,350,1,2,2,1,14,11,95,19,14,75
17,Capital,001,0001A,1003,351,4,5,2,2,16,10,109,19,10,61
17,Capital,001,0001A,1004,351,6,3,3,0,8,14,123,17,8,59
17,Capital,001,0001A,1005,352,0,0,5,2,10,33,85,31,19,55
17,Capital,001,0001A,1006,350,5,2,1,0,17,14,101,15,21,65
17,Capital,001,0001A,1007,350,8,4,6,2,11,23,92,16,10,63
17,Capital,001,0001A,1008,350,3,6,3,2,12,16,112,21,11,49
17,Capital,001,0001A,1009,350,7,6,4,3,13,14,86,25,13,63
17,Capital,001,0001A,1010,351,3,7,2,2,12,14,106,16,14,45
17,Capital,001,0001A,1011,350,6,4,4,0,8,20,100,22,15,72
17,Capital,001,0001A,1012,350,3,0,6,2,11,25,94,19,12,49
17,Capital,001,0001A,1013,350,5,2,3,2,11,21,118,21,8,60
17,Capital,001,0001A,1014,350,4,4,2,1,7,12,113,22,13,52
17,Capital,001,0001A,1015,350,5,5,5,1,9,12,106,16,12,61
17,Capital,001,0001A,1016,102,3,2,0,0,3,5,42,0,2,19
17,Capital,001,0001B,1017,355,0,0,1,3,12,11,87,8,13,50
17,Capital,001,0001B,1018,350,2,3,3,0,9,5,96,12,12,69
17,Capital,001,0001B,1019,350,4,4,2,2,6,7,110,14,9,47
17,Capital,001,0001B,1020,350,2,8,7,1,4,4,97,13,10,44
17,Capital,001,0001B,1021,352,4,5,3,1,12,15,105,14,8,49
17,Capital,001,0001B,1022,312,7,3,5,2,10,12,79,11,8,48
17,Capital,001,0001C,1023,353,9,10,2,1,22,11,93,12,9,55
17,Capital,001,0001C,1024,350,7,0,3,1,9,4,108,22,2,65
17,Capital,001,0001C,1025,350,0,3,2,3,13,10,117,17,6,52
17,Capital,001,0001C,1026,350,5,1,0,0,12,6,112,17,8,51
17,Capital,001,0001C,1027,351,2,5,4,0,14,13,102,19,9,52
17,Capital,001,0001C,1028,350,1,1,1,3,19,13,88,13,17,52
17,Capital,001,0001C,1029,350,7,2,1,6,14,12,111,18,8,53
17,Capital,001,0001C,1030,350,5,3,3,1,12,8,95,10,10,40
17,Capital,001,0001C,1031,351,3,2,3,6,10,9,92,16,9,73
17,Capital,001,0001C,1032,350,5,2,1,1,16,9,114,12,7,53
17,Capital,001,0001C,1033,350,4,3,1,3,13,19,113,14,6,37
17,Capital,001,0001C,1034,129,1,1,0,1,5,4,39,4,2,20
17,Capital,001,0001D,1035,354,3,4,2,0,24,13,110,15,10,57
17,Capital,001,0001D,1036,352,2,5,2,1,9,14,116,15,10,42
17,Capital,001,0001D,1037,350,4,2,2,1,25,9,100,19,7,49
17,Capital,001,0001D,1038,352,5,4,3,1,15,6,104,18,7,60
17,Capital,001,0001D,1039,350,2,3,2,1,9,13,113,19,11,63
17,Capital,001,0001D,1040,350,6,2,2,4,19,8,102,8,10,70
17,Capital,001,0001D,1041,350,4,5,4,4,16,8,106,15,9,51
17,Capital,001,0001D,1042,350,6,10,1,1,14,10,100,19,8,61
17,Capital,001,0001D,1043,350,3,7,0,1,11,13,90,21,10,54
17,Capital,001,0001D,1044,350,8,4,2,3,18,8,106,17,6,48
17,Capital,001,0001D,1045,196,2,2,2,2,12,8,53,8,3,34
17,Capital,001,0001D,1046,199,4,2,1,0,9,7,47,11,8,39
17,Capital,001,0001E,1047,353,1,7,7,0,13,24,103,18,7,56
17,Capital,001,0001E,1048,352,7,3,4,1,8,16,85,31,8,62
17,Capital,001,0001E,1049,350,6,5,12,4,11,26,97,20,6,60
17,Capital,001,0001E,1050,350,6,4,5,0,9,30,80,22,6,57
17,Capital,001,0001E,1051,350,6,5,4,1,12,19,82,30,4,62
17,Capital,001,0001E,1052,350,3,2,6,2,4,29,103,28,6,62
17,Capital,001,0001E,1053,351,0,0,0,0,0,0,0,0,0,0
17,Capital,001,0001E,1054,349,7,9,4,3,8,19,107,25,8,62
17,Capital,001,0001E,1055,350,3,4,3,0,12,19,93,16,8,68
17,Capital,001,0001E,1056,352,2,3,38,2,17,13,90,19,8,60
17,Capital,001,0001E,1057,352,11,9,4,3,8,22,72,27,3,58
17,Capital,001,0001E,1058,126,3,0,0,0,7,8,25,6,3,31
17,Capital,001,0001F,1059,354,8,8,0,3,11,14,87,23,19,65
17,Capital,001,0001F,1060,352,4,5,2,1,13,10,104,17,14,68
17,Capital,001,0001F,1061,352,4,3,3,4,9,12,105,15,15,67
17,Capital,001,0001F,1062,350,4,6,0,1,22,11,89,17,13,65
17,Capital,001,0001F,1063,350,8,6,4,3,15,17,110,11,9,73
17,Capital,001,0001F,1064,351,4,7,6,0,10,15,115,19,7,65
17,Capital,001,0001F,1065,350,7,5,3,0,9,17,113,19,14,67
17,Capital,001,0001F,1066,350,4,3,4,0,14,19,103,18,13,65
17,Capital,001,0001F,1067,352,5,4,3,0,13,14,108,18,13,66
17,Capital,001,0001F,1068,353,7,4,2,1,11,20,106,23,4,56
17,Capital,001,0001F,1069,351,6,3,2,2,7,23,107,23,9,63
17,Capital,001,0001F,1070,350,2,3,1,3,14,15,121,17,9,53
17,Capital,001,0001F,1071,350,12,8,4,0,8,11,128,12,12,66
17,Capital,001,0001F,1072,350,3,1,4,0,10,15,95,16,11,72
17,Capital,001,0001F,1073,350,4,4,2,2,9,20,116,17,16,55
17,Capital,001,0001F,1074,351,2,4,6,1,16,8,123,15,14,40
17,Capital,001,0001F,1075,350,6,5,1,1,4,13,96,22,10,75
17,Capital,001,0001F,1076,350,7,5,3,2,5,17,128,9,9,56
17,Capital,001,0001F,1077,350,6,5,4,1,13,17,96,15,13,66
17,Capital,001,0001F,1078,350,8,2,9,1,8,17,112,17,9,57
17,Capital,001,0001F,1079,350,7,5,3,1,16,15,114,18,13,58
17,Capital,001,0001F,1080,350,6,3,4,4,17,14,95,18,14,58
17,Capital,001,0001F,1081,351,6,3,4,0,17,12,101,21,12,58
17,Capital,001,0001F,1082,350,4,7,1,2,11,20,101,20,11,73
17,Capital,001,0001F,1083,350,5,2,4,2,6,18,111,23,21,67
17,Capital,001,0001F,1084,350,6,6,0,1,9,9,104,19,12,66
17,Capital,001,0001F,1085,342,3,4,6,1,13,8,106,15,17,68
17,Capital,001,0001G,1086,353,3,8,3,3,17,19,93,21,10,69
17,Capital,001,0001G,1087,350,2,8,4,3,14,21,90,18,7,75
17,Capital,001,0001G,1088,350,7,8,5,2,9,17,108,23,8,50
17,Capital,001,0001G,1089,350,9,4,5,0,13,21,91,25,7,73
17,Capital,001,0001G,1090,350,2,7,9,2,11,19,101,25,7,64
17,Capital,001,0001G,1091,351,6,6,4,3,18,18,112,16,9,60
17,Capital,001,0001G,1092,350,7,8,5,4,12,20,94,15,9,71
17,Capital,001,0001G,1093,350,9,5,2,1,9,20,106,22,8,59
17,Capital,001,0001G,1094,350,11,6,2,0,6,15,92,18,6,62
17,Capital,001,0001G,1095,351,4,9,4,82,14,16,105,25,7,60
17,Capital,001,0001G,1096,350,4,2,5,1,17,18,110,15,15,48
17,Capital,001,0001G,1097,351,5,8,2,2,10,15,88,31,9,84
17,Capital,001,0001G,1098,353,4,10,4,2,12,19,99,21,14,71
17,Capital,001,0001G,1099,350,4,3,0,3,9,15,102,26,12,74
17,Capital,001,0001G,1100,350,5,10,1,1,7,18,86,24,20,64
17,Capital,001,0001G,1101,351,7,7,2,5,12,21,108,19,14,56
17,Capital,001,0001G,1102,350,4,8,3,3,10,19,90,18,12,67
17,Capital,001,0001G,1103,350,4,9,3,5,7,14,90,21,12,59
17,Capital,001,0001G,1104,350,1,14,4,0,10,22,119,17,6,54
17,Capital,001,0001G,1105,350,10,6,4,4,5,23,99,30,1,62
17,Capital,001,0001G,1106,350,10,7,5,1,20,16,68,26,13,70
17,Capital,001,0001G,1107,222,0,4,6,1,8,11,75,11,8,39
17,Capital,001,0002A,1108,354,1,0,2,3,15,20,98,18,8,71
17,Capital,001,0002A,1109,351,7,6,7,5,11,28,106,17,4,55
17,Capital,001,0002A,1110,350,4,12,0,3,15,19,87,22,10,73
17,Capital,001,0002A,1111,351,7,6,5,1,11,15,93,28,7,61
17,Capital,001,0002A,1112,350,5,4,9,2,8,21,101,37,6,68
17,Capital,001,0002A,1113,355,6,6,2,0,22,13,97,23,8,73
17,Capital,001,0002A,1114,350,3,4,6,5,9,16,91,35,8,62
17,Capital,001,0002A,1115,350,9,10,3,0,7,17,110,19,9,65
17,Capital,001,0002A,1116,350,4,0,4,3,0,15,84,34,8,61
17,Capital,001,0002A,1117,350,8,6,4,2,11,26,102,27,7,72
17,Capital,001,0002A,1118,350,2,4,2,3,15,23,105,30,2,51
17,Capital,001,0002A,1119,351,8,6,4,1,8,22,93,21,5,72
17,Capital,001,0002A,1120,350,4,6,8,1,5,24,89,21,3,67
17,Capital,001,0002A,1121,351,3,5,4,2,8,20,91,31,7,62
17,Capital,001,0002A,1122,352,8,10,3,1,15,14,102,22,10,82
17,Capital,001,0002A,1123,351,2,8,5,2,10,34,95,25,4,63
17,Capital,001,0002A,1124,350,5,6,5,4,11,19,84,21,9,65
17,Capital,001,0002A,1125,350,4,5,3,1,6,24,89,25,7,79
17,Capital,001,0002A,1126,351,10,4,5,1,15,26,75,40,7,65
17,Capital,001,0002A,1127,352,9,9,7,6,13,19,77,18,4,66
17,Capital,001,0002A,1128,328,12,7,3,2,16,26,83,22,4,50
17,Capital,001,0002B,1129,354,1,1,3,1,9,22,85,38,5,57
17,Capital,001,0002B,1130,351,6,12,3,3,12,22,78,25,10,60
17,Capital,001,0002B,1131,350,4,7,2,0,14,18,78,18,8,53
17,Capital,001,0002B,1132,350,9,4,4,4,11,18,92,11,13,58
17,Capital,001,0002B,1133,352,0,4,3,3,16,14,113,25,8,55
17,Capital,001,0002B,1134,350,3,4,3,4,9,23,100,26,5,53
17,Capital,001,0002B,1135,350,7,8,1,4,9,9,98,16,7,56
17,Capital,001,0002B,1136,350,6,3,3,2,19,13,86,19,8,74
17,Capital,001,0002B,1137,350,0,0,1,4,5,8,84,28,10,56
17,Capital,001,0002B,1138,350,6,6,2,0,14,14,81,35,4,61
17,Capital,001,0002B,1139,351,6,2,3,3,5,18,87,42,13,69
17,Capital,001,0002B,1140,350,8,3,5,4,14,23,59,26,6,55
17,Capital,001,0002B,1141,206,4,4,1,1,8,14,45,12,5,42
17,Capital,001,0002C,1142,353,4,8,1,0,14,21,91,14,7,53
17,Capital,001,0002C,1143,350,10,6,1,1,9,15,85,17,15,61
17,Capital,001,0002C,1144,350,4,2,2,2,14,22,79,20,3,51
17,Capital,001,0002C,1145,351,0,1,3,1,6,11,90,12,11,60
17,Capital,001,0002C,1146,350,2,2,1,0,10,16,82,30,8,58
17,Capital,001,0002C,1147,350,6,6,3,2,6,15,89,18,12,55
17,Capital,001,0002C,1148,350,6,4,1,0,7,11,107,22,5,63
17,Capital,001,0002C,1149,350,6,5,0,1,5,17,88,26,4,58
17,Capital,001,0002C,1150,352,8,3,2,0,8,13,89,21,5,57
17,Capital,001,0002C,1151,352,6,7,1,1,9,12,91,17,6,59
17,Capital,001,0002C,1152,350,2,5,4,0,9,19,88,13,7,57
17,Capital,001,0002C,1153,271,4,2,1,0,8,12,73,14,2,40
17,Capital,001,0002D,1154,352,10,5,5,0,14,22,74,38,7,75
17,Capital,001,0002D,1155,350,8,4,3,0,13,40,94,23,6,64
17,Capital,001,0002D,1156,351,4,8,8,2,10,26,96,19,4,71
17,Capital,001,0002D,1157,351,2,11,3,3,13,15,66,28,10,74
17,Capital,001,0002D,1158,350,6,11,9,1,18,30,78,20,7,71
17,Capital,001,0002D,1159,350,4,6,8,0,7,24,103,26,2,69
17,Capital,001,0002D,1160,352,3,11,3,4,13,26,69,25,4,78
17,Capital,001,0002D,1161,353,7,5,5,3,9,33,76,34,8,73
17,Capital,001,0002D,1162,350,5,9,1,0,16,20,91,15,2,67
17,Capital,001,0002D,1163,350,5,8,3,4,16,26,77,30,8,66
17,Capital,001,0002D,1164,350,3,6,5,2,12,36,94,27,8,60
17,Capital,001,0002D,1165,350,4,11,7,4,13,13,84,22,10,78
17,Capital,001,0002D,1166,350,7,4,3,2,12,30,75,30,8,65
17,Capital,001,0002D,1167,350,3,3,3,3,9,30,89,25,8,68
17,Capital,001,0002D,1168,350,6,7,5,5,16,27,70,27,3,70
17,Capital,001,0002D,1169,350,3,3,6,5,11,24,78,30,4,83
17,Capital,001,0002D,1170,350,23,0,5,1,10,19,78,34,8,81
17,Capital,001,0002D,1171,352,6,2,6,5,4,21,83,18,10,80
17,Capital,001,0002D,1172,350,3,4,4,1,11,19,96,19,7,81
17,Capital,001,0002D,1173,350,6,2,3,3,14,28,103,0,3,58
17,Capital,001,0002D,1174,351,2,6,5,3,8,30,96,23,9,70
17,Capital,001,0002D,1175,350,6,6,10,0,12,23,73,38,4,64
17,Capital,001,0002D,1176,350,1,3,4,1,8,33,79,29,9,75
17,Capital,001,0002D,1177,350,3,9,3,4,13,23,94,29,7,57
17,Capital,001,0002D,1178,350,9,6,9,3,10,20,77,28,8,61
17,Capital,001,0002D,1179,350,6,9,5,2,13,22,79,37,10,74
17,Capital,001,0002D,1180,350,6,15,4,3,11,13,91,29,8,63
17,Capital,001,0002D,1181,350,12,2,4,0,18,24,78,21,6,67
17,Capital,001,0002D,1182,261,3,3,4,2,9,26,60,32,3,48
17,Capital,001,0002E,1183,353,2,13,6,1,7,31,71,30,9,64
17,Capital,001,0002E,1184,350,4,5,4,1,9,15,98,33,6,67
17,Capital,001,0002E,1185,350,7,0,2,1,14,13,98,18,7,64
17,Capital,001,0002E,1186,350,6,5,5,2,9,21,84,23,3,60
17,Capital,001,0002E,1187,180,1,1,1,1,5,11,41,10,7,44
17,Capital,001,0002E,1188,180,3,2,4,3,3,13,43,11,2,36
17,Capital,001,0002F,1189,354,4,8,0,0,22,20,86,23,6,65
17,Capital,001,0002F,1190,350,4,6,2,0,7,25,87,27,13,59
17,Capital,001,0002F,1191,351,8,5,6,0,16,17,89,24,5,73
17,Capital,001,0002F,1192,356,7,2,4,4,10,22,82,18,6,73
17,Capital,001,0002F,1193,350,7,6,4,2,8,23,69,30,7,81
17,Capital,001,0002F,1194,350,2,8,5,1,5,18,99,23,8,63
17,Capital,001,0002F,1195,350,6,7,3,2,10,14,91,28,6,71
17,Capital,001,0002F,1196,350,8,5,7,0,9,13,94,34,6,62
17,Capital,001,0002F,1197,350,8,7,6,3,12,18,72,26,12,63
17,Capital,001,0002F,1198,350,4,6,1,2,18,21,94,27,7,58
17,Capital,001,0002F,1199,350,7,7,8,1,8,27,68,26,5,68
17,Capital,001,0002F,1200,351,8,8,3,4,18,15,71,28,7,73
17,Capital,001,0002F,1201,353,5,8,2,4,15,28,78,21,5,73
17,Capital,001,0002F,1202,350,6,8,9,2,10,22,73,29,6,65
17,Capital,001,0002F,1203,351,2,3,9,3,13,23,83,18,4,68
17,Capital,001,0002F,1204,351,4,4,7,3,9,26,87,29,5,53
17,Capital,001,0002F,1205,350,3,7,5,0,10,15,91,28,6,72
17,Capital,001,0002F,1206,91,2,3,3,0,5,6,25,4,1,20
17,Capital,001,0002G,1207,354,1,6,5,4,18,19,65,44,12,72
17,Capital,001,0002G,1208,351,6,8,3,3,11,18,75,21,3,67
17,Capital,001,0002G,1209,350,2,3,5,1,6,27,62,27,4,80
17,Capital,001,0002G,1210,351,6,6,8,2,15,22,90,34,5,50
17,Capital,001,0002G,1211,350,8,17,2,3,18,18,68,20,9,79
17,Capital,001,0002G,1212,350,2,8,6,0,11,24,81,34,6,77
17,Capital,001,0002G,1213,350,8,1,5,2,9,25,71,30,8,64
17,Capital,001,0002G,1214,350,12,3,0,0,24,32,72,29,0,65
17,Capital,001,0002G,1215,350,5,7,7,3,18,24,70,23,6,72
17,Capital,001,0002G,1216,350,2,7,2,3,8,25,76,36,4,76
17,Capital,001,0002G,1217,350,3,2,6,3,12,25,87,29,5,73
17,Capital,001,0002G,1218,350,3,11,7,4,11,25,87,22,10,66
17,Capital,001,0002G,1219,354,5,0,6,1,11,23,109,30,11,53
