codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0083,0176,0501,0504,0567,0577
20,Deseado,001,0001 ,0001,300,2,4,22,16,47,17,2,82
20,Deseado,001,0001 ,0002,300,10,11,26,12,52,17,2,78
20,Deseado,001,0001 ,0003,300,2,12,39,8,70,8,3,79
20,Deseado,001,0001 ,0004,301,5,5,25,16,67,11,4,69
20,Deseado,001,0001 ,0005,300,4,3,21,12,50,6,8,98
20,Deseado,001,0001 ,0006,300,5,13,21,12,51,14,9,82
20,Deseado,001,0001 ,0007,301,5,13,30,8,50,13,9,79
20,Deseado,001,0001 ,0008,301,3,13,18,15,56,12,5,95
20,Deseado,001,0001 ,0009,302,1,8,19,8,50,18,8,92
20,Deseado,001,0001 ,0010,300,7,9,17,12,47,5,5,91
20,Deseado,001,0001 ,0011,301,3,6,14,6,70,17,7,87
20,Deseado,001,0001 ,0012,301,2,3,14,9,62,12,2,87
20,Deseado,001,0001 ,0013,300,3,14,28,10,60,10,8,64
20,Deseado,001,0001 ,0014,300,5,14,27,13,45,12,7,80
20,Deseado,001,0001 ,0015,300,6,13,28,13,51,12,7,76
20,Deseado,001,0001 ,0016,300,9,4,20,13,54,16,9,75
20,Deseado,001,0001 ,0017,302,10,9,21,5,54,8,1,83
20,Deseado,001,0001 ,0018,300,6,11,28,4,38,12,7,91
20,Deseado,001,0001 ,0019,300,6,6,34,11,36,13,4,88
20,Deseado,001,0001 ,0020,299,6,8,25,15,51,8,2,76
20,Deseado,001,0001 ,0021,300,9,6,25,7,58,12,4,83
20,Deseado,001,0001 ,0022,300,2,12,30,6,56,13,5,82
20,Deseado,001,0001 ,0023,300,5,6,21,11,60,14,7,69
20,Deseado,001,0001 ,0024,300,15,7,26,7,62,18,12,72
20,Deseado,001,0001 ,0025,299,7,11,21,20,56,10,4,73
20,Deseado,001,0001 ,0026,301,1,14,36,7,51,11,2,80
20,Deseado,001,0001 ,0027,300,6,10,20,10,61,17,4,76
20,Deseado,001,0001 ,0028,301,18,4,33,8,56,12,6,77
20,Deseado,001,0001 ,0029,300,3,12,21,4,62,8,1,80
20,Deseado,001,0001 ,0030,301,3,13,20,12,67,8,2,83
20,Deseado,001,0001 ,0031,300,4,16,15,7,66,16,4,77
20,Deseado,001,0001 ,0032,300,9,11,20,8,56,20,2,79
20,Deseado,001,0001 ,0033,300,3,13,32,12,43,16,3,82
20,Deseado,001,0001 ,0034,300,4,9,22,11,53,10,1,91
20,Deseado,001,0001 ,0035,301,8,10,27,6,52,11,2,82
20,Deseado,001,0001 ,0036,300,9,13,15,10,47,13,3,93
20,Deseado,001,0001 ,0037,159,1,10,13,7,27,6,2,45
20,Deseado,001,0001 ,0038,158,2,11,22,3,23,10,2,37
20,Deseado,001,0001A,0039,60,1,1,2,2,9,1,0,17
20,Deseado,001,0002 ,0040,301,3,2,7,2,106,8,1,62
20,Deseado,001,0002 ,0041,238,3,7,12,10,93,1,1,35
20,Deseado,001,0002 ,0042,239,4,6,11,6,112,2,0,23
20,Deseado,001,0003 ,0043,301,2,7,6,6,44,30,7,103
20,Deseado,001,0003 ,0044,300,3,12,3,9,21,33,4,77
20,Deseado,001,0003 ,0045,300,16,10,5,3,30,17,5,108
20,Deseado,001,0003 ,0046,300,2,13,10,7,52,20,3,130
20,Deseado,001,0003 ,0047,301,8,8,10,13,39,26,7,95
20,Deseado,001,0003 ,0048,300,8,7,5,6,34,28,6,105
20,Deseado,001,0003 ,0049,301,11,10,10,7,33,36,4,103
20,Deseado,001,0003 ,0050,300,10,13,12,4,40,29,4,107
20,Deseado,001,0003 ,0051,301,4,14,5,4,56,33,1,97
20,Deseado,001,0003 ,0052,303,12,11,15,7,37,31,3,91
20,Deseado,001,0003 ,0053,301,10,8,17,7,31,36,9,92
20,Deseado,001,0003 ,0054,300,18,12,6,12,38,33,6,110
20,Deseado,001,0003 ,0055,301,15,13,8,4,46,36,3,85
20,Deseado,001,0003 ,0056,301,0,0,6,4,26,27,5,106
20,Deseado,001,0003 ,0057,300,9,13,4,7,40,22,4,101
20,Deseado,001,0003 ,0058,303,21,6,6,10,41,34,3,108
20,Deseado,001,0003 ,0059,300,12,3,7,12,44,21,5,113
20,Deseado,001,0003 ,0060,300,10,11,14,11,53,33,4,85
20,Deseado,001,0003 ,0061,300,0,0,11,2,36,27,8,106
20,Deseado,001,0003 ,0062,304,15,10,10,4,46,39,2,93
20,Deseado,001,0003 ,0063,301,6,7,9,7,36,20,5,105
20,Deseado,001,0003 ,0064,301,8,10,3,13,44,28,6,84
20,Deseado,001,0003 ,0065,300,12,13,11,5,39,32,4,90
20,Deseado,001,0003 ,0066,302,12,8,12,7,43,26,9,96
20,Deseado,001,0003 ,0067,301,10,10,8,9,48,34,3,104
20,Deseado,001,0003 ,0068,301,24,11,8,12,40,23,4,95
20,Deseado,001,0003 ,0069,300,11,10,5,5,46,28,2,96
20,Deseado,001,0003 ,0070,303,9,6,9,8,47,29,3,108
20,Deseado,001,0003 ,0071,301,8,7,5,14,46,28,6,99
20,Deseado,001,0003 ,0072,299,7,10,2,9,29,31,5,97
20,Deseado,001,0003 ,0073,300,2,16,7,7,44,29,5,99
20,Deseado,001,0003 ,0074,299,6,9,7,4,43,30,4,111
20,Deseado,001,0003 ,0075,300,18,3,9,4,34,19,5,104
20,Deseado,001,0003 ,0076,300,10,7,12,9,43,30,6,97
20,Deseado,001,0003 ,0077,300,7,4,9,7,36,23,1,114
20,Deseado,001,0003 ,0078,303,5,11,7,12,26,36,6,97
20,Deseado,001,0003 ,0079,302,8,12,11,7,59,35,6,87
20,Deseado,001,0003 ,0080,301,10,5,7,7,55,24,5,79
20,Deseado,001,0003 ,0081,300,7,9,11,8,37,33,3,102
20,Deseado,001,0003 ,0082,300,6,9,12,11,46,32,4,105
20,Deseado,001,0003 ,0083,300,6,13,9,10,24,48,5,87
20,Deseado,001,0003 ,0084,301,8,5,9,9,34,26,3,95
20,Deseado,001,0003 ,0085,300,13,11,6,9,34,37,9,95
20,Deseado,001,0003 ,0086,300,8,13,9,9,34,31,7,93
20,Deseado,001,0003 ,0087,300,11,9,8,7,45,38,4,90
20,Deseado,001,0003 ,0088,300,9,8,12,5,34,28,3,102
20,Deseado,001,0003 ,0089,299,5,8,9,6,40,36,6,83
20,Deseado,001,0003 ,0090,300,10,12,8,11,41,38,9,99
20,Deseado,001,0003 ,0091,301,11,7,11,10,14,28,15,114
20,Deseado,001,0003 ,0092,300,8,9,6,11,39,27,3,100
20,Deseado,001,0003 ,0093,302,4,8,7,6,28,27,3,131
20,Deseado,001,0003 ,0094,302,3,10,6,6,27,35,7,118
20,Deseado,001,0003 ,0095,300,5,10,7,8,32,32,15,94
20,Deseado,001,0003 ,0096,300,10,11,9,4,38,23,2,100
20,Deseado,001,0003 ,0097,301,7,4,3,20,24,30,6,102
20,Deseado,001,0003 ,0098,301,12,11,6,5,31,39,5,106
20,Deseado,001,0003 ,0099,301,10,5,6,8,32,22,5,115
20,Deseado,001,0003 ,0100,304,5,0,5,6,48,23,5,96
20,Deseado,001,0003 ,0101,301,7,12,0,0,36,23,1,110
20,Deseado,001,0003 ,0102,300,18,11,9,7,34,20,4,112
20,Deseado,001,0003 ,0103,300,12,13,11,6,44,34,3,89
20,Deseado,001,0003 ,0104,301,17,17,8,8,41,23,3,95
20,Deseado,001,0003 ,0105,300,6,10,7,12,49,28,4,105
20,Deseado,001,0003 ,0106,300,11,11,14,9,45,28,0,111
20,Deseado,001,0003 ,0107,300,7,18,9,6,31,27,5,102
20,Deseado,001,0003 ,0108,300,6,11,11,6,40,27,4,85
20,Deseado,001,0003 ,0109,300,2,17,10,9,42,28,5,78
20,Deseado,001,0003 ,0110,303,8,10,9,7,29,24,4,102
20,Deseado,001,0003 ,0111,301,6,9,7,4,40,26,2,112
20,Deseado,001,0003 ,0112,301,8,10,12,10,35,29,7,99
20,Deseado,001,0003 ,0113,300,8,19,5,9,49,28,4,78
20,Deseado,001,0003 ,0114,300,8,17,7,8,43,26,5,92
20,Deseado,001,0003 ,0115,302,7,9,18,11,42,30,4,89
20,Deseado,001,0003 ,0116,300,10,10,15,8,47,27,5,88
20,Deseado,001,0003 ,0117,301,10,6,11,6,35,42,3,104
20,Deseado,001,0003 ,0118,302,8,9,9,10,47,29,10,105
20,Deseado,001,0003 ,0119,300,7,14,11,7,38,30,4,96
20,Deseado,001,0003 ,0120,300,5,8,1,9,40,34,5,110
20,Deseado,001,0003 ,0121,301,7,7,6,17,51,28,1,74
20,Deseado,001,0003 ,0122,300,2,12,9,8,42,36,1,110
20,Deseado,001,0003 ,0123,300,2,7,8,14,36,23,4,115
20,Deseado,001,0003 ,0124,301,10,13,8,6,35,29,4,109
20,Deseado,001,0003 ,0125,303,15,6,12,5,41,27,2,93
20,Deseado,001,0003 ,0126,301,9,8,4,13,46,40,8,74
20,Deseado,001,0003 ,0127,300,11,13,13,9,37,45,6,77
20,Deseado,001,0003 ,0128,301,6,16,6,10,33,25,8,124
20,Deseado,001,0003 ,0129,301,8,12,6,4,36,35,4,95
20,Deseado,001,0003 ,0130,300,4,10,9,7,25,30,3,116
20,Deseado,001,0003 ,0131,301,9,16,17,3,35,16,4,102
20,Deseado,001,0003 ,0132,304,11,10,11,11,30,27,3,106
20,Deseado,001,0003 ,0133,301,3,17,10,8,44,42,1,76
