codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0002,0003,0069,0158,0174,0199,0201,0501,0544
24,Ushuaia,001,0005 ,0112,297,26,11,13,9,6,39,20,3,24,36,29
24,Ushuaia,001,0005 ,0113,297,26,12,8,13,3,42,22,6,31,33,33
24,Ushuaia,001,0005 ,0114,297,20,7,22,8,4,57,17,5,15,41,25
24,Ushuaia,001,0005 ,0115,298,19,11,10,11,4,40,21,7,32,41,21
24,Ushuaia,001,0005 ,0116,298,22,9,9,12,6,48,18,5,28,35,24
24,Ushuaia,001,0005 ,0117,298,25,7,19,10,6,41,26,4,27,45,14
24,Ushuaia,001,0005 ,0118,296,15,12,11,5,4,35,21,2,40,36,33
24,Ushuaia,001,0005 ,0119,297,19,9,9,9,6,48,25,2,27,29,27
24,Ushuaia,001,0005 ,0120,296,27,15,9,5,8,47,22,2,13,40,28
24,Ushuaia,001,0005 ,0121,296,19,14,7,10,1,34,21,5,33,33,31
24,Ushuaia,001,0005 ,0122,295,21,7,10,6,3,48,14,5,31,45,24
24,Ushuaia,001,0005 ,0123,298,37,13,11,8,4,32,23,3,25,43,23
24,Ushuaia,001,0005 ,0124,296,25,7,12,3,4,39,22,6,26,37,26
24,Ushuaia,001,0005 ,0125,296,22,6,6,10,4,40,16,7,28,35,28
24,Ushuaia,001,0005 ,0126,297,23,14,14,7,6,52,20,5,20,34,33
24,Ushuaia,001,0005 ,0127,299,28,4,14,8,3,40,15,6,32,41,34
24,Ushuaia,001,0005 ,0128,296,17,13,4,11,2,33,21,3,20,41,31
24,Ushuaia,001,0005 ,0129,297,18,11,7,11,8,48,17,6,20,47,29
24,Ushuaia,001,0005 ,0130,297,19,18,9,11,9,35,22,6,13,45,27
24,Ushuaia,001,0005 ,0131,295,22,9,5,6,4,40,26,8,18,38,39
24,Ushuaia,001,0005 ,0132,299,15,13,8,7,6,47,20,3,35,43,27
24,Ushuaia,001,0005 ,0133,296,0,12,7,9,2,47,25,5,28,49,28
24,Ushuaia,001,0005 ,0134,297,2,1,8,12,4,48,26,7,32,39,19
24,Ushuaia,001,0005 ,0135,297,20,16,9,12,5,30,31,4,21,33,27
24,Ushuaia,001,0005 ,0136,298,15,10,8,12,3,46,22,8,14,42,34
24,Ushuaia,001,0005 ,0137,296,14,12,7,9,5,36,16,4,28,34,34
24,Ushuaia,001,0005 ,0138,297,15,10,7,8,6,36,26,4,34,33,28
