codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0002,0003,0022,0054,0304
12,Capital                                 ,001,0001A,0001,349,0,0,75,17,4,84,12
12,Capital                                 ,001,0001A,0002,348,43,0,76,21,4,87,17
12,Capital                                 ,001,0001A,0003,348,53,2,89,22,3,83,9
12,Capital                                 ,001,0001A,0004,348,34,4,76,19,2,105,16
12,Capital                                 ,001,0001A,0005,348,34,25,93,19,1,77,18
12,Capital                                 ,001,0001A,0332,383,50,3,110,13,2,89,19
12,Capital                                 ,001,0001A,0333,383,3,10,88,16,6,90,13
12,Capital                                 ,001,0001A,0334,383,37,7,91,29,4,79,10
12,Capital                                 ,001,0001A,0335,382,35,6,77,25,3,102,24
12,Capital                                 ,001,0001B,0006,330,43,4,95,7,3,93,15
12,Capital                                 ,001,0001B,0007,330,39,0,95,18,0,90,12
12,Capital                                 ,001,0001B,0008,330,34,6,88,13,5,95,14
12,Capital                                 ,001,0001B,0009,330,45,4,80,16,2,113,12
12,Capital                                 ,001,0001B,0336,367,36,8,108,9,1,96,25
12,Capital                                 ,001,0001B,0337,367,43,0,94,13,1,90,13
12,Capital                                 ,001,0001B,0338,367,4,3,87,19,2,96,17
12,Capital                                 ,001,0001C,0010,372,0,0,124,5,3,133,9
12,Capital                                 ,001,0001C,0011,371,42,2,100,14,1,132,4
12,Capital                                 ,001,0001C,0012,371,2,10,108,7,1,135,17
12,Capital                                 ,001,0001C,0013,371,36,7,113,19,5,113,9
12,Capital                                 ,001,0001C,0014,371,3,4,94,10,2,125,12
12,Capital                                 ,001,0001C,0015,371,0,0,105,15,4,101,10
12,Capital                                 ,001,0001C,0339,417,55,9,111,13,4,132,15
12,Capital                                 ,001,0001C,0340,417,34,8,121,9,3,139,6
12,Capital                                 ,001,0001C,0341,416,37,10,120,12,4,134,14
12,Capital                                 ,001,0001C,0342,416,30,0,110,11,2,144,13
12,Capital                                 ,001,0001C,0343,416,50,3,128,12,2,119,9
12,Capital                                 ,001,0001D,0016,397,0,0,151,10,1,8,0
12,Capital                                 ,001,0001D,0017,397,78,2,147,9,0,104,5
12,Capital                                 ,001,0001D,0018,397,0,0,140,8,1,126,6
12,Capital                                 ,001,0001D,0019,397,40,0,127,8,6,120,10
12,Capital                                 ,001,0001D,0020,396,3,3,284,10,4,0,4
12,Capital                                 ,001,0001D,0344,366,31,8,143,3,2,112,6
12,Capital                                 ,001,0001D,0345,366,35,9,137,6,2,91,6
12,Capital                                 ,001,0001D,0346,366,34,3,116,9,1,120,10
12,Capital                                 ,001,0001D,0347,366,35,4,116,6,1,115,9
12,Capital                                 ,001,0001D,0348,365,25,4,123,9,0,115,6
12,Capital                                 ,001,0001E,0021,314,4,2,65,21,2,92,10
12,Capital                                 ,001,0001E,0022,314,4,0,79,22,0,87,16
12,Capital                                 ,001,0001E,0023,314,28,1,61,22,4,112,14
12,Capital                                 ,001,0001E,0349,375,37,5,85,34,2,109,15
12,Capital                                 ,001,0001E,0350,374,31,4,98,22,0,124,15
12,Capital                                 ,001,0001F,0024,360,39,8,66,16,4,92,15
12,Capital                                 ,001,0001F,0025,359,55,1,74,15,3,91,10
12,Capital                                 ,001,0001F,0351,353,37,7,65,22,1,104,14
12,Capital                                 ,001,0001F,0352,353,39,3,82,25,5,85,16
12,Capital                                 ,001,0001G,0026,359,33,12,74,27,0,89,17
12,Capital                                 ,001,0001G,0027,359,35,3,76,25,2,106,9
12,Capital                                 ,001,0001G,0028,358,44,0,96,11,2,112,9
12,Capital                                 ,001,0001G,0353,344,32,0,79,21,0,88,17
12,Capital                                 ,001,0001G,0354,343,27,4,77,16,0,86,16
12,Capital                                 ,001,0001G,0355,343,48,0,77,23,3,92,13
12,Capital                                 ,001,0001H,0029,430,48,4,135,12,1,158,7
12,Capital                                 ,001,0001H,0030,430,0,0,151,5,2,128,3
12,Capital                                 ,001,0001H,0031,430,3,0,157,8,1,114,3
12,Capital                                 ,001,0001H,0032,429,44,0,160,8,0,119,2
12,Capital                                 ,001,0001H,0033,429,75,3,124,15,0,127,6
12,Capital                                 ,001,0001H,0034,429,52,0,153,11,1,115,6
12,Capital                                 ,001,0001H,0035,429,1,2,173,4,1,115,10
12,Capital                                 ,001,0001H,0036,429,1,0,145,6,0,157,2
