codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0003,0023,0047,0061,0068,0152,0501,0510
15,Confluencia,001,0001 ,0001,346,18,12,27,19,37,15,5,38,47,39
15,Confluencia,001,0001 ,0002,346,19,8,29,24,33,14,5,38,43,39
15,Confluencia,001,0001 ,0003,346,22,7,28,30,30,12,7,37,58,31
15,Confluencia,001,0001 ,0004,348,15,9,33,23,28,15,7,35,46,34
15,Confluencia,001,0001 ,0005,345,19,13,26,24,38,18,6,45,55,33
15,Confluencia,001,0001 ,0006,348,29,5,27,26,35,19,3,45,47,23
15,Confluencia,001,0001 ,0007,347,11,5,29,26,29,17,8,26,46,29
15,Confluencia,001,0001 ,0008,348,18,5,31,22,25,25,9,46,49,25
15,Confluencia,001,0001 ,0009,345,27,2,20,18,34,14,6,48,52,31
15,Confluencia,001,0001 ,0010,347,21,3,35,24,38,13,4,57,51,34
15,Confluencia,001,0001 ,0011,348,20,6,30,22,39,13,8,34,50,31
15,Confluencia,001,0001 ,0012,347,19,4,20,30,34,20,6,43,48,33
15,Confluencia,001,0001 ,0013,346,17,4,34,25,28,12,4,46,50,35
15,Confluencia,001,0001 ,0014,347,18,3,20,26,44,12,6,35,55,26
15,Confluencia,001,0001 ,0015,346,14,6,28,20,31,12,6,28,58,50
15,Confluencia,001,0001 ,0016,347,21,5,29,29,40,11,11,27,58,37
15,Confluencia,001,0001 ,0017,346,14,14,36,23,35,11,5,37,55,33
15,Confluencia,001,0001 ,0018,344,19,6,24,24,0,18,7,50,41,32
15,Confluencia,001,0001 ,0019,347,18,5,30,19,30,7,9,53,42,44
15,Confluencia,001,0001 ,0020,345,8,3,25,26,38,21,7,48,47,37
15,Confluencia,001,0001 ,0021,346,17,6,31,21,29,22,4,43,51,37
15,Confluencia,001,0001 ,0022,346,10,3,31,24,46,22,8,37,57,29
15,Confluencia,001,0001 ,0023,343,9,9,21,37,0,13,3,35,42,36
15,Confluencia,001,0001 ,0024,345,26,10,30,27,30,22,5,37,35,36
15,Confluencia,001,0001 ,0025,347,20,3,22,31,27,15,8,37,57,22
15,Confluencia,001,0001 ,0026,347,26,3,28,23,35,11,6,46,53,26
15,Confluencia,001,0001 ,0027,346,15,5,30,24,35,19,3,42,33,49
15,Confluencia,001,0001 ,0028,345,12,13,25,31,25,16,8,36,58,33
15,Confluencia,001,0001 ,0029,347,20,10,16,30,26,19,3,32,60,33
15,Confluencia,001,0001 ,0030,348,19,6,44,18,26,12,11,37,46,42
15,Confluencia,001,0001 ,0031,346,31,5,22,28,40,10,6,44,34,41
15,Confluencia,001,0001 ,0032,346,22,6,26,27,34,16,10,26,47,29
15,Confluencia,001,0001 ,0033,348,24,7,22,26,26,19,6,36,63,35
15,Confluencia,001,0001 ,0034,346,19,5,22,27,41,19,8,33,51,30
15,Confluencia,001,0001 ,0035,343,31,7,22,26,35,14,5,37,46,32
15,Confluencia,001,0001A,0036,250,11,9,20,22,13,9,3,30,30,21
15,Confluencia,001,0001A,0037,249,18,8,20,16,20,5,5,23,45,14
15,Confluencia,001,0001A,0038,250,11,12,19,16,25,14,3,23,52,13
15,Confluencia,001,0001B,0039,346,14,5,35,25,43,17,7,51,34,27
15,Confluencia,001,0001B,0040,346,14,9,28,21,31,14,2,49,51,31
15,Confluencia,001,0001B,0041,346,12,8,28,27,45,22,5,30,35,27
15,Confluencia,001,0001B,0042,349,13,8,30,23,35,20,7,34,52,27
15,Confluencia,001,0001B,0043,348,12,14,27,24,26,16,6,47,43,28
15,Confluencia,001,0001B,0044,347,13,15,29,28,45,8,5,52,36,28
15,Confluencia,001,0001B,0045,343,11,3,39,23,29,18,3,42,49,26
15,Confluencia,001,0001B,0046,345,6,10,28,25,37,25,3,41,41,28
15,Confluencia,001,0001B,0047,347,6,9,30,30,39,11,7,27,44,36
15,Confluencia,001,0001B,0048,346,22,4,23,20,33,12,8,38,51,30
15,Confluencia,001,0001B,0049,346,15,15,17,19,35,17,7,51,44,31
15,Confluencia,001,0001B,0050,346,12,4,31,23,31,12,10,47,37,47
15,Confluencia,001,0001B,0051,346,20,4,25,28,31,8,5,41,54,38
15,Confluencia,001,0001B,0052,346,15,12,24,32,30,9,3,49,54,30
15,Confluencia,001,0001B,0053,345,22,5,21,22,36,13,3,48,44,33
15,Confluencia,001,0001B,0054,344,25,10,32,35,29,15,9,42,46,24
15,Confluencia,001,0001B,0055,345,22,4,26,38,34,15,5,50,41,36
15,Confluencia,001,0001B,0056,349,22,7,22,28,28,17,7,58,47,25
15,Confluencia,001,0001B,0057,344,26,9,25,24,41,12,4,37,40,34
15,Confluencia,001,0001B,0058,350,23,5,28,22,31,8,7,56,41,39
15,Confluencia,001,0001C,0059,326,17,9,21,9,15,17,7,48,77,15
15,Confluencia,001,0001C,0060,327,16,12,22,15,21,10,5,34,85,20
15,Confluencia,001,0001C,0061,325,20,17,32,11,21,15,3,61,71,9
15,Confluencia,001,0001C,0062,325,18,7,27,9,29,20,5,38,90,17
15,Confluencia,001,0001C,0063,326,16,9,22,17,15,16,8,50,77,25
15,Confluencia,001,0001C,0064,326,17,8,18,19,31,12,4,51,68,14
15,Confluencia,001,0001C,0065,325,21,14,20,17,16,11,7,60,67,20
15,Confluencia,001,0001C,0066,326,37,0,26,21,21,22,2,40,65,20
15,Confluencia,001,0001C,0067,324,17,14,13,13,12,9,3,58,97,13
15,Confluencia,001,0001C,0068,326,11,12,22,14,20,15,7,59,81,20
15,Confluencia,001,0001C,0069,324,17,16,20,15,21,22,4,50,77,16
15,Confluencia,001,0001C,0070,324,17,19,19,10,17,18,2,52,81,19
15,Confluencia,001,0001C,0071,323,18,25,17,20,16,18,5,46,60,18
15,Confluencia,001,0001C,0072,325,12,14,26,17,16,21,0,47,77,13
15,Confluencia,001,0001D,0073,335,27,10,29,20,0,15,3,47,44,28
15,Confluencia,001,0001D,0074,336,11,10,22,28,27,9,8,57,56,40
15,Confluencia,001,0001D,0075,334,20,8,20,22,0,12,6,43,48,35
15,Confluencia,001,0001D,0076,335,19,10,20,24,30,16,7,48,48,29
15,Confluencia,001,0001D,0077,334,8,7,27,17,28,19,9,55,62,32
15,Confluencia,001,0001D,0078,333,11,14,34,26,32,12,4,49,44,30
15,Confluencia,001,0001D,0079,333,11,5,31,18,40,22,8,47,33,41
15,Confluencia,001,0001D,0080,333,19,10,22,23,32,15,3,36,59,29
15,Confluencia,001,0001D,0081,335,13,10,24,30,35,23,3,43,51,37
15,Confluencia,001,0001D,0082,333,14,8,26,22,35,23,6,35,43,37
15,Confluencia,001,0001D,0083,335,17,10,29,29,36,18,6,44,53,37
15,Confluencia,001,0001D,0084,334,13,12,23,19,23,15,9,41,62,33
15,Confluencia,001,0001D,0085,335,14,12,21,20,39,17,2,41,55,33
15,Confluencia,001,0001D,0086,335,13,11,29,29,31,18,5,51,49,31
15,Confluencia,001,0001D,0087,334,18,10,24,12,17,14,6,48,61,29
15,Confluencia,001,0001D,0088,333,8,5,29,13,0,20,6,42,54,27
15,Confluencia,001,0001D,0089,333,11,9,26,27,31,8,7,35,64,27
15,Confluencia,001,0001D,0090,331,18,5,29,13,24,18,6,45,66,36
15,Confluencia,001,0001E,0091,340,17,12,30,26,32,20,7,30,60,31
15,Confluencia,001,0001E,0092,339,15,16,26,26,40,19,6,43,34,39
15,Confluencia,001,0001E,0093,339,25,12,26,22,28,20,7,44,49,31
15,Confluencia,001,0001E,0094,340,15,17,29,19,33,15,9,36,54,41
15,Confluencia,001,0001E,0095,340,15,7,33,35,26,12,10,30,52,49
15,Confluencia,001,0001E,0096,338,15,1,28,18,30,16,5,58,60,42
15,Confluencia,001,0001E,0097,339,17,7,23,23,26,20,5,43,52,33
15,Confluencia,001,0001E,0098,339,13,12,42,26,31,26,7,33,50,39
