codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00037,00047,00052,00081,00086,00109
24,002,Río Grande,05672,098440,0,0,36,70,16,26,12,3,51
24,002,Río Grande,05672,098441,0,0,33,90,10,31,5,6,46
24,002,Río Grande,05672,098442,0,0,32,73,18,33,8,7,57
24,002,Río Grande,05672,098443,0,0,34,88,17,38,3,6,46
24,002,Río Grande,05672,098444,0,0,25,81,11,46,7,6,52
24,002,Río Grande,05672,098445,0,0,19,89,17,32,7,2,49
24,002,Río Grande,05672,098446,0,0,22,81,12,28,10,4,48
24,002,Río Grande,05672,098447,0,0,28,73,14,54,14,1,50
24,002,Río Grande,05672,098448,0,0,34,77,2,32,4,4,55
24,002,Río Grande,05672,098449,0,0,31,74,7,52,8,12,48
24,002,Río Grande,05672,098450,0,0,30,67,14,26,0,3,28
24,002,Río Grande,05673,098451,0,0,30,116,8,24,7,4,41
24,002,Río Grande,05673,098452,0,0,36,96,8,32,4,6,56
24,002,Río Grande,05673,098453,0,0,42,113,8,21,3,5,43
24,002,Río Grande,05673,098454,0,0,38,99,10,26,4,3,52
24,002,Río Grande,05673,098455,0,0,34,105,12,25,4,1,40
24,002,Río Grande,05673,098456,0,0,39,112,12,28,7,5,43
24,002,Río Grande,05673,098457,0,0,29,99,11,15,4,8,54
24,002,Río Grande,05673,098458,0,0,36,112,6,20,6,4,57
24,002,Río Grande,05673,098459,0,0,38,107,11,24,6,1,42
24,002,Río Grande,05673,098460,0,0,21,131,11,20,7,4,50
24,002,Río Grande,05673,098461,0,0,42,102,11,29,3,2,46
24,002,Río Grande,05673,098462,0,0,38,119,11,20,7,0,41
24,002,Río Grande,05673,098463,0,0,50,110,8,18,4,6,39
24,002,Río Grande,05673,098464,0,0,29,111,11,26,3,4,50
24,002,Río Grande,05673,098465,0,0,30,103,6,37,3,4,52
24,002,Río Grande,05673,098466,0,0,31,103,6,26,3,0,1
24,002,Río Grande,05673,098467,0,0,33,99,15,16,5,4,56
24,002,Río Grande,05673,098468,0,0,28,115,10,30,3,3,38
24,002,Río Grande,05673,098469,0,0,36,101,13,30,5,6,47
24,002,Río Grande,05673,098470,0,0,25,116,17,18,2,4,44
24,002,Río Grande,05673,098471,0,0,1,109,11,18,5,4,45
24,002,Río Grande,05673,098472,0,0,39,97,9,17,3,5,62
24,002,Río Grande,05673,098473,0,0,38,92,13,32,4,2,47
24,002,Río Grande,05673,098474,0,0,39,109,10,23,12,4,50
24,002,Río Grande,05673,098475,0,0,43,109,14,12,6,7,48
24,002,Río Grande,05673,098476,0,0,41,108,11,26,4,4,35
24,002,Río Grande,05673,098477,0,0,28,92,19,25,7,2,57
24,002,Río Grande,05673,098478,0,0,36,109,8,22,5,5,46
24,002,Río Grande,05673,098479,0,0,30,111,8,25,8,3,41
24,002,Río Grande,05673,098480,0,0,46,116,11,20,7,4,42
24,002,Río Grande,05673,098481,0,0,40,88,10,27,3,2,70
24,002,Río Grande,05673,098482,0,0,20,116,7,23,5,3,43
24,002,Río Grande,05673,098483,0,0,35,93,10,33,6,6,47
24,002,Río Grande,05673,098484,0,0,43,99,1,30,4,5,56
24,002,Río Grande,05673,098485,0,0,40,116,8,27,7,3,38
24,002,Río Grande,05673,098486,0,0,38,94,15,26,6,2,56
24,002,Río Grande,05673,098487,0,0,27,113,10,28,5,4,33
24,002,Río Grande,05673,098488,0,0,28,90,17,26,5,6,50
24,002,Río Grande,05673,098489,0,0,34,110,11,17,4,2,47
24,002,Río Grande,05673,098490,0,0,30,110,13,25,9,1,48
24,002,Río Grande,05673,098491,0,0,25,115,13,28,4,2,41
24,002,Río Grande,05673,098492,0,0,35,97,10,24,3,5,56
24,002,Río Grande,05673,101406,0,0,0,0,0,0,0,0,0
24,002,Río Grande,05673,101407,0,0,0,0,0,0,0,0,0
24,002,Río Grande,05674,098493,0,0,22,66,11,53,5,6,47
24,002,Río Grande,05674,101408,0,0,0,0,0,0,0,0,0
24,002,Río Grande,05675,098494,0,0,1,16,0,16,0,0,3
24,003,Antártida Argentina,05676,098495,0,0,0,0,0,21,0,0,0
24,003,Antártida Argentina,05677,098496,0,0,1,1,15,24,0,0,0
24,003,Antártida Argentina,05678,098497,0,0,1,1,0,21,0,0,0
24,003,Antártida Argentina,05679,098498,0,0,0,1,1,17,0,0,0
24,003,Antártida Argentina,05680,098499,0,0,0,0,6,6,0,0,0
24,003,Antártida Argentina,05741,101409,0,0,0,0,0,0,0,0,0
24,005,Tolhuin,05681,098500,0,0,35,75,26,48,4,10,28
24,005,Tolhuin,05681,098501,0,0,46,90,24,46,3,3,25
24,005,Tolhuin,05681,098502,0,0,33,82,40,64,3,3,21
24,005,Tolhuin,05681,098503,0,0,56,70,20,41,4,4,25
24,005,Tolhuin,05681,098504,0,0,28,91,21,48,3,2,26
24,005,Tolhuin,05681,098505,0,0,28,77,21,42,5,6,26
24,005,Tolhuin,05681,098506,0,0,42,79,23,44,4,9,26
24,005,Tolhuin,05681,098507,0,0,27,97,19,38,4,5,26
24,005,Tolhuin,05681,098508,0,0,41,80,18,39,6,4,19
24,005,Tolhuin,05681,098509,0,0,42,76,17,42,5,7,35
24,005,Tolhuin,05681,098510,0,0,49,75,17,50,4,8,28
24,005,Tolhuin,05681,098511,0,0,32,88,26,38,5,3,22
24,005,Tolhuin,05681,098512,0,0,48,79,22,34,1,10,29
24,005,Tolhuin,05681,098513,0,0,39,80,23,42,2,6,33
24,005,Tolhuin,05681,098514,0,0,17,44,16,15,2,4,14
