codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0001,0002,0003,0005,0006,0008,0009,0012,0019,0020,0033,0036,0040,0044,0047,0048,0050,0056,0120,0289,0290,0291,0292,0293,0543,0543,0586,0587
05,Capital,001,0003 ,0047,450,5,11,1,24,48,7,1,9,12,3,10,3,2,22,2,14,19,5,7,9,6,26,3,10,1,4,2,2,14,14
05,Capital,001,0003 ,0048,450,9,5,2,21,71,4,0,5,14,4,0,2,1,15,2,6,17,6,4,12,3,15,16,6,0,9,1,1,27,27
05,Capital,001,0003 ,0049,450,11,13,4,23,36,2,4,11,5,5,12,1,0,29,7,7,15,4,5,16,2,9,21,5,5,8,5,5,14,14
05,Capital,001,0003 ,0050,241,2,7,0,18,50,0,1,1,1,2,2,2,14,4,1,8,7,3,1,1,1,10,4,4,5,0,0,0,8,8
05,Capital,001,0003 ,0051,241,4,3,8,12,51,0,1,7,0,0,7,0,2,10,1,2,14,4,1,3,5,10,3,0,0,2,0,0,8,8
05,Capital,001,0003 ,0889,450,6,8,10,24,69,2,4,23,8,4,3,2,2,25,2,13,27,4,7,1,5,28,9,2,1,3,5,5,17,17
05,Capital,001,0003 ,0890,450,7,12,4,23,43,4,5,10,2,11,11,6,3,20,5,12,13,4,5,7,7,19,19,6,2,3,7,7,14,14
05,Capital,001,0003 ,0891,450,3,5,1,18,60,1,3,14,1,7,4,2,1,13,5,4,31,2,11,3,4,16,20,1,2,18,6,6,21,21
05,Capital,001,0003 ,0892,450,11,5,2,31,61,0,4,4,1,8,3,1,3,26,2,3,5,5,2,1,6,34,25,12,6,15,12,12,1,1
05,Capital,001,0003 ,0893,382,12,10,6,30,59,3,0,17,4,7,6,2,2,19,1,2,17,0,5,5,3,17,4,3,0,8,7,7,18,18
05,Capital,001,0003 ,0894,382,8,4,0,23,45,2,3,6,4,5,5,0,2,28,1,5,26,2,11,5,4,17,12,2,0,4,4,4,15,15
05,Capital,001,0004 ,0052,450,7,9,0,26,37,5,3,9,4,3,7,5,2,28,2,6,17,4,9,5,8,12,58,4,5,2,0,0,25,25
05,Capital,001,0004 ,0053,450,1,14,0,25,28,2,4,1,1,6,9,0,5,28,8,3,9,0,4,4,6,6,17,7,2,15,0,0,22,22
05,Capital,001,0004 ,0054,450,9,12,2,15,59,3,2,3,1,2,3,0,1,23,4,20,8,3,7,14,5,17,12,3,2,0,5,5,17,17
05,Capital,001,0004 ,0055,450,5,8,9,23,53,3,1,9,20,1,2,1,4,29,3,3,11,3,4,5,8,15,10,2,6,5,4,4,11,11
05,Capital,001,0004 ,0056,450,6,16,1,20,35,2,1,10,4,6,4,2,1,31,10,11,8,6,0,10,10,12,28,3,2,4,3,3,15,15
05,Capital,001,0004 ,0057,450,4,14,2,22,36,3,2,0,4,6,3,8,6,32,1,2,29,5,15,8,3,7,14,15,3,1,11,11,22,22
05,Capital,001,0004 ,0058,450,12,6,3,20,43,7,5,5,3,7,7,2,2,15,0,10,10,3,0,2,3,18,59,1,2,3,7,7,35,35
05,Capital,001,0004 ,0059,450,5,11,2,19,40,6,0,0,8,1,3,2,5,31,3,9,8,1,4,4,18,15,54,5,1,4,7,7,18,18
05,Capital,001,0004 ,0060,450,5,8,13,13,39,7,0,13,13,4,9,20,10,35,5,10,21,2,4,6,0,6,9,4,3,3,3,3,15,15
05,Capital,001,0004 ,0061,396,2,8,2,18,52,5,0,9,4,0,2,0,2,25,10,3,13,5,2,6,8,11,33,4,1,6,3,3,10,10
05,Capital,001,0004 ,0062,396,6,7,1,18,44,7,5,0,6,6,11,3,1,27,4,9,16,0,0,7,4,15,7,6,2,2,4,4,21,21
05,Capital,001,0004 ,0895,450,10,8,2,18,48,3,5,6,5,11,9,2,5,27,8,3,13,2,4,11,7,14,24,6,0,26,9,9,8,8
05,Capital,001,0004 ,0896,450,3,10,4,14,59,2,1,3,1,6,21,5,6,24,2,2,21,4,2,7,7,23,16,6,12,12,5,5,14,14
05,Capital,001,0004 ,0897,450,10,15,1,24,55,0,0,2,0,4,5,3,10,29,8,4,14,2,1,2,8,21,40,3,4,2,8,8,17,17
05,Capital,001,0004 ,0898,450,15,0,1,18,58,4,7,8,0,11,1,2,0,50,3,5,8,1,3,8,1,23,14,15,3,2,15,15,9,9
05,Capital,001,0004 ,0899,450,0,0,3,27,43,2,0,1,3,4,16,1,3,33,3,3,13,0,1,5,2,9,28,7,15,3,3,3,31,31
05,Capital,001,0004 ,0900,450,0,0,0,46,51,0,0,0,1,0,4,0,2,28,7,1,15,0,5,5,3,10,46,3,4,0,2,2,31,31
05,Capital,001,0004 ,0901,450,0,0,2,17,42,4,2,3,2,5,2,8,2,41,3,5,14,4,7,5,4,19,21,14,13,5,6,6,20,20
05,Capital,001,0004 ,0902,300,5,6,3,8,31,2,1,6,0,7,14,1,0,20,6,1,5,1,1,6,1,11,11,1,1,10,3,3,13,13
05,Capital,001,0004 ,0903,301,3,3,0,12,32,1,1,1,2,3,6,0,2,20,2,5,29,2,2,4,3,15,7,4,4,4,4,4,20,20
05,Capital,001,0005 ,0063,450,9,11,0,48,51,3,5,3,7,3,6,6,5,36,10,15,8,4,5,23,9,5,7,12,10,3,3,3,24,24
05,Capital,001,0005 ,0064,450,8,20,4,43,33,3,5,2,0,10,9,2,4,21,6,6,20,4,4,13,4,12,5,17,14,4,3,3,21,21
05,Capital,001,0005 ,0065,450,7,18,11,42,45,7,1,7,12,4,9,11,4,27,7,14,10,7,7,11,9,12,5,11,1,5,8,8,10,10
05,Capital,001,0005 ,0066,450,8,17,18,50,66,2,5,1,4,8,9,0,5,19,5,8,8,4,0,9,8,9,11,10,1,20,1,1,13,13
05,Capital,001,0005 ,0067,450,7,19,6,31,45,4,8,15,7,6,7,1,7,24,12,11,5,3,5,9,2,12,11,9,13,3,2,2,12,12
05,Capital,001,0005 ,0068,450,3,13,0,44,34,7,2,13,5,8,7,2,5,21,1,2,10,11,7,18,13,18,31,3,2,6,5,5,28,28
05,Capital,001,0005 ,0069,450,9,11,4,41,59,6,8,6,5,6,3,5,4,24,11,13,3,2,0,9,26,9,6,10,3,4,3,3,24,24
05,Capital,001,0005 ,0070,450,5,14,3,37,32,2,3,4,4,6,11,3,5,28,6,4,10,1,6,7,6,10,19,8,10,9,10,10,41,41
05,Capital,001,0005 ,0071,450,8,17,2,36,31,1,5,11,1,5,12,2,10,22,13,9,13,2,6,23,7,11,4,12,0,8,3,3,32,32
05,Capital,001,0005 ,0072,450,0,0,1,43,46,2,10,5,1,5,4,7,3,24,9,7,18,2,0,14,7,7,7,8,1,0,4,4,34,34
05,Capital,001,0005 ,0073,450,5,13,1,40,42,9,1,2,8,1,4,6,2,34,3,13,6,3,0,12,10,13,5,22,4,6,0,0,19,19
05,Capital,001,0005 ,0074,450,11,28,5,35,25,2,3,1,29,8,2,3,10,30,6,14,4,5,0,7,14,17,4,18,2,5,0,0,21,21
05,Capital,001,0005 ,0075,450,4,10,2,0,32,5,2,9,16,5,7,13,0,24,12,6,9,1,0,22,12,5,7,6,4,4,2,2,28,28
05,Capital,001,0005 ,0076,450,4,17,3,28,40,10,4,6,5,4,2,7,12,22,8,29,9,3,0,15,8,13,9,32,0,3,4,4,10,10
05,Capital,001,0005 ,0077,450,10,20,12,47,40,4,5,3,4,7,3,4,2,15,11,9,6,2,5,8,14,9,14,4,1,19,9,9,11,11
05,Capital,001,0005 ,0078,450,8,15,4,31,37,14,4,3,1,8,0,1,6,18,9,2,16,5,1,5,8,10,12,16,4,10,7,7,33,33
05,Capital,001,0005 ,0079,450,6,8,6,37,30,5,7,19,2,4,18,0,4,22,5,10,9,20,4,11,4,20,13,13,5,14,6,6,16,16
05,Capital,001,0005 ,0080,450,13,9,2,32,35,10,0,13,6,9,1,4,2,25,12,3,9,1,4,21,2,8,23,8,0,11,12,12,20,20
05,Capital,001,0005 ,0081,450,4,9,10,40,21,7,5,7,1,4,20,1,7,26,11,9,19,4,5,9,10,10,13,6,3,6,9,9,7,7
05,Capital,001,0005 ,0082,450,6,9,7,31,24,4,5,16,6,9,1,3,1,24,11,9,10,2,0,13,8,7,7,29,11,15,6,6,24,24
05,Capital,001,0005 ,0083,435,10,7,17,42,48,9,5,3,6,4,3,1,8,22,5,15,20,4,1,6,6,17,5,0,1,5,11,11,13,13
05,Capital,001,0005 ,0904,450,9,8,5,21,30,4,9,2,4,3,10,4,4,37,5,8,10,16,7,2,11,20,9,6,8,5,11,11,15,15
05,Capital,001,0005 ,0905,450,11,13,6,38,15,6,4,4,14,5,6,1,0,25,8,12,12,7,3,6,6,9,31,16,6,3,9,9,15,15
05,Capital,001,0005 ,0906,450,6,7,0,35,46,3,8,0,3,7,2,9,0,32,6,11,5,4,8,10,7,5,12,2,6,15,6,6,23,23
05,Capital,001,0005 ,0907,450,0,0,2,25,40,6,6,2,6,1,1,9,1,22,4,9,36,0,0,34,10,10,11,4,2,8,7,7,17,17
05,Capital,001,0005 ,0908,450,9,10,9,33,19,3,4,0,8,10,4,3,0,27,10,21,15,2,2,10,6,13,18,13,6,5,9,9,12,12
05,Capital,001,0005 ,0909,450,6,14,6,37,42,2,10,5,3,8,7,7,5,24,6,8,10,5,0,5,16,9,9,21,3,5,12,12,16,16
05,Capital,001,0005 ,0910,450,7,13,9,42,36,1,5,6,4,2,7,5,3,20,7,12,14,8,13,12,5,7,7,8,2,5,8,8,12,12
05,Capital,001,0005 ,0911,450,15,10,1,42,18,3,2,3,6,12,3,0,12,23,13,12,24,5,10,9,13,13,9,10,9,3,9,9,10,10
05,Capital,001,0005 ,0912,450,7,16,5,31,27,5,6,19,6,12,2,8,5,22,8,13,15,4,4,7,3,13,1,9,6,7,13,13,11,11
05,Capital,001,0005 ,0913,450,9,6,14,47,36,0,13,7,9,10,0,3,10,25,5,12,11,4,1,5,4,9,3,5,2,1,11,11,20,20
05,Capital,001,0005 ,0914,450,24,14,3,40,23,4,5,5,4,6,0,4,3,31,15,5,13,2,6,20,6,15,26,11,1,6,5,5,23,23
05,Capital,001,0005 ,0915,450,6,17,9,45,34,0,3,4,9,17,0,3,1,35,14,6,17,3,1,18,2,11,18,9,4,8,4,4,21,21
05,Capital,001,0005 ,0916,450,11,10,11,35,37,2,16,0,8,10,3,3,3,23,9,10,13,4,0,7,9,8,11,24,5,8,6,6,15,15
05,Capital,001,0005 ,0917,450,13,12,0,45,26,4,6,8,4,7,8,3,6,30,11,13,17,2,4,16,11,13,13,9,1,2,4,4,13,13
05,Capital,001,0005 ,0918,450,11,12,2,24,31,14,0,3,4,10,2,10,1,30,9,12,18,2,2,13,2,21,14,18,1,12,1,1,15,15
05,Capital,001,0005 ,0919,450,14,5,0,30,45,4,4,4,1,9,5,0,5,28,16,12,8,1,13,11,10,7,14,6,0,3,2,2,23,23
05,Capital,001,0005 ,0920,450,11,17,1,34,23,11,5,3,18,1,6,2,1,27,5,4,11,8,4,8,10,17,13,5,2,4,15,15,24,24
05,Capital,001,0005 ,0921,296,6,5,6,17,39,11,1,4,1,4,9,3,1,25,11,3,5,3,4,5,5,8,6,4,1,7,8,8,14,14
05,Capital,001,0005 ,0922,297,8,7,3,24,21,1,3,7,5,9,10,4,2,20,1,6,14,4,2,6,2,4,12,3,4,5,4,4,12,12
05,Capital,001,0005A,0084,450,6,16,2,43,69,5,14,4,11,7,5,6,7,18,15,6,5,3,2,18,3,5,7,1,7,8,2,2,32,32
05,Capital,001,0005A,0085,450,13,20,8,25,41,10,4,15,1,4,7,10,3,30,12,16,10,7,2,12,7,16,12,12,4,5,3,3,15,15
05,Capital,001,0005A,0086,450,5,16,6,42,39,8,13,9,23,7,3,5,3,28,15,10,7,9,2,11,10,17,6,8,6,4,2,2,24,24
05,Capital,001,0005A,0087,450,8,12,2,35,30,8,4,6,4,4,6,4,5,42,19,15,8,2,10,13,39,15,4,13,2,9,1,1,8,8
05,Capital,001,0005A,0088,450,10,12,10,44,22,9,7,4,4,8,6,14,4,20,9,5,11,5,3,23,6,10,23,27,4,10,1,1,26,26
05,Capital,001,0005A,0089,450,14,21,10,35,59,13,6,5,22,9,8,7,22,20,7,15,7,3,4,7,2,9,5,7,1,4,1,1,10,10
05,Capital,001,0005A,0090,450,4,20,6,49,21,7,7,6,22,5,3,1,7,20,12,17,7,5,3,17,5,10,4,4,1,4,0,0,20,20
05,Capital,001,0005A,0091,450,5,19,19,28,41,6,9,14,7,8,3,7,16,24,16,13,7,4,4,13,1,17,2,9,6,6,0,0,10,10
05,Capital,001,0005A,0092,450,5,18,6,35,13,16,4,4,5,4,4,3,5,32,9,28,21,3,20,32,2,14,21,3,4,6,0,0,3,3
05,Capital,001,0005A,0093,450,7,17,15,25,61,7,0,11,13,6,3,2,9,19,14,0,6,15,6,7,0,11,13,1,0,6,4,4,20,20
05,Capital,001,0005A,0094,450,11,14,4,52,24,13,7,0,2,11,3,7,13,29,3,13,10,9,6,23,10,5,18,11,0,4,0,0,20,20
05,Capital,001,0005A,0095,450,6,16,11,47,37,1,6,10,10,8,9,6,16,27,9,2,1,2,4,9,0,15,1,6,4,11,4,4,24,24
05,Capital,001,0005A,0096,450,6,10,7,41,45,4,0,0,15,5,10,0,7,39,11,10,21,0,0,0,1,17,16,7,14,12,2,2,28,28
05,Capital,001,0005A,0097,450,6,18,6,36,36,10,6,6,6,7,7,7,14,22,7,6,3,16,0,9,7,14,6,9,2,11,6,6,13,13
05,Capital,001,0005A,0098,450,12,8,9,44,50,10,7,8,10,8,8,5,17,22,8,8,11,8,4,8,5,10,9,2,4,5,0,0,16,16
05,Capital,001,0005A,0099,450,5,21,9,40,31,7,10,5,0,7,12,6,10,20,7,8,16,3,16,13,1,8,10,5,0,31,0,0,19,19
05,Capital,001,0005A,0100,450,5,15,7,33,26,8,6,22,5,7,21,5,10,30,8,14,12,9,4,4,7,11,9,2,4,7,3,3,14,14
05,Capital,001,0005A,0101,450,8,10,10,47,32,7,12,9,5,5,13,9,6,33,6,21,9,7,0,18,3,13,11,9,3,4,0,0,17,17
05,Capital,001,0005A,0102,450,10,18,2,32,18,18,6,5,9,8,3,8,7,28,4,17,22,1,5,13,1,12,22,5,2,7,5,5,26,26
05,Capital,001,0005A,0103,450,9,30,7,35,19,3,6,6,8,8,15,6,8,28,8,4,8,5,10,21,12,8,27,9,3,3,0,0,23,23
