codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0131,0133,0135,0137,0138,0525
21,Belgrano,001,0402 ,0001,351,27,0,81,5,85,9,56,37
21,Belgrano,001,0402 ,0002,351,1,0,71,3,134,5,49,27
21,Belgrano,001,0402 ,0003,351,17,0,64,4,114,4,63,36
21,Belgrano,001,0402 ,0004,351,18,3,60,3,128,3,40,28
21,Belgrano,001,0402 ,0005,350,18,0,49,2,106,10,69,40
21,Belgrano,001,0402 ,0006,350,8,0,46,5,124,5,59,37
21,Belgrano,001,0402 ,0007,351,15,0,47,6,123,2,33,44
21,Belgrano,001,0402 ,0008,350,23,2,57,3,125,4,42,45
21,Belgrano,001,0402 ,0009,353,14,0,42,5,133,9,37,50
21,Belgrano,001,0402 ,0010,350,15,4,63,3,89,9,50,44
21,Belgrano,001,0402 ,0011,350,18,0,64,4,111,3,59,32
21,Belgrano,001,0402 ,0012,350,12,0,72,4,112,9,47,34
21,Belgrano,001,0402 ,0013,350,41,0,75,1,85,8,57,34
21,Belgrano,001,0402 ,0014,351,23,1,65,5,115,9,44,33
21,Belgrano,001,0402 ,0015,350,18,2,65,3,110,5,51,21
21,Belgrano,001,0402 ,0016,350,20,0,65,5,105,8,41,50
21,Belgrano,001,0402 ,0017,350,10,6,66,3,119,7,56,22
21,Belgrano,001,0402 ,0018,350,23,0,53,6,123,7,34,32
21,Belgrano,001,0402 ,0019,351,14,0,67,3,93,7,57,37
21,Belgrano,001,0402 ,0020,352,26,4,42,3,103,2,50,49
21,Belgrano,001,0402 ,0021,350,22,0,53,2,136,3,51,39
21,Belgrano,001,0402 ,0022,350,15,0,57,9,127,5,42,34
21,Belgrano,001,0402 ,0023,350,19,0,60,5,111,2,45,45
21,Belgrano,001,0402 ,0024,350,16,0,68,3,108,4,59,34
21,Belgrano,001,0402 ,0025,353,24,0,51,6,125,3,36,26
21,Belgrano,001,0402 ,0026,351,25,0,64,2,115,2,38,48
21,Belgrano,001,0402 ,0027,350,28,0,65,4,85,8,45,40
21,Belgrano,001,0402 ,0028,350,28,0,46,3,93,11,45,47
21,Belgrano,001,0402 ,0029,327,12,0,58,6,105,6,62,22
21,Belgrano,001,0403 ,0030,352,33,0,107,2,68,6,45,18
21,Belgrano,001,0403 ,0031,351,30,0,113,5,52,3,44,32
21,Belgrano,001,0403 ,0032,351,11,7,95,1,84,7,48,34
21,Belgrano,001,0403 ,0033,350,17,6,85,4,76,5,53,33
21,Belgrano,001,0403 ,0034,350,16,5,59,3,131,8,34,32
21,Belgrano,001,0403 ,0035,351,12,10,105,2,74,3,60,20
21,Belgrano,001,0403 ,0036,351,14,0,76,3,95,5,53,25
21,Belgrano,001,0403 ,0037,350,15,0,77,2,88,7,48,41
21,Belgrano,001,0403 ,0038,351,18,0,91,2,73,13,56,27
21,Belgrano,001,0403 ,0039,354,22,7,80,4,83,7,58,18
21,Belgrano,001,0403 ,0040,353,29,0,105,1,72,5,60,17
21,Belgrano,001,0403 ,0041,353,18,3,99,0,74,5,46,32
21,Belgrano,001,0403 ,0042,351,19,3,80,5,94,5,49,23
21,Belgrano,001,0403 ,0043,351,16,3,111,3,62,7,52,23
21,Belgrano,001,0403 ,0044,350,23,4,99,1,76,5,47,28
21,Belgrano,001,0403 ,0045,351,32,0,120,1,63,6,50,24
21,Belgrano,001,0403 ,0046,352,33,4,100,3,75,2,35,30
21,Belgrano,001,0403 ,0047,351,21,0,99,3,71,9,60,24
21,Belgrano,001,0403 ,0048,350,21,0,100,1,74,8,38,40
21,Belgrano,001,0403 ,0049,350,19,0,85,1,73,10,63,27
21,Belgrano,001,0403 ,0050,351,24,0,105,3,76,4,49,22
21,Belgrano,001,0403 ,0051,356,12,2,109,7,56,4,63,17
