codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0003,0050,0166,0501,0509,0530,0533
14,Capital,001,0001 ,0001,349,27,2,52,20,3,24,20,1,35
14,Capital,001,0001 ,0002,348,23,1,73,17,7,21,13,4,33
14,Capital,001,0001 ,0003,349,26,1,66,11,3,19,5,2,44
14,Capital,001,0001 ,0004,348,28,2,62,23,2,19,5,2,29
14,Capital,001,0001 ,0005,349,25,3,57,19,4,22,11,0,36
14,Capital,001,0001 ,0006,348,32,0,73,23,4,18,12,2,37
14,Capital,001,0001 ,0007,350,22,3,77,21,6,8,10,1,40
14,Capital,001,0001 ,0008,349,6,1,54,22,5,21,17,3,41
14,Capital,001,0001 ,0009,350,2,2,77,14,6,17,15,3,30
14,Capital,001,0001 ,0010,348,26,3,78,22,3,13,8,5,27
14,Capital,001,0001 ,0011,348,28,3,64,26,5,17,11,3,40
14,Capital,001,0001 ,0012,349,27,1,63,26,3,28,12,1,29
14,Capital,001,0001 ,0013,348,32,0,65,23,7,17,9,6,32
14,Capital,001,0001 ,0014,349,23,0,78,18,8,17,11,0,33
14,Capital,001,0001 ,0015,349,21,0,73,14,9,25,16,4,26
14,Capital,001,0001 ,0016,348,26,0,63,22,3,18,12,3,32
14,Capital,001,0001 ,0017,348,30,0,59,18,6,18,13,3,42
14,Capital,001,0001 ,0018,351,20,3,56,20,1,22,11,0,44
14,Capital,001,0001 ,0019,348,26,0,59,8,6,16,13,1,36
14,Capital,001,0001 ,0020,347,28,15,60,17,4,28,11,3,40
14,Capital,001,0001 ,0021,349,28,1,69,21,2,22,7,3,29
14,Capital,001,0001 ,0022,350,25,1,71,30,3,14,17,1,32
14,Capital,001,0001 ,0023,350,28,3,85,28,7,16,12,4,33
14,Capital,001,0001 ,0024,347,0,0,66,20,2,17,19,1,34
14,Capital,001,0001 ,0025,349,31,1,60,28,5,12,14,1,37
14,Capital,001,0001 ,0026,347,30,3,69,25,5,15,9,2,32
14,Capital,001,0001 ,0027,348,18,0,65,0,4,9,13,1,27
14,Capital,001,0001 ,0028,350,32,2,69,22,10,16,6,0,26
14,Capital,001,0001 ,0029,350,15,2,87,28,5,17,16,3,47
14,Capital,001,0001 ,0030,349,30,3,65,27,8,16,9,4,38
14,Capital,001,0001 ,0031,351,11,1,63,0,2,23,13,2,37
14,Capital,001,0001 ,0032,350,33,0,66,21,0,14,19,2,38
14,Capital,001,0001 ,0033,349,30,0,82,29,3,11,16,1,34
14,Capital,001,0001 ,0034,349,27,1,81,21,3,17,14,3,26
14,Capital,001,0001 ,0035,348,27,4,58,14,5,24,10,1,26
14,Capital,001,0001 ,0036,348,20,4,59,15,4,19,14,1,35
14,Capital,001,0001 ,0037,349,24,2,66,22,3,19,8,1,43
14,Capital,001,0001 ,0038,348,27,3,75,19,6,20,12,1,32
14,Capital,001,0001 ,0039,348,30,2,51,19,1,18,17,4,31
14,Capital,001,0001 ,0040,349,25,3,79,20,1,12,15,2,36
14,Capital,001,0001 ,0041,350,3,1,64,16,4,18,18,1,32
14,Capital,001,0001 ,0042,349,0,0,65,38,4,12,19,2,35
14,Capital,001,0001 ,0043,348,30,1,64,0,5,18,15,2,32
14,Capital,001,0001 ,0044,350,23,3,61,21,6,14,14,1,28
14,Capital,001,0001 ,0045,346,24,4,70,19,0,22,8,1,37
14,Capital,001,0001 ,0046,350,40,0,65,20,4,15,17,0,34
14,Capital,001,0002 ,0047,348,49,4,42,0,8,27,6,0,18
14,Capital,001,0002 ,0048,348,35,2,42,17,5,36,6,3,43
14,Capital,001,0002 ,0049,348,27,3,51,2,9,36,14,0,33
14,Capital,001,0002 ,0050,347,29,0,49,9,6,24,11,2,38
14,Capital,001,0002 ,0051,345,67,2,42,13,7,28,9,3,7
14,Capital,001,0002 ,0052,348,27,4,51,11,8,25,9,2,33
14,Capital,001,0002 ,0053,349,39,1,44,11,3,25,16,1,39
14,Capital,001,0002 ,0054,348,35,0,32,8,6,50,7,0,38
14,Capital,001,0002 ,0055,348,20,2,51,24,4,26,5,1,55
14,Capital,001,0002 ,0056,350,29,4,56,11,9,32,10,3,34
14,Capital,001,0002 ,0057,347,43,1,48,10,5,46,5,2,28
14,Capital,001,0002 ,0058,346,23,0,42,17,9,26,4,1,43
14,Capital,001,0002 ,0059,348,28,0,48,14,0,35,16,2,32
14,Capital,001,0002 ,0060,348,37,3,61,6,6,43,10,0,28
14,Capital,001,0002 ,0061,348,21,0,70,15,8,27,10,1,36
14,Capital,001,0002 ,0062,349,30,2,47,13,8,28,13,1,42
