codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0071,0502,0537,0572,0574
06,San Fernando,001,0001 ,0001,347,1,0,9,190,30,5,16
06,San Fernando,001,0001 ,0002,347,0,1,15,168,40,2,16
06,San Fernando,001,0001 ,0003,347,3,5,21,167,31,7,18
06,San Fernando,001,0001 ,0004,347,1,0,75,174,44,6,13
06,San Fernando,001,0001 ,0005,347,2,3,21,164,44,3,19
06,San Fernando,001,0001 ,0006,347,4,1,19,170,35,7,10
06,San Fernando,001,0001 ,0007,346,1,2,18,178,33,1,10
06,San Fernando,001,0001 ,0008,346,1,1,12,174,43,4,16
06,San Fernando,001,0001 ,0009,346,0,2,16,163,40,8,20
06,San Fernando,001,0001 ,0010,346,0,0,0,0,0,0,0
06,San Fernando,001,0001 ,0011,346,6,1,15,206,25,4,16
06,San Fernando,001,0001 ,0012,346,0,2,15,176,39,2,10
06,San Fernando,001,0001 ,0013,346,1,1,12,187,41,3,12
06,San Fernando,001,0001 ,0014,346,0,1,17,165,50,2,17
06,San Fernando,001,0001 ,0015,346,2,1,16,170,32,3,22
06,San Fernando,001,0002 ,0016,337,0,4,10,178,51,3,13
06,San Fernando,001,0002 ,0017,337,1,2,21,164,35,2,20
06,San Fernando,001,0002 ,0018,336,6,4,17,150,42,4,11
06,San Fernando,001,0002 ,0019,336,3,2,27,165,45,7,10
06,San Fernando,001,0002 ,0020,336,6,1,6,208,28,4,6
06,San Fernando,001,0002 ,0021,336,1,2,14,179,38,4,12
06,San Fernando,001,0002 ,0022,336,3,3,8,188,31,4,16
06,San Fernando,001,0002 ,0023,336,0,2,12,177,36,3,13
06,San Fernando,001,0002 ,0024,336,4,0,10,176,40,3,15
06,San Fernando,001,0002 ,0025,336,1,2,16,180,30,5,22
06,San Fernando,001,0002 ,0026,336,2,4,17,186,41,3,10
06,San Fernando,001,0002 ,0027,336,2,3,12,163,38,9,13
06,San Fernando,001,0002 ,0028,336,2,1,18,179,33,1,8
06,San Fernando,001,0002 ,0029,336,2,2,14,181,25,2,14
06,San Fernando,001,0003 ,0030,333,0,2,16,162,44,6,13
06,San Fernando,001,0003 ,0031,333,0,3,16,178,45,7,13
06,San Fernando,001,0003 ,0032,333,2,0,13,155,37,4,27
06,San Fernando,001,0003 ,0033,332,1,5,19,172,27,0,20
06,San Fernando,001,0003 ,0034,332,4,3,14,176,38,5,15
06,San Fernando,001,0003 ,0035,332,1,2,19,179,29,5,8
06,San Fernando,001,0003 ,0036,332,3,2,16,161,46,3,21
06,San Fernando,001,0003 ,0037,332,0,2,16,180,25,4,13
06,San Fernando,001,0003 ,0038,332,5,5,20,171,38,4,18
06,San Fernando,001,0003 ,0039,332,1,3,13,175,46,1,19
06,San Fernando,001,0003 ,0040,332,2,3,19,178,35,2,16
06,San Fernando,001,0003 ,0041,332,1,0,13,172,39,2,11
06,San Fernando,001,0003 ,0042,332,2,1,14,188,32,2,14
06,San Fernando,001,0003 ,0043,332,2,0,12,167,44,2,12
06,San Fernando,001,0004 ,0044,345,0,3,25,174,35,8,11
06,San Fernando,001,0004 ,0045,344,2,1,17,169,33,4,16
06,San Fernando,001,0004 ,0046,344,0,1,15,166,50,1,21
06,San Fernando,001,0004 ,0047,344,0,3,13,179,40,2,12
06,San Fernando,001,0004 ,0048,344,0,1,13,195,38,5,12
06,San Fernando,001,0004 ,0049,344,0,3,17,190,28,2,10
06,San Fernando,001,0004 ,0050,344,1,1,12,176,47,6,16
06,San Fernando,001,0004 ,0051,344,0,0,14,175,34,3,22
06,San Fernando,001,0004 ,0052,344,1,2,21,185,35,3,15
06,San Fernando,001,0004 ,0053,344,4,3,9,176,36,1,19
06,San Fernando,001,0004 ,0054,344,2,1,12,169,44,2,16
06,San Fernando,001,0004 ,0055,344,1,1,15,176,29,7,16
06,San Fernando,001,0004 ,0056,344,2,2,19,173,36,3,25
06,San Fernando,001,0004 ,0057,344,0,0,21,171,36,3,21
06,San Fernando,001,0004 ,0058,344,1,5,18,177,33,2,16
06,San Fernando,001,0005A,0059,339,5,5,10,138,67,8,14
06,San Fernando,001,0005A,0060,339,0,0,18,142,78,7,10
06,San Fernando,001,0005A,0061,339,0,3,22,131,76,4,23
06,San Fernando,001,0005A,0062,339,1,0,30,158,50,1,22
06,San Fernando,001,0005A,0063,339,1,2,22,145,69,5,25
06,San Fernando,001,0005A,0064,339,1,2,15,153,59,7,15
06,San Fernando,001,0005A,0065,339,1,2,20,131,69,5,30
06,San Fernando,001,0005A,0066,339,2,3,22,150,51,7,25
06,San Fernando,001,0005A,0067,339,0,4,18,118,90,5,16
06,San Fernando,001,0005A,0068,339,1,2,25,138,69,4,26
06,San Fernando,001,0005A,0069,339,3,2,15,168,59,5,12
06,San Fernando,001,0005A,0070,339,1,7,31,118,69,7,15
06,San Fernando,001,0005A,0071,339,1,4,11,156,69,9,12
06,San Fernando,001,0005A,0072,339,0,1,20,156,60,5,18
06,San Fernando,001,0005A,0073,339,3,4,13,130,76,6,12
06,San Fernando,001,0005A,0074,339,2,2,20,145,74,6,16
06,San Fernando,001,0005A,0075,339,0,3,25,143,64,7,16
06,San Fernando,001,0005A,0076,339,1,1,28,158,59,3,19
06,San Fernando,001,0005A,0077,339,2,5,22,149,60,5,15
06,San Fernando,001,0005A,0078,339,0,1,23,166,56,7,14
06,San Fernando,001,0005A,0079,339,0,2,22,145,70,5,19
06,San Fernando,001,0005A,0080,339,4,0,23,154,54,7,23
06,San Fernando,001,0005A,0081,339,1,5,25,132,70,5,25
06,San Fernando,001,0005A,0082,338,1,1,23,151,59,8,18
06,San Fernando,001,0005A,0083,338,1,3,18,166,52,5,14
06,San Fernando,001,0005A,0084,338,0,2,6,150,80,9,17
06,San Fernando,001,0005A,0085,338,2,4,22,159,63,2,20
06,San Fernando,001,0005A,0086,338,1,3,27,136,61,4,19
06,San Fernando,001,0005B,0087,338,1,5,25,76,120,8,23
06,San Fernando,001,0005B,0088,338,3,0,27,96,119,3,15
06,San Fernando,001,0005B,0089,338,5,6,28,93,104,8,18
06,San Fernando,001,0005B,0090,338,8,3,12,86,123,4,13
06,San Fernando,001,0005B,0091,338,7,0,23,99,91,10,16
06,San Fernando,001,0005B,0092,338,1,9,23,108,103,7,16
06,San Fernando,001,0005B,0093,338,1,5,16,81,101,10,19
06,San Fernando,001,0005B,0094,338,0,2,29,98,102,6,15
