codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0014,0047,0060,0163,0168,0169,0170,0171
06,San Fernando                            ,001,0001 ,0001,450,27,2,3,118,0,81,7,68,16,0
06,San Fernando                            ,001,0001 ,0002,450,23,2,3,142,1,75,4,73,10,0
06,San Fernando                            ,001,0001 ,0003,450,30,1,1,121,1,62,10,90,5,0
06,San Fernando                            ,001,0001 ,0004,450,34,0,3,149,0,80,5,79,10,0
06,San Fernando                            ,001,0001 ,0005,238,17,1,0,0,0,46,2,31,11,0
06,San Fernando                            ,001,0001 ,0006,239,18,2,2,64,0,54,5,54,4,1
06,San Fernando                            ,001,0001 ,1001,450,29,2,0,121,0,83,1,55,8,2
06,San Fernando                            ,001,0001 ,1002,450,17,0,1,131,1,87,6,65,17,0
06,San Fernando                            ,001,0001 ,1003,450,28,2,1,143,0,81,4,63,6,0
06,San Fernando                            ,001,0001 ,1004,450,1,0,5,133,0,79,0,61,17,0
06,San Fernando                            ,001,0001 ,1005,450,0,0,2,155,0,61,4,67,11,0
06,San Fernando                            ,001,0001 ,1006,450,22,2,2,126,0,83,2,63,18,0
06,San Fernando                            ,001,0001 ,1007,131,7,0,1,48,0,22,2,13,3,1
06,San Fernando                            ,001,0002 ,0007,450,35,2,5,131,2,81,4,67,11,2
06,San Fernando                            ,001,0002 ,0008,450,34,0,2,139,0,78,2,77,0,0
06,San Fernando                            ,001,0002 ,0009,450,31,1,2,114,2,86,7,74,8,0
06,San Fernando                            ,001,0002 ,0010,450,31,2,3,116,1,76,11,86,14,1
06,San Fernando                            ,001,0002 ,0011,334,25,0,1,105,1,62,5,41,9,0
06,San Fernando                            ,001,0002 ,1008,450,31,0,2,123,0,101,4,55,10,1
06,San Fernando                            ,001,0002 ,1009,450,25,2,4,143,0,67,6,66,10,0
06,San Fernando                            ,001,0002 ,1010,450,2,2,1,144,1,94,6,60,2,0
06,San Fernando                            ,001,0002 ,1011,450,26,1,5,124,0,106,4,59,8,0
06,San Fernando                            ,001,0002 ,1012,450,11,2,1,141,0,85,0,67,14,0
06,San Fernando                            ,001,0002 ,1013,427,28,2,1,143,0,69,0,57,7,0
06,San Fernando                            ,001,0003 ,0012,450,28,5,2,128,1,91,1,84,16,0
06,San Fernando                            ,001,0003 ,0013,450,30,1,8,119,1,89,5,63,16,0
06,San Fernando                            ,001,0003 ,0014,450,22,7,1,141,1,86,4,71,14,0
06,San Fernando                            ,001,0003 ,0015,450,32,0,1,129,1,87,1,67,14,0
06,San Fernando                            ,001,0003 ,0016,404,35,0,1,111,2,75,3,0,10,0
06,San Fernando                            ,001,0003 ,1014,450,23,2,1,138,0,90,4,73,14,0
06,San Fernando                            ,001,0003 ,1015,450,1,2,1,151,0,86,5,75,11,0
06,San Fernando                            ,001,0003 ,1016,450,18,0,2,134,1,85,1,67,8,0
06,San Fernando                            ,001,0003 ,1017,450,22,0,1,149,0,94,2,54,11,0
06,San Fernando                            ,001,0003 ,1018,450,17,4,1,153,0,90,0,68,9,0
06,San Fernando                            ,001,0003 ,1019,395,13,0,1,129,0,79,5,53,13,0
06,San Fernando                            ,001,0004 ,0017,450,29,4,4,123,1,73,1,79,13,0
06,San Fernando                            ,001,0004 ,0018,450,21,1,4,137,1,76,5,84,7,1
06,San Fernando                            ,001,0004 ,0019,450,26,3,7,111,2,92,3,75,14,2
06,San Fernando                            ,001,0004 ,0020,450,18,1,1,135,2,90,3,75,9,0
06,San Fernando                            ,001,0004 ,0021,450,39,0,2,123,0,78,2,70,8,0
06,San Fernando                            ,001,0004 ,0022,105,9,2,0,33,0,26,1,16,2,1
06,San Fernando                            ,001,0004 ,1020,450,27,0,2,131,0,85,1,8,7,2
06,San Fernando                            ,001,0004 ,1021,450,16,0,1,132,1,102,3,77,6,0
06,San Fernando                            ,001,0004 ,1022,450,0,0,3,165,0,87,5,64,16,0
06,San Fernando                            ,001,0004 ,1023,450,0,0,3,143,0,73,2,0,12,1
06,San Fernando                            ,001,0004 ,1024,450,38,6,1,146,1,78,0,75,5,0
06,San Fernando                            ,001,0004 ,1025,450,29,1,4,128,1,79,2,65,15,0
06,San Fernando                            ,001,0004 ,1026,282,11,1,2,82,3,63,2,37,3,0
06,San Fernando                            ,001,0005A,0023,450,29,0,2,0,0,72,5,127,19,4
06,San Fernando                            ,001,0005A,0024,450,27,6,1,132,2,68,1,96,21,1
06,San Fernando                            ,001,0005A,0025,450,31,0,2,81,0,91,5,118,14,1
06,San Fernando                            ,001,0005A,0026,450,26,1,3,86,1,81,0,129,11,4
06,San Fernando                            ,001,0005A,0027,450,32,0,4,83,2,75,5,132,10,0
06,San Fernando                            ,001,0005A,0028,450,25,0,3,108,1,84,8,102,12,2
06,San Fernando                            ,001,0005A,0029,450,28,8,1,98,0,89,3,108,13,0
06,San Fernando                            ,001,0005A,0030,366,19,0,4,65,0,77,2,112,19,3
06,San Fernando                            ,001,0005A,1027,450,31,2,3,86,3,74,5,132,13,4
06,San Fernando                            ,001,0005A,1028,450,24,4,2,108,0,86,1,111,17,2
06,San Fernando                            ,001,0005A,1029,450,34,0,3,97,0,84,4,103,11,3
06,San Fernando                            ,001,0005A,1030,450,38,0,2,108,1,90,3,94,15,1
06,San Fernando                            ,001,0005A,1031,450,26,1,4,91,0,90,1,114,8,2
06,San Fernando                            ,001,0005A,1032,450,46,2,1,107,1,72,1,117,16,2
06,San Fernando                            ,001,0005A,1033,450,24,5,1,99,1,83,1,115,17,3
06,San Fernando                            ,001,0005A,1034,450,14,2,2,119,0,96,1,105,15,1
06,San Fernando                            ,001,0005A,1035,368,24,3,2,88,1,71,0,92,4,3
06,San Fernando                            ,001,0005B,0031,450,4,2,3,54,1,72,4,149,15,1
06,San Fernando                            ,001,0005B,0032,450,31,5,2,55,0,60,3,158,0,2
06,San Fernando                            ,001,0005B,0033,450,37,2,0,54,3,95,1,155,11,0
06,San Fernando                            ,001,0005B,0034,450,36,0,3,44,4,78,5,172,11,0
06,San Fernando                            ,001,0005B,0035,306,26,2,0,49,1,43,0,99,6,1
06,San Fernando                            ,001,0005B,1036,450,34,3,3,60,0,92,1,171,13,0
06,San Fernando                            ,001,0005B,1037,450,0,0,3,70,0,0,1,170,9,6
06,San Fernando                            ,001,0005B,1038,450,0,0,1,61,1,107,4,156,8,0
06,San Fernando                            ,001,0005B,1039,450,35,0,4,69,1,81,2,181,7,1
06,San Fernando                            ,001,0005B,1040,412,20,0,2,71,1,82,0,141,13,0
06,San Fernando                            ,001,0006 ,0036,450,32,3,1,85,2,90,4,101,12,4
06,San Fernando                            ,001,0006 ,0037,450,28,5,3,76,0,106,3,98,13,1
06,San Fernando                            ,001,0006 ,0038,306,14,3,2,59,0,58,3,91,9,0
06,San Fernando                            ,001,0006 ,1041,450,18,1,2,104,0,98,0,109,10,3
