codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0131,0135,0137,0177
23,Capital,001,0001 ,0001,334,34,2,23,156,23,22
23,Capital,001,0001 ,0002,335,27,0,29,173,14,25
23,Capital,001,0001 ,0003,334,31,0,34,185,12,15
23,Capital,001,0001 ,0004,334,0,0,28,175,18,19
23,Capital,001,0001 ,0005,336,27,2,25,174,25,12
23,Capital,001,0001 ,0006,334,17,0,23,166,16,26
23,Capital,001,0001 ,0007,334,25,0,35,176,16,17
23,Capital,001,0001 ,0008,336,28,1,36,173,19,11
23,Capital,001,0001 ,0009,334,17,3,39,170,20,13
23,Capital,001,0001 ,0010,333,30,0,31,166,11,19
23,Capital,001,0001 ,0011,336,32,1,42,157,19,13
23,Capital,001,0001 ,0012,333,19,1,34,160,14,21
23,Capital,001,0001 ,0013,334,22,0,43,156,15,17
23,Capital,001,0001 ,0014,334,30,2,27,177,16,17
23,Capital,001,0001 ,0015,334,14,0,41,174,14,14
23,Capital,001,0001 ,0016,334,34,1,34,151,19,24
23,Capital,001,0001 ,0017,334,18,15,25,171,15,18
23,Capital,001,0001 ,0018,334,29,1,28,150,20,24
23,Capital,001,0001 ,0019,335,21,2,23,179,18,16
23,Capital,001,0001A,0020,349,25,2,39,168,21,24
23,Capital,001,0001A,0021,348,26,2,40,170,17,21
23,Capital,001,0001A,0022,350,30,1,31,160,22,31
23,Capital,001,0001A,0023,349,54,0,43,164,11,0
23,Capital,001,0001A,0024,350,32,1,42,185,13,17
23,Capital,001,0001A,0025,351,22,0,32,183,16,22
23,Capital,001,0001A,0026,350,21,0,37,176,15,22
23,Capital,001,0001A,0027,351,33,1,27,171,13,23
23,Capital,001,0001A,0028,346,22,1,36,193,12,11
23,Capital,001,0001A,0029,350,3,34,40,166,20,23
23,Capital,001,0001A,0030,349,29,1,25,189,13,21
23,Capital,001,0001A,0031,354,34,1,28,177,12,24
23,Capital,001,0001A,0032,350,33,1,28,157,16,19
23,Capital,001,0001A,0033,350,34,2,39,152,25,21
23,Capital,001,0001A,0034,347,28,1,37,171,10,26
23,Capital,001,0002 ,0035,347,38,1,30,169,16,21
23,Capital,001,0002 ,0036,346,33,3,39,149,21,22
23,Capital,001,0002 ,0037,348,32,3,25,163,15,23
23,Capital,001,0002 ,0038,346,29,5,38,156,22,20
23,Capital,001,0002 ,0039,352,32,4,45,140,18,22
23,Capital,001,0002 ,0040,346,34,3,32,160,12,18
23,Capital,001,0002 ,0041,347,28,5,43,162,8,21
23,Capital,001,0002 ,0042,345,27,2,37,164,21,0
23,Capital,001,0002 ,0043,351,34,0,33,161,12,29
23,Capital,001,0002 ,0044,345,30,4,38,162,18,18
23,Capital,001,0002 ,0045,350,32,0,35,152,14,23
23,Capital,001,0002A,0046,325,36,1,37,136,22,20
23,Capital,001,0002A,0047,326,27,0,31,149,17,23
23,Capital,001,0002A,0048,330,33,1,21,149,18,32
23,Capital,001,0002A,0049,326,31,1,47,146,18,23
23,Capital,001,0002A,0050,327,27,0,41,145,19,17
23,Capital,001,0002A,0051,325,31,1,33,151,24,14
23,Capital,001,0002A,0052,326,23,1,32,172,14,19
23,Capital,001,0002A,0053,326,42,2,32,155,17,3
23,Capital,001,0002A,0054,325,24,1,42,151,28,15
23,Capital,001,0002A,0055,325,30,0,26,158,19,19
