codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0003,0165,0169,0501,0522,0529
14,Capital,001,0001 ,0001,350,33,1,57,2,2,77,59,25
14,Capital,001,0001 ,0002,349,38,2,81,0,11,54,49,17
14,Capital,001,0001 ,0003,348,43,0,65,0,4,72,48,18
14,Capital,001,0001 ,0004,349,30,2,68,0,6,58,69,13
14,Capital,001,0001 ,0005,348,147,0,45,1,4,65,53,29
14,Capital,001,0001 ,0006,349,42,3,67,0,4,53,72,23
14,Capital,001,0001 ,0007,349,30,2,66,2,3,56,61,15
14,Capital,001,0001 ,0008,352,47,0,63,0,8,58,69,16
14,Capital,001,0001 ,0009,349,35,0,49,1,6,75,62,19
14,Capital,001,0001 ,0010,352,34,2,55,0,4,61,80,19
14,Capital,001,0001 ,0011,349,47,2,62,0,2,73,57,23
14,Capital,001,0001 ,0012,350,32,0,45,0,6,79,65,26
14,Capital,001,0001 ,0013,350,31,0,58,1,2,81,63,15
14,Capital,001,0001 ,0014,348,45,0,45,0,6,64,59,31
14,Capital,001,0001 ,0015,350,38,1,55,0,5,68,66,11
14,Capital,001,0001 ,0016,351,28,5,63,0,4,72,58,16
14,Capital,001,0001 ,0017,348,37,3,57,1,3,59,67,29
14,Capital,001,0001 ,0018,348,41,2,57,0,2,65,56,18
14,Capital,001,0001 ,0019,349,29,1,65,1,2,59,71,18
14,Capital,001,0001 ,0020,351,30,1,65,2,5,62,75,21
14,Capital,001,0001 ,0021,347,33,0,54,1,6,68,71,18
14,Capital,001,0001 ,0022,351,32,2,53,0,3,76,78,19
14,Capital,001,0001 ,0023,350,43,1,49,0,4,71,82,11
14,Capital,001,0001 ,0024,348,36,0,48,0,4,67,72,27
14,Capital,001,0001 ,0025,351,36,2,62,0,4,60,71,20
14,Capital,001,0001 ,0026,351,35,0,62,1,5,62,71,27
14,Capital,001,0001 ,0027,350,26,2,55,2,9,83,68,22
14,Capital,001,0001 ,0028,350,51,2,42,0,6,62,68,17
14,Capital,001,0001 ,0029,348,53,1,62,1,0,59,64,20
14,Capital,001,0001 ,0030,351,30,2,60,0,2,57,76,17
14,Capital,001,0001 ,0031,349,36,1,39,0,3,80,69,19
14,Capital,001,0001 ,0032,351,42,1,44,1,4,82,69,17
14,Capital,001,0001 ,0033,354,25,0,63,0,6,66,65,18
14,Capital,001,0001 ,0034,349,38,0,51,0,6,80,67,14
14,Capital,001,0001 ,0035,354,30,2,60,1,2,67,68,17
14,Capital,001,0001 ,0036,350,30,3,62,0,2,64,63,23
14,Capital,001,0001 ,0037,350,45,0,55,0,7,65,64,16
14,Capital,001,0001 ,0038,351,14,0,57,0,9,83,87,15
14,Capital,001,0001 ,0039,350,32,0,53,0,9,66,59,20
14,Capital,001,0001 ,0040,238,15,2,50,2,5,37,59,9
14,Capital,001,0001 ,0041,239,23,0,52,0,3,42,49,13
14,Capital,001,0002 ,0042,353,49,3,36,0,8,92,47,35
14,Capital,001,0002 ,0043,348,41,1,29,0,2,108,52,33
14,Capital,001,0002 ,0044,352,40,1,44,0,2,105,41,105
14,Capital,001,0002 ,0045,355,47,4,34,1,11,97,39,38
14,Capital,001,0002 ,0046,348,43,2,37,1,6,92,46,33
14,Capital,001,0002 ,0047,350,60,0,37,2,2,98,53,24
14,Capital,001,0002 ,0048,353,43,0,24,0,7,105,38,36
14,Capital,001,0002 ,0049,350,45,2,37,0,7,103,42,42
14,Capital,001,0002 ,0050,349,45,2,31,0,7,88,53,36
14,Capital,001,0002 ,0051,350,11,4,40,0,12,123,45,37
14,Capital,001,0002 ,0052,351,26,2,45,0,5,92,40,38
14,Capital,001,0002 ,0053,348,33,1,24,1,3,113,53,29
14,Capital,001,0002 ,0054,349,37,3,60,0,3,93,46,31
14,Capital,001,0002 ,0055,350,42,2,27,0,11,102,56,37
14,Capital,001,0002 ,0056,348,44,1,50,2,6,106,39,26
14,Capital,001,0002 ,0057,349,55,5,35,0,11,114,38,22
14,Capital,001,0002 ,0058,349,42,3,36,3,16,82,44,42
14,Capital,001,0002 ,0059,350,30,0,48,0,5,104,34,31
14,Capital,001,0002 ,0060,351,47,1,32,0,6,108,49,33
14,Capital,001,0002 ,0061,351,42,0,37,1,0,110,48,28
14,Capital,001,0002 ,0062,349,38,0,29,0,4,108,66,29
14,Capital,001,0002 ,0063,348,42,1,32,0,6,98,51,40
14,Capital,001,0002 ,0064,351,43,2,31,1,5,94,40,29
14,Capital,001,0002 ,0065,351,54,0,38,0,5,92,60,24
14,Capital,001,0002 ,0066,352,52,3,31,0,5,101,45,27
14,Capital,001,0002 ,0067,349,57,2,28,3,8,63,80,32
14,Capital,001,0002 ,0068,351,35,2,46,1,9,87,63,30
14,Capital,001,0002 ,0069,352,50,4,28,0,7,101,28,40
14,Capital,001,0002 ,0070,353,45,2,41,1,6,109,54,23
14,Capital,001,0002 ,0071,349,55,4,31,0,6,110,37,27
14,Capital,001,0002 ,0072,349,43,0,35,3,6,102,50,33
14,Capital,001,0002 ,0073,352,58,2,37,1,9,89,43,37
14,Capital,001,0002 ,0074,349,34,1,53,0,6,105,54,23
14,Capital,001,0002 ,0075,352,47,1,47,0,7,81,42,41
14,Capital,001,0002 ,0076,349,41,0,28,0,5,104,50,35
14,Capital,001,0002 ,0077,349,38,1,38,0,12,92,54,27
