codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0072,0076,0081,0154,0161,0187,0202,0501,0517
24,Ushuaia,001,0001 ,0001,288,30,4,0,7,2,10,9,7,23,77,22
24,Ushuaia,001,0001 ,0002,286,47,6,1,2,2,14,5,8,18,65,40
24,Ushuaia,001,0001 ,0003,287,33,11,1,7,8,9,6,9,15,56,38
24,Ushuaia,001,0001 ,0004,292,46,1,0,9,1,13,6,5,20,49,38
24,Ushuaia,001,0001 ,0005,289,35,4,0,10,4,14,6,7,23,67,23
24,Ushuaia,001,0001 ,0006,289,33,5,2,4,4,17,3,10,18,51,43
24,Ushuaia,001,0001 ,0007,287,0,14,1,11,2,10,1,9,22,59,32
24,Ushuaia,001,0001 ,0008,288,42,11,2,2,4,10,5,2,22,65,40
24,Ushuaia,001,0001 ,0009,290,39,5,2,3,5,9,6,7,19,56,25
24,Ushuaia,001,0001 ,0010,290,35,6,3,11,1,14,2,15,17,58,40
24,Ushuaia,001,0001 ,0011,288,38,7,0,7,1,10,5,2,27,46,38
24,Ushuaia,001,0001 ,0012,288,32,7,1,6,3,13,3,9,18,72,31
24,Ushuaia,001,0001 ,0013,287,34,5,0,4,6,14,4,7,13,61,36
24,Ushuaia,001,0001 ,0014,288,40,7,8,5,8,11,2,3,26,58,32
24,Ushuaia,001,0001 ,0015,287,37,14,2,5,1,18,2,9,23,65,39
24,Ushuaia,001,0001 ,0016,288,37,7,1,11,3,7,2,8,25,44,41
24,Ushuaia,001,0001 ,0017,290,35,12,3,5,0,1,7,8,10,56,48
24,Ushuaia,001,0001 ,0018,286,41,9,0,1,0,11,6,6,20,68,31
24,Ushuaia,001,0001 ,0019,287,35,13,1,2,2,7,5,8,24,54,38
24,Ushuaia,001,0001 ,0020,290,39,4,1,6,4,9,6,2,22,66,34
24,Ushuaia,001,0001 ,0021,286,34,15,2,9,4,5,2,8,19,58,30
24,Ushuaia,001,0001 ,0022,287,40,10,1,5,1,10,7,5,23,66,45
24,Ushuaia,001,0002 ,0023,292,43,12,1,3,2,14,8,8,32,64,28
24,Ushuaia,001,0002 ,0024,290,53,5,1,8,4,10,3,9,25,58,30
24,Ushuaia,001,0002 ,0025,293,45,15,1,5,3,12,5,13,20,64,29
24,Ushuaia,001,0002 ,0026,292,41,6,6,8,2,12,4,9,22,63,31
24,Ushuaia,001,0002 ,0027,294,40,7,1,8,3,13,6,8,27,58,37
24,Ushuaia,001,0002 ,0028,292,41,10,0,5,0,17,3,8,21,56,27
24,Ushuaia,001,0002 ,0029,293,42,10,2,5,3,14,2,4,31,64,24
24,Ushuaia,001,0002 ,0030,293,46,7,1,9,2,7,4,0,24,64,43
24,Ushuaia,001,0002 ,0031,292,44,10,0,10,1,7,3,14,31,58,31
24,Ushuaia,001,0002 ,0032,293,34,9,4,9,5,14,6,6,32,46,30
24,Ushuaia,001,0002 ,0033,295,46,12,1,5,1,12,4,3,32,50,34
24,Ushuaia,001,0002 ,0034,292,43,11,1,5,1,10,8,9,26,56,40
24,Ushuaia,001,0002 ,0035,294,47,8,3,8,1,13,5,12,34,62,23
24,Ushuaia,001,0003 ,0036,300,51,0,0,9,0,13,5,3,15,79,30
24,Ushuaia,001,0003 ,0037,301,67,0,2,5,0,13,4,6,20,64,33
24,Ushuaia,001,0003 ,0038,302,60,0,2,7,3,15,5,4,32,55,25
24,Ushuaia,001,0003 ,0039,302,32,11,1,5,1,23,6,10,29,53,32
24,Ushuaia,001,0003 ,0040,303,28,8,3,7,1,15,8,7,29,65,33
24,Ushuaia,001,0003 ,0041,301,51,9,3,10,2,9,6,4,24,60,29
24,Ushuaia,001,0003 ,0042,301,50,9,1,5,3,11,12,5,30,64,26
24,Ushuaia,001,0003 ,0043,301,33,12,3,11,5,13,5,4,26,69,31
24,Ushuaia,001,0003 ,0044,300,77,13,0,7,3,8,3,7,28,61,5
24,Ushuaia,001,0003 ,0045,301,32,5,0,4,1,12,5,4,39,76,28
24,Ushuaia,001,0003 ,0046,300,32,8,3,9,3,12,2,9,30,53,42
24,Ushuaia,001,0003 ,0047,301,32,5,1,11,2,15,3,12,24,64,44
24,Ushuaia,001,0003 ,0048,300,53,9,2,8,0,9,7,8,20,65,27
24,Ushuaia,001,0003 ,0049,300,58,12,2,0,3,6,3,6,24,62,33
24,Ushuaia,001,0003 ,0050,300,30,6,6,7,1,15,2,9,27,58,33
24,Ushuaia,001,0003 ,0051,301,44,0,2,8,7,15,1,9,22,59,32
24,Ushuaia,001,0003 ,0052,299,42,7,1,6,0,13,1,6,31,59,34
24,Ushuaia,001,0003 ,0053,301,47,8,1,9,8,12,6,5,31,56,31
24,Ushuaia,001,0003 ,0054,298,52,0,3,15,4,15,3,12,24,58,23
24,Ushuaia,001,0003 ,0055,299,37,14,1,12,4,9,4,10,22,54,32
24,Ushuaia,001,0003 ,0056,299,47,8,3,7,3,12,3,11,44,57,23
24,Ushuaia,001,0003 ,0057,300,56,16,0,3,4,10,5,0,20,82,29
24,Ushuaia,001,0003 ,0058,301,50,16,2,8,3,10,4,3,39,71,27
24,Ushuaia,001,0004 ,0059,300,33,12,1,15,3,8,2,8,44,58,31
24,Ushuaia,001,0004 ,0060,297,41,6,2,11,1,15,5,4,38,65,38
24,Ushuaia,001,0004 ,0061,298,39,8,4,12,0,10,10,4,31,65,30
24,Ushuaia,001,0004 ,0062,300,37,16,2,7,2,14,2,3,35,62,39
24,Ushuaia,001,0004 ,0063,304,46,8,0,6,4,16,3,8,22,75,32
24,Ushuaia,001,0004 ,0064,297,39,15,4,4,3,7,1,8,25,51,52
24,Ushuaia,001,0004 ,0065,300,47,6,4,6,1,18,9,6,26,58,30
24,Ushuaia,001,0004 ,0066,299,31,6,2,9,6,14,1,5,24,89,30
24,Ushuaia,001,0004 ,0067,299,38,13,2,5,3,10,4,9,32,75,29
24,Ushuaia,001,0004 ,0068,300,43,11,4,4,3,8,3,7,31,81,26
24,Ushuaia,001,0004 ,0069,298,39,11,2,12,5,10,4,8,28,63,26
24,Ushuaia,001,0004 ,0070,297,41,12,4,11,2,12,3,10,20,69,35
24,Ushuaia,001,0004 ,0071,298,37,0,1,13,0,9,8,3,26,68,37
24,Ushuaia,001,0004 ,0072,299,41,6,0,5,7,11,4,7,30,61,30
24,Ushuaia,001,0004 ,0073,298,43,8,2,7,5,4,3,3,32,65,27
24,Ushuaia,001,0004 ,0074,300,45,13,1,12,0,11,6,2,24,57,33
24,Ushuaia,001,0004 ,0075,300,41,11,2,14,1,9,5,7,36,50,33
24,Ushuaia,001,0004 ,0076,301,34,7,3,13,3,0,5,3,36,63,39
24,Ushuaia,001,0004 ,0077,298,45,13,1,9,8,7,3,2,20,59,28
24,Ushuaia,001,0004 ,0078,300,42,7,1,5,6,12,5,9,22,49,31
24,Ushuaia,001,0004 ,0079,300,35,9,1,10,2,14,5,2,24,52,41
24,Ushuaia,001,0004 ,0080,298,42,9,1,8,4,8,7,6,33,65,42
24,Ushuaia,001,0004 ,0081,298,38,17,1,10,6,9,6,4,29,64,39
24,Ushuaia,001,0004 ,0082,298,32,14,1,6,5,8,2,5,32,71,27
24,Ushuaia,001,0004 ,0083,297,17,19,3,11,4,14,3,5,32,61,27
24,Ushuaia,001,0004 ,0084,298,40,6,0,9,4,6,7,4,24,68,38
24,Ushuaia,001,0004 ,0085,296,34,12,2,9,1,16,3,2,22,77,35
24,Ushuaia,001,0004 ,0086,296,42,9,1,9,4,9,2,6,29,57,41
24,Ushuaia,001,0004 ,0087,296,38,10,1,6,4,9,5,12,34,65,38
