codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0002,0022,0184,0190,0525,0526
11,Atreuco,001,0001 ,0001,293,4,7,82,6,5,2,83,51
11,Atreuco,001,0001 ,0002,293,1,3,94,8,4,1,90,44
11,Atreuco,001,0001 ,0003,293,3,6,80,6,4,2,89,43
11,Atreuco,001,0001 ,0004,292,0,10,105,5,5,5,54,57
11,Atreuco,001,0001 ,0005,293,3,9,86,7,4,3,72,50
11,Atreuco,001,0002 ,0006,332,5,5,144,5,3,3,97,22
11,Atreuco,001,0002 ,0007,332,4,4,126,7,3,3,110,26
11,Atreuco,001,0002 ,0008,333,2,2,157,13,5,2,69,25
11,Atreuco,001,0002 ,0009,331,4,3,155,9,1,3,92,19
11,Atreuco,001,0002 ,0010,333,1,6,123,7,7,0,113,16
11,Atreuco,001,0002 ,0011,332,2,2,141,6,8,5,68,30
11,Atreuco,001,0002 ,0012,332,2,2,134,9,3,6,104,27
11,Atreuco,001,0002 ,0013,331,5,2,144,9,9,2,90,23
11,Atreuco,001,0002 ,0014,332,1,6,149,3,3,3,96,19
11,Atreuco,001,0002 ,0015,331,2,1,127,5,6,3,109,26
11,Atreuco,001,0002 ,0016,332,2,2,135,7,11,1,90,20
11,Atreuco,001,0002 ,0017,332,1,0,117,9,2,4,112,34
11,Atreuco,001,0002 ,0018,330,0,3,150,9,9,3,82,28
11,Atreuco,001,0003 ,0019,339,2,5,129,4,4,7,105,15
11,Atreuco,001,0003 ,0020,339,2,2,147,5,6,5,103,9
11,Atreuco,001,0003 ,0021,339,3,5,133,4,8,2,106,24
11,Atreuco,001,0003 ,0022,340,3,4,142,3,5,3,103,15
11,Atreuco,001,0003 ,0023,340,1,6,158,4,7,0,102,9
11,Atreuco,001,0003 ,0024,342,2,5,150,4,4,1,109,6
11,Atreuco,001,0004 ,0025,299,1,1,135,8,9,4,63,32
11,Atreuco,001,0004 ,0026,299,5,4,113,11,5,3,65,39
11,Atreuco,001,0005 ,0027,189,3,2,21,1,5,2,94,28
11,Atreuco,001,0005 ,0028,186,1,5,26,1,6,3,85,26
11,Capital,002,0006 ,0029,322,5,7,105,9,3,3,130,18
11,Capital,002,0006 ,0030,321,6,4,114,8,5,3,121,10
11,Capital,002,0006 ,0031,319,6,5,79,7,8,7,140,15
11,Capital,002,0006 ,0032,322,3,5,116,12,8,5,106,17
11,Capital,002,0006 ,0033,321,5,7,75,7,5,8,151,18
11,Capital,002,0009 ,0034,351,2,11,68,11,18,8,111,46
11,Capital,002,0009 ,0035,350,0,8,79,15,8,9,101,40
11,Capital,002,0009 ,0036,353,3,4,76,18,7,13,118,34
11,Capital,002,0009 ,0037,350,3,6,61,13,6,14,121,42
11,Capital,002,0009 ,0038,350,1,3,84,11,4,15,102,35
11,Capital,002,0009 ,0039,350,5,5,80,17,9,5,113,35
11,Capital,002,0009 ,0040,350,6,7,71,13,4,8,103,51
11,Capital,002,0009 ,0041,350,4,7,58,17,3,13,120,36
11,Capital,002,0009 ,0042,351,2,6,89,17,9,9,97,40
11,Capital,002,0009 ,0043,349,4,7,97,18,11,6,96,39
11,Capital,002,0009 ,0044,350,0,4,71,13,7,11,129,34
11,Capital,002,0009 ,0045,352,5,6,66,17,3,8,114,54
11,Capital,002,0009 ,0046,350,3,7,80,18,2,8,105,56
11,Capital,002,0009 ,0047,351,1,8,86,13,8,7,112,28
