codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0003,0005,0022,0047,0050,0052,0055,0187,0245,0249,0250,0436,0437,0438
24,Ushuaia                                 ,001,0005 ,0033,392,5,11,24,15,4,49,8,5,45,19,0,35,26,0,5,7
24,Ushuaia                                 ,001,0005 ,0034,396,29,10,18,8,7,49,10,3,52,25,0,23,26,2,2,14
24,Ushuaia                                 ,001,0005 ,0035,390,21,6,29,14,3,48,14,4,28,28,0,34,37,5,4,6
24,Ushuaia                                 ,001,0005 ,0036,393,35,15,16,8,1,50,10,13,35,22,0,17,32,3,4,6
24,Ushuaia                                 ,001,0005 ,0037,387,41,8,24,13,4,51,12,1,32,26,0,29,29,1,6,11
24,Ushuaia                                 ,001,0005 ,0038,390,34,6,23,5,7,41,16,9,34,20,0,25,35,3,9,8
24,Ushuaia                                 ,001,0005 ,0039,391,35,3,22,13,7,49,12,5,32,28,0,28,25,5,2,12
24,Ushuaia                                 ,001,0005 ,0040,390,26,8,19,15,2,60,3,5,42,21,0,20,23,2,10,5
24,Ushuaia                                 ,001,0005 ,0041,389,38,17,16,8,2,51,5,8,40,21,0,25,32,1,13,9
24,Ushuaia                                 ,001,0005 ,0042,390,35,11,17,6,4,54,15,6,33,32,0,20,29,3,10,8
24,Ushuaia                                 ,001,0005 ,0043,396,23,7,24,9,1,48,9,3,36,24,0,23,40,2,5,5
24,Ushuaia                                 ,001,0005 ,0044,387,27,13,20,9,4,49,13,3,38,30,0,21,23,3,4,13
24,Ushuaia                                 ,001,0005 ,0045,388,38,9,26,11,5,52,11,2,45,20,0,26,34,3,6,14
24,Ushuaia                                 ,001,0005 ,0153,383,44,6,22,5,13,39,7,1,27,16,0,41,25,4,8,9
24,Ushuaia                                 ,001,0005 ,0154,382,35,10,22,13,2,44,13,6,34,25,0,21,30,6,3,4
24,Ushuaia                                 ,001,0005 ,0155,380,49,3,24,12,2,39,10,3,35,25,0,19,26,7,7,2
24,Ushuaia                                 ,001,0005 ,0156,381,50,2,15,10,3,39,11,8,31,29,0,17,23,4,8,6
24,Ushuaia                                 ,001,0005 ,0157,385,40,10,20,9,6,35,10,8,34,31,0,29,32,2,0,6
24,Ushuaia                                 ,001,0005 ,0158,388,43,3,27,12,5,29,8,7,35,22,0,31,13,3,6,5
24,Ushuaia                                 ,001,0005 ,0159,382,45,7,23,6,4,39,7,2,39,20,0,20,34,3,6,9
24,Ushuaia                                 ,001,0005 ,0160,385,31,11,26,0,5,51,9,5,30,11,0,33,28,2,8,7
24,Ushuaia                                 ,001,0005 ,0161,386,0,0,20,12,5,39,8,5,39,24,0,18,25,2,6,5
24,Ushuaia                                 ,001,0005 ,0162,384,51,8,17,6,3,37,11,5,35,18,0,25,29,4,6,8
24,Ushuaia                                 ,001,0005 ,0163,383,34,12,25,14,3,37,7,5,32,23,0,30,24,4,8,4
24,Ushuaia                                 ,001,0005 ,0164,382,35,7,19,9,5,31,8,3,42,31,0,23,30,4,8,8
24,Ushuaia                                 ,001,0005 ,0165,382,26,12,17,8,9,42,5,2,34,32,0,19,26,3,14,6
24,Ushuaia                                 ,001,0005 ,0166,391,38,5,22,11,2,39,12,5,31,16,0,24,36,6,12,7
24,Ushuaia                                 ,001,0006 ,0046,398,30,11,9,15,2,44,8,3,35,29,0,36,36,11,5,7
24,Ushuaia                                 ,001,0006 ,0047,401,0,0,25,20,9,44,10,1,45,36,0,23,26,6,3,11
24,Ushuaia                                 ,001,0006 ,0048,406,32,10,13,11,4,57,19,5,35,33,0,37,28,1,8,12
24,Ushuaia                                 ,001,0006 ,0049,395,32,9,18,1,6,47,16,6,30,39,0,35,36,7,9,13
24,Ushuaia                                 ,001,0006 ,0050,399,42,12,15,10,1,46,13,1,44,21,0,5,27,10,4,0
24,Ushuaia                                 ,001,0006 ,0051,397,47,10,16,13,4,40,10,4,33,37,0,22,37,6,5,6
24,Ushuaia                                 ,001,0006 ,0052,401,41,10,18,18,9,39,8,3,25,44,0,16,36,2,7,10
24,Ushuaia                                 ,001,0006 ,0053,421,42,23,23,3,6,30,14,2,25,26,0,38,46,4,14,17
24,Ushuaia                                 ,001,0006 ,0167,385,41,15,11,4,2,40,10,4,29,35,0,18,35,3,7,7
24,Ushuaia                                 ,001,0006 ,0168,382,27,11,18,1,2,44,16,3,31,29,0,43,28,1,8,10
24,Ushuaia                                 ,001,0006 ,0169,383,40,9,14,7,8,41,17,2,23,33,0,32,27,2,7,5
24,Ushuaia                                 ,001,0006 ,0170,382,46,14,16,12,6,46,7,4,27,33,0,29,25,4,5,6
24,Ushuaia                                 ,001,0006 ,0171,383,50,8,16,19,2,44,11,3,20,23,0,21,32,3,8,11
24,Ushuaia                                 ,001,0006 ,0172,380,40,11,18,17,2,35,14,3,25,34,0,25,30,2,6,5
24,Ushuaia                                 ,001,0006 ,0173,382,45,7,25,17,5,40,6,3,19,38,0,18,32,3,5,4
24,Ushuaia                                 ,001,0006 ,0174,380,32,14,16,16,2,50,8,5,30,18,1,25,38,5,4,5
24,Ushuaia                                 ,001,0006 ,0175,383,51,6,16,15,9,41,10,5,36,22,0,22,28,6,4,10
24,Ushuaia                                 ,001,0006 ,0176,436,52,7,24,19,5,39,16,5,31,29,0,23,22,5,8,11
24,Río Grande                              ,002,0008 ,0055,376,36,14,9,17,1,28,18,9,14,45,0,30,48,3,15,4
24,Río Grande                              ,002,0008 ,0056,382,0,0,10,36,2,31,10,7,14,37,0,14,57,9,16,4
24,Río Grande                              ,002,0008 ,0057,378,39,6,19,9,2,33,17,3,8,57,0,26,36,2,10,4
24,Río Grande                              ,002,0008 ,0058,377,52,20,15,16,1,28,15,10,8,41,0,23,40,4,7,4
24,Río Grande                              ,002,0008 ,0059,376,38,15,3,10,2,32,22,6,6,61,0,25,39,9,17,4
24,Río Grande                              ,002,0008 ,0060,376,40,1,20,33,2,41,11,4,10,42,0,16,41,8,13,3
24,Río Grande                              ,002,0008 ,0061,382,0,0,18,36,2,41,0,9,5,37,0,27,30,6,9,2
24,Río Grande                              ,002,0008 ,0062,379,0,0,9,19,1,56,12,5,10,25,0,24,44,4,16,2
24,Río Grande                              ,002,0008 ,0063,378,33,7,17,23,3,37,6,7,12,44,0,16,45,8,10,3
24,Río Grande                              ,002,0008 ,0178,385,50,8,13,39,0,35,9,7,16,22,0,17,50,7,6,6
24,Río Grande                              ,002,0008 ,0179,386,46,7,21,18,0,23,16,8,10,30,0,22,28,6,16,10
24,Río Grande                              ,002,0008 ,0180,386,49,4,14,30,0,33,7,6,13,19,0,20,40,9,11,4
24,Río Grande                              ,002,0008 ,0181,382,58,4,14,16,2,30,14,2,6,51,0,27,30,5,8,3
24,Río Grande                              ,002,0008 ,0182,382,50,11,14,43,1,33,12,5,4,26,0,24,34,2,13,3
24,Río Grande                              ,002,0008 ,0183,382,44,6,9,17,0,24,18,7,8,35,0,38,39,6,17,4
24,Río Grande                              ,002,0008 ,0184,387,45,11,12,44,0,32,8,7,7,29,0,18,27,9,16,4
24,Río Grande                              ,002,0008 ,0185,386,56,3,12,30,0,45,6,5,5,29,0,26,34,13,5,2
24,Río Grande                              ,002,0008 ,0186,383,39,9,10,27,1,22,14,6,13,30,0,19,39,11,19,2
24,Río Grande                              ,002,0008 ,0187,383,28,18,15,41,3,26,8,4,15,36,0,23,34,14,13,6
24,Río Grande                              ,002,0009 ,0064,366,48,8,8,36,0,35,12,7,8,28,0,16,29,7,18,8
24,Río Grande                              ,002,0009 ,0065,367,22,18,9,13,0,44,15,9,12,37,0,19,30,9,14,6
24,Río Grande                              ,002,0009 ,0066,373,33,12,14,24,1,34,25,7,6,31,0,23,34,11,10,0
24,Río Grande                              ,002,0009 ,0067,367,34,9,14,16,1,44,13,10,10,26,0,13,0,7,42,2
24,Río Grande                              ,002,0009 ,0068,371,39,16,13,25,0,53,13,11,13,22,0,23,20,11,8,4
24,Río Grande                              ,002,0009 ,0188,344,40,13,13,12,0,36,10,8,11,14,0,24,29,9,11,4
24,Río Grande                              ,002,0009 ,0189,346,34,9,12,18,1,33,17,7,14,30,0,17,27,4,6,3
24,Río Grande                              ,002,0009 ,0190,345,55,4,8,37,3,39,7,9,9,22,0,21,26,13,5,3
24,Río Grande                              ,002,0009 ,0191,347,41,8,19,16,3,33,15,7,8,28,0,25,34,16,6,2
24,Río Grande                              ,002,0009 ,0192,342,34,8,15,27,5,36,13,7,5,15,0,14,35,10,8,1
24,Río Grande                              ,002,0009 ,0193,346,50,11,16,16,2,35,9,6,5,30,0,16,24,12,8,2
24,Río Grande                              ,002,0010 ,0069,385,40,22,16,31,4,40,7,5,6,32,0,22,53,4,9,3
24,Río Grande                              ,002,0010 ,0070,385,31,8,14,29,1,46,16,10,15,25,0,17,51,13,12,5
24,Río Grande                              ,002,0010 ,0071,387,60,15,16,20,2,44,15,4,12,26,0,14,46,10,9,3
24,Río Grande                              ,002,0010 ,0072,389,1,7,16,31,0,54,11,6,14,24,0,14,56,8,8,6
24,Río Grande                              ,002,0010 ,0073,385,36,11,15,24,1,44,7,13,17,27,0,19,49,8,7,4
24,Río Grande                              ,002,0010 ,0074,389,41,9,14,38,0,49,4,10,8,36,0,20,29,4,11,3
24,Río Grande                              ,002,0010 ,0075,389,36,5,12,29,1,46,18,6,16,29,0,22,39,8,10,6
24,Río Grande                              ,002,0010 ,0076,387,1,5,18,17,3,27,13,11,15,34,0,18,47,9,8,4
24,Río Grande                              ,002,0010 ,0077,390,44,9,14,29,3,46,13,10,9,34,0,12,38,9,11,6
24,Río Grande                              ,002,0010 ,0078,385,33,8,15,22,3,35,17,8,9,38,0,23,41,8,9,3
24,Río Grande                              ,002,0010 ,0079,388,0,0,21,24,2,38,15,12,14,31,0,16,46,10,10,2
24,Río Grande                              ,002,0010 ,0080,389,38,11,22,18,2,42,9,11,16,28,0,18,41,18,13,4
24,Río Grande                              ,002,0010 ,0081,387,0,0,13,35,2,49,7,12,11,25,0,10,42,8,11,6
24,Río Grande                              ,002,0010 ,0082,384,86,15,11,25,3,50,7,9,12,30,0,19,37,6,10,3
24,Río Grande                              ,002,0010 ,0083,387,37,11,15,30,1,41,5,9,11,33,0,14,54,6,6,4
24,Río Grande                              ,002,0010 ,0084,387,0,0,8,26,2,48,9,8,15,39,0,15,29,13,5,10
24,Río Grande                              ,002,0010 ,0085,386,49,15,17,27,3,39,20,9,0,32,0,18,37,7,15,4
24,Río Grande                              ,002,0010 ,0086,387,30,5,25,27,2,46,13,11,14,30,0,24,41,7,16,2
24,Río Grande                              ,002,0010 ,0087,387,42,11,12,32,4,40,12,4,10,34,0,23,46,7,10,1
24,Río Grande                              ,002,0010 ,0088,387,50,18,13,31,2,38,15,9,12,31,0,13,42,11,12,6
24,Río Grande                              ,002,0010 ,0194,400,49,11,14,29,2,41,7,9,10,32,0,21,38,13,14,3
24,Río Grande                              ,002,0010 ,0195,401,51,3,11,22,3,36,11,6,14,25,0,22,49,13,9,3
24,Río Grande                              ,002,0010 ,0196,398,55,2,17,10,2,45,8,8,18,27,0,20,40,10,14,4
24,Río Grande                              ,002,0010 ,0197,399,0,0,18,17,3,42,11,3,23,30,0,17,29,11,6,3
24,Río Grande                              ,002,0010 ,0198,403,44,9,11,18,6,46,4,15,11,27,0,22,45,7,18,4
24,Río Grande                              ,002,0010 ,0199,399,50,13,21,32,1,41,9,9,7,24,0,23,42,8,13,3
24,Río Grande                              ,002,0010 ,0200,399,47,9,14,24,2,44,8,10,9,35,0,30,47,12,11,3
24,Río Grande                              ,002,0010 ,0201,400,35,6,20,40,2,48,14,8,13,29,0,10,29,12,14,5
24,Río Grande                              ,002,0010 ,0202,402,48,10,15,40,1,36,10,14,9,29,0,16,34,8,25,5
24,Río Grande                              ,002,0010 ,0203,399,36,12,19,36,2,40,9,16,10,22,0,20,35,8,10,1
24,Río Grande                              ,002,0010 ,0204,400,33,12,17,40,0,42,7,9,10,25,0,18,41,13,8,2
24,Río Grande                              ,002,0010 ,0205,398,53,9,16,20,2,36,10,7,11,40,0,16,33,16,13,7
24,Río Grande                              ,002,0010 ,0206,400,40,11,15,26,1,29,9,10,15,27,0,19,45,8,13,7
24,Río Grande                              ,002,0010 ,0207,400,43,9,15,33,0,40,12,6,10,34,0,21,37,17,9,2
24,Río Grande                              ,002,0010 ,0208,401,58,6,20,16,1,46,12,9,13,26,0,17,47,17,7,6
24,Río Grande                              ,002,0010 ,0209,399,56,13,12,37,1,31,11,12,12,17,0,20,42,13,14,3
24,Río Grande                              ,002,0010 ,0210,397,0,0,10,19,0,40,8,3,13,35,0,19,37,22,16,10
24,Río Grande                              ,002,0010 ,0211,400,44,14,16,22,5,37,14,14,17,39,0,23,34,11,14,3
24,Río Grande                              ,002,0010 ,0212,399,61,12,28,22,0,28,29,7,10,30,0,22,0,11,12,0
24,Río Grande                              ,002,0010 ,0213,401,51,10,17,36,0,43,12,10,8,24,0,16,38,7,14,3
24,Río Grande                              ,002,0011 ,0089,388,35,10,19,22,2,31,10,10,13,31,0,20,24,19,13,0
24,Río Grande                              ,002,0011 ,0090,385,31,7,25,25,1,41,17,15,7,21,0,13,22,13,11,4
24,Río Grande                              ,002,0011 ,0091,386,50,7,19,17,2,32,24,8,13,33,0,7,22,11,9,3
24,Río Grande                              ,002,0011 ,0092,389,31,6,21,11,3,22,24,6,13,38,0,19,28,15,7,6
24,Río Grande                              ,002,0011 ,0214,361,23,4,16,16,1,36,8,14,14,15,0,16,23,15,14,4
24,Río Grande                              ,002,0011 ,0215,362,0,0,13,31,1,31,12,9,9,15,0,14,11,13,12,2
24,Río Grande                              ,002,0011 ,0216,362,31,5,20,23,1,22,10,8,10,21,0,9,32,12,7,2
24,Río Grande                              ,002,0011 ,0217,360,30,20,11,15,1,30,9,7,11,20,0,19,20,15,11,5
24,Río Grande                              ,002,0011 ,0218,411,32,4,20,24,0,40,9,1,8,29,0,17,28,7,11,2
24,Río Grande                              ,002,0012 ,0093,338,35,8,11,40,3,32,4,8,7,34,0,23,25,10,14,2
24,Río Grande                              ,002,0012 ,0094,342,42,1,9,10,1,24,21,3,7,41,0,21,35,8,11,6
24,Río Grande                              ,002,0012 ,0095,344,37,5,7,35,1,38,6,4,6,24,0,23,37,21,6,5
24,Río Grande                              ,002,0012 ,0096,342,49,4,11,13,1,24,16,6,5,27,0,28,43,9,7,3
24,Río Grande                              ,002,0012 ,0097,341,31,6,12,37,3,29,23,5,5,34,0,18,29,13,6,3
24,Río Grande                              ,002,0012 ,0098,345,34,16,9,16,1,28,10,3,6,38,0,25,47,15,10,1
24,Río Grande                              ,002,0012 ,0219,396,55,7,15,23,0,18,11,6,10,34,0,25,29,20,11,4
24,Río Grande                              ,002,0012 ,0220,395,49,8,7,12,0,26,19,6,8,27,0,31,35,11,7,4
24,Río Grande                              ,002,0012 ,0221,400,49,5,18,32,3,33,5,8,10,19,0,26,38,14,12,3
24,Río Grande                              ,002,0012 ,0222,396,44,8,15,37,3,32,16,6,7,38,0,22,32,15,10,5
24,Río Grande                              ,002,0012 ,0223,397,51,10,13,20,1,25,12,5,9,44,0,24,30,7,9,1
24,Río Grande                              ,002,0012 ,0224,402,52,7,12,20,4,34,18,7,5,44,0,35,35,12,9,2
24,Río Grande                              ,002,0013 ,0099,397,43,12,16,39,4,34,12,8,14,30,0,21,49,17,7,1
24,Río Grande                              ,002,0013 ,0100,393,37,17,13,33,0,50,0,9,9,42,0,16,41,17,9,1
24,Río Grande                              ,002,0013 ,0101,394,2,15,21,33,3,37,12,9,9,20,0,19,36,11,8,9
24,Río Grande                              ,002,0013 ,0102,397,24,12,8,28,1,42,13,10,9,41,0,10,42,13,17,4
24,Río Grande                              ,002,0013 ,0103,395,45,11,14,19,3,35,11,9,8,47,0,24,42,11,10,8
24,Río Grande                              ,002,0013 ,0104,391,50,7,13,34,0,40,13,12,9,41,0,21,29,9,5,8
24,Río Grande                              ,002,0013 ,0105,389,0,0,13,40,0,31,13,4,19,30,0,21,38,15,10,6
24,Río Grande                              ,002,0013 ,0225,388,55,17,11,29,1,36,7,11,6,24,0,18,35,21,6,4
24,Río Grande                              ,002,0013 ,0226,384,47,0,12,52,1,27,3,7,7,19,0,13,40,9,8,6
24,Río Grande                              ,002,0013 ,0227,383,60,10,8,19,2,19,13,8,8,37,0,35,35,12,14,3
24,Río Grande                              ,002,0013 ,0228,384,42,15,14,47,1,36,5,5,9,17,0,25,30,9,10,3
24,Río Grande                              ,002,0013 ,0229,387,54,12,17,44,1,0,9,8,10,37,0,17,27,13,8,4
24,Río Grande                              ,002,0013 ,0230,386,35,9,16,41,4,21,11,6,11,24,0,22,24,10,11,10
24,Río Grande                              ,002,0013 ,0231,386,0,0,13,19,1,26,15,11,9,26,0,30,36,15,12,3
24,Río Grande                              ,002,0013 ,0232,385,68,8,14,24,4,25,12,7,13,35,0,27,29,14,5,4
24,Río Grande                              ,002,0014 ,0106,352,46,13,5,21,0,19,14,8,9,53,0,29,44,2,15,7
24,Río Grande                              ,002,0014 ,0107,351,37,12,9,18,3,26,18,7,3,42,0,28,44,4,6,7
24,Río Grande                              ,002,0014 ,0108,348,46,11,11,25,1,33,13,11,8,30,0,17,54,9,7,5
24,Río Grande                              ,002,0014 ,0109,347,38,8,9,23,1,26,23,6,11,39,0,24,44,4,8,5
24,Río Grande                              ,002,0014 ,0233,350,46,7,12,31,0,26,2,6,8,33,0,26,51,7,5,3
24,Río Grande                              ,002,0014 ,0234,351,57,6,11,51,2,29,0,7,7,19,0,16,32,7,4,2
24,Río Grande                              ,002,0014 ,0235,352,47,7,11,11,1,18,15,4,4,39,0,37,42,6,10,4
24,Río Grande                              ,002,0014 ,0236,347,38,6,8,42,0,27,5,11,5,21,0,28,43,9,16,2
24,Río Grande                              ,002,0014 ,0237,351,58,8,9,30,2,30,9,8,12,24,0,17,37,5,9,7
24,Río Grande                              ,002,0015 ,0110,127,1,1,3,14,0,15,6,6,11,4,0,3,5,1,4,1
24,Río Grande                              ,002,0015 ,0238,191,14,0,7,15,1,14,4,10,8,7,0,7,15,4,3,1
24,Río Grande                              ,002,0016 ,0111,28,4,0,0,1,0,3,0,1,4,1,0,1,2,0,1,0
24,Río Grande                              ,002,0016 ,0239,50,5,0,0,5,0,5,1,1,1,3,0,0,7,0,0,0
24,Río Grande                              ,002,0021 ,0116,361,40,7,3,32,0,35,2,9,3,39,0,19,69,3,5,6
24,Río Grande                              ,002,0021 ,0117,356,34,3,9,21,1,26,11,7,8,40,0,19,72,5,5,4
24,Río Grande                              ,002,0021 ,0244,331,25,10,13,14,0,20,7,5,2,35,0,13,50,4,8,5
24,Río Grande                              ,002,0021 ,0245,335,34,8,2,7,2,23,3,14,10,38,0,23,58,1,7,3
24,Río Grande                              ,002,0021 ,0246,338,37,7,11,12,1,16,14,6,8,52,0,24,49,3,5,3
24,Antártida Argentina                     ,003,0022 ,0247,16,4,1,6,1,0,2,1,0,0,1,0,0,0,0,0,0
24,Antártida Argentina                     ,003,0023 ,0248,38,2,0,11,0,1,12,6,2,0,1,0,0,1,0,0,2
24,Antártida Argentina                     ,003,0023 ,0255,4,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
24,Antártida Argentina                     ,003,0024 ,0118,13,4,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0
24,Antártida Argentina                     ,003,0024 ,0249,30,10,0,9,0,0,5,4,0,2,0,0,0,0,0,0,0
24,Antártida Argentina                     ,003,0025 ,0250,19,10,0,1,1,0,0,0,1,4,0,0,0,2,0,0,0
24,Antártida Argentina                     ,003,0027 ,0251,20,0,0,4,1,0,0,9,3,0,1,0,0,0,0,0,0
24,Antártida Argentina                     ,003,0028 ,0252,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,Antártida Argentina                     ,003,0029 ,0253,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
