codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0002,0005,0040,0041,0104,0138,0140,0143,0501,0514,0520,0548,0552
17,Capital,001,0001G,1041,390,2,11,51,3,14,1,15,29,0,0,8,74,4,18,33
17,Capital,001,0001G,1042,389,2,5,33,3,14,3,15,27,1,0,5,80,2,27,42
17,Capital,001,0001G,1043,389,3,6,45,3,9,5,20,21,1,0,5,86,4,20,38
17,Capital,001,0001G,1044,389,1,6,39,6,7,2,11,34,5,0,14,86,3,23,34
17,Capital,001,0001G,1045,389,2,6,50,0,12,6,9,30,2,0,9,81,1,13,45
17,Capital,001,0001G,1046,389,3,6,44,1,16,4,24,31,1,0,3,76,13,25,32
17,Capital,001,0001G,1047,389,3,5,34,3,13,5,18,38,2,0,9,79,2,13,43
17,Capital,001,0001G,1048,389,3,7,52,0,13,1,13,41,2,0,5,76,4,20,28
17,Capital,001,0001G,1049,389,4,8,36,2,11,1,10,35,4,0,5,85,4,25,46
17,Capital,001,0001G,1050,389,2,1,45,3,15,6,13,32,1,0,13,71,1,17,33
17,Capital,001,0001G,3049,367,2,4,44,3,17,3,19,35,3,0,6,88,1,26,32
17,Capital,001,0001G,3050,366,1,6,40,4,17,5,21,21,2,0,5,87,2,31,34
17,Capital,001,0001G,3051,366,1,4,38,3,13,5,18,34,4,0,5,74,3,36,29
17,Capital,001,0001G,3052,366,0,3,46,1,12,3,24,24,3,0,9,81,2,30,35
17,Capital,001,0001G,3053,366,2,10,37,4,18,6,11,30,2,0,9,81,4,24,25
17,Capital,001,0001G,3054,366,2,2,56,2,11,6,17,44,1,0,1,76,2,27,24
17,Capital,001,0001G,3055,366,2,6,48,1,8,3,18,27,0,0,7,76,1,31,31
17,Capital,001,0001G,3056,366,1,9,42,3,21,2,19,40,2,0,4,84,2,26,21
17,Capital,001,0001G,3057,366,2,4,48,5,20,2,16,22,2,0,7,78,1,27,33
17,Capital,001,0001G,3058,366,3,6,48,1,12,3,14,34,1,0,8,77,4,29,27
17,Capital,001,0002A,1051,388,0,9,52,3,7,1,14,27,1,0,4,69,3,14,49
17,Capital,001,0002A,1052,388,6,5,52,3,18,3,16,38,0,0,3,62,1,11,44
17,Capital,001,0002A,1053,388,2,6,42,2,10,2,16,38,0,0,5,77,0,22,22
17,Capital,001,0002A,1054,388,2,8,50,1,15,6,13,38,4,0,3,61,2,17,47
17,Capital,001,0002A,1055,388,1,6,50,4,10,1,13,33,3,0,8,70,3,20,56
17,Capital,001,0002A,1056,388,2,10,51,3,10,1,16,27,4,0,1,76,1,14,43
17,Capital,001,0002A,1057,388,3,6,45,1,8,4,9,41,0,0,2,87,4,19,39
17,Capital,001,0002A,1058,388,0,4,43,0,6,4,9,40,3,0,9,84,4,13,50
17,Capital,001,0002A,1059,387,1,1,41,4,6,2,16,31,1,1,7,82,2,14,44
17,Capital,001,0002A,1060,387,6,5,46,3,16,1,14,39,0,0,8,71,2,21,33
17,Capital,001,0002A,3059,361,4,4,51,3,12,3,15,15,1,0,9,78,0,20,40
17,Capital,001,0002A,3060,361,0,4,51,5,12,2,18,31,2,0,3,70,0,15,46
17,Capital,001,0002A,3061,361,3,5,39,2,7,1,14,33,2,0,6,82,1,23,43
17,Capital,001,0002A,3062,361,5,6,45,4,15,1,10,32,1,0,4,83,4,20,33
17,Capital,001,0002A,3063,361,2,4,63,2,19,4,18,34,2,0,4,76,3,21,22
17,Capital,001,0002A,3064,361,0,4,56,6,15,2,13,32,2,0,5,71,4,26,29
17,Capital,001,0002A,3065,361,1,3,48,3,12,5,12,28,0,0,6,60,6,20,31
17,Capital,001,0002A,3066,360,0,0,55,2,11,3,11,30,3,0,11,90,3,21,27
17,Capital,001,0002A,3067,360,5,2,52,2,18,2,15,22,1,0,5,84,4,19,41
17,Capital,001,0002A,3068,360,2,5,53,2,7,6,13,35,0,0,3,75,1,19,41
17,Capital,001,0002A,3069,360,1,3,44,3,23,1,12,30,2,0,4,70,1,17,43
17,Capital,001,0002B,1061,381,5,2,51,4,9,2,11,27,1,0,5,79,5,14,49
17,Capital,001,0002B,1062,381,0,8,36,4,1,2,11,31,2,0,8,84,6,17,39
17,Capital,001,0002B,1063,381,4,4,33,3,11,1,17,45,1,0,3,80,4,21,21
17,Capital,001,0002B,1064,381,1,4,43,1,10,3,12,30,3,0,3,83,1,22,34
17,Capital,001,0002B,1065,381,1,0,48,3,11,3,22,24,4,0,7,68,2,14,35
17,Capital,001,0002B,1066,381,4,2,38,1,18,1,9,30,2,0,5,71,5,19,32
17,Capital,001,0002B,3070,384,2,4,34,4,10,1,9,27,1,0,8,89,0,29,34
17,Capital,001,0002B,3071,384,2,1,43,4,7,1,15,36,2,0,4,87,4,26,30
17,Capital,001,0002B,3072,384,2,13,49,3,19,2,19,24,2,0,11,71,3,18,26
17,Capital,001,0002B,3073,383,3,2,53,1,8,5,8,29,3,0,9,85,1,32,40
17,Capital,001,0002B,3074,383,1,4,60,3,9,4,14,17,0,0,7,87,1,30,32
17,Capital,001,0002B,3075,383,0,6,54,1,13,3,14,18,0,0,2,93,3,29,37
17,Capital,001,0002C,1067,370,2,5,29,3,26,0,19,34,2,0,7,73,0,19,28
17,Capital,001,0002C,1068,370,0,4,39,1,10,4,22,22,0,0,5,75,3,24,38
17,Capital,001,0002C,1069,370,4,4,29,2,6,3,12,32,0,0,7,69,0,30,35
17,Capital,001,0002C,1070,370,1,6,35,2,4,5,7,27,2,0,3,76,2,14,22
17,Capital,001,0002C,1071,370,0,2,44,3,10,2,19,28,2,0,8,66,2,24,34
17,Capital,001,0002C,1072,370,3,3,25,6,9,5,10,23,2,0,7,75,4,30,25
17,Capital,001,0002C,1073,370,4,4,36,2,12,3,18,34,1,0,7,77,2,23,39
17,Capital,001,0002C,1074,370,4,6,45,0,6,6,12,37,1,0,4,74,2,15,18
17,Capital,001,0002C,3076,384,0,1,47,1,11,5,16,24,0,0,3,77,5,31,28
17,Capital,001,0002C,3077,384,4,2,45,3,10,1,17,23,2,0,6,77,4,36,34
17,Capital,001,0002C,3078,384,6,4,35,4,13,1,24,19,0,0,6,87,3,25,32
17,Capital,001,0002C,3079,383,1,7,47,4,15,3,20,22,1,0,11,67,3,50,16
17,Capital,001,0002C,3080,383,4,5,48,1,13,2,12,33,1,0,6,71,3,25,35
17,Capital,001,0002C,3081,383,0,4,33,2,19,0,17,32,2,0,4,83,1,29,31
17,Capital,001,0002C,3082,383,2,3,34,1,13,2,22,22,3,0,3,76,3,35,29
17,Capital,001,0002C,3083,383,2,4,34,3,12,3,14,33,3,0,3,78,1,30,22
17,Capital,001,0002C,3084,383,1,3,34,2,18,2,19,21,2,0,4,72,1,39,32
17,Capital,001,0002D,1075,378,2,0,52,8,17,2,13,29,1,0,5,77,2,11,34
17,Capital,001,0002D,1076,378,3,6,53,1,11,1,5,30,4,0,6,63,2,13,44
17,Capital,001,0002D,1077,378,1,4,58,0,5,10,4,7,37,6,5,0,74,56,4
17,Capital,001,0002D,1078,378,1,5,48,6,9,4,11,36,2,0,4,76,2,10,34
17,Capital,001,0002D,1079,378,1,2,51,1,16,2,11,28,2,0,4,60,1,21,47
17,Capital,001,0002D,1080,378,3,6,65,4,10,0,14,25,10,0,7,62,1,11,45
17,Capital,001,0002D,1081,378,3,8,64,1,15,4,15,34,1,0,5,56,4,6,39
17,Capital,001,0002D,1082,378,1,5,50,3,16,1,13,24,1,0,8,66,2,8,44
17,Capital,001,0002D,1083,377,2,4,50,3,20,3,12,35,2,0,4,65,2,9,43
17,Capital,001,0002D,1084,377,0,3,52,1,12,5,8,32,2,0,4,85,0,11,37
17,Capital,001,0002D,1085,377,2,5,56,3,9,2,14,37,3,0,8,56,3,9,41
17,Capital,001,0002D,3085,368,1,5,57,4,13,2,20,44,2,0,6,75,2,20,32
17,Capital,001,0002D,3086,368,4,0,67,6,12,2,12,23,0,0,6,81,0,9,47
17,Capital,001,0002D,3087,368,0,8,66,2,9,1,9,34,2,0,5,76,4,10,44
17,Capital,001,0002D,3088,368,2,6,59,1,15,0,16,41,1,0,4,75,1,13,27
17,Capital,001,0002D,3089,368,1,9,55,2,18,1,10,31,4,0,2,74,0,23,29
17,Capital,001,0002D,3090,368,0,5,69,5,8,1,10,25,3,0,1,65,1,22,41
17,Capital,001,0002D,3091,368,2,6,59,2,12,1,18,30,1,0,2,75,1,8,36
17,Capital,001,0002D,3092,368,0,3,71,3,14,3,16,26,2,0,9,74,0,12,41
17,Capital,001,0002D,3093,368,2,9,60,3,14,5,12,37,2,0,6,62,0,15,37
17,Capital,001,0002D,3094,367,0,4,53,3,16,2,16,29,1,0,9,78,2,15,52
17,Capital,001,0002D,3095,367,1,2,50,3,21,3,13,27,0,0,4,76,3,14,36
17,Capital,001,0002D,3096,367,1,6,61,4,17,3,17,29,2,0,5,73,4,14,37
17,Capital,001,0002D,3097,367,1,4,58,4,23,2,12,32,4,0,5,57,0,22,49
17,Capital,001,0002E,1086,343,2,8,40,1,9,1,9,23,5,0,7,63,0,12,46
17,Capital,001,0002E,1087,343,2,3,42,0,8,3,19,28,1,0,5,58,3,13,32
17,Capital,001,0002E,1088,343,3,0,41,5,15,4,9,27,2,0,4,49,4,12,42
17,Capital,001,0002E,1089,343,2,2,40,1,8,1,9,26,1,0,10,73,4,13,26
17,Capital,001,0002E,3098,359,2,11,44,2,11,6,13,28,1,0,8,64,0,16,47
17,Capital,001,0002E,3099,359,2,7,59,4,20,0,11,26,1,0,3,66,3,14,37
17,Capital,001,0002E,3100,359,2,1,63,2,14,3,16,26,1,0,3,56,4,16,29
17,Capital,001,0002E,3101,359,3,4,55,1,14,6,10,31,6,0,6,69,4,13,31
17,Capital,001,0002E,3102,359,1,4,49,4,17,2,12,24,3,0,7,89,3,14,40
17,Capital,001,0002F,1090,365,3,2,53,4,11,1,13,31,1,0,5,71,4,18,32
17,Capital,001,0002F,1091,365,0,0,52,2,15,2,12,23,1,0,4,74,0,13,46
17,Capital,001,0002F,1092,365,0,9,41,2,12,3,11,26,0,0,5,59,6,17,32
17,Capital,001,0002F,1093,364,1,3,47,3,8,2,13,43,2,0,1,67,0,10,36
17,Capital,001,0002F,1094,364,2,10,44,4,12,2,17,22,0,0,8,60,2,20,22
17,Capital,001,0002F,1095,364,0,2,51,4,9,1,10,30,1,0,5,67,2,14,44
17,Capital,001,0002F,1096,364,1,3,46,1,15,1,7,33,0,0,4,63,2,12,29
17,Capital,001,0002F,1097,364,2,3,43,2,12,1,11,35,3,0,4,52,1,14,35
17,Capital,001,0002F,3103,372,1,7,43,0,11,2,8,30,4,0,4,72,1,29,31
17,Capital,001,0002F,3104,372,1,6,53,1,14,2,14,41,2,0,3,73,6,18,23
17,Capital,001,0002F,3105,372,3,2,55,0,11,6,14,27,0,0,4,84,2,10,42
17,Capital,001,0002F,3106,371,2,4,53,1,10,1,21,24,1,0,3,71,0,18,41
17,Capital,001,0002F,3107,371,1,3,49,1,13,2,12,28,2,0,7,71,5,29,35
17,Capital,001,0002F,3108,371,1,0,54,0,15,0,16,30,3,0,4,73,0,17,39
17,Capital,001,0002F,3109,371,0,3,53,2,22,1,8,18,3,0,3,77,2,20,36
17,Capital,001,0002F,3110,371,2,4,59,0,12,0,9,19,1,0,3,70,1,16,37
17,Capital,001,0002F,3111,371,1,4,55,5,13,3,10,24,1,0,3,71,3,24,32
17,Capital,001,0002F,3112,371,2,3,59,4,9,4,16,22,1,0,5,69,3,16,34
17,Capital,001,0002F,3113,371,2,4,47,3,9,2,16,32,1,0,5,72,2,23,32
17,Capital,001,0002G,1098,369,3,5,50,0,9,1,7,28,3,0,4,85,0,7,37
17,Capital,001,0002G,1099,369,0,2,44,0,12,2,11,28,4,0,6,68,3,12,42
17,Capital,001,0002G,1100,369,0,6,50,3,20,2,9,26,0,0,2,73,1,18,43
17,Capital,001,0002G,1101,369,2,4,55,1,12,1,5,27,1,0,5,72,3,11,42
17,Capital,001,0002G,1102,369,2,4,51,0,11,1,10,41,1,0,8,64,6,12,38
17,Capital,001,0002G,1103,369,3,5,47,2,15,2,9,28,0,0,9,60,2,12,34
17,Capital,001,0002G,1104,369,1,0,67,0,14,3,9,27,3,0,4,67,4,9,25
17,Capital,001,0002G,1105,369,3,8,48,2,11,5,18,27,2,0,5,59,0,12,41
17,Capital,001,0002G,1106,369,1,8,52,3,10,1,11,23,3,0,6,60,4,15,35
17,Capital,001,0002G,1107,369,1,9,53,4,12,2,8,22,1,0,4,77,4,10,35
17,Capital,001,0002G,1108,369,0,5,50,5,12,2,17,24,2,0,2,69,0,9,44
17,Capital,001,0002G,1109,368,3,2,32,3,17,3,16,28,1,0,4,83,2,18,30
17,Capital,001,0002G,1110,368,2,8,41,1,10,1,12,30,2,0,2,53,3,12,61
17,Capital,001,0002G,3114,387,2,12,72,2,23,4,9,28,1,0,11,69,0,20,37
17,Capital,001,0002G,3115,387,0,1,56,4,14,0,12,30,1,0,5,80,3,24,40
17,Capital,001,0002G,3116,387,5,4,66,0,16,3,15,30,2,0,2,77,2,16,39
17,Capital,001,0002G,3117,387,4,7,62,1,14,4,14,29,2,0,5,71,3,19,39
17,Capital,001,0002G,3118,387,0,0,64,1,18,3,8,31,3,0,7,86,5,18,47
17,Capital,001,0002G,3119,387,1,1,77,0,23,2,10,26,3,0,3,65,5,21,50
17,Capital,001,0002G,3120,386,1,6,72,1,22,2,17,32,0,0,4,85,3,13,38
17,Capital,001,0002G,3121,386,2,6,60,1,19,3,21,21,1,0,8,81,3,20,39
17,Capital,001,0002G,3122,386,1,2,60,0,16,4,12,32,3,0,5,84,2,20,44
17,Capital,001,0002G,3123,386,0,7,60,1,17,5,17,22,3,0,7,78,0,13,38
17,Capital,001,0002G,3124,386,5,4,57,3,14,3,14,28,2,0,7,75,2,19,39
17,Capital,001,0002G,3125,386,1,6,56,4,14,1,16,35,0,0,7,78,4,18,34
17,Capital,001,0002H,1111,359,2,8,43,1,16,2,6,23,2,0,5,73,1,11,41
17,Capital,001,0002H,1112,359,2,2,47,2,14,2,6,39,2,0,4,82,2,6,36
17,Capital,001,0002H,1113,359,4,5,39,2,12,1,10,33,4,0,7,85,4,13,27
17,Capital,001,0002H,3126,344,1,2,39,6,18,4,11,20,2,0,5,91,0,19,34
17,Capital,001,0002H,3127,344,0,4,44,2,14,3,7,29,5,0,4,60,0,14,39
17,Capital,001,0002H,3128,343,2,8,57,3,15,3,10,31,1,0,1,58,2,21,34
17,Capital,001,0002H,3129,343,3,0,60,6,20,0,13,19,1,0,10,75,3,17,32
17,Capital,001,0002I,1114,378,3,0,67,1,12,1,7,20,3,0,6,69,0,8,48
17,Capital,001,0002I,1115,378,3,5,68,2,6,1,16,26,2,0,2,72,0,9,42
17,Capital,001,0002I,1116,378,2,3,60,1,11,1,8,38,3,0,3,67,0,8,47
17,Capital,001,0002I,1117,378,2,6,63,3,8,3,5,31,3,0,5,56,3,12,48
17,Capital,001,0002I,1118,378,0,3,79,0,9,0,6,35,1,0,5,47,2,11,49
17,Capital,001,0002I,1119,378,0,0,57,0,9,3,7,41,2,0,2,57,5,7,50
17,Capital,001,0002I,1120,378,3,10,66,1,14,1,10,29,2,0,8,62,1,9,41
17,Capital,001,0002I,1121,377,2,1,70,1,13,2,7,35,0,0,6,60,0,11,35
17,Capital,001,0002I,1122,377,1,13,64,0,9,0,15,28,3,0,3,70,3,5,46
17,Capital,001,0002I,1123,377,3,7,50,4,8,4,17,36,1,0,6,60,2,20,56
17,Capital,001,0002I,1124,377,2,7,67,1,11,1,12,26,4,0,1,57,0,7,50
17,Capital,001,0002I,1125,377,1,5,65,3,14,2,10,31,0,0,3,54,2,9,51
17,Capital,001,0002I,1126,377,2,4,45,3,22,1,7,29,0,5,2,64,0,7,48
17,Capital,001,0002I,3130,368,0,11,74,0,19,1,11,30,0,0,6,65,2,8,46
17,Capital,001,0002I,3131,368,2,5,79,7,12,2,21,22,3,0,6,73,3,11,41
17,Capital,001,0002I,3132,368,3,3,77,1,8,2,10,32,1,0,6,76,0,14,40
17,Capital,001,0002I,3133,368,0,9,83,3,12,1,12,30,0,0,8,61,1,10,53
17,Capital,001,0002I,3134,368,0,4,77,2,16,1,15,33,2,0,7,81,3,15,38
17,Capital,001,0002I,3135,368,0,6,84,0,8,2,10,25,3,0,5,84,4,15,32
17,Capital,001,0002I,3136,367,1,10,67,1,5,3,10,30,3,0,2,71,2,17,45
17,Capital,001,0002I,3137,367,2,6,85,2,10,1,15,25,1,0,3,54,3,21,39
17,Capital,001,0002I,3138,367,2,1,92,1,11,2,13,27,1,0,6,64,0,11,41
17,Capital,001,0002I,3139,367,0,7,70,2,9,1,12,31,2,0,6,61,2,13,44
17,Capital,001,0002I,3140,367,0,5,78,2,10,2,14,20,1,0,7,69,2,9,51
17,Capital,001,0002I,3141,367,2,4,80,2,14,2,13,24,0,0,2,65,3,18,46
17,Capital,001,0002I,3142,367,1,6,73,5,10,2,4,31,2,0,4,65,4,8,56
17,Capital,001,0002J,1127,386,0,2,64,6,11,2,11,32,1,1,3,74,1,8,59
17,Capital,001,0002J,1128,386,0,5,68,0,6,0,11,40,3,0,9,70,3,9,55
17,Capital,001,0002J,1129,385,1,6,69,4,3,1,16,35,1,0,6,91,2,5,43
17,Capital,001,0002J,1130,385,2,1,67,2,11,1,9,30,1,0,4,83,0,3,43
17,Capital,001,0002J,1131,385,1,5,82,3,11,1,10,37,6,0,7,56,2,10,45
17,Capital,001,0002J,1132,385,2,4,58,3,16,0,12,37,1,0,5,71,0,12,46
17,Capital,001,0002J,1133,385,5,3,49,3,6,4,9,29,1,0,6,85,3,13,51
17,Capital,001,0002J,1134,385,2,4,86,5,9,1,13,29,4,0,3,60,2,6,49
17,Capital,001,0002J,1135,385,2,8,65,4,14,5,10,31,3,0,3,57,0,2,46
17,Capital,001,0002J,1136,385,4,6,61,2,7,2,10,33,4,0,3,65,0,15,52
17,Capital,001,0002J,3143,384,1,11,2,1,10,4,14,39,3,0,8,68,1,10,42
17,Capital,001,0002J,3144,384,1,3,76,1,11,2,10,28,6,0,5,87,3,9,50
17,Capital,001,0002J,3145,384,4,4,70,3,12,2,11,30,2,88,2,5,54,3,8
17,Capital,001,0002J,3146,384,3,5,86,2,16,6,4,35,1,0,6,68,1,12,46
17,Capital,001,0002J,3147,383,1,5,80,1,17,1,10,32,6,0,4,59,5,16,47
17,Capital,001,0002J,3148,383,6,5,84,0,7,1,10,44,2,0,5,64,0,12,35
17,Capital,001,0002J,3149,383,0,8,86,3,14,2,10,29,4,0,1,66,0,12,43
17,Capital,001,0002J,3150,383,2,10,82,1,11,2,152,25,2,0,6,78,2,13,34
17,Capital,001,0002J,3151,383,3,7,96,4,14,2,10,20,2,0,3,57,4,18,43
17,Capital,001,0002J,3152,383,2,3,61,3,21,3,12,42,3,0,6,63,1,17,46
17,Capital,001,0002J,3153,383,1,3,79,1,9,1,8,31,1,0,6,72,2,17,51
17,Capital,001,0002K,1137,374,1,2,62,3,11,2,7,43,0,0,4,77,2,7,40
17,Capital,001,0002K,1138,374,0,3,62,1,14,0,12,31,2,0,5,74,1,11,31
17,Capital,001,0002K,1139,374,0,6,69,2,6,1,9,23,4,0,6,61,5,4,58
17,Capital,001,0002K,1140,373,1,4,61,1,10,3,10,30,1,0,5,71,1,16,45
17,Capital,001,0002K,1141,373,2,4,54,2,11,2,9,42,3,0,6,59,0,5,50
